SITE_ID;Date;SPECIES;COUNT;Day;Month;Year;XLambert;YLambert;x;y
15698 - Krakeelduinen;29/8/2015 0:00:00;Bruin blauwtje;8;29;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;29/8/2015 0:00:00;Bruin zandoogje;2;29;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;29/8/2015 0:00:00;Hooibeestje;13;29;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;29/8/2015 0:00:00;Icarusblauwtje;1;29;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;29/8/2015 0:00:00;Klein geaderd witje;6;29;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;29/8/2015 0:00:00;Klein koolwitje;5;29;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;29/8/2015 0:00:00;Kleine parelmoervlinder;2;29;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;29/8/2015 0:00:00;Kleine vuurvlinder;2;29;8;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/9/2015 0:00:00;Atalanta;3;10;9;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/9/2015 0:00:00;Bont zandoogje;3;10;9;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/9/2015 0:00:00;Bruin blauwtje;6;10;9;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/9/2015 0:00:00;Bruin zandoogje;3;10;9;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/9/2015 0:00:00;Hooibeestje;2;10;9;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/9/2015 0:00:00;Icarusblauwtje;1;10;9;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/9/2015 0:00:00;Klein geaderd witje;4;10;9;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/9/2015 0:00:00;Klein koolwitje;4;10;9;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/9/2015 0:00:00;Kleine parelmoervlinder;3;10;9;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;10/9/2015 0:00:00;Kleine vuurvlinder;2;10;9;2015;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2016 0:00:00;Bruin blauwtje;2;7;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2016 0:00:00;Bruin zandoogje;9;7;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2016 0:00:00;Heivlinder;1;7;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2016 0:00:00;Hooibeestje;12;7;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2016 0:00:00;Klein geaderd witje;2;7;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2016 0:00:00;Kleine parelmoervlinder;2;7;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;7/7/2016 0:00:00;Oranje zandoogje;14;7;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Atalanta;1;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Bont zandoogje;3;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Bruin blauwtje;1;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Bruin zandoogje;15;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Dagpauwoog;2;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Gehakkelde aurelia;1;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Groot dikkopje;2;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Groot koolwitje;13;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Heivlinder;1;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Klein geaderd witje;16;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Klein koolwitje;4;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Kleine parelmoervlinder;3;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Koevinkje;2;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Oranje zandoogje;3;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;15/7/2016 0:00:00;Zwartsprietdikkopje;1;15;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/7/2016 0:00:00;Atalanta;1;19;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/7/2016 0:00:00;Bont zandoogje;2;19;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/7/2016 0:00:00;Bruin blauwtje;11;19;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/7/2016 0:00:00;Bruin zandoogje;9;19;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/7/2016 0:00:00;Dagpauwoog;7;19;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/7/2016 0:00:00;Gehakkelde aurelia;1;19;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/7/2016 0:00:00;Groot koolwitje;6;19;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/7/2016 0:00:00;Icarusblauwtje;3;19;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/7/2016 0:00:00;Klein geaderd witje;8;19;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/7/2016 0:00:00;Klein koolwitje;4;19;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;19/7/2016 0:00:00;Oranje zandoogje;2;19;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;25/7/2016 0:00:00;Bont zandoogje;5;25;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;25/7/2016 0:00:00;Bruin blauwtje;4;25;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;25/7/2016 0:00:00;Bruin zandoogje;18;25;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;25/7/2016 0:00:00;Groot koolwitje;3;25;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;25/7/2016 0:00:00;Heivlinder;1;25;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;25/7/2016 0:00:00;Hooibeestje;11;25;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;25/7/2016 0:00:00;Icarusblauwtje;2;25;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;25/7/2016 0:00:00;Klein geaderd witje;18;25;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;25/7/2016 0:00:00;Klein koolwitje;1;25;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;25/7/2016 0:00:00;Oranje zandoogje;17;25;7;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Atalanta;2;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Bont zandoogje;7;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Bruin blauwtje;3;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Bruin zandoogje;20;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Dagpauwoog;1;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Gehakkelde aurelia;1;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Heivlinder;2;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Hooibeestje;15;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Icarusblauwtje;1;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Klein geaderd witje;7;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Klein koolwitje;1;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Kleine parelmoervlinder;1;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;2/8/2016 0:00:00;Oranje zandoogje;11;2;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/8/2016 0:00:00;Bont zandoogje;1;9;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/8/2016 0:00:00;Bruin blauwtje;1;9;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/8/2016 0:00:00;Bruin zandoogje;16;9;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/8/2016 0:00:00;Hooibeestje;12;9;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/8/2016 0:00:00;Klein geaderd witje;1;9;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/8/2016 0:00:00;Landkaartje;1;9;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/8/2016 0:00:00;Oranje zandoogje;8;9;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2016 0:00:00;Bont zandoogje;4;12;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2016 0:00:00;Boomblauwtje;1;12;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2016 0:00:00;Bruin blauwtje;10;12;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2016 0:00:00;Bruin zandoogje;12;12;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2016 0:00:00;Groot koolwitje;2;12;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2016 0:00:00;Hooibeestje;8;12;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2016 0:00:00;Icarusblauwtje;3;12;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2016 0:00:00;Klein geaderd witje;9;12;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2016 0:00:00;Klein koolwitje;1;12;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2016 0:00:00;Kleine parelmoervlinder;1;12;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;12/8/2016 0:00:00;Oranje zandoogje;9;12;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;17/8/2016 0:00:00;Bont zandoogje;4;17;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;17/8/2016 0:00:00;Bruin blauwtje;3;17;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;17/8/2016 0:00:00;Bruin zandoogje;16;17;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;17/8/2016 0:00:00;Gehakkelde aurelia;1;17;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;17/8/2016 0:00:00;Groot koolwitje;1;17;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;17/8/2016 0:00:00;Hooibeestje;21;17;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;17/8/2016 0:00:00;Icarusblauwtje;1;17;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;17/8/2016 0:00:00;Klein geaderd witje;4;17;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;17/8/2016 0:00:00;Kleine parelmoervlinder;1;17;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;17/8/2016 0:00:00;Kleine vuurvlinder;1;17;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;17/8/2016 0:00:00;Oranje zandoogje;1;17;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;24/8/2016 0:00:00;Bruin zandoogje;8;24;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;24/8/2016 0:00:00;Grote vos;1;24;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;24/8/2016 0:00:00;Hooibeestje;14;24;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;24/8/2016 0:00:00;Klein geaderd witje;9;24;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;24/8/2016 0:00:00;Klein koolwitje;2;24;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;24/8/2016 0:00:00;Kleine parelmoervlinder;3;24;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/8/2016 0:00:00;Bont zandoogje;3;26;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/8/2016 0:00:00;Bruin blauwtje;8;26;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/8/2016 0:00:00;Bruin zandoogje;20;26;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/8/2016 0:00:00;Groot koolwitje;1;26;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/8/2016 0:00:00;Heivlinder;1;26;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/8/2016 0:00:00;Hooibeestje;13;26;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/8/2016 0:00:00;Icarusblauwtje;1;26;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/8/2016 0:00:00;Klein geaderd witje;8;26;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/8/2016 0:00:00;Klein koolwitje;1;26;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/8/2016 0:00:00;Kleine parelmoervlinder;4;26;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/8/2016 0:00:00;Kleine vuurvlinder;1;26;8;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/9/2016 0:00:00;Atalanta;1;9;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/9/2016 0:00:00;Bont zandoogje;2;9;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/9/2016 0:00:00;Bruin blauwtje;5;9;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/9/2016 0:00:00;Bruin zandoogje;2;9;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/9/2016 0:00:00;Hooibeestje;10;9;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/9/2016 0:00:00;Klein geaderd witje;9;9;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/9/2016 0:00:00;Klein koolwitje;2;9;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/9/2016 0:00:00;Kleine parelmoervlinder;5;9;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/9/2016 0:00:00;Kleine vuurvlinder;4;9;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/9/2016 0:00:00;Bont zandoogje;4;14;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/9/2016 0:00:00;Bruin blauwtje;1;14;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/9/2016 0:00:00;Hooibeestje;4;14;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/9/2016 0:00:00;Klein geaderd witje;5;14;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/9/2016 0:00:00;Klein koolwitje;1;14;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/9/2016 0:00:00;Kleine parelmoervlinder;3;14;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;14/9/2016 0:00:00;Kleine vuurvlinder;1;14;9;2016;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;9/3/2017 0:00:00;Kleine vos;4;9;3;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;16/3/2017 0:00:00;Dagpauwoog;6;16;3;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;16/3/2017 0:00:00;Kleine vos;4;16;3;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;27/3/2017 0:00:00;Dagpauwoog;6;27;3;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;27/3/2017 0:00:00;Gehakkelde aurelia;1;27;3;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/4/2017 0:00:00;Dagpauwoog;5;5;4;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/4/2017 0:00:00;Gehakkelde aurelia;2;5;4;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/4/2017 0:00:00;Groot koolwitje;1;5;4;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/4/2017 0:00:00;Klein geaderd witje;2;5;4;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/4/2017 0:00:00;Kleine vos;1;5;4;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/4/2017 0:00:00;Oranjetipje;1;5;4;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/5/2017 0:00:00;Atalanta;8;22;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/5/2017 0:00:00;Bont zandoogje;4;22;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/5/2017 0:00:00;Bruin blauwtje;1;22;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/5/2017 0:00:00;Dagpauwoog;1;22;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/5/2017 0:00:00;Distelvlinder;1;22;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/5/2017 0:00:00;Groot koolwitje;1;22;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/5/2017 0:00:00;Hooibeestje;18;22;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/5/2017 0:00:00;Icarusblauwtje;2;22;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/5/2017 0:00:00;Klein geaderd witje;4;22;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;22/5/2017 0:00:00;Kleine parelmoervlinder;2;22;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/5/2017 0:00:00;Atalanta;3;31;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/5/2017 0:00:00;Bont zandoogje;2;31;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/5/2017 0:00:00;Distelvlinder;1;31;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/5/2017 0:00:00;Gehakkelde aurelia;1;31;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/5/2017 0:00:00;Hooibeestje;13;31;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/5/2017 0:00:00;Icarusblauwtje;1;31;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/5/2017 0:00:00;Klein geaderd witje;4;31;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/5/2017 0:00:00;Klein koolwitje;1;31;5;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;11/6/2017 0:00:00;Atalanta;2;11;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;11/6/2017 0:00:00;Groot dikkopje;8;11;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;11/6/2017 0:00:00;Hooibeestje;9;11;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;11/6/2017 0:00:00;Klein geaderd witje;1;11;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;11/6/2017 0:00:00;Koevinkje;5;11;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;13/6/2017 0:00:00;Atalanta;2;13;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;13/6/2017 0:00:00;Bont zandoogje;2;13;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;13/6/2017 0:00:00;Bruin blauwtje;1;13;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;13/6/2017 0:00:00;Distelvlinder;2;13;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;13/6/2017 0:00:00;Groot dikkopje;9;13;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;13/6/2017 0:00:00;Hooibeestje;14;13;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;13/6/2017 0:00:00;Klein geaderd witje;2;13;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;13/6/2017 0:00:00;Kleine parelmoervlinder;3;13;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;13/6/2017 0:00:00;Koevinkje;7;13;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Atalanta;4;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Bont zandoogje;2;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Bruin zandoogje;15;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Citroenvlinder;1;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Dagpauwoog;1;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Gehakkelde aurelia;1;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Groot dikkopje;4;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Hooibeestje;3;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Klein geaderd witje;6;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Klein koolwitje;4;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Kleine parelmoervlinder;2;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Koevinkje;5;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;26/6/2017 0:00:00;Oranje zandoogje;5;26;6;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Atalanta;1;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Bont zandoogje;3;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Bruin blauwtje;6;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Bruin zandoogje;1;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Citroenvlinder;1;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Gehakkelde aurelia;1;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Groot koolwitje;7;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Heivlinder;1;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Hooibeestje;3;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Klein geaderd witje;10;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Klein koolwitje;1;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Kleine parelmoervlinder;1;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Oranje luzernevlinder;1;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/7/2017 0:00:00;Oranje zandoogje;4;5;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Atalanta;1;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Bont zandoogje;2;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Bruin blauwtje;6;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Bruin zandoogje;4;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Gehakkelde aurelia;2;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Groot koolwitje;1;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Hooibeestje;14;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Icarusblauwtje;1;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Klein geaderd witje;9;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Klein koolwitje;6;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Kleine parelmoervlinder;1;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Kleine vuurvlinder;1;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Oranje luzernevlinder;1;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;31/7/2017 0:00:00;Oranje zandoogje;9;31;7;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2017 0:00:00;Bont zandoogje;5;5;8;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2017 0:00:00;Bruin blauwtje;5;5;8;2017;25363.30;198144.72;2.59;51.08
15698 - Krakeelduinen;5/8/2017 0:00:00;Bruin zandoogje;6;5;8;2017;25363.30;198144.72;2.59;51.08
