gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1058579666	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FGE	Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia vulgaris		SPECIES	Lysimachia vulgaris L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	3169386	3169386	HUMAN_OBSERVATION	INBO		BFN0017900000FGE		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.014Z		
1058579665	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FG9	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex leersii		SPECIES	Carex cuprina (Sándor ex Heuff.) Nendtv. ex A.Kern.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	2723256	2724306	HUMAN_OBSERVATION	INBO		BFN0017900000FG9		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.992Z		
1058579664	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFR	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys	Stachys palustris		SPECIES	Stachys palustris L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2927245	2927245	HUMAN_OBSERVATION	INBO		BFN0017900000FFR		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.993Z		
1058579663	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FG6	Plantae	Tracheophyta	Magnoliopsida	Nymphaeales	Nymphaeaceae	Nymphaea			GENUS	Nymphaea L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	2882411		HUMAN_OBSERVATION	INBO		BFN0017900000FG6		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.997Z		
1058579662	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FGG	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha aquatica		SPECIES	Mentha aquatica L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	2927208	2927208	HUMAN_OBSERVATION	INBO		BFN0017900000FGG		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.984Z		
1058579661	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FGC	Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Iris	Iris pseudacorus		SPECIES	Iris pseudacorus L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	5298231	5298231	HUMAN_OBSERVATION	INBO		BFN0017900000FGC		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.902Z		
1058579660	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFF	Plantae	Tracheophyta	Equisetopsida	Equisetales	Equisetaceae	Equisetum	Equisetum palustre		SPECIES	Equisetum palustre L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2687932	2687932	HUMAN_OBSERVATION	INBO		BFN0017900000FFF		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.958Z		
1058579659	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFQ	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex	Rumex hydrolapathum		SPECIES	Rumex hydrolapathum Huds.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	7291247	7291247	HUMAN_OBSERVATION	INBO		BFN0017900000FFQ		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.055Z		
1058579658	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FGM	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum dulcamara		SPECIES	Solanum dulcamara L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	2932737	2932737	HUMAN_OBSERVATION	INBO		BFN0017900000FGM		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.005Z		
1058579657	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FF4									KINGDOM	incertae sedis	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	0		HUMAN_OBSERVATION	INBO		BFN0017900000FF4		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.027Z		TAXON_MATCH_NONE
1058579656	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FGT	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha latifolia		SPECIES	Typha latifolia L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.98587	3.71947	707.0						1999-08-12T00:00:00Z	12	8	1999	5289423	5289423	HUMAN_OBSERVATION	INBO		BFN0017900000FGT		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.942Z		
1058579655	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFH	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Glyceria	Glyceria maxima		SPECIES	Glyceria maxima Holmb.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2705484	2705484	HUMAN_OBSERVATION	INBO		BFN0017900000FFH		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.969Z		
1058579654	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FF6	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex riparia		SPECIES	Carex riparia Curt.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2718117	2718117	HUMAN_OBSERVATION	INBO		BFN0017900000FF6		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.026Z		
1058579653	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FGK	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex	Rumex hydrolapathum		SPECIES	Rumex hydrolapathum Huds.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	7291247	7291247	HUMAN_OBSERVATION	INBO		BFN0017900000FGK		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.934Z		
1058579652	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FGI	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Phalaris	Phalaris arundinacea		SPECIES	Phalaris arundinacea L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	5289756	5289756	HUMAN_OBSERVATION	INBO		BFN0017900000FGI		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.967Z		
1058579651	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FGF	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Lythraceae	Lythrum	Lythrum salicaria		SPECIES	Lythrum salicaria L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	3188736	3188736	HUMAN_OBSERVATION	INBO		BFN0017900000FGF		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.976Z		
1058579650	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FF3	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex	Rumex hydrolapathum		SPECIES	Rumex hydrolapathum Huds.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	7291247	7291247	HUMAN_OBSERVATION	INBO		BFN0017900000FF3		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.945Z		
1058579649	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFW	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Phragmites	Phragmites australis		SPECIES	Phragmites australis Trin. ex Steud.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	5290149	5290149	HUMAN_OBSERVATION	INBO		BFN0017900000FFW		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.003Z		
1058579648	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFZ	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Glechoma	Glechoma hederacea		SPECIES	Glechoma hederacea L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	2926557	2926557	HUMAN_OBSERVATION	INBO		BFN0017900000FFZ		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.934Z		
1058579647	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FG3	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Symphytum	Symphytum officinale		SPECIES	Symphytum officinale L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	7558421	7558421	HUMAN_OBSERVATION	INBO		BFN0017900000FG3		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.892Z		
1058579646	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFY	Plantae	Tracheophyta	Magnoliopsida	Fagales	Betulaceae	Alnus	Alnus glutinosa		SPECIES	Alnus glutinosa (L.) Gaertn.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	2876213	2876213	HUMAN_OBSERVATION	INBO		BFN0017900000FFY		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.993Z		
1058579645	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FG2									KINGDOM	incertae sedis	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	0		HUMAN_OBSERVATION	INBO		BFN0017900000FG2		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.014Z		TAXON_MATCH_NONE
1058579644	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FG5	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Glyceria	Glyceria maxima		SPECIES	Glyceria maxima Holmb.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	2705484	2705484	HUMAN_OBSERVATION	INBO		BFN0017900000FG5		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.002Z		
1058579643	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FGB	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Eupatorium	Eupatorium cannabinum		SPECIES	Eupatorium cannabinum L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	5402943	5402943	HUMAN_OBSERVATION	INBO		BFN0017900000FGB		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.969Z		
1058579642	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFE	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Epilobium	Epilobium parviflorum		SPECIES	Epilobium parviflorum (Schreb.) Schreb.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	3189157	3189157	HUMAN_OBSERVATION	INBO		BFN0017900000FFE		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.984Z		
1058579641	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFO	Plantae	Tracheophyta	Magnoliopsida	Ranunculales	Ranunculaceae	Ranunculus	Ranunculus flammula		SPECIES	Ranunculus flammula L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	3033312	3033312	HUMAN_OBSERVATION	INBO		BFN0017900000FFO		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.979Z		
1058579640	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFN	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Phragmites	Phragmites australis		SPECIES	Phragmites australis Trin. ex Steud.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	5290149	5290149	HUMAN_OBSERVATION	INBO		BFN0017900000FFN		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.974Z		
1058579639	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFL	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha aquatica		SPECIES	Mentha aquatica L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2927208	2927208	HUMAN_OBSERVATION	INBO		BFN0017900000FFL		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.041Z		
1058579638	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFP	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Rumex	Rumex conglomeratus		SPECIES	Rumex conglomeratus Murray	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2888963	2888963	HUMAN_OBSERVATION	INBO		BFN0017900000FFP		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.958Z		
1058579637	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FF1	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha aquatica		SPECIES	Mentha aquatica L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	2927208	2927208	HUMAN_OBSERVATION	INBO		BFN0017900000FF1		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.957Z		
1058579636	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFJ	Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	Juncus	Juncus inflexus		SPECIES	Juncus inflexus L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2701841	2701841	HUMAN_OBSERVATION	INBO		BFN0017900000FFJ		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.965Z		
1058579635	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FG4	Plantae	Tracheophyta	Magnoliopsida	Rosales	Urticaceae	Urtica	Urtica dioica		SPECIES	Urtica dioica L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	7960979	7960979	HUMAN_OBSERVATION	INBO		BFN0017900000FG4		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.936Z		
1058579634	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FEH	Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Lysimachia	Lysimachia nummularia		SPECIES	Lysimachia nummularia L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	3169379	3169379	HUMAN_OBSERVATION	INBO		BFN0017900000FEH		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.994Z		
1058579633	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FF0	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Lythraceae	Lythrum	Lythrum salicaria		SPECIES	Lythrum salicaria L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	3188736	3188736	HUMAN_OBSERVATION	INBO		BFN0017900000FF0		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.946Z		
1058579632	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FG0	Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Iris	Iris pseudacorus		SPECIES	Iris pseudacorus L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	5298231	5298231	HUMAN_OBSERVATION	INBO		BFN0017900000FG0		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.959Z		
1058579631	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FER	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Phragmites	Phragmites australis		SPECIES	Phragmites australis Trin. ex Steud.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	5290149	5290149	HUMAN_OBSERVATION	INBO		BFN0017900000FER		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.922Z		
1058579630	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FEP	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys	Stachys palustris		SPECIES	Stachys palustris L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	2927245	2927245	HUMAN_OBSERVATION	INBO		BFN0017900000FEP		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.878Z		
1058579629	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFT	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica	Veronica anagallis-aquatica		SPECIES	Veronica anagallis-aquatica L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	3172086	3172086	HUMAN_OBSERVATION	INBO		BFN0017900000FFT		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.020Z		
1058579628	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFU	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex riparia		SPECIES	Carex riparia Curt.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.90512	3.68978	707.0						1999-08-11T00:00:00Z	11	8	1999	2718117	2718117	HUMAN_OBSERVATION	INBO		BFN0017900000FFU		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.981Z		
1058579627	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FEG	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Lycopus	Lycopus europaeus		SPECIES	Lycopus europaeus L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	5341478	5341478	HUMAN_OBSERVATION	INBO		BFN0017900000FEG		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.014Z		
1058579626	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFS	Plantae	Tracheophyta	Magnoliopsida	Boraginales	Boraginaceae	Symphytum	Symphytum officinale		SPECIES	Symphytum officinale L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	7558421	7558421	HUMAN_OBSERVATION	INBO		BFN0017900000FFS		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.945Z		
1058579625	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FF8	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Mentha	Mentha aquatica		SPECIES	Mentha aquatica L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2927208	2927208	HUMAN_OBSERVATION	INBO		BFN0017900000FF8		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:40.013Z		
1058579624	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFA	Plantae	Tracheophyta	Magnoliopsida	Solanales	Solanaceae	Solanum	Solanum dulcamara		SPECIES	Solanum dulcamara L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2932737	2932737	HUMAN_OBSERVATION	INBO		BFN0017900000FFA		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.931Z		
1058579623	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFK	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Lythraceae	Lythrum	Lythrum salicaria		SPECIES	Lythrum salicaria L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	3188736	3188736	HUMAN_OBSERVATION	INBO		BFN0017900000FFK		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.946Z		
1058579622	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FEO	Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Spirodela	Spirodela polyrhiza		SPECIES	Spirodela polyrhiza (L.) Schleid.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	4097481	4097481	HUMAN_OBSERVATION	INBO		BFN0017900000FEO		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.994Z		
1058579621	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FF5	Plantae	Tracheophyta	Liliopsida	Poales	Typhaceae	Typha	Typha latifolia		SPECIES	Typha latifolia L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	5289423	5289423	HUMAN_OBSERVATION	INBO		BFN0017900000FF5		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.982Z		
1058579620	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFI	Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	Juncus	Juncus effusus		SPECIES	Juncus effusus L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2701311	2701311	HUMAN_OBSERVATION	INBO		BFN0017900000FFI		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.925Z		
1058579619	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFG	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium	Galium aparine		SPECIES	Galium aparine L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2913548	2913548	HUMAN_OBSERVATION	INBO		BFN0017900000FFG		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.956Z		
1058579618	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FEM									KINGDOM	incertae sedis	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	0		HUMAN_OBSERVATION	INBO		BFN0017900000FEM		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.934Z		TAXON_MATCH_NONE
1058579617	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FFC	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex	Carex riparia		SPECIES	Carex riparia Curt.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2718117	2718117	HUMAN_OBSERVATION	INBO		BFN0017900000FFC		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.948Z		
1058579616	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FF7	Plantae	Tracheophyta	Liliopsida	Poales	Poaceae	Glyceria	Glyceria maxima		SPECIES	Glyceria maxima Holmb.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.88745	3.63265	707.0						1999-08-11T00:00:00Z	11	8	1999	2705484	2705484	HUMAN_OBSERVATION	INBO		BFN0017900000FF7		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.981Z		
1058579615	66178162-01dc-4133-9b3c-83265481c383	INBO:NBN:BFN0017900000FEY	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Eupatorium	Eupatorium cannabinum		SPECIES	Eupatorium cannabinum L.	BE		1cd669d0-80ea-11de-a9d0-f1765f95f18b	50.97697	3.70509	707.0						1999-08-11T00:00:00Z	11	8	1999	5402943	5402943	HUMAN_OBSERVATION	INBO		BFN0017900000FEY		Jo Packet		CC0_1_0	INBO	Jo Packet			2018-12-07T12:06:39.789Z		
