gbifID	occurrenceID	kingdom	phylum	class	order	family	genus	species	taxonRank	scientificName	individualCount	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	day	month	year	taxonKey	speciesKey	license	rightsHolder	datasetKey
3867036429	Natuurpunt:Waarnemingen:250094092	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.22131	3.23738	7	23	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867030895	Natuurpunt:Waarnemingen:248499855	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.91528	5.4375	25	10	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867024842	Natuurpunt:Waarnemingen:248377982	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.09213	4.94742	5	8	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867023750	Natuurpunt:Waarnemingen:247846312	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.943600000000004	4.76268	999	3	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867021808	Natuurpunt:Waarnemingen:248170725	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.03424	3.11954	15	6	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867021199	Natuurpunt:Waarnemingen:246621552	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.14363	5.47535	999	24	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867015867	Natuurpunt:Waarnemingen:245696413	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.21472	2.95284	3	14	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867014867	Natuurpunt:Waarnemingen:245720964	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.98516	4.01275	5	12	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867013852	Natuurpunt:Waarnemingen:245631022	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.01284	5.647	7	16	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867013589	Natuurpunt:Waarnemingen:244971084	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.35426	4.40934	9	11	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867013124	Natuurpunt:Waarnemingen:246204676	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.09324	5.19873	7	20	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867010312	Natuurpunt:Waarnemingen:249972551	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.07612	3.83275	15	22	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867008389	Natuurpunt:Waarnemingen:250182121	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.12305	4.56462	25	23	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867002448	Natuurpunt:Waarnemingen:249942885	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.14872	5.14002	5	22	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3867001221	Natuurpunt:Waarnemingen:249266395	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.18465	4.9389	4	16	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3866999771	Natuurpunt:Waarnemingen:248257538	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.15407	4.86451	999	7	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3866999615	Natuurpunt:Waarnemingen:247759479	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.15354	5.81474	21	3	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3866998690	Natuurpunt:Waarnemingen:248045324	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.12245	4.55788	7	5	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3866994611	Natuurpunt:Waarnemingen:247640811	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.93619	4.77684	9	2	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3866993487	Natuurpunt:Waarnemingen:247086563	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	500	51.01686	5.64388	5	27	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3866992664	Natuurpunt:Waarnemingen:247846310	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.943600000000004	4.76268	999	3	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3866992008	Natuurpunt:Waarnemingen:248605202	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.12914	3.00903	5	10	7	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3866991028	Natuurpunt:Waarnemingen:246081342	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.82439	3.27924	5	19	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3866988650	Natuurpunt:Waarnemingen:245165267	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.80011	4.82356	5	12	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3866984923	Natuurpunt:Waarnemingen:245696775	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.11963	3.67816	5	13	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805208531	Natuurpunt:Waarnemingen:243855272	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.01295	5.64726	17	2	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805206582	Natuurpunt:Waarnemingen:244068366	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.80011	4.82358	5	3	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805198542	Natuurpunt:Waarnemingen:240551830	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.96159	3.10597	6	1	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805192627	Natuurpunt:Waarnemingen:240774968	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.07424	4.96836	5	8	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805188978	Natuurpunt:Waarnemingen:242142164	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.04617	4.65197	4	19	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805188018	Natuurpunt:Waarnemingen:242262467	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.17315	4.46639	13	20	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805187651	Natuurpunt:Waarnemingen:240932636	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.75744	3.26551	999	9	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805186638	Natuurpunt:Waarnemingen:240871750	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1001	51.077	4.98159	25	9	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805176336	Natuurpunt:Waarnemingen:243181868	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.1975	5.14332	3	27	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805170668	Natuurpunt:Waarnemingen:244219545	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.99984	4.81575	5	4	6	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805166949	Natuurpunt:Waarnemingen:241817085	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	501	51.20074	3.25961	48	4	10	2021	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805166006	Natuurpunt:Waarnemingen:242218889	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.86058	4.28052	8	29	4	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805164612	Natuurpunt:Waarnemingen:240721455	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.776	3.88537	5	8	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805164255	Natuurpunt:Waarnemingen:243085992	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.11211	3.54392	5	27	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805164228	Natuurpunt:Waarnemingen:243007231	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.9996	5.41636	5	26	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805162898	Natuurpunt:Waarnemingen:241770923	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.02373	4.65056	6	16	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805159780	Natuurpunt:Waarnemingen:241299556	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	51.12897	3.00884	83	13	5	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3805159511	Natuurpunt:Waarnemingen:240428814	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.	1	50.86425	4.46485	25	17	2	2022	5361785	5361785	CC_BY_NC_4_0	Natuurpunt Studie	7f5e4129-0717-428e-876a-464fbd5d9a47
3800518408	INBO:FLORA:06037436	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.99811	4.88895	700	5	7	2021	5361785	5361785	CC0_1_0		271c444f-f8d8-4986-b748-e7367755c0c1
3800517380	INBO:FLORA:06035855	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.95938	5.32977	700	17	8	2021	5361785	5361785	CC0_1_0		271c444f-f8d8-4986-b748-e7367755c0c1
3800447516	INBO:FLORA:06081544	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.00704	4.90329	700	14	7	2021	5361785	5361785	CC0_1_0		271c444f-f8d8-4986-b748-e7367755c0c1
3780784872	515194:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.1779	4.72235	30	10	9	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780784870	443256:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.20637	5.55796	30	12	8	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780784826	453343:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.79626	4.92884	30	14	10	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780784640	512707:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.00438	5.01286	30	24	8	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780784553	502708:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.02064	5.07274	30	23	6	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780784332	431277:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.33409	4.47139	30	14	5	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780784238	448165:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.17716	4.71147	30	24	9	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780784195	453766:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.98977	5.03238	30	9	10	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780784129	443220:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.33135	4.48065	30	12	8	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780784079	512174:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.06262	4.80284	30	19	8	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780783906	501551:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.17712	4.71178	30	17	6	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780782978	521227:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.17034	5.43651	30	12	10	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780782952	453734:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.33063	4.49041	30	20	10	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780782941	441628:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.9898	5.03233	30	29	7	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780782908	510639:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		50.98974	5.03244	30	6	8	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780782577	445052:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.17738	4.71188	30	1	9	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780782421	444352:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.17715	4.71083	30	25	8	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780782191	451039:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.12907	3.36229	30	7	10	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780782107	512019:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.17722	4.71005	30	18	8	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780781856	459269:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.17706	4.71182	30	20	11	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780781840	503893:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.02948	5.19385	30	2	7	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780781714	500045:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.01558	5.05832	30	11	6	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780781201	447693:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.09319	5.75434	30	17	9	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780780987	502323:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.12925	3.36885	30	22	6	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780780952	454865:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.33319	4.47669	30	26	10	2020	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
3780780872	508687:8f553b6ac2d3af6c2b9a92ff2b8f4209	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Haloragaceae	Myriophyllum	Myriophyllum aquaticum	SPECIES	Myriophyllum aquaticum (Vell.) Verdc.		51.22306	4.52112	30	27	7	2021	5361785	5361785	CC0_1_0	VMM	ddd51fa5-97ce-48ff-9a58-a09d7e76b103
