province,location,year,latinName,commonName,counts,catched,adult,pulli,not_catched
Oost-Vlaanderen,Stekene,2012,Alopochen aegyptiacus,Nijlgans,0,,,,
Oost-Vlaanderen,Stekene,2012,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Stekene,2012,Anser anser,Grauwe gans,122,,,,
Oost-Vlaanderen,Stekene,2012,Anser anser forma domesticus,Soepgans,3,,,,
Oost-Vlaanderen,Stekene,2012,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Stekene,2012,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Stekene,2012,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Stekene,2012,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Stekene,2012,Branta canadensis,Canadese gans,0,,,,
Oost-Vlaanderen,Stekene,2012,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Stekene,2012,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Stekene,2012,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Stekene,2013,Alopochen aegyptiacus,Nijlgans,0,,,,
Oost-Vlaanderen,Stekene,2013,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Stekene,2013,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Stekene,2013,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Stekene,2013,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Stekene,2013,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Stekene,2013,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Stekene,2013,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Stekene,2013,Branta canadensis,Canadese gans,4,,,,
Oost-Vlaanderen,Stekene,2013,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Stekene,2013,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Stekene,2013,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Stekene,2014,Alopochen aegyptiacus,Nijlgans,22,,,,
Oost-Vlaanderen,Stekene,2014,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Stekene,2014,Anser anser,Grauwe gans,7,,,,
Oost-Vlaanderen,Stekene,2014,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Stekene,2014,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Stekene,2014,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Stekene,2014,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Stekene,2014,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Stekene,2014,Branta canadensis,Canadese gans,11,,,,
Oost-Vlaanderen,Stekene,2014,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Stekene,2014,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Stekene,2014,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Stekene,2015,Alopochen aegyptiacus,Nijlgans,2,,,,
Oost-Vlaanderen,Stekene,2015,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Stekene,2015,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Stekene,2015,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Stekene,2015,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Stekene,2015,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Stekene,2015,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Stekene,2015,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Stekene,2015,Branta canadensis,Canadese gans,0,,,,
Oost-Vlaanderen,Stekene,2015,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Stekene,2015,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Stekene,2015,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Stekene,2016,Alopochen aegyptiacus,Nijlgans,0,,,,
Oost-Vlaanderen,Stekene,2016,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Stekene,2016,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Stekene,2016,Anser anser forma domesticus,Soepgans,10,3,3,0,0
Oost-Vlaanderen,Stekene,2016,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Stekene,2016,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Stekene,2016,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Stekene,2016,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Stekene,2016,Branta canadensis,Canadese gans,0,17,6,11,0
Oost-Vlaanderen,Stekene,2016,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Stekene,2016,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Stekene,2016,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Stekene,2017,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Stekene,2017,Anser anser,Grauwe gans,0,37,10,27,0
Oost-Vlaanderen,Stekene,2017,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Stekene,2017,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Stekene,2017,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Stekene,2017,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Stekene,2017,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Stekene,2017,Branta canadensis,Canadese gans,0,,,,
Oost-Vlaanderen,Stekene,2017,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Stekene,2017,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Stekene,2017,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Stekene,2018,Alopochen aegyptiacus,Nijlgans,11,,,,
Oost-Vlaanderen,Stekene,2018,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Stekene,2018,Anser anser,Grauwe gans,61,32,3,29,40
Oost-Vlaanderen,Stekene,2018,Anser anser forma domesticus,Soepgans,13,,,,
Oost-Vlaanderen,Stekene,2018,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Stekene,2018,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Stekene,2018,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Stekene,2018,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Stekene,2018,Branta canadensis,Canadese gans,0,,,,
Oost-Vlaanderen,Stekene,2018,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Stekene,2018,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Stekene,2018,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Waarschoot,2015,Alopochen aegyptiacus,Nijlgans,0,,,,
Oost-Vlaanderen,Waarschoot,2015,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Waarschoot,2015,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Waarschoot,2015,Anser anser forma domesticus,Soepgans,1,,,,
Oost-Vlaanderen,Waarschoot,2015,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Waarschoot,2015,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Waarschoot,2015,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Waarschoot,2015,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Waarschoot,2015,Branta canadensis,Canadese gans,10,,,,
Oost-Vlaanderen,Waarschoot,2015,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Waarschoot,2015,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Waarschoot,2015,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Waarschoot,2018,Alopochen aegyptiacus,Nijlgans,0,,,,
Oost-Vlaanderen,Waarschoot,2018,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Waarschoot,2018,Anser anser,Grauwe gans,25,,,,
Oost-Vlaanderen,Waarschoot,2018,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Waarschoot,2018,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Waarschoot,2018,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Waarschoot,2018,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Waarschoot,2018,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Waarschoot,2018,Branta canadensis,Canadese gans,10,,,,
Oost-Vlaanderen,Waarschoot,2018,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Waarschoot,2018,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Waarschoot,2018,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Waasmunster,2010,Alopochen aegyptiacus,Nijlgans,5,,,,
Oost-Vlaanderen,Waasmunster,2010,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Waasmunster,2010,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Waasmunster,2010,Anser anser forma domesticus,Soepgans,15,,,,
Oost-Vlaanderen,Waasmunster,2010,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Waasmunster,2010,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Waasmunster,2010,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Waasmunster,2010,Anser indicus,Indische gans,1,,,,
Oost-Vlaanderen,Waasmunster,2010,Branta canadensis,Canadese gans,133,,,,
Oost-Vlaanderen,Waasmunster,2010,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Waasmunster,2010,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Waasmunster,2010,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Waasmunster,2011,Alopochen aegyptiacus,Nijlgans,2,0,0,0,0
Oost-Vlaanderen,Waasmunster,2011,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Waasmunster,2011,Anser anser,Grauwe gans,0,0,0,0,0
Oost-Vlaanderen,Waasmunster,2011,Anser anser forma domesticus,Soepgans,14,1,1,0,0
Oost-Vlaanderen,Waasmunster,2011,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Waasmunster,2011,Anser cygnoides forma domestica,Zwaangans,0,0,0,0,0
Oost-Vlaanderen,Waasmunster,2011,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Waasmunster,2011,Anser indicus,Indische gans,0,0,0,0,0
Oost-Vlaanderen,Waasmunster,2011,Branta canadensis,Canadese gans,8,199,168,31,2
Oost-Vlaanderen,Waasmunster,2011,Branta leucopsis,Brandgans,0,0,0,0,0
Oost-Vlaanderen,Waasmunster,2011,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Waasmunster,2011,Chloephaga picta,Magelhaengans,0,0,0,0,0
Oost-Vlaanderen,Waasmunster,2012,Alopochen aegyptiacus,Nijlgans,6,,,,
Oost-Vlaanderen,Waasmunster,2012,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Waasmunster,2012,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Waasmunster,2012,Anser anser forma domesticus,Soepgans,16,,,,
Oost-Vlaanderen,Waasmunster,2012,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Waasmunster,2012,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Waasmunster,2012,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Waasmunster,2012,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Waasmunster,2012,Branta canadensis,Canadese gans,62,,,,
Oost-Vlaanderen,Waasmunster,2012,Branta leucopsis,Brandgans,1,,,,
Oost-Vlaanderen,Waasmunster,2012,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Waasmunster,2012,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Waasmunster,2013,Alopochen aegyptiacus,Nijlgans,8,,,,
Oost-Vlaanderen,Waasmunster,2013,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Waasmunster,2013,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Waasmunster,2013,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Waasmunster,2013,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Waasmunster,2013,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Waasmunster,2013,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Waasmunster,2013,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Waasmunster,2013,Branta canadensis,Canadese gans,46,,,,
Oost-Vlaanderen,Waasmunster,2013,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Waasmunster,2013,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Waasmunster,2013,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Waasmunster,2014,Alopochen aegyptiacus,Nijlgans,2,,,,
Oost-Vlaanderen,Waasmunster,2014,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Waasmunster,2014,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Waasmunster,2014,Anser anser forma domesticus,Soepgans,3,,,,
Oost-Vlaanderen,Waasmunster,2014,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Waasmunster,2014,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Waasmunster,2014,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Waasmunster,2014,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Waasmunster,2014,Branta canadensis,Canadese gans,24,,,,
Oost-Vlaanderen,Waasmunster,2014,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Waasmunster,2014,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Waasmunster,2014,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Waasmunster,2015,Alopochen aegyptiacus,Nijlgans,3,,,,
Oost-Vlaanderen,Waasmunster,2015,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Waasmunster,2015,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Waasmunster,2015,Anser anser forma domesticus,Soepgans,2,,,,
Oost-Vlaanderen,Waasmunster,2015,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Waasmunster,2015,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Waasmunster,2015,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Waasmunster,2015,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Waasmunster,2015,Branta canadensis,Canadese gans,0,,,,
Oost-Vlaanderen,Waasmunster,2015,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Waasmunster,2015,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Waasmunster,2015,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Waasmunster,2016,Alopochen aegyptiacus,Nijlgans,0,,,,
Oost-Vlaanderen,Waasmunster,2016,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Waasmunster,2016,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Waasmunster,2016,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Waasmunster,2016,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Waasmunster,2016,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Waasmunster,2016,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Waasmunster,2016,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Waasmunster,2016,Branta canadensis,Canadese gans,8,,,,
Oost-Vlaanderen,Waasmunster,2016,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Waasmunster,2016,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Waasmunster,2016,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Waasmunster,2017,Alopochen aegyptiacus,Nijlgans,2,,,,
Oost-Vlaanderen,Waasmunster,2017,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Waasmunster,2017,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Waasmunster,2017,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Waasmunster,2017,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Waasmunster,2017,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Waasmunster,2017,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Waasmunster,2017,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Waasmunster,2017,Branta canadensis,Canadese gans,0,,,,
Oost-Vlaanderen,Waasmunster,2017,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Waasmunster,2017,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Waasmunster,2017,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Waasmunster,2018,Alopochen aegyptiacus,Nijlgans,6,,,,
Oost-Vlaanderen,Waasmunster,2018,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Waasmunster,2018,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Waasmunster,2018,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Waasmunster,2018,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Waasmunster,2018,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Waasmunster,2018,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Waasmunster,2018,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Waasmunster,2018,Branta canadensis,Canadese gans,32,,,,
Oost-Vlaanderen,Waasmunster,2018,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Waasmunster,2018,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Waasmunster,2018,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Wachtebeke,2010,Alopochen aegyptiacus,Nijlgans,23,0,0,0,0
Oost-Vlaanderen,Wachtebeke,2010,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2010,Anser anser,Grauwe gans,0,1,1,0,0
Oost-Vlaanderen,Wachtebeke,2010,Anser anser forma domesticus,Soepgans,0,2,2,0,0
Oost-Vlaanderen,Wachtebeke,2010,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2010,Anser cygnoides forma domestica,Zwaangans,0,0,0,0,0
Oost-Vlaanderen,Wachtebeke,2010,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Wachtebeke,2010,Anser indicus,Indische gans,0,0,0,0,0
Oost-Vlaanderen,Wachtebeke,2010,Branta canadensis,Canadese gans,0,254,232,22,0
Oost-Vlaanderen,Wachtebeke,2010,Branta leucopsis,Brandgans,0,1,1,0,0
Oost-Vlaanderen,Wachtebeke,2010,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2010,Chloephaga picta,Magelhaengans,0,0,0,0,0
Oost-Vlaanderen,Wachtebeke,2011,Alopochen aegyptiacus,Nijlgans,34,,,,
Oost-Vlaanderen,Wachtebeke,2011,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2011,Anser anser,Grauwe gans,6,,,,
Oost-Vlaanderen,Wachtebeke,2011,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2011,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2011,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Wachtebeke,2011,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Wachtebeke,2011,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Wachtebeke,2011,Branta canadensis,Canadese gans,0,,,,
Oost-Vlaanderen,Wachtebeke,2011,Branta leucopsis,Brandgans,212,,,,
Oost-Vlaanderen,Wachtebeke,2011,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2011,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Wachtebeke,2012,Alopochen aegyptiacus,Nijlgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2012,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2012,Anser anser,Grauwe gans,1,,,,
Oost-Vlaanderen,Wachtebeke,2012,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2012,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2012,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Wachtebeke,2012,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Wachtebeke,2012,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Wachtebeke,2012,Branta canadensis,Canadese gans,8,,,,
Oost-Vlaanderen,Wachtebeke,2012,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2012,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2012,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Wachtebeke,2013,Alopochen aegyptiacus,Nijlgans,7,,,,
Oost-Vlaanderen,Wachtebeke,2013,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2013,Anser anser,Grauwe gans,18,,,,
Oost-Vlaanderen,Wachtebeke,2013,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2013,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2013,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Wachtebeke,2013,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Wachtebeke,2013,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Wachtebeke,2013,Branta canadensis,Canadese gans,6,,,,
Oost-Vlaanderen,Wachtebeke,2013,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2013,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2013,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Wachtebeke,2014,Alopochen aegyptiacus,Nijlgans,24,,,,
Oost-Vlaanderen,Wachtebeke,2014,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2014,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Wachtebeke,2014,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2014,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2014,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Wachtebeke,2014,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Wachtebeke,2014,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Wachtebeke,2014,Branta canadensis,Canadese gans,0,56,18,38,8
Oost-Vlaanderen,Wachtebeke,2014,Branta leucopsis,Brandgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2014,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2014,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Wachtebeke,2015,Alopochen aegyptiacus,Nijlgans,12,,,,
Oost-Vlaanderen,Wachtebeke,2015,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2015,Anser anser,Grauwe gans,0,1,1,0,0
Oost-Vlaanderen,Wachtebeke,2015,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2015,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2015,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Wachtebeke,2015,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Wachtebeke,2015,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Wachtebeke,2015,Branta canadensis,Canadese gans,0,74,27,47,6
Oost-Vlaanderen,Wachtebeke,2015,Branta leucopsis,Brandgans,231,184,117,67,0
Oost-Vlaanderen,Wachtebeke,2015,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2015,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Wachtebeke,2016,Alopochen aegyptiacus,Nijlgans,49,,,,
Oost-Vlaanderen,Wachtebeke,2016,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2016,Anser anser,Grauwe gans,15,,,,
Oost-Vlaanderen,Wachtebeke,2016,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2016,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2016,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Wachtebeke,2016,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Wachtebeke,2016,Anser indicus,Indische gans,0,,,,
Oost-Vlaanderen,Wachtebeke,2016,Branta canadensis,Canadese gans,11,,,,
Oost-Vlaanderen,Wachtebeke,2016,Branta leucopsis,Brandgans,204,184,184,0,0
Oost-Vlaanderen,Wachtebeke,2016,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2016,Chloephaga picta,Magelhaengans,0,,,,
Oost-Vlaanderen,Wachtebeke,2017,Alopochen aegyptiacus,Nijlgans,17,,,,
Oost-Vlaanderen,Wachtebeke,2017,Anser albifrons,Kolgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2017,Anser anser,Grauwe gans,0,,,,
Oost-Vlaanderen,Wachtebeke,2017,Anser anser forma domesticus,Soepgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2017,Anser brachyrhynchus,Kleine rietgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2017,Anser cygnoides forma domestica,Zwaangans,0,,,,
Oost-Vlaanderen,Wachtebeke,2017,Anser erythropus,Dwerggans,0,,,,
Oost-Vlaanderen,Wachtebeke,2017,Anser indicus,Indische gans,0,1,1,0,0
Oost-Vlaanderen,Wachtebeke,2017,Branta canadensis,Canadese gans,7,65,41,24,0
Oost-Vlaanderen,Wachtebeke,2017,Branta leucopsis,Brandgans,228,71,70,1,0
Oost-Vlaanderen,Wachtebeke,2017,Branta ruficollis,Roodhalsgans,0,,,,
Oost-Vlaanderen,Wachtebeke,2017,Chloephaga picta,Magelhaengans,0,,,,
