gbifID	occurrenceStatus	species	speciesKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	year	datasetKey
1437822031	PRESENT	Heracleum mantegazzianum	3034825	51.43069	4.46247	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437821292	PRESENT	Heracleum mantegazzianum	3034825	50.77096	5.28337	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437820301	PRESENT	Heracleum mantegazzianum	3034825	51.09619	5.04708	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437817855	PRESENT	Heracleum mantegazzianum	3034825	50.87552	5.64064	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437816610	PRESENT	Heracleum mantegazzianum	3034825	50.73633	3.63944	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437816072	PRESENT	Heracleum mantegazzianum	3034825	50.98026	4.86027	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437815998	PRESENT	Heracleum mantegazzianum	3034825	50.92685	4.02051	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437815322	PRESENT	Heracleum mantegazzianum	3034825	50.80422	5.58196	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437815130	PRESENT	Heracleum mantegazzianum	3034825	50.98026	4.86027	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437814279	PRESENT	Heracleum mantegazzianum	3034825	50.86424	4.57495	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437813814	PRESENT	Heracleum mantegazzianum	3034825	50.91836	4.39032	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437812296	PRESENT	Heracleum mantegazzianum	3034825	51.05382	5.77391	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437812203	PRESENT	Heracleum mantegazzianum	3034825	51.33182	4.46227	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437811817	PRESENT	Heracleum mantegazzianum	3034825	50.87337	4.47554	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437809415	PRESENT	Heracleum mantegazzianum	3034825	50.98913	4.88884	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437808067	PRESENT	Heracleum mantegazzianum	3034825	50.98913	4.88884	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437807406	PRESENT	Heracleum mantegazzianum	3034825	50.9273	4.47566	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437806149	PRESENT	Heracleum mantegazzianum	3034825	50.72055	4.26277	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437805510	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437804232	PRESENT	Heracleum mantegazzianum	3034825	50.87332	4.51816	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437800762	PRESENT	Heracleum mantegazzianum	3034825	50.76964	5.43929	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437798404	PRESENT	Heracleum mantegazzianum	3034825	51.03513	4.51869	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437796199	PRESENT	Heracleum mantegazzianum	3034825	51.11834	5.63302	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437794844	PRESENT	Heracleum mantegazzianum	3034825	50.92377	5.28636	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437793755	PRESENT	Heracleum mantegazzianum	3034825	51.25489	3.27317	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437791606	PRESENT	Heracleum mantegazzianum	3034825	50.8842	5.66931	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437791366	PRESENT	Heracleum mantegazzianum	3034825	50.86669	5.6262	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437791023	PRESENT	Heracleum mantegazzianum	3034825	50.91084	5.69849	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437790314	PRESENT	Heracleum mantegazzianum	3034825	50.9296	5.62789	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437789934	PRESENT	Heracleum mantegazzianum	3034825	50.78908	3.46844	700	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1437788443	PRESENT	Heracleum mantegazzianum	3034825	50.85492	4.71693	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437787681	PRESENT	Heracleum mantegazzianum	3034825	50.91804	4.09168	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437787216	PRESENT	Heracleum mantegazzianum	3034825	50.94289	3.60777	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437786097	PRESENT	Heracleum mantegazzianum	3034825	50.91574	3.57977	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437785924	PRESENT	Heracleum mantegazzianum	3034825	51.21496	4.26166	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437784459	PRESENT	Heracleum mantegazzianum	3034825	51.01717	4.50438	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437782888	PRESENT	Heracleum mantegazzianum	3034825	50.82613	3.62385	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437782487	PRESENT	Heracleum mantegazzianum	3034825	50.86234	3.66589	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437782156	PRESENT	Heracleum mantegazzianum	3034825	51.08679	3.61969	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437781400	PRESENT	Heracleum mantegazzianum	3034825	50.91834	4.4472	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437780804	PRESENT	Heracleum mantegazzianum	3034825	51.04244	3.72021	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437779546	PRESENT	Heracleum mantegazzianum	3034825	50.94393	3.79272	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437779010	PRESENT	Heracleum mantegazzianum	3034825	50.93623	4.20538	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437778305	PRESENT	Heracleum mantegazzianum	3034825	50.88736	5.3425	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437777532	PRESENT	Heracleum mantegazzianum	3034825	50.83484	3.58113	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437772999	PRESENT	Heracleum mantegazzianum	3034825	50.9056	3.42354	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437770169	PRESENT	Heracleum mantegazzianum	3034825	50.94199	3.47972	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437769047	PRESENT	Heracleum mantegazzianum	3034825	50.89942	4.8452	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437768041	PRESENT	Heracleum mantegazzianum	3034825	50.83991	3.12671	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1437767035	PRESENT	Heracleum mantegazzianum	3034825	50.74874	5.72224	700	2012	271c444f-f8d8-4986-b748-e7367755c0c1
1437764880	PRESENT	Heracleum mantegazzianum	3034825	51.06026	3.69144	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1437764422	PRESENT	Heracleum mantegazzianum	3034825	51.05166	3.76287	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1316213868	PRESENT	Heracleum mantegazzianum	3034825	51.04961	5.28885	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316213104	PRESENT	Heracleum mantegazzianum	3034825	50.88994	2.79845	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316212896	PRESENT	Heracleum mantegazzianum	3034825	50.87289	2.87007	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316209800	PRESENT	Heracleum mantegazzianum	3034825	50.87789	5.39914	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316209275	PRESENT	Heracleum mantegazzianum	3034825	51.13349	4.7476	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316209047	PRESENT	Heracleum mantegazzianum	3034825	50.87801	5.38493	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316208482	PRESENT	Heracleum mantegazzianum	3034825	50.86438	4.47552	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316208266	PRESENT	Heracleum mantegazzianum	3034825	50.99026	4.3049	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1316205105	PRESENT	Heracleum mantegazzianum	3034825	51.2524	3.0297	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316204505	PRESENT	Heracleum mantegazzianum	3034825	50.97952	3.72109	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316203692	PRESENT	Heracleum mantegazzianum	3034825	50.90937	4.34766	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316203550	PRESENT	Heracleum mantegazzianum	3034825	51.04203	3.64892	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316203359	PRESENT	Heracleum mantegazzianum	3034825	51.11209	3.39079	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316201189	PRESENT	Heracleum mantegazzianum	3034825	50.90366	5.52767	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316200982	PRESENT	Heracleum mantegazzianum	3034825	50.97584	5.50098	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316200239	PRESENT	Heracleum mantegazzianum	3034825	51.03321	3.67757	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316199725	PRESENT	Heracleum mantegazzianum	3034825	51.33617	3.31429	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316199338	PRESENT	Heracleum mantegazzianum	3034825	50.74678	3.93683	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316197948	PRESENT	Heracleum mantegazzianum	3034825	51.10702	4.5332	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316197571	PRESENT	Heracleum mantegazzianum	3034825	51.06072	3.77702	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316196622	PRESENT	Heracleum mantegazzianum	3034825	51.24105	4.83441	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1316194903	PRESENT	Heracleum mantegazzianum	3034825	50.96331	4.3334	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1316191506	PRESENT	Heracleum mantegazzianum	3034825	50.87597	5.59803	700	2014	271c444f-f8d8-4986-b748-e7367755c0c1
1316191266	PRESENT	Heracleum mantegazzianum	3034825	50.90248	5.64138	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1316190986	PRESENT	Heracleum mantegazzianum	3034825	50.87537	5.65485	700	2014	271c444f-f8d8-4986-b748-e7367755c0c1
1316190612	PRESENT	Heracleum mantegazzianum	3034825	50.87567	5.62644	700	2014	271c444f-f8d8-4986-b748-e7367755c0c1
1316190120	PRESENT	Heracleum mantegazzianum	3034825	50.83957	5.63967	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1316189121	PRESENT	Heracleum mantegazzianum	3034825	51.08668	5.13258	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1316188704	PRESENT	Heracleum mantegazzianum	3034825	50.96461	5.71426	700	2015	271c444f-f8d8-4986-b748-e7367755c0c1
1316185067	PRESENT	Heracleum mantegazzianum	3034825	50.85057	3.29684	1000	2016	271c444f-f8d8-4986-b748-e7367755c0c1
1291119469	PRESENT	Heracleum mantegazzianum	3034825	50.777578	4.906726	103	2016	50c9509d-22c7-4a22-a47d-8c48425ef4a7
1291119455	PRESENT	Heracleum mantegazzianum	3034825	50.777324	4.906468	31	2016	50c9509d-22c7-4a22-a47d-8c48425ef4a7
1291119309	PRESENT	Heracleum mantegazzianum	3034825	50.777392	4.90649	31	2016	50c9509d-22c7-4a22-a47d-8c48425ef4a7
1252530456	PRESENT	Heracleum mantegazzianum	3034825	51.35784	4.84995	700	2014	271c444f-f8d8-4986-b748-e7367755c0c1
1252530084	PRESENT	Heracleum mantegazzianum	3034825	51.36677	4.8644	700	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252530045	PRESENT	Heracleum mantegazzianum	3034825	51.36677	4.8644	700	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529727	PRESENT	Heracleum mantegazzianum	3034825	51.0689	2.73533	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529723	PRESENT	Heracleum mantegazzianum	3034825	50.80524	3.25532	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529721	PRESENT	Heracleum mantegazzianum	3034825	50.81409	3.24092	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529717	PRESENT	Heracleum mantegazzianum	3034825	50.99145	3.00871	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529711	PRESENT	Heracleum mantegazzianum	3034825	50.82308	3.2407	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529709	PRESENT	Heracleum mantegazzianum	3034825	50.8331	3.35403	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529707	PRESENT	Heracleum mantegazzianum	3034825	50.8331	3.35403	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529688	PRESENT	Heracleum mantegazzianum	3034825	50.99399	3.25082	10000	2014	271c444f-f8d8-4986-b748-e7367755c0c1
1252529685	PRESENT	Heracleum mantegazzianum	3034825	50.99399	3.25082	10000	2014	271c444f-f8d8-4986-b748-e7367755c0c1
1252529683	PRESENT	Heracleum mantegazzianum	3034825	50.77827	3.25595	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529682	PRESENT	Heracleum mantegazzianum	3034825	50.99399	3.25082	10000	2014	271c444f-f8d8-4986-b748-e7367755c0c1
1252529679	PRESENT	Heracleum mantegazzianum	3034825	50.99399	3.25082	10000	2014	271c444f-f8d8-4986-b748-e7367755c0c1
1252529677	PRESENT	Heracleum mantegazzianum	3034825	51.05531	3.09244	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529676	PRESENT	Heracleum mantegazzianum	3034825	50.99399	3.25082	10000	2014	271c444f-f8d8-4986-b748-e7367755c0c1
1252529674	PRESENT	Heracleum mantegazzianum	3034825	50.83816	2.97057	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529671	PRESENT	Heracleum mantegazzianum	3034825	51.05531	3.09244	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529667	PRESENT	Heracleum mantegazzianum	3034825	50.84383	2.71479	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529665	PRESENT	Heracleum mantegazzianum	3034825	51.05531	3.09244	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529664	PRESENT	Heracleum mantegazzianum	3034825	50.81462	3.29766	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529663	PRESENT	Heracleum mantegazzianum	3034825	50.97628	3.27972	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529656	PRESENT	Heracleum mantegazzianum	3034825	50.86201	2.72835	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529653	PRESENT	Heracleum mantegazzianum	3034825	51.05531	3.09244	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529651	PRESENT	Heracleum mantegazzianum	3034825	51.00139	3.09391	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529650	PRESENT	Heracleum mantegazzianum	3034825	50.81967	2.92854	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529649	PRESENT	Heracleum mantegazzianum	3034825	50.86512	2.96977	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529647	PRESENT	Heracleum mantegazzianum	3034825	51.05531	3.09244	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529646	PRESENT	Heracleum mantegazzianum	3034825	50.94806	3.1523	10000	2014	271c444f-f8d8-4986-b748-e7367755c0c1
1252529645	PRESENT	Heracleum mantegazzianum	3034825	50.97628	3.27972	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529644	PRESENT	Heracleum mantegazzianum	3034825	51.05531	3.09244	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529643	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529641	PRESENT	Heracleum mantegazzianum	3034825	51.05531	3.09244	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529640	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529639	PRESENT	Heracleum mantegazzianum	3034825	50.85545	2.91324	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529638	PRESENT	Heracleum mantegazzianum	3034825	50.97628	3.27972	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529636	PRESENT	Heracleum mantegazzianum	3034825	50.97628	3.27972	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529635	PRESENT	Heracleum mantegazzianum	3034825	50.77867	3.29848	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529634	PRESENT	Heracleum mantegazzianum	3034825	50.86512	2.96977	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529631	PRESENT	Heracleum mantegazzianum	3034825	51.03734	3.09293	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529629	PRESENT	Heracleum mantegazzianum	3034825	50.82934	2.98503	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529626	PRESENT	Heracleum mantegazzianum	3034825	50.82934	2.98503	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529623	PRESENT	Heracleum mantegazzianum	3034825	50.82934	2.98503	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529622	PRESENT	Heracleum mantegazzianum	3034825	51.03734	3.09293	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529619	PRESENT	Heracleum mantegazzianum	3034825	50.86512	2.96977	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529618	PRESENT	Heracleum mantegazzianum	3034825	50.97628	3.27972	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529615	PRESENT	Heracleum mantegazzianum	3034825	50.8051	3.24113	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529613	PRESENT	Heracleum mantegazzianum	3034825	50.83298	3.33983	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529611	PRESENT	Heracleum mantegazzianum	3034825	50.82934	2.98503	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529609	PRESENT	Heracleum mantegazzianum	3034825	51.03734	3.09293	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529608	PRESENT	Heracleum mantegazzianum	3034825	50.82411	3.35422	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529606	PRESENT	Heracleum mantegazzianum	3034825	50.90157	3.01133	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529602	PRESENT	Heracleum mantegazzianum	3034825	50.80287	3.02837	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529600	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529598	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529597	PRESENT	Heracleum mantegazzianum	3034825	51.03734	3.09293	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529596	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529595	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529594	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529593	PRESENT	Heracleum mantegazzianum	3034825	50.86478	2.94136	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529592	PRESENT	Heracleum mantegazzianum	3034825	50.84681	2.94191	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529591	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529590	PRESENT	Heracleum mantegazzianum	3034825	50.84991	3.22585	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529589	PRESENT	Heracleum mantegazzianum	3034825	50.80381	3.11347	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529588	PRESENT	Heracleum mantegazzianum	3034825	51.03734	3.09293	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529586	PRESENT	Heracleum mantegazzianum	3034825	51.06335	3.00661	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529585	PRESENT	Heracleum mantegazzianum	3034825	50.91375	3.32384	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529582	PRESENT	Heracleum mantegazzianum	3034825	50.84681	2.94191	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529580	PRESENT	Heracleum mantegazzianum	3034825	50.82399	3.34003	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529576	PRESENT	Heracleum mantegazzianum	3034825	50.98527	3.27951	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529575	PRESENT	Heracleum mantegazzianum	3034825	50.91375	3.32384	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529574	PRESENT	Heracleum mantegazzianum	3034825	50.84681	2.94191	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529573	PRESENT	Heracleum mantegazzianum	3034825	50.9899	2.88056	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529571	PRESENT	Heracleum mantegazzianum	3034825	50.91375	3.32384	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529570	PRESENT	Heracleum mantegazzianum	3034825	50.98527	3.27951	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529569	PRESENT	Heracleum mantegazzianum	3034825	50.91375	3.32384	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529568	PRESENT	Heracleum mantegazzianum	3034825	50.84681	2.94191	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529567	PRESENT	Heracleum mantegazzianum	3034825	50.9899	2.88056	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529566	PRESENT	Heracleum mantegazzianum	3034825	50.9583	3.28014	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529562	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529560	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529558	PRESENT	Heracleum mantegazzianum	3034825	50.91375	3.32384	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529555	PRESENT	Heracleum mantegazzianum	3034825	50.91362	3.30962	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529554	PRESENT	Heracleum mantegazzianum	3034825	50.98527	3.27951	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529553	PRESENT	Heracleum mantegazzianum	3034825	50.82294	3.22651	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529552	PRESENT	Heracleum mantegazzianum	3034825	50.98527	3.27951	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529550	PRESENT	Heracleum mantegazzianum	3034825	50.91375	3.32384	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529549	PRESENT	Heracleum mantegazzianum	3034825	51.01022	3.07942	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529548	PRESENT	Heracleum mantegazzianum	3034825	50.98527	3.27951	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529547	PRESENT	Heracleum mantegazzianum	3034825	51.01022	3.07942	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529545	PRESENT	Heracleum mantegazzianum	3034825	50.91362	3.30962	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529544	PRESENT	Heracleum mantegazzianum	3034825	50.98527	3.27951	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529543	PRESENT	Heracleum mantegazzianum	3034825	50.91362	3.30962	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529542	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529540	PRESENT	Heracleum mantegazzianum	3034825	50.98527	3.27951	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529539	PRESENT	Heracleum mantegazzianum	3034825	50.76056	3.28472	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529538	PRESENT	Heracleum mantegazzianum	3034825	50.91375	3.32384	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529537	PRESENT	Heracleum mantegazzianum	3034825	50.84628	2.89932	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529536	PRESENT	Heracleum mantegazzianum	3034825	50.98527	3.27951	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529535	PRESENT	Heracleum mantegazzianum	3034825	50.84628	2.89932	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529531	PRESENT	Heracleum mantegazzianum	3034825	50.84628	2.89932	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529530	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529529	PRESENT	Heracleum mantegazzianum	3034825	51.01022	3.07942	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529528	PRESENT	Heracleum mantegazzianum	3034825	50.90073	2.94027	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529527	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529526	PRESENT	Heracleum mantegazzianum	3034825	50.91375	3.32384	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529523	PRESENT	Heracleum mantegazzianum	3034825	50.8035	3.08511	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529522	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529521	PRESENT	Heracleum mantegazzianum	3034825	50.78766	3.29828	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529520	PRESENT	Heracleum mantegazzianum	3034825	50.98513	3.26527	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529517	PRESENT	Heracleum mantegazzianum	3034825	50.83322	3.36822	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529516	PRESENT	Heracleum mantegazzianum	3034825	50.985	3.25103	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529513	PRESENT	Heracleum mantegazzianum	3034825	50.83322	3.36822	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529512	PRESENT	Heracleum mantegazzianum	3034825	50.985	3.25103	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529511	PRESENT	Heracleum mantegazzianum	3034825	50.80366	3.09929	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529509	PRESENT	Heracleum mantegazzianum	3034825	50.76056	3.28472	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
1252529508	PRESENT	Heracleum mantegazzianum	3034825	51.03734	3.09293	10000	2013	271c444f-f8d8-4986-b748-e7367755c0c1
