province,location,year,latinName,commonName,counts,catched,adult,pulli,not_catched
West-Vlaanderen,Wevelgem,2013,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Anser anser,Grauwe gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Branta canadensis,Canadese gans,7,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2014,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Anser anser,Grauwe gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Anser anser forma domesticus,Soepgans,1,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2015,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Anser anser,Grauwe gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Branta canadensis,Canadese gans,2,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2016,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Alopochen aegyptiacus,Nijlgans,6,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Anser anser,Grauwe gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2017,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Anser anser,Grauwe gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Wevelgem,2018,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Alopochen aegyptiacus,Nijlgans,2,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Anser anser,Grauwe gans,12,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2016,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Anser anser,Grauwe gans,12,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Anser anser forma domesticus,Soepgans,4,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Branta canadensis,Canadese gans,2,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Branta leucopsis,Brandgans,11,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2017,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Anser anser,Grauwe gans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Branta leucopsis,Brandgans,13,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zedelgem,2018,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Alopochen aegyptiacus,Nijlgans,2,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Anser anser,Grauwe gans,51,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2010,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Alopochen aegyptiacus,Nijlgans,9,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Anser anser,Grauwe gans,114,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2011,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Anser anser,Grauwe gans,103,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Anser anser forma domesticus,Soepgans,5,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2012,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Anser anser,Grauwe gans,146,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Anser anser forma domesticus,Soepgans,2,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Branta canadensis,Canadese gans,8,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2013,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Anser anser,Grauwe gans,165,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2014,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Anser anser,Grauwe gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2015,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Anser anser,Grauwe gans,19,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Branta canadensis,Canadese gans,2,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2016,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Anser anser,Grauwe gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2017,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Alopochen aegyptiacus,Nijlgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Anser albifrons,Kolgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Anser anser,Grauwe gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Anser indicus,Indische gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Branta canadensis,Canadese gans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
West-Vlaanderen,Zuienkerke,2018,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
NA,NA,2010,Alopochen aegyptiacus,Nijlgans,30,NA,NA,NA,NA
NA,NA,2010,Anser albifrons,Kolgans,0,NA,NA,NA,NA
NA,NA,2010,Anser anser,Grauwe gans,2536,NA,NA,NA,NA
NA,NA,2010,Anser anser forma domesticus,Soepgans,46,NA,NA,NA,NA
NA,NA,2010,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
NA,NA,2010,Anser caerulescens,Sneeuwgans,0,NA,NA,NA,NA
NA,NA,2010,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
NA,NA,2010,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
NA,NA,2010,Anser fabalis,Rietgans,0,NA,NA,NA,NA
NA,NA,2010,Anser fabalis fabalis,Taigarietgans,0,NA,NA,NA,NA
NA,NA,2010,Anser fabalis rossicus,Toendrarietgans,0,NA,NA,NA,NA
NA,NA,2010,Anser indicus,Indische gans,4,NA,NA,NA,NA
NA,NA,2010,Branta bernicla,Rotgans,0,NA,NA,NA,NA
NA,NA,2010,Branta canadensis canadensis,Grote Canadese gans,597,NA,NA,NA,NA
NA,NA,2010,Branta hutchinsii hutchinsii,Kleine Canadese gans,0,NA,NA,NA,NA
NA,NA,2010,Branta leucopsis,Brandgans,40,NA,NA,NA,NA
NA,NA,2010,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
NA,NA,2012,Alopochen aegyptiacus,Nijlgans,1,NA,NA,NA,NA
NA,NA,2012,Anser albifrons,Kolgans,0,NA,NA,NA,NA
NA,NA,2012,Anser anser,Grauwe gans,4411,NA,NA,NA,NA
NA,NA,2012,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
NA,NA,2012,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
NA,NA,2012,Anser caerulescens,Sneeuwgans,0,NA,NA,NA,NA
NA,NA,2012,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
NA,NA,2012,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
NA,NA,2012,Anser fabalis,Rietgans,0,NA,NA,NA,NA
NA,NA,2012,Anser fabalis fabalis,Taigarietgans,0,NA,NA,NA,NA
NA,NA,2012,Anser fabalis rossicus,Toendrarietgans,0,NA,NA,NA,NA
NA,NA,2012,Anser indicus,Indische gans,0,NA,NA,NA,NA
NA,NA,2012,Branta bernicla,Rotgans,0,NA,NA,NA,NA
NA,NA,2012,Branta canadensis canadensis,Grote Canadese gans,528,NA,NA,NA,NA
NA,NA,2012,Branta hutchinsii hutchinsii,Kleine Canadese gans,0,NA,NA,NA,NA
NA,NA,2012,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
NA,NA,2012,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
NA,NA,2013,Alopochen aegyptiacus,Nijlgans,151,NA,NA,NA,NA
NA,NA,2013,Anser albifrons,Kolgans,0,NA,NA,NA,NA
NA,NA,2013,Anser anser,Grauwe gans,0,225,202,23,0
NA,NA,2013,Anser anser forma domesticus,Soepgans,16,8,5,3,0
NA,NA,2013,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
NA,NA,2013,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
NA,NA,2013,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
NA,NA,2013,Anser indicus,Indische gans,0,NA,NA,NA,NA
NA,NA,2013,Branta canadensis,Canadese gans,34,522,416,106,0
NA,NA,2013,Branta leucopsis,Brandgans,0,5,5,0,0
NA,NA,2013,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
NA,NA,2013,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
NA,NA,2014,Alopochen aegyptiacus,Nijlgans,182,NA,NA,NA,NA
NA,NA,2014,Anser albifrons,Kolgans,0,NA,NA,NA,NA
NA,NA,2014,Anser anser,Grauwe gans,1,193,117,76,170
NA,NA,2014,Anser anser forma domesticus,Soepgans,12,9,9,0,0
NA,NA,2014,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
NA,NA,2014,Anser cygnoides forma domestica,Zwaangans,1,NA,NA,NA,NA
NA,NA,2014,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
NA,NA,2014,Anser indicus,Indische gans,0,NA,NA,NA,NA
NA,NA,2014,Branta canadensis,Canadese gans,57,78,27,51,0
NA,NA,2014,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
NA,NA,2014,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
NA,NA,2014,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
NA,NA,2015,Alopochen aegyptiacus,Nijlgans,85,NA,NA,NA,NA
NA,NA,2015,Anser albifrons,Kolgans,0,NA,NA,NA,NA
NA,NA,2015,Anser anser,Grauwe gans,1,211,154,57,13
NA,NA,2015,Anser anser forma domesticus,Soepgans,18,6,6,0,0
NA,NA,2015,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
NA,NA,2015,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
NA,NA,2015,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
NA,NA,2015,Anser indicus,Indische gans,0,NA,NA,NA,NA
NA,NA,2015,Branta canadensis,Canadese gans,89,240,135,105,3
NA,NA,2015,Branta leucopsis,Brandgans,0,1252,0,0,0
NA,NA,2015,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
NA,NA,2015,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
NA,NA,2018,Alopochen aegyptiacus,Nijlgans,2,NA,NA,NA,NA
NA,NA,2018,Anser albifrons,Kolgans,0,NA,NA,NA,NA
NA,NA,2018,Anser anser,Grauwe gans,0,NA,NA,NA,NA
NA,NA,2018,Anser anser forma domesticus,Soepgans,0,NA,NA,NA,NA
NA,NA,2018,Anser brachyrhynchus,Kleine rietgans,0,NA,NA,NA,NA
NA,NA,2018,Anser cygnoides forma domestica,Zwaangans,0,NA,NA,NA,NA
NA,NA,2018,Anser erythropus,Dwerggans,0,NA,NA,NA,NA
NA,NA,2018,Anser indicus,Indische gans,0,NA,NA,NA,NA
NA,NA,2018,Branta canadensis,Canadese gans,25,67,24,43,2
NA,NA,2018,Branta leucopsis,Brandgans,0,NA,NA,NA,NA
NA,NA,2018,Branta ruficollis,Roodhalsgans,0,NA,NA,NA,NA
NA,NA,2018,Chloephaga picta,Magelhaengans,0,NA,NA,NA,NA
Antwerpen,Beerse,2016,Invasieve zomergans,Hybride,NA,0,0,0,4
Antwerpen,Bornem,2013,Anser anser forma domesticus,Soepgans,NA,2,0,0,0
Antwerpen,Bornem,2013,Branta canadensis,Canadese gans,NA,80,75,5,20
Antwerpen,Dessel,2014,Anser anser,Grauwe gans,NA,4,4,0,0
