province,location,year,latinName,commonName,counts,catched,x,y
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Alopochen aegyptiacus,Nijlgans,9,,2.99137,50.92843
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Anser albifrons,Kolgans,0,,5.62545,50.93824
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Anser anser,Grauwe gans,6,,4.92756,50.990476
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Anser anser forma domesticus,Soepgans,7,,5.8506,50.74037
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Anser brachyrhynchus,Kleine rietgans,0,,3.60046,50.80073
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Anser cygnoides forma domestica,Zwaangans,0,,4.06983,51.1736
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Anser erythropus,Dwerggans,0,,5.03706,51.36435
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Anser indicus,Indische gans,0,,2.99137,50.92843
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Branta canadensis,Canadese gans,21,,4.84449,51.138
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Branta leucopsis,Brandgans,1,,3.59775,51.25619
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Branta ruficollis,Roodhalsgans,0,,5.8506,50.74037
Oost-Vlaanderen,Sint-Gillis-Waas,2014,Chloephaga picta,Magelhaengans,0,,5.48821,51.19541
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Alopochen aegyptiacus,Nijlgans,19,,5.19728,51.09375
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Anser albifrons,Kolgans,0,,4.84449,51.138
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Anser anser,Grauwe gans,62,,5.48821,51.19541
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Anser anser forma domesticus,Soepgans,0,,3.22237,51.10927
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Anser brachyrhynchus,Kleine rietgans,0,,3.59775,51.25619
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Anser cygnoides forma domestica,Zwaangans,0,,4.06983,51.1736
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Anser erythropus,Dwerggans,0,,3.15924,51.2728
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Anser indicus,Indische gans,0,,3.89966,50.86607
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Branta canadensis,Canadese gans,3,,3.59775,51.25619
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Branta leucopsis,Brandgans,0,,2.75808,51.04082
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Branta ruficollis,Roodhalsgans,0,,2.75808,51.04082
Oost-Vlaanderen,Sint-Gillis-Waas,2015,Chloephaga picta,Magelhaengans,0,,5.48821,51.19541
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Alopochen aegyptiacus,Nijlgans,0,,3.89966,50.86607
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Anser albifrons,Kolgans,0,,5.8506,50.74037
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Anser anser,Grauwe gans,0,,3.59775,51.25619
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Anser anser forma domesticus,Soepgans,0,,4.39161,51.1087
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Anser brachyrhynchus,Kleine rietgans,0,,4.84449,51.138
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Anser cygnoides forma domestica,Zwaangans,0,,3.59775,51.25619
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Anser erythropus,Dwerggans,0,,4.84449,51.138
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Anser indicus,Indische gans,0,,5.19728,51.09375
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Branta canadensis,Canadese gans,0,,4.06983,51.1736
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Branta leucopsis,Brandgans,0,,5.56507,50.83254
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Branta ruficollis,Roodhalsgans,0,,4.61731,50.91977
Oost-Vlaanderen,Sint-Gillis-Waas,2016,Chloephaga picta,Magelhaengans,0,,3.95181,50.99071
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Alopochen aegyptiacus,Nijlgans,18,,5.19728,51.09375
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Anser albifrons,Kolgans,0,,5.56507,50.83254
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Anser anser,Grauwe gans,0,,5.62545,50.93824
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Anser anser forma domesticus,Soepgans,0,,5.19728,51.09375
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Anser brachyrhynchus,Kleine rietgans,0,,5.27962,50.85855
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Anser cygnoides forma domestica,Zwaangans,0,,5.03706,51.36435
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Anser erythropus,Dwerggans,0,,4.06983,51.1736
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Anser indicus,Indische gans,0,,3.15924,51.2728
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Branta canadensis,Canadese gans,0,10,5.62545,50.93824
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Branta leucopsis,Brandgans,0,,5.56507,50.83254
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Branta ruficollis,Roodhalsgans,0,,5.48821,51.19541
Oost-Vlaanderen,Sint-Gillis-Waas,2017,Chloephaga picta,Magelhaengans,0,,3.60046,50.80073
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Alopochen aegyptiacus,Nijlgans,11,,2.75808,51.04082
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Anser albifrons,Kolgans,0,,4.61731,50.91977
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Anser anser,Grauwe gans,308,,4.84449,51.138
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Anser anser forma domesticus,Soepgans,22,,5.8506,50.74037
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Anser brachyrhynchus,Kleine rietgans,0,,3.89966,50.86607
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Anser cygnoides forma domestica,Zwaangans,0,,3.15924,51.2728
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Anser erythropus,Dwerggans,0,,3.22237,51.10927
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Anser indicus,Indische gans,0,,4.87836,50.90303
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Branta canadensis,Canadese gans,6,,3.59775,51.25619
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Branta leucopsis,Brandgans,0,,5.8506,50.74037
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Branta ruficollis,Roodhalsgans,0,,5.48821,51.19541
Oost-Vlaanderen,Sint-Gillis-Waas,2018,Chloephaga picta,Magelhaengans,0,,4.61731,50.91977
Oost-Vlaanderen,Sint-Laureins,2010,Alopochen aegyptiacus,Nijlgans,20,,4.06983,51.1736
Oost-Vlaanderen,Sint-Laureins,2010,Anser albifrons,Kolgans,0,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2010,Anser anser,Grauwe gans,10,,5.62545,50.93824
Oost-Vlaanderen,Sint-Laureins,2010,Anser anser forma domesticus,Soepgans,11,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2010,Anser brachyrhynchus,Kleine rietgans,0,,5.48821,51.19541
Oost-Vlaanderen,Sint-Laureins,2010,Anser cygnoides forma domestica,Zwaangans,0,,5.56507,50.83254
Oost-Vlaanderen,Sint-Laureins,2010,Anser erythropus,Dwerggans,0,,5.62545,50.93824
Oost-Vlaanderen,Sint-Laureins,2010,Anser indicus,Indische gans,3,,4.61731,50.91977
Oost-Vlaanderen,Sint-Laureins,2010,Branta canadensis,Canadese gans,8,,3.60046,50.80073
Oost-Vlaanderen,Sint-Laureins,2010,Branta leucopsis,Brandgans,0,,5.27962,50.85855
Oost-Vlaanderen,Sint-Laureins,2010,Branta ruficollis,Roodhalsgans,0,,3.89966,50.86607
Oost-Vlaanderen,Sint-Laureins,2010,Chloephaga picta,Magelhaengans,0,,4.14796,50.78105
Oost-Vlaanderen,Sint-Laureins,2011,Alopochen aegyptiacus,Nijlgans,7,,4.92756,50.990476
Oost-Vlaanderen,Sint-Laureins,2011,Anser albifrons,Kolgans,0,,3.95181,50.99071
Oost-Vlaanderen,Sint-Laureins,2011,Anser anser,Grauwe gans,103,,5.03706,51.36435
Oost-Vlaanderen,Sint-Laureins,2011,Anser anser forma domesticus,Soepgans,12,,3.95181,50.99071
Oost-Vlaanderen,Sint-Laureins,2011,Anser brachyrhynchus,Kleine rietgans,0,,5.19728,51.09375
Oost-Vlaanderen,Sint-Laureins,2011,Anser cygnoides forma domestica,Zwaangans,0,,3.60046,50.80073
Oost-Vlaanderen,Sint-Laureins,2011,Anser erythropus,Dwerggans,0,,3.95181,50.99071
Oost-Vlaanderen,Sint-Laureins,2011,Anser indicus,Indische gans,0,,3.59775,51.25619
Oost-Vlaanderen,Sint-Laureins,2011,Branta canadensis,Canadese gans,8,,4.84449,51.138
Oost-Vlaanderen,Sint-Laureins,2011,Branta leucopsis,Brandgans,0,,5.17111,51.27566
Oost-Vlaanderen,Sint-Laureins,2011,Branta ruficollis,Roodhalsgans,0,,4.92756,50.990476
Oost-Vlaanderen,Sint-Laureins,2011,Chloephaga picta,Magelhaengans,0,,5.48821,51.19541
Oost-Vlaanderen,Sint-Laureins,2012,Alopochen aegyptiacus,Nijlgans,11,,5.03706,51.36435
Oost-Vlaanderen,Sint-Laureins,2012,Anser albifrons,Kolgans,0,,3.60046,50.80073
Oost-Vlaanderen,Sint-Laureins,2012,Anser anser,Grauwe gans,94,,5.17111,51.27566
Oost-Vlaanderen,Sint-Laureins,2012,Anser anser forma domesticus,Soepgans,13,,3.89966,50.86607
Oost-Vlaanderen,Sint-Laureins,2012,Anser brachyrhynchus,Kleine rietgans,0,,2.75808,51.04082
Oost-Vlaanderen,Sint-Laureins,2012,Anser cygnoides forma domestica,Zwaangans,0,,3.59775,51.25619
Oost-Vlaanderen,Sint-Laureins,2012,Anser erythropus,Dwerggans,0,,4.39161,51.1087
Oost-Vlaanderen,Sint-Laureins,2012,Anser indicus,Indische gans,0,,5.03706,51.36435
Oost-Vlaanderen,Sint-Laureins,2012,Branta canadensis,Canadese gans,27,,5.19728,51.09375
Oost-Vlaanderen,Sint-Laureins,2012,Branta leucopsis,Brandgans,0,,3.59775,51.25619
Oost-Vlaanderen,Sint-Laureins,2012,Branta ruficollis,Roodhalsgans,0,,5.17111,51.27566
Oost-Vlaanderen,Sint-Laureins,2012,Chloephaga picta,Magelhaengans,0,,3.22237,51.10927
Oost-Vlaanderen,Sint-Laureins,2013,Alopochen aegyptiacus,Nijlgans,20,,5.17111,51.27566
Oost-Vlaanderen,Sint-Laureins,2013,Anser albifrons,Kolgans,0,,5.48821,51.19541
Oost-Vlaanderen,Sint-Laureins,2013,Anser anser,Grauwe gans,87,,3.95181,50.99071
Oost-Vlaanderen,Sint-Laureins,2013,Anser anser forma domesticus,Soepgans,12,,5.48821,51.19541
Oost-Vlaanderen,Sint-Laureins,2013,Anser brachyrhynchus,Kleine rietgans,0,,3.4415,50.82618
Oost-Vlaanderen,Sint-Laureins,2013,Anser cygnoides forma domestica,Zwaangans,0,,3.4415,50.82618
Oost-Vlaanderen,Sint-Laureins,2013,Anser erythropus,Dwerggans,0,,3.15924,51.2728
Oost-Vlaanderen,Sint-Laureins,2013,Anser indicus,Indische gans,0,,3.15924,51.2728
Oost-Vlaanderen,Sint-Laureins,2013,Branta canadensis,Canadese gans,15,,4.87836,50.90303
Oost-Vlaanderen,Sint-Laureins,2013,Branta leucopsis,Brandgans,0,,4.61731,50.91977
Oost-Vlaanderen,Sint-Laureins,2013,Branta ruficollis,Roodhalsgans,0,,5.62545,50.93824
Oost-Vlaanderen,Sint-Laureins,2013,Chloephaga picta,Magelhaengans,0,,3.15924,51.2728
Oost-Vlaanderen,Sint-Laureins,2014,Alopochen aegyptiacus,Nijlgans,25,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2014,Anser albifrons,Kolgans,0,,3.15924,51.2728
Oost-Vlaanderen,Sint-Laureins,2014,Anser anser,Grauwe gans,101,,4.61731,50.91977
Oost-Vlaanderen,Sint-Laureins,2014,Anser anser forma domesticus,Soepgans,15,,5.27962,50.85855
Oost-Vlaanderen,Sint-Laureins,2014,Anser brachyrhynchus,Kleine rietgans,0,,5.19728,51.09375
Oost-Vlaanderen,Sint-Laureins,2014,Anser cygnoides forma domestica,Zwaangans,0,,4.06983,51.1736
Oost-Vlaanderen,Sint-Laureins,2014,Anser erythropus,Dwerggans,0,,3.22237,51.10927
Oost-Vlaanderen,Sint-Laureins,2014,Anser indicus,Indische gans,0,,3.89966,50.86607
Oost-Vlaanderen,Sint-Laureins,2014,Branta canadensis,Canadese gans,32,,4.84449,51.138
Oost-Vlaanderen,Sint-Laureins,2014,Branta leucopsis,Brandgans,0,,3.95181,50.99071
Oost-Vlaanderen,Sint-Laureins,2014,Branta ruficollis,Roodhalsgans,0,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2014,Chloephaga picta,Magelhaengans,0,,5.03706,51.36435
Oost-Vlaanderen,Sint-Laureins,2015,Alopochen aegyptiacus,Nijlgans,17,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2015,Anser albifrons,Kolgans,0,,5.19728,51.09375
Oost-Vlaanderen,Sint-Laureins,2015,Anser anser,Grauwe gans,15,,3.4415,50.82618
Oost-Vlaanderen,Sint-Laureins,2015,Anser anser forma domesticus,Soepgans,17,,4.92756,50.990476
Oost-Vlaanderen,Sint-Laureins,2015,Anser brachyrhynchus,Kleine rietgans,0,,5.27962,50.85855
Oost-Vlaanderen,Sint-Laureins,2015,Anser cygnoides forma domestica,Zwaangans,0,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2015,Anser erythropus,Dwerggans,0,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2015,Anser indicus,Indische gans,0,,4.06983,51.1736
Oost-Vlaanderen,Sint-Laureins,2015,Branta canadensis,Canadese gans,35,,4.61731,50.91977
Oost-Vlaanderen,Sint-Laureins,2015,Branta leucopsis,Brandgans,0,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2015,Branta ruficollis,Roodhalsgans,0,,3.15924,51.2728
Oost-Vlaanderen,Sint-Laureins,2015,Chloephaga picta,Magelhaengans,0,,3.22237,51.10927
Oost-Vlaanderen,Sint-Laureins,2016,Alopochen aegyptiacus,Nijlgans,32,,3.95181,50.99071
Oost-Vlaanderen,Sint-Laureins,2016,Anser albifrons,Kolgans,0,,4.84449,51.138
Oost-Vlaanderen,Sint-Laureins,2016,Anser anser,Grauwe gans,10,,5.56507,50.83254
Oost-Vlaanderen,Sint-Laureins,2016,Anser anser forma domesticus,Soepgans,12,,3.60046,50.80073
Oost-Vlaanderen,Sint-Laureins,2016,Anser brachyrhynchus,Kleine rietgans,0,,2.75808,51.04082
Oost-Vlaanderen,Sint-Laureins,2016,Anser cygnoides forma domestica,Zwaangans,0,,5.03706,51.36435
Oost-Vlaanderen,Sint-Laureins,2016,Anser erythropus,Dwerggans,1,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2016,Anser indicus,Indische gans,0,,4.39161,51.1087
Oost-Vlaanderen,Sint-Laureins,2016,Branta canadensis,Canadese gans,2,,5.17111,51.27566
Oost-Vlaanderen,Sint-Laureins,2016,Branta leucopsis,Brandgans,0,,5.17111,51.27566
Oost-Vlaanderen,Sint-Laureins,2016,Branta ruficollis,Roodhalsgans,0,,5.17111,51.27566
Oost-Vlaanderen,Sint-Laureins,2016,Chloephaga picta,Magelhaengans,0,,4.39161,51.1087
Oost-Vlaanderen,Sint-Laureins,2017,Alopochen aegyptiacus,Nijlgans,9,,5.27962,50.85855
Oost-Vlaanderen,Sint-Laureins,2017,Anser albifrons,Kolgans,0,,4.61731,50.91977
Oost-Vlaanderen,Sint-Laureins,2017,Anser anser,Grauwe gans,93,,4.61731,50.91977
Oost-Vlaanderen,Sint-Laureins,2017,Anser anser forma domesticus,Soepgans,16,,5.19728,51.09375
Oost-Vlaanderen,Sint-Laureins,2017,Anser brachyrhynchus,Kleine rietgans,0,,5.56507,50.83254
Oost-Vlaanderen,Sint-Laureins,2017,Anser cygnoides forma domestica,Zwaangans,0,,3.95181,50.99071
Oost-Vlaanderen,Sint-Laureins,2017,Anser erythropus,Dwerggans,0,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2017,Anser indicus,Indische gans,0,,5.62545,50.93824
Oost-Vlaanderen,Sint-Laureins,2017,Branta canadensis,Canadese gans,2,,3.60046,50.80073
Oost-Vlaanderen,Sint-Laureins,2017,Branta leucopsis,Brandgans,0,,4.06983,51.1736
Oost-Vlaanderen,Sint-Laureins,2017,Branta ruficollis,Roodhalsgans,0,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2017,Chloephaga picta,Magelhaengans,0,,5.03706,51.36435
Oost-Vlaanderen,Sint-Laureins,2018,Alopochen aegyptiacus,Nijlgans,6,,4.92756,50.990476
Oost-Vlaanderen,Sint-Laureins,2018,Anser albifrons,Kolgans,0,,3.89966,50.86607
Oost-Vlaanderen,Sint-Laureins,2018,Anser anser,Grauwe gans,57,,5.27962,50.85855
Oost-Vlaanderen,Sint-Laureins,2018,Anser anser forma domesticus,Soepgans,18,,5.48821,51.19541
Oost-Vlaanderen,Sint-Laureins,2018,Anser brachyrhynchus,Kleine rietgans,0,,3.22237,51.10927
Oost-Vlaanderen,Sint-Laureins,2018,Anser cygnoides forma domestica,Zwaangans,0,,5.8506,50.74037
Oost-Vlaanderen,Sint-Laureins,2018,Anser erythropus,Dwerggans,0,,4.06983,51.1736
Oost-Vlaanderen,Sint-Laureins,2018,Anser indicus,Indische gans,0,,5.48821,51.19541
Oost-Vlaanderen,Sint-Laureins,2018,Branta canadensis,Canadese gans,14,,3.22237,51.10927
Oost-Vlaanderen,Sint-Laureins,2018,Branta leucopsis,Brandgans,0,,4.14796,50.78105
Oost-Vlaanderen,Sint-Laureins,2018,Branta ruficollis,Roodhalsgans,0,,3.4415,50.82618
Oost-Vlaanderen,Sint-Laureins,2018,Chloephaga picta,Magelhaengans,0,,3.22237,51.10927
Oost-Vlaanderen,Sint-Martens-Latem,2010,Alopochen aegyptiacus,Nijlgans,0,,4.39161,51.1087
Oost-Vlaanderen,Sint-Martens-Latem,2010,Anser albifrons,Kolgans,0,,2.99137,50.92843
Oost-Vlaanderen,Sint-Martens-Latem,2010,Anser anser,Grauwe gans,0,,4.39161,51.1087
Oost-Vlaanderen,Sint-Martens-Latem,2010,Anser anser forma domesticus,Soepgans,0,,4.92756,50.990476
Oost-Vlaanderen,Sint-Martens-Latem,2010,Anser brachyrhynchus,Kleine rietgans,0,,5.19728,51.09375
Oost-Vlaanderen,Sint-Martens-Latem,2010,Anser cygnoides forma domestica,Zwaangans,0,,3.60046,50.80073
Oost-Vlaanderen,Sint-Martens-Latem,2010,Anser erythropus,Dwerggans,0,,3.59775,51.25619
Oost-Vlaanderen,Sint-Martens-Latem,2010,Anser indicus,Indische gans,0,,2.99137,50.92843
Oost-Vlaanderen,Sint-Martens-Latem,2010,Branta canadensis,Canadese gans,32,,3.89966,50.86607
Oost-Vlaanderen,Sint-Martens-Latem,2010,Branta leucopsis,Brandgans,1,,4.39161,51.1087
Oost-Vlaanderen,Sint-Martens-Latem,2010,Branta ruficollis,Roodhalsgans,0,,3.89966,50.86607
Oost-Vlaanderen,Sint-Martens-Latem,2010,Chloephaga picta,Magelhaengans,0,,5.48821,51.19541
Oost-Vlaanderen,Sint-Martens-Latem,2014,Alopochen aegyptiacus,Nijlgans,0,,4.84449,51.138
Oost-Vlaanderen,Sint-Martens-Latem,2014,Anser albifrons,Kolgans,0,,4.92756,50.990476
Oost-Vlaanderen,Sint-Martens-Latem,2014,Anser anser,Grauwe gans,0,,5.62545,50.93824
Oost-Vlaanderen,Sint-Martens-Latem,2014,Anser anser forma domesticus,Soepgans,1,,4.61731,50.91977
Oost-Vlaanderen,Sint-Martens-Latem,2014,Anser brachyrhynchus,Kleine rietgans,0,,5.19728,51.09375
Oost-Vlaanderen,Sint-Martens-Latem,2014,Anser cygnoides forma domestica,Zwaangans,0,,3.89966,50.86607
Oost-Vlaanderen,Sint-Martens-Latem,2014,Anser erythropus,Dwerggans,0,,3.60046,50.80073
Oost-Vlaanderen,Sint-Martens-Latem,2014,Anser indicus,Indische gans,0,,3.59775,51.25619
Oost-Vlaanderen,Sint-Martens-Latem,2014,Branta canadensis,Canadese gans,9,,5.56507,50.83254
Oost-Vlaanderen,Sint-Martens-Latem,2014,Branta leucopsis,Brandgans,0,,3.59775,51.25619
Oost-Vlaanderen,Sint-Martens-Latem,2014,Branta ruficollis,Roodhalsgans,0,,2.75808,51.04082
Oost-Vlaanderen,Sint-Martens-Latem,2014,Chloephaga picta,Magelhaengans,0,,5.03706,51.36435
Oost-Vlaanderen,Sint-Martens-Latem,2015,Alopochen aegyptiacus,Nijlgans,0,,3.60046,50.80073
Oost-Vlaanderen,Sint-Martens-Latem,2015,Anser albifrons,Kolgans,0,,5.03706,51.36435
Oost-Vlaanderen,Sint-Martens-Latem,2015,Anser anser,Grauwe gans,0,,4.61731,50.91977
Oost-Vlaanderen,Sint-Martens-Latem,2015,Anser anser forma domesticus,Soepgans,0,,3.89966,50.86607
Oost-Vlaanderen,Sint-Martens-Latem,2015,Anser brachyrhynchus,Kleine rietgans,0,,2.75808,51.04082
Oost-Vlaanderen,Sint-Martens-Latem,2015,Anser cygnoides forma domestica,Zwaangans,0,,3.95181,50.99071
Oost-Vlaanderen,Sint-Martens-Latem,2015,Anser erythropus,Dwerggans,0,,4.92756,50.990476
Oost-Vlaanderen,Sint-Martens-Latem,2015,Anser indicus,Indische gans,0,,4.06983,51.1736
Oost-Vlaanderen,Sint-Martens-Latem,2015,Branta canadensis,Canadese gans,8,,5.19728,51.09375
Oost-Vlaanderen,Sint-Martens-Latem,2015,Branta leucopsis,Brandgans,0,,2.75808,51.04082
Oost-Vlaanderen,Sint-Martens-Latem,2015,Branta ruficollis,Roodhalsgans,0,,3.60046,50.80073
Oost-Vlaanderen,Sint-Martens-Latem,2015,Chloephaga picta,Magelhaengans,0,,3.22237,51.10927
Oost-Vlaanderen,Sint-Martens-Latem,2016,Alopochen aegyptiacus,Nijlgans,0,,5.03706,51.36435
Oost-Vlaanderen,Sint-Martens-Latem,2016,Anser albifrons,Kolgans,0,,3.95181,50.99071
Oost-Vlaanderen,Sint-Martens-Latem,2016,Anser anser,Grauwe gans,0,,3.89966,50.86607
Oost-Vlaanderen,Sint-Martens-Latem,2016,Anser anser forma domesticus,Soepgans,0,,2.75808,51.04082
Oost-Vlaanderen,Sint-Martens-Latem,2016,Anser brachyrhynchus,Kleine rietgans,0,,4.61731,50.91977
Oost-Vlaanderen,Sint-Martens-Latem,2016,Anser cygnoides forma domestica,Zwaangans,0,,3.60046,50.80073
Oost-Vlaanderen,Sint-Martens-Latem,2016,Anser erythropus,Dwerggans,0,,3.15924,51.2728
Oost-Vlaanderen,Sint-Martens-Latem,2016,Anser indicus,Indische gans,0,,2.75808,51.04082
Oost-Vlaanderen,Sint-Martens-Latem,2016,Branta canadensis,Canadese gans,11,,3.95181,50.99071
Oost-Vlaanderen,Sint-Martens-Latem,2016,Branta leucopsis,Brandgans,0,,3.60046,50.80073
Oost-Vlaanderen,Sint-Martens-Latem,2016,Branta ruficollis,Roodhalsgans,0,,3.22237,51.10927
Oost-Vlaanderen,Sint-Martens-Latem,2016,Chloephaga picta,Magelhaengans,0,,4.84449,51.138
Oost-Vlaanderen,Sint-Martens-Latem,2017,Alopochen aegyptiacus,Nijlgans,0,,2.99137,50.92843
Oost-Vlaanderen,Sint-Martens-Latem,2017,Anser albifrons,Kolgans,0,,4.06983,51.1736
Oost-Vlaanderen,Sint-Martens-Latem,2017,Anser anser,Grauwe gans,0,,5.19728,51.09375
Oost-Vlaanderen,Sint-Martens-Latem,2017,Anser anser forma domesticus,Soepgans,0,,3.22237,51.10927
Oost-Vlaanderen,Sint-Martens-Latem,2017,Anser brachyrhynchus,Kleine rietgans,0,,4.92756,50.990476
Oost-Vlaanderen,Sint-Martens-Latem,2017,Anser cygnoides forma domestica,Zwaangans,0,,2.99137,50.92843
Oost-Vlaanderen,Sint-Martens-Latem,2017,Anser erythropus,Dwerggans,0,,5.19728,51.09375
Oost-Vlaanderen,Sint-Martens-Latem,2017,Anser indicus,Indische gans,0,,3.4415,50.82618
Oost-Vlaanderen,Sint-Martens-Latem,2017,Branta canadensis,Canadese gans,0,,4.39161,51.1087
Oost-Vlaanderen,Sint-Martens-Latem,2017,Branta leucopsis,Brandgans,0,,5.03706,51.36435
Oost-Vlaanderen,Sint-Martens-Latem,2017,Branta ruficollis,Roodhalsgans,0,,2.99137,50.92843
Oost-Vlaanderen,Sint-Martens-Latem,2017,Chloephaga picta,Magelhaengans,0,,5.19728,51.09375
Oost-Vlaanderen,Sint-Niklaas,2010,Alopochen aegyptiacus,Nijlgans,0,0,3.60046,50.80073
Oost-Vlaanderen,Sint-Niklaas,2010,Anser albifrons,Kolgans,0,,3.15924,51.2728
Oost-Vlaanderen,Sint-Niklaas,2010,Anser anser,Grauwe gans,0,0,2.75808,51.04082
Oost-Vlaanderen,Sint-Niklaas,2010,Anser anser forma domesticus,Soepgans,0,0,4.92756,50.990476
Oost-Vlaanderen,Sint-Niklaas,2010,Anser brachyrhynchus,Kleine rietgans,0,,5.03706,51.36435
Oost-Vlaanderen,Sint-Niklaas,2010,Anser cygnoides forma domestica,Zwaangans,0,0,4.87836,50.90303
Oost-Vlaanderen,Sint-Niklaas,2010,Anser erythropus,Dwerggans,0,,5.19728,51.09375
Oost-Vlaanderen,Sint-Niklaas,2010,Anser indicus,Indische gans,0,0,5.56507,50.83254
Oost-Vlaanderen,Sint-Niklaas,2010,Branta canadensis,Canadese gans,0,16,5.03706,51.36435
Oost-Vlaanderen,Sint-Niklaas,2010,Branta leucopsis,Brandgans,0,24,3.15924,51.2728
Oost-Vlaanderen,Sint-Niklaas,2010,Branta ruficollis,Roodhalsgans,0,,3.15924,51.2728
Oost-Vlaanderen,Sint-Niklaas,2010,Chloephaga picta,Magelhaengans,0,0,3.22237,51.10927
Oost-Vlaanderen,Sint-Niklaas,2011,Alopochen aegyptiacus,Nijlgans,4,,5.17111,51.27566
Oost-Vlaanderen,Sint-Niklaas,2011,Anser albifrons,Kolgans,0,,3.60046,50.80073
Oost-Vlaanderen,Sint-Niklaas,2011,Anser anser,Grauwe gans,36,,2.99137,50.92843
Oost-Vlaanderen,Sint-Niklaas,2011,Anser anser forma domesticus,Soepgans,6,,5.56507,50.83254
Oost-Vlaanderen,Sint-Niklaas,2011,Anser brachyrhynchus,Kleine rietgans,0,,4.39161,51.1087
Oost-Vlaanderen,Sint-Niklaas,2011,Anser cygnoides forma domestica,Zwaangans,0,,3.22237,51.10927
Oost-Vlaanderen,Sint-Niklaas,2011,Anser erythropus,Dwerggans,0,,5.27962,50.85855
Oost-Vlaanderen,Sint-Niklaas,2011,Anser indicus,Indische gans,0,,4.61731,50.91977
Oost-Vlaanderen,Sint-Niklaas,2011,Branta canadensis,Canadese gans,7,,2.75808,51.04082
Oost-Vlaanderen,Sint-Niklaas,2011,Branta leucopsis,Brandgans,34,,4.06983,51.1736
Oost-Vlaanderen,Sint-Niklaas,2011,Branta ruficollis,Roodhalsgans,0,,4.84449,51.138
