gbifID	occurrenceID	species	speciesKey	eventDate	locality	municipality	coordinateUncertaintyInMeters	decimalLongitude	decimalLatitude
5105507532	{019FA834-79E8-47BE-BC8A-8C3225692C22}_3	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.444255	50.947464
5105507531	{019FA834-79E8-47BE-BC8A-8C3225692C22}_4	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.444313	50.947508
5105507530	{019FA834-79E8-47BE-BC8A-8C3225692C22}_5	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.444372	50.947552
5105507529	{019FA834-79E8-47BE-BC8A-8C3225692C22}_6	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.44443	50.947595
5105507505	{AF36D35C-EB0F-42F8-A6B6-DE9C9341FDAE}	Heracleum mantegazzianum	3034825	2024-09-04			10	4.502423	51.018984
5105507429	{68997F0C-50CF-4CEC-9491-CD073D67ACAD}	Heracleum mantegazzianum	3034825	2024-09-04			10	4.49844	51.021362
5105507129	{110C54B3-D5B8-44F3-BED1-8D9136581AEE}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.449257	50.952752
5105506787	{36C161F9-21FB-43D2-AAF0-5FC1E2C4C921}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.449148	50.953198
5105506580	{388D9D06-8F09-4C71-B6AF-8AF4BE2A0B10}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.450234	50.954433
5105506574	{A5B70A89-7FB8-45D1-8144-60E57D7C7F46}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.45008	50.9537
5105506567	{87E78CAF-B99B-4280-9460-F64AAB51511A}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.447224	50.9504
5105506565	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_10	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447811	50.951103
5105506563	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_11	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447856	50.951153
5105506562	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_12	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447901	50.951202
5105506561	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_13	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447946	50.951252
5105506469	{FA6101B0-8DED-413B-8544-41D5CA6732E9}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.451745	50.956278
5105505906	{52A12D38-B2A7-44EE-950A-68EDB79C3557}_1	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.448902	50.95296
5105505435	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_24	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.4134	50.933032
5105505434	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_22	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413458	50.933142
5105505431	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_23	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413429	50.933087
5105505427	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_20	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413517	50.933251
5105505425	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_21	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413488	50.933197
5105505389	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_15	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413664	50.933525
5105505386	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_16	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413635	50.93347
5105505385	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_13	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413723	50.933634
5105505382	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_14	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413693	50.93358
5105505380	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_11	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413782	50.933744
5105505376	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_12	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413752	50.933689
5105505369	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_10	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413811	50.933798
5105505347	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_19	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413547	50.933306
5105505344	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_17	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.4136049999999996	50.933415
5105505342	{C87DBB6C-5EFD-4795-8DD3-29DA4BB05EA9}_18	Heracleum mantegazzianum	3034825	2024-07-24	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.413576	50.933361
5105505283	{01C3B0AD-5FAC-40BC-BC8D-8A5C7703B921}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.451829	50.956398
5105505211	{0E42F88E-4E79-4DF8-AC94-4CB778286E81}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.448421	50.951829
5105505204	{F6CA4D0A-DFBF-42DE-8C72-CDBA163F00C1}_4	Heracleum mantegazzianum	3034825	2024-07-25	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.301819	51.113238
5105505203	{F6CA4D0A-DFBF-42DE-8C72-CDBA163F00C1}_3	Heracleum mantegazzianum	3034825	2024-07-25	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.301843	51.113289
5105505202	{F6CA4D0A-DFBF-42DE-8C72-CDBA163F00C1}_2	Heracleum mantegazzianum	3034825	2024-07-25	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.301868	51.11334
5105505201	{F6CA4D0A-DFBF-42DE-8C72-CDBA163F00C1}_1	Heracleum mantegazzianum	3034825	2024-07-25	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.301892	51.113392
5105505199	{45924FEA-0FD1-4F68-BDFC-59EA927E883A}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.449965	50.954142
5105505118	{F5891E77-8816-427D-8D27-DACAD84F95E0}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.450139	50.954326
5105505031	{CD6E4489-7569-4EF6-AE8B-790A75981D69}_1	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.451259	50.955681
5105505029	{CD6E4489-7569-4EF6-AE8B-790A75981D69}_4	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.451383	50.955833
5105505026	{CD6E4489-7569-4EF6-AE8B-790A75981D69}_5	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.451424	50.955884
5105505025	{CD6E4489-7569-4EF6-AE8B-790A75981D69}_2	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.4513	50.955732
5105505021	{CD6E4489-7569-4EF6-AE8B-790A75981D69}_3	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.451341	50.955783
5105504923	{82F317F6-006B-4DFE-826B-5D045EE4D15C}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.449881	50.954046
5105504841	{AC6E90FB-6F6A-4EFF-9C5D-91E96FF28BA5}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.449163	50.952733
5105504738	{52986694-A41F-4D18-BACB-C6B1FC694CF1}	Heracleum mantegazzianum	3034825	2024-07-24			10	4.41552	50.941042
5105504715	{139C3835-64B6-482D-8665-A9D4D99790E7}	Heracleum mantegazzianum	3034825	2024-07-30			10	4.603795	50.954742
5105504647	{33C7F8C3-FE1E-411B-8664-6E865963933A}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.444573	50.948068
5105504596	{5781BBCD-F0FE-4C79-A6E2-3FE00D734698}	Heracleum mantegazzianum	3034825	2024-08-28			10	4.428729	51.03058
5105504584	{FDBEB0C4-2035-4137-B2E7-421578D5F74E}	Heracleum mantegazzianum	3034825	2024-09-04			10	4.508128	51.017268
5105504577	{987FC8BB-0868-4554-8936-6C0D8803E88B}_1	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.421205	50.93759
5105504576	{987FC8BB-0868-4554-8936-6C0D8803E88B}_2	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.42115	50.937555
5105504517	{9D4C3453-81A0-472E-948C-44BCC45047AB}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.44836	50.951784
5105504330	{F6787B40-343C-45ED-B72B-1E14407F8A3A}	Heracleum mantegazzianum	3034825	2024-09-04			10	4.49875	51.021061
5105504329	{DF1E4E3F-F452-40CD-8CE3-4739867A8270}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.449013	50.953101
5105504301	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_5	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447586	50.950855
5105504300	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_6	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447631	50.950904
5105504297	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_7	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447676	50.950954
5105504296	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_8	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447721	50.951004
5105504294	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_9	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447766	50.951053
5105504284	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_1	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447406	50.950656
5105504283	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_2	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447451	50.950706
5105504282	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_3	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447496	50.950755
5105504280	{6AE8BE9F-F399-43E9-B54C-AB28929D4E46}_4	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447541	50.950805
5105503993	{6A75ABE0-A796-459C-B6E8-3507FC540A99}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.449264	50.952834
5105503981	{7C970937-19E2-4E8C-8E88-D1C6383E5331}	Heracleum mantegazzianum	3034825	2024-08-28			10	4.46708	50.991826
5105503946	{69368AE6-A3AA-4B0F-9A86-5D75BA68DDA8}	Heracleum mantegazzianum	3034825	2024-08-29			10	4.464499	50.965446
5105503794	{5DFD410F-A557-440D-BC8B-8273454F195E}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.448529	50.952429
5105503743	{AFF41FB4-18B4-4986-A955-0898A08ADCF1}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.461271	50.965432
5105503655	{7FA3B7A1-18A3-4DB8-92B9-5A6AE63004A7}_3	Heracleum mantegazzianum	3034825	2024-08-29	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.464544	50.965405
5105503654	{7FA3B7A1-18A3-4DB8-92B9-5A6AE63004A7}_4	Heracleum mantegazzianum	3034825	2024-08-29	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.464458	50.965403
5105503653	{7FA3B7A1-18A3-4DB8-92B9-5A6AE63004A7}_1	Heracleum mantegazzianum	3034825	2024-08-29	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.464696	50.965443
5105503650	{7FA3B7A1-18A3-4DB8-92B9-5A6AE63004A7}_2	Heracleum mantegazzianum	3034825	2024-08-29	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.46463	50.965408
5105503601	{1B508370-32D4-48DE-80A7-1463C794FC31}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.450029	50.954216
5105503584	{E6CF0932-5AE3-446A-B42D-A2635E8B74E8}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.430858	50.942068
5105503508	{17138D78-5C85-4024-85DD-BE122AA30FE8}_8	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.44698	50.950675
5105503507	{17138D78-5C85-4024-85DD-BE122AA30FE8}_9	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.447024	50.950725
5105503506	{17138D78-5C85-4024-85DD-BE122AA30FE8}_6	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.446891	50.950575
5105503505	{17138D78-5C85-4024-85DD-BE122AA30FE8}_7	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.446936	50.950625
5105503464	{17138D78-5C85-4024-85DD-BE122AA30FE8}_1	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.44667	50.950326
5105503463	{17138D78-5C85-4024-85DD-BE122AA30FE8}_4	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.446803	50.950475
5105503462	{17138D78-5C85-4024-85DD-BE122AA30FE8}_5	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.446847	50.950525
5105503461	{17138D78-5C85-4024-85DD-BE122AA30FE8}_2	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.446714	50.950376
5105503460	{17138D78-5C85-4024-85DD-BE122AA30FE8}_3	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.446759	50.950426
5105503442	{5646FACB-17EE-412A-A019-337CCCD426A8}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.450724	50.954534
5105503384	{966D2B9E-A0D3-4F98-BDDA-E47957426FB8}_4	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.446945	50.950097
5105503379	{966D2B9E-A0D3-4F98-BDDA-E47957426FB8}_3	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.446894	50.950046
5105503377	{966D2B9E-A0D3-4F98-BDDA-E47957426FB8}_5	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.446997	50.950149
5105503371	{966D2B9E-A0D3-4F98-BDDA-E47957426FB8}_2	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.446842	50.949994
5105503367	{966D2B9E-A0D3-4F98-BDDA-E47957426FB8}_1	Heracleum mantegazzianum	3034825	2024-08-13	Vlaamse Waterweg Regio Centraal - District 4, 5, 6		10	4.446791	50.949942
5105503319	{E7793830-8338-4624-ABAB-97FD6EC04CA1}	Heracleum mantegazzianum	3034825	2024-08-13			10	4.453545	50.959109
5105389333	{FD23F6B4-848D-4FBD-B175-F32F4A0EDD28}	Heracleum mantegazzianum	3034825	2025-03-28T09:38:13Z		Lokeren	30	3.9088	51.1101
5105388692	{C30EFB62-FA19-44EE-BA3B-D1CC8FD56C5E}	Heracleum mantegazzianum	3034825	2025-04-02T07:56:03Z		Dendermonde	30	4.09325	51.03902
5105388154	{E131C98E-E9AF-44AF-8780-2A764B6CBBAA}	Heracleum mantegazzianum	3034825	2025-01-23T14:47:37Z		Lokeren	30	3.96105	51.1834
5105387992	{D439B90A-41E2-4D97-B216-89E7D242B247}	Heracleum mantegazzianum	3034825	2025-04-03T09:25:18Z		Sint-Niklaas	30	4.06287	51.14305
5105387433	{A9FE91CD-7A87-468A-9B46-F3A06CDAD1B2}	Heracleum mantegazzianum	3034825	2025-03-25T11:31:08Z		Gent	30	3.70965	51.00313
5105386428	{B35A826E-ADE2-4A28-AB72-8415EA5B72C8}	Heracleum mantegazzianum	3034825	2025-04-02T08:55:34Z		Dendermonde	30	4.15953	51.04215
5105386098	{EA265F88-5CFC-4E6B-A3C7-51DD3233673A}	Heracleum mantegazzianum	3034825	2025-03-26T11:49:29Z		Dendermonde	30	4.08086	51.01673
5105385974	{E023D28E-86E0-41A4-8D23-F2D7ACAC5200}	Heracleum mantegazzianum	3034825	2025-04-01T12:35:08Z		Sint-Niklaas	30	4.06287	51.14305
5105385938	{DDB51DB4-C97F-42F8-AC2D-BB2650ED17BE}	Heracleum mantegazzianum	3034825	2025-04-02T10:24:10Z		Aalter	30	3.44672	51.09391
5105385653	{C3B7F28E-3F1A-4CAA-B82A-6B449A9D46BE}	Heracleum mantegazzianum	3034825	2024-12-11T07:15:43Z		Temse	30	4.14493	51.12652
5105384539	{C19565C9-C779-4B37-B536-14D162FC8E2D}	Heracleum mantegazzianum	3034825	2025-04-01T12:35:37Z		Sint-Niklaas	30	4.06525	51.14274
5105384121	{92209331-A313-4C5E-A04E-CA99B01E3000}	Heracleum mantegazzianum	3034825	2025-04-02T07:15:11Z		Dendermonde	30	4.0729	51.04971
5105383046	{99BAF209-6FE3-44D6-BFD2-60617B7F18DA}	Heracleum mantegazzianum	3034825	2025-04-01T12:21:49Z		Sint-Niklaas	30	4.05649	51.15072
5105382436	{6322489E-BFDC-43D3-80E1-D90507ADCE4C}	Heracleum mantegazzianum	3034825	2025-03-31T13:47:46Z		Dendermonde	30	4.11544	51.03442
5105382204	{96D91018-4EE7-4130-AF4D-B717BB279E41}	Heracleum mantegazzianum	3034825	2025-03-21T14:42:40Z		Horebeke	30	3.69626	50.83526
5105381559	{60DE0D08-3EB3-4A07-9DC6-20277D03CD11}	Heracleum mantegazzianum	3034825	2025-03-24T11:52:15Z		Aalst	30	4.04375	50.96334
5105381533	{5F31D9D0-F5D5-4910-9D95-75CD98FD5177}	Heracleum mantegazzianum	3034825	2025-03-07T12:40:57Z		Lochristi	30	3.85487	51.20085
5105380951	{8AF055DC-FF52-4216-A078-970E45F62C1B}	Heracleum mantegazzianum	3034825	2025-03-26T10:34:05Z		Dendermonde	30	4.08086	51.01673
5105379379	{55BE809F-0A25-4E1D-994A-BFDB6FAA6A2F}	Heracleum mantegazzianum	3034825	2025-04-02T08:59:58Z		Dendermonde	30	4.15904	51.04445
5105378863	{30ACD63A-C827-4FA0-B43B-CEA35A3539BD}	Heracleum mantegazzianum	3034825	2025-03-27T10:19:47Z		Sint-Niklaas	30	4.15119	51.17854
5105377973	{35896ED3-7732-4F9B-9E3B-5740D85A11A0}	Heracleum mantegazzianum	3034825	2024-12-23T12:19:15Z		Beveren-Kruibeke-Zwijndrecht	30	4.26938	51.2403
5105377893	{2F78BBB3-15D9-4096-B4D8-939E50982126}	Heracleum mantegazzianum	3034825	2025-03-31T13:21:53Z		Dendermonde	30	4.11675	51.03049
5105376206	{490BE218-E79F-4D70-90A9-2D9118298DF5}	Heracleum mantegazzianum	3034825	2025-04-02T08:21:27Z		Dendermonde	30	4.11769	51.03817
5105375884	{2F7575CB-BC18-48DC-B5D2-C04284632EE6}	Heracleum mantegazzianum	3034825	2024-12-11T14:31:44Z		Gent	30	3.67368	51.04139
5105375340	{036D8597-2CD6-4C81-9BF8-61057E18944B}	Heracleum mantegazzianum	3034825	2025-04-02T13:44:39Z		Aalter	30	3.44735	51.04053
5105375125	{412A5DBE-01F4-453A-B71C-6810D2DA8B5A}	Heracleum mantegazzianum	3034825	2025-03-26T13:49:40Z		Lokeren	30	3.9088	51.1101
5105374885	{2E33842D-4792-43DF-9E71-D0599E98375C}	Heracleum mantegazzianum	3034825	2025-01-31T14:29:35Z		Horebeke	30	3.69626	50.83526
5105374662	{1C689578-B703-410C-A753-17CB5C9560E8}	Heracleum mantegazzianum	3034825	2025-03-27T10:19:16Z		Sint-Niklaas	30	4.14978	51.17991
5105374541	{1449CD7D-6115-4ADE-B029-443A63774EBC}	Heracleum mantegazzianum	3034825	2025-03-19T08:26:24Z		Dentergem	30	3.43038	50.96277
5103804964	765418:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2025-03-26		Harelbeke	30	3.33593	50.82799
5103804899	763267:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2025-03-18		Harelbeke	30	3.29868	50.84848
5103804741	763378:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2025-03-19		Gent	30	3.67098	51.03045
5103804638	765416:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2025-03-26		Harelbeke	30	3.33271	50.82817
5103804597	765339:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2025-03-26		Zwevegem	30	3.35801	50.80826
5103804571	763265:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2025-03-18		Harelbeke	30	3.29581	50.84776
5103804461	765413:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2025-03-26		Harelbeke	30	3.33546	50.82843
5103804305	765414:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2025-03-26		Harelbeke	30	3.33324	50.82824
5102634220	Natuurpunt:Waarnemingen:342721739	Heracleum mantegazzianum	3034825	2025-03-30		Grimbergen	6	4.34666	50.9302
5102634191	Natuurpunt:Waarnemingen:342703888	Heracleum mantegazzianum	3034825	2025-03-30		Beveren	999	4.26441	51.31194
5102634083	Natuurpunt:Waarnemingen:342638232	Heracleum mantegazzianum	3034825	2025-03-24		Antwerpen	999	4.41694	51.17944
5102634082	Natuurpunt:Waarnemingen:342638228	Heracleum mantegazzianum	3034825	2025-03-24		Antwerpen	999	4.41722	51.17917
5102634081	Natuurpunt:Waarnemingen:342638223	Heracleum mantegazzianum	3034825	2025-03-24		Antwerpen	999	4.41722	51.17917
5102634080	Natuurpunt:Waarnemingen:342638197	Heracleum mantegazzianum	3034825	2025-03-24		Antwerpen	999	4.41722	51.17889
5102633953	Natuurpunt:Waarnemingen:342526781	Heracleum mantegazzianum	3034825	2025-03-07		Maldegem	3	3.45902	51.17239
5102633693	Natuurpunt:Waarnemingen:342268085	Heracleum mantegazzianum	3034825	2025-03-26		Aalst	5	4.06725	50.9062
5102633657	Natuurpunt:Waarnemingen:342243000	Heracleum mantegazzianum	3034825	2025-03-26		Turnhout	3	4.96234	51.31411
5102633656	Natuurpunt:Waarnemingen:342242119	Heracleum mantegazzianum	3034825	2025-03-26		Turnhout	3	4.9623	51.31409
5102633621	Natuurpunt:Waarnemingen:342201907	Heracleum mantegazzianum	3034825	2025-03-25		Asse	3	4.22188	50.9308
5102633074	Natuurpunt:Waarnemingen:342682933	Heracleum mantegazzianum	3034825	2025-03-30		Schaarbeek / Schaerbeek	4	4.38824	50.88053
5102632642	Natuurpunt:Waarnemingen:342241789	Heracleum mantegazzianum	3034825	2025-03-26		Turnhout	4	4.96229	51.31418
5102632500	Natuurpunt:Waarnemingen:342148882	Heracleum mantegazzianum	3034825	2025-03-25		Affligem	8	4.09852	50.92286
5102632495	Natuurpunt:Waarnemingen:342146483	Heracleum mantegazzianum	3034825	2025-03-25		Aalst	5	4.09123	50.92834
5102632491	Natuurpunt:Waarnemingen:342140871	Heracleum mantegazzianum	3034825	2025-03-25		Aalst	10	4.08724	50.93002
5102632151	Natuurpunt:Waarnemingen:342752329	Heracleum mantegazzianum	3034825	2025-03-30		Grimbergen	7	4.34666	50.93016
5102631979	Natuurpunt:Waarnemingen:342650138	Heracleum mantegazzianum	3034825	2025-03-30		Brasschaat	8	4.50411	51.30219
5102631973	Natuurpunt:Waarnemingen:342638254	Heracleum mantegazzianum	3034825	2025-03-24		Antwerpen	999	4.41694	51.17944
5102631972	Natuurpunt:Waarnemingen:342638245	Heracleum mantegazzianum	3034825	2025-03-24		Antwerpen	999	4.41694	51.17917
5102631971	Natuurpunt:Waarnemingen:342638191	Heracleum mantegazzianum	3034825	2025-03-24		Antwerpen	999	4.41722	51.17889
5102631970	Natuurpunt:Waarnemingen:342638182	Heracleum mantegazzianum	3034825	2025-03-24		Antwerpen	999	4.41694	51.17917
5102631866	Natuurpunt:Waarnemingen:342523355	Heracleum mantegazzianum	3034825	2025-03-28		Brasschaat	999	4.51502	51.31381
5102631031	Natuurpunt:Waarnemingen:342638238	Heracleum mantegazzianum	3034825	2025-03-24		Antwerpen	999	4.41667	51.17917
5102631015	Natuurpunt:Waarnemingen:342618217	Heracleum mantegazzianum	3034825	2025-03-29		Opwijk	3	4.17771	50.96265
5102630823	Natuurpunt:Waarnemingen:342387539	Heracleum mantegazzianum	3034825	2025-03-27		Evere / Evere	4	4.41061	50.86831
5102630627	Natuurpunt:Waarnemingen:342241869	Heracleum mantegazzianum	3034825	2025-03-26		Turnhout	3	4.96225	51.31407
5102630586	Natuurpunt:Waarnemingen:342202501	Heracleum mantegazzianum	3034825	2025-03-24		Merchtem	3	4.25378	50.91993
5102630585	Natuurpunt:Waarnemingen:342202498	Heracleum mantegazzianum	3034825	2025-03-24		Merchtem	3	4.25346	50.92002
5102630507	Natuurpunt:Waarnemingen:342149196	Heracleum mantegazzianum	3034825	2025-03-25		Affligem	10	4.10077	50.92445
5102630030	Natuurpunt:Waarnemingen:342638217	Heracleum mantegazzianum	3034825	2025-03-24		Antwerpen	999	4.41694	51.17944
5102629812	Natuurpunt:Waarnemingen:342422702	Heracleum mantegazzianum	3034825	2025-03-28		Wevelgem	3	3.18555	50.80068
5102629769	Natuurpunt:Waarnemingen:342360503	Heracleum mantegazzianum	3034825	2025-03-27		Gent	3	3.67305	51.03046
