province,location,year,latinName,commonName,counts,catched,x,y
West-Vlaanderen,Brugge,2016,Branta leucopsis,Brandgans,22,,4.92756,50.990476
West-Vlaanderen,Brugge,2017,Alopochen aegyptiacus,Nijlgans,9,,4.14796,50.78105
West-Vlaanderen,Brugge,2017,Anser anser,Grauwe gans,2,,3.4415,50.82618
West-Vlaanderen,Brugge,2017,Anser anser forma domesticus,Soepgans,0,,5.03706,51.36435
West-Vlaanderen,Brugge,2017,Branta canadensis,Canadese gans,52,,4.61731,50.91977
West-Vlaanderen,Brugge,2017,Branta leucopsis,Brandgans,49,,3.4415,50.82618
West-Vlaanderen,Brugge,2018,Alopochen aegyptiacus,Nijlgans,19,,3.60046,50.80073
West-Vlaanderen,Brugge,2018,Anser anser,Grauwe gans,117,,4.92756,50.990476
West-Vlaanderen,Brugge,2018,Anser anser forma domesticus,Soepgans,0,,5.17111,51.27566
West-Vlaanderen,Brugge,2018,Branta canadensis,Canadese gans,24,,5.62545,50.93824
West-Vlaanderen,Brugge,2018,Branta leucopsis,Brandgans,41,,4.06983,51.1736
West-Vlaanderen,De Haan,2012,Alopochen aegyptiacus,Nijlgans,0,,5.19728,51.09375
West-Vlaanderen,De Haan,2012,Anser anser,Grauwe gans,35,,4.14796,50.78105
West-Vlaanderen,De Haan,2012,Anser anser forma domesticus,Soepgans,0,,4.14796,50.78105
West-Vlaanderen,De Haan,2012,Branta canadensis,Canadese gans,6,,5.03706,51.36435
West-Vlaanderen,De Haan,2012,Branta leucopsis,Brandgans,0,,5.17111,51.27566
West-Vlaanderen,De Haan,2013,Alopochen aegyptiacus,Nijlgans,0,,4.06983,51.1736
West-Vlaanderen,De Haan,2013,Anser anser,Grauwe gans,54,,5.17111,51.27566
West-Vlaanderen,De Haan,2013,Anser anser forma domesticus,Soepgans,0,,3.15924,51.2728
West-Vlaanderen,De Haan,2013,Branta canadensis,Canadese gans,0,,4.14796,50.78105
West-Vlaanderen,De Haan,2013,Branta leucopsis,Brandgans,5,,5.56507,50.83254
West-Vlaanderen,De Haan,2014,Alopochen aegyptiacus,Nijlgans,0,,3.60046,50.80073
West-Vlaanderen,De Haan,2014,Anser anser,Grauwe gans,11,,5.27962,50.85855
West-Vlaanderen,De Haan,2014,Anser anser forma domesticus,Soepgans,2,,3.60046,50.80073
West-Vlaanderen,De Haan,2014,Branta canadensis,Canadese gans,16,,4.84449,51.138
West-Vlaanderen,De Haan,2014,Branta leucopsis,Brandgans,0,,2.75808,51.04082
West-Vlaanderen,De Haan,2015,Alopochen aegyptiacus,Nijlgans,0,,5.19728,51.09375
West-Vlaanderen,De Haan,2015,Anser anser,Grauwe gans,0,,2.99137,50.92843
West-Vlaanderen,De Haan,2015,Anser anser forma domesticus,Soepgans,0,,4.06983,51.1736
West-Vlaanderen,De Haan,2015,Branta canadensis,Canadese gans,0,,5.17111,51.27566
West-Vlaanderen,De Haan,2015,Branta leucopsis,Brandgans,0,,5.8506,50.74037
West-Vlaanderen,De Haan,2016,Alopochen aegyptiacus,Nijlgans,0,,3.59775,51.25619
West-Vlaanderen,De Haan,2016,Anser anser,Grauwe gans,31,,4.14796,50.78105
West-Vlaanderen,De Haan,2016,Anser anser forma domesticus,Soepgans,0,,3.4415,50.82618
West-Vlaanderen,De Haan,2016,Branta canadensis,Canadese gans,0,,4.84449,51.138
West-Vlaanderen,De Haan,2016,Branta leucopsis,Brandgans,0,,3.15924,51.2728
West-Vlaanderen,De Haan,2017,Alopochen aegyptiacus,Nijlgans,0,,3.89966,50.86607
West-Vlaanderen,De Haan,2017,Anser anser,Grauwe gans,19,,5.03706,51.36435
West-Vlaanderen,De Haan,2017,Anser anser forma domesticus,Soepgans,3,,4.06983,51.1736
West-Vlaanderen,De Haan,2017,Branta canadensis,Canadese gans,0,,4.06983,51.1736
West-Vlaanderen,De Haan,2017,Branta leucopsis,Brandgans,0,,3.15924,51.2728
West-Vlaanderen,De Haan,2018,Alopochen aegyptiacus,Nijlgans,0,,3.59775,51.25619
West-Vlaanderen,De Haan,2018,Anser anser,Grauwe gans,0,,5.62545,50.93824
West-Vlaanderen,De Haan,2018,Anser anser forma domesticus,Soepgans,0,,4.87836,50.90303
West-Vlaanderen,De Haan,2018,Branta canadensis,Canadese gans,7,,5.48821,51.19541
West-Vlaanderen,De Haan,2018,Branta leucopsis,Brandgans,0,,3.15924,51.2728
West-Vlaanderen,Diksmuide,2012,Alopochen aegyptiacus,Nijlgans,1,,4.92756,50.990476
West-Vlaanderen,Diksmuide,2012,Anser anser,Grauwe gans,234,,3.15924,51.2728
West-Vlaanderen,Diksmuide,2012,Anser anser forma domesticus,Soepgans,2,,5.17111,51.27566
West-Vlaanderen,Diksmuide,2012,Branta canadensis,Canadese gans,8,,4.84449,51.138
West-Vlaanderen,Diksmuide,2012,Branta leucopsis,Brandgans,1,,2.99137,50.92843
West-Vlaanderen,Diksmuide,2013,Alopochen aegyptiacus,Nijlgans,3,,5.03706,51.36435
West-Vlaanderen,Diksmuide,2013,Anser anser,Grauwe gans,398,,4.84449,51.138
West-Vlaanderen,Diksmuide,2013,Anser anser forma domesticus,Soepgans,6,,5.62545,50.93824
West-Vlaanderen,Diksmuide,2013,Branta canadensis,Canadese gans,9,,5.03706,51.36435
West-Vlaanderen,Diksmuide,2013,Branta leucopsis,Brandgans,2,,4.39161,51.1087
West-Vlaanderen,Diksmuide,2014,Alopochen aegyptiacus,Nijlgans,0,,3.59775,51.25619
West-Vlaanderen,Diksmuide,2014,Anser anser,Grauwe gans,285,,5.03706,51.36435
West-Vlaanderen,Diksmuide,2014,Anser anser forma domesticus,Soepgans,1,,2.99137,50.92843
West-Vlaanderen,Diksmuide,2014,Branta canadensis,Canadese gans,8,,4.84449,51.138
West-Vlaanderen,Diksmuide,2014,Branta leucopsis,Brandgans,1,,2.75808,51.04082
West-Vlaanderen,Diksmuide,2015,Alopochen aegyptiacus,Nijlgans,0,,4.61731,50.91977
West-Vlaanderen,Diksmuide,2015,Anser anser,Grauwe gans,2,12,3.89966,50.86607
West-Vlaanderen,Diksmuide,2015,Anser anser forma domesticus,Soepgans,7,1,3.22237,51.10927
West-Vlaanderen,Diksmuide,2015,Branta canadensis,Canadese gans,0,7,5.19728,51.09375
West-Vlaanderen,Diksmuide,2015,Branta leucopsis,Brandgans,0,,5.27962,50.85855
West-Vlaanderen,Diksmuide,2016,Alopochen aegyptiacus,Nijlgans,2,,5.27962,50.85855
West-Vlaanderen,Diksmuide,2016,Anser anser,Grauwe gans,45,,4.84449,51.138
West-Vlaanderen,Diksmuide,2016,Anser anser forma domesticus,Soepgans,0,,2.99137,50.92843
West-Vlaanderen,Diksmuide,2016,Branta canadensis,Canadese gans,0,,4.06983,51.1736
West-Vlaanderen,Diksmuide,2016,Branta leucopsis,Brandgans,0,,3.4415,50.82618
West-Vlaanderen,Diksmuide,2017,Alopochen aegyptiacus,Nijlgans,0,,3.4415,50.82618
West-Vlaanderen,Diksmuide,2017,Anser anser,Grauwe gans,217,,4.84449,51.138
West-Vlaanderen,Diksmuide,2017,Anser anser forma domesticus,Soepgans,1,,5.48821,51.19541
West-Vlaanderen,Diksmuide,2017,Branta canadensis,Canadese gans,23,,3.22237,51.10927
West-Vlaanderen,Diksmuide,2017,Branta leucopsis,Brandgans,0,,3.59775,51.25619
West-Vlaanderen,Diksmuide,2018,Alopochen aegyptiacus,Nijlgans,28,,5.8506,50.74037
West-Vlaanderen,Diksmuide,2018,Anser anser,Grauwe gans,268,,3.95181,50.99071
West-Vlaanderen,Diksmuide,2018,Anser anser forma domesticus,Soepgans,1,,4.84449,51.138
West-Vlaanderen,Diksmuide,2018,Branta canadensis,Canadese gans,46,,3.22237,51.10927
West-Vlaanderen,Diksmuide,2018,Branta leucopsis,Brandgans,1,,5.03706,51.36435
West-Vlaanderen,Gistel,2012,Alopochen aegyptiacus,Nijlgans,9,,3.60046,50.80073
West-Vlaanderen,Gistel,2012,Anser anser,Grauwe gans,116,,5.62545,50.93824
West-Vlaanderen,Gistel,2012,Anser anser forma domesticus,Soepgans,0,,4.84449,51.138
West-Vlaanderen,Gistel,2012,Branta canadensis,Canadese gans,0,,5.19728,51.09375
West-Vlaanderen,Gistel,2012,Branta leucopsis,Brandgans,1,,4.06983,51.1736
West-Vlaanderen,Gistel,2013,Alopochen aegyptiacus,Nijlgans,3,,3.22237,51.10927
West-Vlaanderen,Gistel,2013,Anser anser,Grauwe gans,82,,4.06983,51.1736
West-Vlaanderen,Gistel,2013,Anser anser forma domesticus,Soepgans,3,,3.60046,50.80073
West-Vlaanderen,Gistel,2013,Branta canadensis,Canadese gans,0,,4.61731,50.91977
West-Vlaanderen,Gistel,2013,Branta leucopsis,Brandgans,0,,4.61731,50.91977
West-Vlaanderen,Gistel,2014,Alopochen aegyptiacus,Nijlgans,3,,3.4415,50.82618
West-Vlaanderen,Gistel,2014,Anser anser,Grauwe gans,16,,3.22237,51.10927
West-Vlaanderen,Gistel,2014,Anser anser forma domesticus,Soepgans,7,,3.22237,51.10927
West-Vlaanderen,Gistel,2014,Branta canadensis,Canadese gans,13,,3.60046,50.80073
West-Vlaanderen,Gistel,2014,Branta leucopsis,Brandgans,0,,4.14796,50.78105
West-Vlaanderen,Gistel,2016,Alopochen aegyptiacus,Nijlgans,2,,2.99137,50.92843
West-Vlaanderen,Gistel,2016,Anser anser,Grauwe gans,80,,2.75808,51.04082
West-Vlaanderen,Gistel,2016,Anser anser forma domesticus,Soepgans,0,,4.06983,51.1736
West-Vlaanderen,Gistel,2016,Branta canadensis,Canadese gans,8,,5.62545,50.93824
West-Vlaanderen,Gistel,2016,Branta leucopsis,Brandgans,0,,3.89966,50.86607
West-Vlaanderen,Gistel,2017,Alopochen aegyptiacus,Nijlgans,10,,5.19728,51.09375
West-Vlaanderen,Gistel,2017,Anser anser,Grauwe gans,164,,3.15924,51.2728
West-Vlaanderen,Gistel,2017,Anser anser forma domesticus,Soepgans,10,,5.48821,51.19541
West-Vlaanderen,Gistel,2017,Branta canadensis,Canadese gans,44,,2.75808,51.04082
West-Vlaanderen,Gistel,2017,Branta leucopsis,Brandgans,0,,5.8506,50.74037
West-Vlaanderen,Gistel,2018,Alopochen aegyptiacus,Nijlgans,0,,4.61731,50.91977
West-Vlaanderen,Gistel,2018,Anser anser,Grauwe gans,0,,2.75808,51.04082
West-Vlaanderen,Gistel,2018,Anser anser forma domesticus,Soepgans,0,,3.15924,51.2728
West-Vlaanderen,Gistel,2018,Branta canadensis,Canadese gans,0,,4.06983,51.1736
West-Vlaanderen,Gistel,2018,Branta leucopsis,Brandgans,0,,3.60046,50.80073
West-Vlaanderen,Houthulst,2012,Alopochen aegyptiacus,Nijlgans,0,,5.03706,51.36435
West-Vlaanderen,Houthulst,2012,Anser anser,Grauwe gans,0,,4.39161,51.1087
West-Vlaanderen,Houthulst,2012,Anser anser forma domesticus,Soepgans,0,,3.22237,51.10927
West-Vlaanderen,Houthulst,2012,Branta canadensis,Canadese gans,0,,5.62545,50.93824
West-Vlaanderen,Houthulst,2012,Branta leucopsis,Brandgans,0,,4.61731,50.91977
West-Vlaanderen,Houthulst,2014,Alopochen aegyptiacus,Nijlgans,0,,3.60046,50.80073
West-Vlaanderen,Houthulst,2014,Anser anser,Grauwe gans,36,,5.17111,51.27566
West-Vlaanderen,Houthulst,2014,Anser anser forma domesticus,Soepgans,0,,4.84449,51.138
West-Vlaanderen,Houthulst,2014,Branta canadensis,Canadese gans,0,,5.17111,51.27566
West-Vlaanderen,Houthulst,2014,Branta leucopsis,Brandgans,0,,4.61731,50.91977
West-Vlaanderen,Houthulst,2015,Alopochen aegyptiacus,Nijlgans,2,,4.92756,50.990476
West-Vlaanderen,Houthulst,2015,Anser anser,Grauwe gans,0,,3.22237,51.10927
West-Vlaanderen,Houthulst,2015,Anser anser forma domesticus,Soepgans,0,,4.14796,50.78105
West-Vlaanderen,Houthulst,2015,Branta canadensis,Canadese gans,0,,2.75808,51.04082
West-Vlaanderen,Houthulst,2015,Branta leucopsis,Brandgans,0,,5.03706,51.36435
West-Vlaanderen,Houthulst,2018,Alopochen aegyptiacus,Nijlgans,0,,3.95181,50.99071
West-Vlaanderen,Houthulst,2018,Anser anser,Grauwe gans,28,,4.39161,51.1087
West-Vlaanderen,Houthulst,2018,Anser anser forma domesticus,Soepgans,0,,5.62545,50.93824
West-Vlaanderen,Houthulst,2018,Branta canadensis,Canadese gans,0,,3.95181,50.99071
West-Vlaanderen,Houthulst,2018,Branta leucopsis,Brandgans,0,,2.99137,50.92843
West-Vlaanderen,Jabbeke,2012,Alopochen aegyptiacus,Nijlgans,18,,3.59775,51.25619
West-Vlaanderen,Jabbeke,2012,Anser anser,Grauwe gans,92,,5.62545,50.93824
West-Vlaanderen,Jabbeke,2012,Anser anser forma domesticus,Soepgans,4,,4.92756,50.990476
West-Vlaanderen,Jabbeke,2012,Branta canadensis,Canadese gans,21,,5.19728,51.09375
West-Vlaanderen,Jabbeke,2012,Branta leucopsis,Brandgans,0,,4.87836,50.90303
West-Vlaanderen,Jabbeke,2013,Alopochen aegyptiacus,Nijlgans,4,,4.39161,51.1087
West-Vlaanderen,Jabbeke,2013,Anser anser,Grauwe gans,21,,4.39161,51.1087
West-Vlaanderen,Jabbeke,2013,Anser anser forma domesticus,Soepgans,1,,5.48821,51.19541
West-Vlaanderen,Jabbeke,2013,Branta canadensis,Canadese gans,19,,4.92756,50.990476
West-Vlaanderen,Jabbeke,2013,Branta leucopsis,Brandgans,0,,5.17111,51.27566
West-Vlaanderen,Jabbeke,2014,Alopochen aegyptiacus,Nijlgans,3,,3.59775,51.25619
West-Vlaanderen,Jabbeke,2014,Anser anser,Grauwe gans,42,,2.99137,50.92843
West-Vlaanderen,Jabbeke,2014,Anser anser forma domesticus,Soepgans,3,,4.39161,51.1087
West-Vlaanderen,Jabbeke,2014,Branta canadensis,Canadese gans,31,,5.56507,50.83254
West-Vlaanderen,Jabbeke,2014,Branta leucopsis,Brandgans,0,,4.84449,51.138
West-Vlaanderen,Jabbeke,2015,Alopochen aegyptiacus,Nijlgans,0,,3.15924,51.2728
West-Vlaanderen,Jabbeke,2015,Anser anser,Grauwe gans,18,,5.8506,50.74037
West-Vlaanderen,Jabbeke,2015,Anser anser forma domesticus,Soepgans,0,,4.61731,50.91977
West-Vlaanderen,Jabbeke,2015,Branta canadensis,Canadese gans,15,,3.22237,51.10927
West-Vlaanderen,Jabbeke,2015,Branta leucopsis,Brandgans,0,,4.84449,51.138
West-Vlaanderen,Jabbeke,2016,Alopochen aegyptiacus,Nijlgans,6,0,4.14796,50.78105
West-Vlaanderen,Jabbeke,2016,Anser anser,Grauwe gans,6,,3.95181,50.99071
West-Vlaanderen,Jabbeke,2016,Anser anser forma domesticus,Soepgans,4,,3.60046,50.80073
West-Vlaanderen,Jabbeke,2016,Branta canadensis,Canadese gans,15,0,5.8506,50.74037
West-Vlaanderen,Jabbeke,2016,Branta leucopsis,Brandgans,0,,3.15924,51.2728
West-Vlaanderen,Jabbeke,2017,Alopochen aegyptiacus,Nijlgans,7,,5.8506,50.74037
West-Vlaanderen,Jabbeke,2017,Anser anser,Grauwe gans,32,,4.39161,51.1087
West-Vlaanderen,Jabbeke,2017,Anser anser forma domesticus,Soepgans,6,,5.8506,50.74037
West-Vlaanderen,Jabbeke,2017,Branta canadensis,Canadese gans,41,,4.84449,51.138
West-Vlaanderen,Jabbeke,2017,Branta leucopsis,Brandgans,0,,5.03706,51.36435
West-Vlaanderen,Jabbeke,2018,Alopochen aegyptiacus,Nijlgans,2,,4.87836,50.90303
West-Vlaanderen,Jabbeke,2018,Anser anser,Grauwe gans,11,,3.15924,51.2728
West-Vlaanderen,Jabbeke,2018,Anser anser forma domesticus,Soepgans,0,,3.15924,51.2728
West-Vlaanderen,Jabbeke,2018,Branta canadensis,Canadese gans,30,,3.59775,51.25619
West-Vlaanderen,Jabbeke,2018,Branta leucopsis,Brandgans,17,,3.15924,51.2728
West-Vlaanderen,Kortrijk,2012,Alopochen aegyptiacus,Nijlgans,0,0,5.27962,50.85855
West-Vlaanderen,Kortrijk,2012,Anser anser,Grauwe gans,0,,4.39161,51.1087
West-Vlaanderen,Kortrijk,2012,Anser anser forma domesticus,Soepgans,0,,4.84449,51.138
West-Vlaanderen,Kortrijk,2012,Branta canadensis,Canadese gans,4,0,3.59775,51.25619
West-Vlaanderen,Kortrijk,2012,Branta leucopsis,Brandgans,0,0,5.27962,50.85855
West-Vlaanderen,Kortrijk,2013,Alopochen aegyptiacus,Nijlgans,0,,4.92756,50.990476
West-Vlaanderen,Kortrijk,2013,Anser anser,Grauwe gans,1,,4.84449,51.138
West-Vlaanderen,Kortrijk,2013,Anser anser forma domesticus,Soepgans,0,,4.06983,51.1736
West-Vlaanderen,Kortrijk,2013,Branta canadensis,Canadese gans,52,,4.92756,50.990476
West-Vlaanderen,Kortrijk,2013,Branta leucopsis,Brandgans,0,,5.03706,51.36435
West-Vlaanderen,Kortrijk,2014,Alopochen aegyptiacus,Nijlgans,2,,4.92756,50.990476
West-Vlaanderen,Kortrijk,2014,Anser anser,Grauwe gans,0,,4.92756,50.990476
West-Vlaanderen,Kortrijk,2014,Anser anser forma domesticus,Soepgans,0,,2.75808,51.04082
West-Vlaanderen,Kortrijk,2014,Branta canadensis,Canadese gans,48,,2.99137,50.92843
West-Vlaanderen,Kortrijk,2014,Branta leucopsis,Brandgans,0,,3.60046,50.80073
West-Vlaanderen,Kortrijk,2015,Alopochen aegyptiacus,Nijlgans,0,,3.4415,50.82618
West-Vlaanderen,Kortrijk,2015,Anser anser,Grauwe gans,0,,5.27962,50.85855
West-Vlaanderen,Kortrijk,2015,Anser anser forma domesticus,Soepgans,0,,5.56507,50.83254
West-Vlaanderen,Kortrijk,2015,Branta canadensis,Canadese gans,85,,4.87836,50.90303
West-Vlaanderen,Kortrijk,2015,Branta leucopsis,Brandgans,0,,4.06983,51.1736
West-Vlaanderen,Kortrijk,2016,Alopochen aegyptiacus,Nijlgans,0,,4.06983,51.1736
West-Vlaanderen,Kortrijk,2016,Anser anser,Grauwe gans,0,,5.62545,50.93824
West-Vlaanderen,Kortrijk,2016,Anser anser forma domesticus,Soepgans,1,,5.56507,50.83254
West-Vlaanderen,Kortrijk,2016,Branta canadensis,Canadese gans,74,,5.27962,50.85855
West-Vlaanderen,Kortrijk,2016,Branta leucopsis,Brandgans,0,,2.99137,50.92843
West-Vlaanderen,Kortrijk,2017,Alopochen aegyptiacus,Nijlgans,7,,2.75808,51.04082
West-Vlaanderen,Kortrijk,2017,Anser anser,Grauwe gans,0,,3.89966,50.86607
West-Vlaanderen,Kortrijk,2017,Anser anser forma domesticus,Soepgans,0,,3.60046,50.80073
West-Vlaanderen,Kortrijk,2017,Branta canadensis,Canadese gans,0,,3.4415,50.82618
West-Vlaanderen,Kortrijk,2017,Branta leucopsis,Brandgans,0,,4.06983,51.1736
West-Vlaanderen,Kortrijk,2018,Alopochen aegyptiacus,Nijlgans,0,,3.4415,50.82618
West-Vlaanderen,Kortrijk,2018,Anser anser,Grauwe gans,0,,3.22237,51.10927
West-Vlaanderen,Kortrijk,2018,Anser anser forma domesticus,Soepgans,0,,2.75808,51.04082
West-Vlaanderen,Kortrijk,2018,Branta canadensis,Canadese gans,8,,4.14796,50.78105
West-Vlaanderen,Kortrijk,2018,Branta leucopsis,Brandgans,0,,3.22237,51.10927
West-Vlaanderen,Ledegem,2013,Alopochen aegyptiacus,Nijlgans,22,,5.62545,50.93824
West-Vlaanderen,Ledegem,2013,Anser anser,Grauwe gans,0,,5.19728,51.09375
West-Vlaanderen,Ledegem,2013,Anser anser forma domesticus,Soepgans,10,,3.95181,50.99071
West-Vlaanderen,Ledegem,2013,Branta canadensis,Canadese gans,59,,3.95181,50.99071
West-Vlaanderen,Ledegem,2013,Branta leucopsis,Brandgans,8,,3.22237,51.10927
West-Vlaanderen,Ledegem,2014,Alopochen aegyptiacus,Nijlgans,5,,4.61731,50.91977
West-Vlaanderen,Ledegem,2014,Anser anser,Grauwe gans,0,,5.8506,50.74037
West-Vlaanderen,Ledegem,2014,Anser anser forma domesticus,Soepgans,1,,3.95181,50.99071
West-Vlaanderen,Ledegem,2014,Branta canadensis,Canadese gans,27,,2.99137,50.92843
West-Vlaanderen,Ledegem,2014,Branta leucopsis,Brandgans,0,,4.06983,51.1736
West-Vlaanderen,Ledegem,2015,Alopochen aegyptiacus,Nijlgans,3,,3.4415,50.82618
West-Vlaanderen,Ledegem,2015,Anser anser,Grauwe gans,0,,3.22237,51.10927
West-Vlaanderen,Ledegem,2015,Anser anser forma domesticus,Soepgans,10,,5.17111,51.27566
West-Vlaanderen,Ledegem,2015,Branta canadensis,Canadese gans,37,,5.56507,50.83254
West-Vlaanderen,Ledegem,2015,Branta leucopsis,Brandgans,0,,5.27962,50.85855
West-Vlaanderen,Ledegem,2016,Alopochen aegyptiacus,Nijlgans,32,,5.27962,50.85855
West-Vlaanderen,Ledegem,2016,Anser anser,Grauwe gans,0,,4.06983,51.1736
West-Vlaanderen,Ledegem,2016,Anser anser forma domesticus,Soepgans,0,,5.48821,51.19541
West-Vlaanderen,Ledegem,2016,Branta canadensis,Canadese gans,85,,5.48821,51.19541
West-Vlaanderen,Ledegem,2016,Branta leucopsis,Brandgans,1,,3.60046,50.80073
West-Vlaanderen,Ledegem,2017,Alopochen aegyptiacus,Nijlgans,10,,3.60046,50.80073
West-Vlaanderen,Ledegem,2017,Anser anser,Grauwe gans,0,,5.03706,51.36435
West-Vlaanderen,Ledegem,2017,Anser anser forma domesticus,Soepgans,9,,4.14796,50.78105
West-Vlaanderen,Ledegem,2017,Branta canadensis,Canadese gans,34,,5.48821,51.19541
West-Vlaanderen,Ledegem,2017,Branta leucopsis,Brandgans,0,,4.87836,50.90303
West-Vlaanderen,Ledegem,2018,Alopochen aegyptiacus,Nijlgans,5,,4.87836,50.90303
West-Vlaanderen,Ledegem,2018,Anser anser,Grauwe gans,0,,2.99137,50.92843
West-Vlaanderen,Ledegem,2018,Anser anser forma domesticus,Soepgans,0,,3.4415,50.82618
West-Vlaanderen,Ledegem,2018,Branta canadensis,Canadese gans,0,,3.95181,50.99071
West-Vlaanderen,Ledegem,2018,Branta leucopsis,Brandgans,0,,4.39161,51.1087
West-Vlaanderen,Middelkerke,2012,Alopochen aegyptiacus,Nijlgans,0,,5.56507,50.83254
West-Vlaanderen,Middelkerke,2012,Anser anser,Grauwe gans,0,,5.19728,51.09375
West-Vlaanderen,Middelkerke,2012,Anser anser forma domesticus,Soepgans,0,,3.95181,50.99071
West-Vlaanderen,Middelkerke,2012,Branta canadensis,Canadese gans,0,,3.4415,50.82618
West-Vlaanderen,Middelkerke,2012,Branta leucopsis,Brandgans,0,,4.06983,51.1736
West-Vlaanderen,Middelkerke,2014,Alopochen aegyptiacus,Nijlgans,0,,4.84449,51.138
West-Vlaanderen,Middelkerke,2014,Anser anser,Grauwe gans,2,,4.14796,50.78105
West-Vlaanderen,Middelkerke,2014,Anser anser forma domesticus,Soepgans,0,,5.19728,51.09375
West-Vlaanderen,Middelkerke,2014,Branta canadensis,Canadese gans,0,,5.48821,51.19541
West-Vlaanderen,Middelkerke,2014,Branta leucopsis,Brandgans,0,,5.19728,51.09375
West-Vlaanderen,Middelkerke,2017,Alopochen aegyptiacus,Nijlgans,0,,2.99137,50.92843
West-Vlaanderen,Middelkerke,2017,Anser anser,Grauwe gans,0,,4.39161,51.1087
West-Vlaanderen,Middelkerke,2017,Anser anser forma domesticus,Soepgans,0,,3.60046,50.80073
West-Vlaanderen,Middelkerke,2017,Branta canadensis,Canadese gans,0,,3.4415,50.82618
West-Vlaanderen,Middelkerke,2017,Branta leucopsis,Brandgans,0,,2.99137,50.92843
West-Vlaanderen,Middelkerke,2018,Alopochen aegyptiacus,Nijlgans,0,,5.19728,51.09375
West-Vlaanderen,Middelkerke,2018,Anser anser,Grauwe gans,0,,5.56507,50.83254
West-Vlaanderen,Middelkerke,2018,Anser anser forma domesticus,Soepgans,0,,4.39161,51.1087
West-Vlaanderen,Middelkerke,2018,Branta canadensis,Canadese gans,0,,3.89966,50.86607
West-Vlaanderen,Middelkerke,2018,Branta leucopsis,Brandgans,0,,5.62545,50.93824
West-Vlaanderen,Nieuwpoort,2012,Alopochen aegyptiacus,Nijlgans,6,,5.17111,51.27566
West-Vlaanderen,Nieuwpoort,2012,Anser anser,Grauwe gans,5,,5.8506,50.74037
West-Vlaanderen,Nieuwpoort,2012,Anser anser forma domesticus,Soepgans,0,,5.48821,51.19541
West-Vlaanderen,Nieuwpoort,2012,Branta canadensis,Canadese gans,8,,5.62545,50.93824
West-Vlaanderen,Nieuwpoort,2012,Branta leucopsis,Brandgans,0,,2.75808,51.04082
West-Vlaanderen,Nieuwpoort,2014,Alopochen aegyptiacus,Nijlgans,0,,3.4415,50.82618
West-Vlaanderen,Nieuwpoort,2014,Anser anser,Grauwe gans,38,,4.14796,50.78105
West-Vlaanderen,Nieuwpoort,2014,Anser anser forma domesticus,Soepgans,0,,5.27962,50.85855
West-Vlaanderen,Nieuwpoort,2014,Branta canadensis,Canadese gans,23,,3.15924,51.2728
West-Vlaanderen,Nieuwpoort,2014,Branta leucopsis,Brandgans,0,,5.48821,51.19541
West-Vlaanderen,Nieuwpoort,2016,Alopochen aegyptiacus,Nijlgans,0,,3.60046,50.80073
West-Vlaanderen,Nieuwpoort,2016,Anser anser,Grauwe gans,0,,5.19728,51.09375
West-Vlaanderen,Nieuwpoort,2016,Anser anser forma domesticus,Soepgans,0,,4.92756,50.990476
West-Vlaanderen,Nieuwpoort,2016,Branta canadensis,Canadese gans,0,,2.75808,51.04082
West-Vlaanderen,Nieuwpoort,2016,Branta leucopsis,Brandgans,0,,5.17111,51.27566
West-Vlaanderen,Nieuwpoort,2017,Alopochen aegyptiacus,Nijlgans,0,,3.15924,51.2728
West-Vlaanderen,Nieuwpoort,2017,Anser anser,Grauwe gans,20,,3.60046,50.80073
West-Vlaanderen,Nieuwpoort,2017,Anser anser forma domesticus,Soepgans,1,,3.89966,50.86607
West-Vlaanderen,Nieuwpoort,2017,Branta canadensis,Canadese gans,6,,5.19728,51.09375
West-Vlaanderen,Nieuwpoort,2017,Branta leucopsis,Brandgans,0,,2.75808,51.04082
West-Vlaanderen,Nieuwpoort,2018,Alopochen aegyptiacus,Nijlgans,0,,3.60046,50.80073
West-Vlaanderen,Nieuwpoort,2018,Anser anser,Grauwe gans,0,,5.19728,51.09375
West-Vlaanderen,Nieuwpoort,2018,Anser anser forma domesticus,Soepgans,0,,3.15924,51.2728
West-Vlaanderen,Nieuwpoort,2018,Branta canadensis,Canadese gans,0,,5.27962,50.85855
West-Vlaanderen,Nieuwpoort,2018,Branta leucopsis,Brandgans,0,,3.4415,50.82618
West-Vlaanderen,Oostende,2012,Alopochen aegyptiacus,Nijlgans,12,,4.92756,50.990476
West-Vlaanderen,Oostende,2012,Anser anser,Grauwe gans,8,,3.89966,50.86607
West-Vlaanderen,Oostende,2012,Anser anser forma domesticus,Soepgans,10,,4.06983,51.1736
West-Vlaanderen,Oostende,2012,Branta canadensis,Canadese gans,12,,4.92756,50.990476
West-Vlaanderen,Oostende,2012,Branta leucopsis,Brandgans,0,,5.56507,50.83254
West-Vlaanderen,Oostende,2013,Alopochen aegyptiacus,Nijlgans,0,,3.4415,50.82618
West-Vlaanderen,Oostende,2013,Anser anser,Grauwe gans,0,,5.17111,51.27566
West-Vlaanderen,Oostende,2013,Anser anser forma domesticus,Soepgans,2,,3.4415,50.82618
West-Vlaanderen,Oostende,2013,Branta canadensis,Canadese gans,7,,5.19728,51.09375
West-Vlaanderen,Oostende,2013,Branta leucopsis,Brandgans,0,,3.4415,50.82618
