taxonKey	vernacularName	language	country	source	sourceTaxonKey	area	preferred
2689550	pellie épiphylle	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043437	NA	NA
2689550	taskulapasammal	fin	FI	The FinBIF checklist of Finnish species	258025494	NA	NA
2689550	taskulapasammal	fin	NA	Catalogue of Life	294860156	NA	NA
2689550	vårmose	nob	NA	Catalogue of Life	294860156	NA	NA
2689550	Common Pellia	eng	NA	Martha's Vineyard species checklist	202600734	NA	TRUE
2689550	Common Pellia	eng	NA	Checklist of Vermont Species	160777711	NA	TRUE
2689550	Gewoon plakkaatmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466328	NA	TRUE
2689550	Overleaf Pellia	eng	NA	United Kingdom Species Inventory (UKSI)	180135182	NA	TRUE
2689550	common pellia	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043437	NA	TRUE
2689550	fickpellia	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030196	NA	TRUE
2689550	flikvårmose	nob	NO	NA	168100088	NA	TRUE
2689550	flikvårmose	nno	NO	NA	168100088	NA	TRUE
2689550	pellie bisexuée	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043437	NA	TRUE
2689550	fick-bålmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030196	NA	FALSE
2689550	fickbålmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030196	NA	FALSE
2689550	vårmose	nob	NO	NA	168100088	NA	FALSE
2689327	Common Pouchwort	eng	GB	Checklist of Vermont Species	160778140	NA	NA
2689327	Common Pouchwort	eng	GB	TAXREF	221966992	eng	NA
2689327	Common Pouchwort	eng	GB	Martha's Vineyard species checklist	202600775	NA	NA
2689327	Common Pouchwort	eng	NA	Catalogue of Life	294937700	NA	NA
2689327	Eingeschnittenes Bartkelchmoos	deu	NA	Catalogue of Life	294937700	NA	NA
2689327	Eingeschnittenes Bartkelchmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816436	NA	NA
2689327	Moerasbuidelmos	nld	NA	Catalogue of Life	294937700	NA	NA
2689327	Tvespidset sækmos	dan	DK	National Checklist of all species occurring in Denmark	307226236	NA	NA
2689327	Tvespidset sækmos	dan	NA	Catalogue of Life	294937700	NA	NA
2689327	etelänpaanusammal	fin	FI	The FinBIF checklist of Finnish species	258025452	NA	NA
2689327	etelänpaanusammal	fin	NA	Catalogue of Life	294937700	NA	NA
2689327	moerasbuidelmos	nld	BE	Belgian Species List	100541411	NA	NA
2689327	tandsäckmossa	swe	NA	Catalogue of Life	294937700	NA	NA
2689327	tannflak	nob	NA	Catalogue of Life	294937700	NA	NA
2689327	Common Pouchwort	eng	NA	United Kingdom Species Inventory (UKSI)	180137070	NA	TRUE
2689327	Moerasbuidelmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	124591389	NA	TRUE
2689327	tandsäckmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030473	NA	TRUE
2689327	tannflak	nob	NO	NA	168106869	NA	TRUE
2689327	tannflak	nno	NO	NA	168106869	NA	TRUE
9443095	Forcipated Pincerwort	eng	GB	Checklist of Vermont Species	160778180	NA	NA
9443095	Forcipated Pincerwort	eng	GB	TAXREF	221966725	eng	NA
9443095	Forcipated Pincerwort	eng	GB	Martha's Vineyard species checklist	244999479	NA	NA
9443095	franstrådmossa	swe	NA	Catalogue of Life	294900667	NA	NA
9443095	kynsipihtisammal	fin	FI	The FinBIF checklist of Finnish species	258025419	NA	NA
9443095	kynsipihtisammal	fin	NA	Catalogue of Life	294900667	NA	NA
9443095	tråkleglefsemose	nob	NA	Catalogue of Life	294900667	NA	NA
9443095	franstrådmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030433	NA	TRUE
9443095	tråkleglefsemose	nno	NO	NA	168646816	NA	TRUE
9443095	tråkleglefsemose	nob	NO	NA	168646816	NA	TRUE
5286298	Blaugrünes Sternlebermoos	deu	NA	Catalogue of Life	294858102	NA	NA
5286298	Blaugrünes Sternlebermoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816146	NA	NA
5286298	Blågrøn stjerneløv	dan	NA	Catalogue of Life	294858102	NA	NA
5286298	Blågrøn stjerneløv	dan	DK	National Checklist of all species occurring in Denmark	307227125	NA	NA
5286298	Gewoon landvorkje	nld	NA	Catalogue of Life	294858102	NA	NA
5286298	Glaucous Crystalwort	eng	GB	TAXREF	221962409	eng	NA
5286298	Glaucous Crystalwort	eng	NA	Catalogue of Life	294858102	NA	NA
5286298	blågaffelmose	nob	NA	Catalogue of Life	294858102	NA	NA
5286298	gewoon landvorkje	nld	BE	Belgian Species List	100541767	NA	NA
5286298	ojahankasammal	fin	FI	The FinBIF checklist of Finnish species	258024527	NA	NA
5286298	ojahankasammal	fin	NA	Catalogue of Life	294858102	NA	NA
5286298	platt rosett	swe	NA	Catalogue of Life	294858102	NA	NA
5286298	platt rosettmossa	swe	NA	Catalogue of Life	294858102	NA	NA
5286298	Gewoon landvorkje	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466308	NA	TRUE
5286298	Glaucous Crystalwort	eng	NA	United Kingdom Species Inventory (UKSI)	180137289	NA	TRUE
5286298	blågaffelmose	nob	NO	NA	168099430	NA	TRUE
5286298	blågaffelmose	nno	NO	NA	168099430	NA	TRUE
5286298	platt rosettmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030067	NA	TRUE
5286298	platt rosett	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030067	NA	FALSE
2689220	Bosschoffelmos	nld	NA	Catalogue of Life	294895623	NA	NA
2689220	Grove Earwort	eng	GB	TAXREF	221963517	eng	NA
2689220	Grove Earwort	eng	GB	Martha's Vineyard species checklist	244999438	NA	NA
2689220	Grove Earwort	eng	GB	Checklist of Vermont Species	160777949	NA	NA
2689220	Grove Earwort	eng	NA	Catalogue of Life	294895623	NA	NA
2689220	Hain-Spatenmoos	deu	NA	Catalogue of Life	294895623	NA	NA
2689220	Hain-Spatenmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816238	NA	NA
2689220	Lund-tveblad	dan	DK	National Checklist of all species occurring in Denmark	307226202	NA	NA
2689220	Lund-tveblad	dan	NA	Catalogue of Life	294895623	NA	NA
2689220	bosschoffelmos	nld	BE	Belgian Species List	100541706	NA	NA
2689220	brunkornsmossa	swe	NA	Catalogue of Life	294895623	NA	NA
2689220	fjordtvebladmose	nob	NA	Catalogue of Life	294895623	NA	NA
2689220	klipp-skapania	swe	NA	Catalogue of Life	294895623	NA	NA
2689220	klippskapania	swe	NA	Catalogue of Life	294895623	NA	NA
2689220	lehtokinnassammal	fin	FI	The FinBIF checklist of Finnish species	258025046	NA	NA
2689220	lehtokinnassammal	fin	NA	Catalogue of Life	294895623	NA	NA
2689220	scapanie du bois	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043512	NA	NA
2689220	Bosschoffelmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466444	NA	TRUE
2689220	Grove Earwort	eng	NA	United Kingdom Species Inventory (UKSI)	180135862	NA	TRUE
2689220	fjordtvebladmose	nno	NO	NA	168102707	NA	TRUE
2689220	fjordtvebladmose	nob	NO	NA	168102707	NA	TRUE
2689220	grove earwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043512	NA	TRUE
2689220	klippskapania	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030664	NA	TRUE
2689220	scapanie des bois	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043512	NA	TRUE
2689220	brunkornsmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030664	NA	FALSE
2689220	klipp-skapania	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030664	NA	FALSE
2689329	Almindelig sækmos	dan	DK	National Checklist of all species occurring in Denmark	307226251	NA	NA
2689329	Almindelig sækmos	dan	NA	Catalogue of Life	294937318	NA	NA
2689329	Gaaf buidelmos	nld	NA	Catalogue of Life	294937318	NA	NA
2689329	Mueller's Pouchwort	eng	GB	Martha's Vineyard species checklist	202600778	NA	NA
2689329	Mueller's Pouchwort	eng	GB	TAXREF	221966968	eng	NA
2689329	Mueller's Pouchwort	eng	NA	Catalogue of Life	294937318	NA	NA
2689329	Mueller's Pouchwort	eng	GB	Checklist of Vermont Species	160778132	NA	NA
2689329	Müllers Bartkelchmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816434	NA	NA
2689329	Müllers Bartkelchmoos	deu	NA	Catalogue of Life	294937318	NA	NA
2689329	calypogée de Müller	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042560	NA	NA
2689329	calypogéie de Mueller	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042560	NA	NA
2689329	flakmose	nob	NA	Catalogue of Life	294937318	NA	NA
2689329	gaaf buidelmos	nld	BE	Belgian Species List	100541416	NA	NA
2689329	loukkopaanusammal	fin	FI	The FinBIF checklist of Finnish species	258025445	NA	NA
2689329	loukkopaanusammal	fin	NA	Catalogue of Life	294937318	NA	NA
2689329	sumpflak	nob	NA	Catalogue of Life	294937318	NA	NA
2689329	sumpsäckmossa	swe	NA	Catalogue of Life	294937318	NA	NA
2689329	Gaaf buidelmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	124591402	NA	TRUE
2689329	Mueller S Pouchwort	eng	NA	Checklist of Vermont Species	160778132	NA	TRUE
2689329	Mueller S Pouchwort	eng	NA	Martha's Vineyard species checklist	202600778	NA	TRUE
2689329	Mueller s pouchwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042560	NA	TRUE
2689329	Mueller's Pouchwort	eng	NA	United Kingdom Species Inventory (UKSI)	180137043	NA	TRUE
2689329	calypogée commune	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042560	NA	TRUE
2689329	sumpflak	nno	NO	NA	168106821	NA	TRUE
2689329	sumpflak	nob	NO	NA	168106821	NA	TRUE
2689329	sumpsäckmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030472	NA	TRUE
2689329	flakmose	nob	NO	NA	168106821	NA	FALSE
5710080	Gevoord landvorkje	nld	NA	Catalogue of Life	294858557	NA	NA
5710080	Lizard Crystalwort	eng	GB	TAXREF	221962492	eng	NA
5710080	Lizard Crystalwort	eng	GB	Checklist of Vermont Species	160778446	NA	NA
5710080	Lizard Crystalwort	eng	NA	Catalogue of Life	294858557	NA	NA
5710080	Zweigabeliges Sternlebermoos	deu	NA	Catalogue of Life	294858557	NA	NA
5710080	Zweigabeliges Sternlebermoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816153	NA	NA
5710080	gevoord landvorkje	nld	BE	Belgian Species List	100541755	NA	NA
5710080	rantahankasammal	fin	NA	Catalogue of Life	294858557	NA	NA
5710080	rantahankasammal	fin	FI	The FinBIF checklist of Finnish species	258024536	NA	NA
5710080	rennegaffelmose	nob	NA	Catalogue of Life	294858557	NA	NA
5710080	riccie bifurquée	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043468	NA	NA
5710080	riccie deux fois fourchu	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043468	NA	NA
5710080	strandrosett	swe	NA	Catalogue of Life	294858557	NA	NA
5710080	strandrosettmossa	swe	NA	Catalogue of Life	294858557	NA	NA
5710080	Gevoord landvorkje	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	124590563	NA	TRUE
5710080	Lizard Crystalwort	eng	NA	United Kingdom Species Inventory (UKSI)	180137282	NA	TRUE
5710080	lizard crystalwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043468	NA	TRUE
5710080	rennegaffelmose	nno	NO	NA	168099393	NA	TRUE
5710080	rennegaffelmose	nob	NO	NA	168099393	NA	TRUE
5710080	riccie fourchue	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043468	NA	TRUE
5710080	strandrosettmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030062	NA	TRUE
5710080	strandrosettmossa	swe	SE	The Swedish Red List 2020	164685082	NA	TRUE
5710080	Lizard Crystalwort	eng	NA	United Kingdom Species Inventory (UKSI)	180137282	NA	FALSE
5710080	strandrosett	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030062	NA	FALSE
5710080	strandrosett	swe	SE	The Swedish Red List 2020	164685082	NA	FALSE
5286350	Hellstreifiges Doppelblattmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816281	NA	NA
5286350	Hellstreifiges Doppelblattmoos	deu	NA	Catalogue of Life	294893826	NA	NA
5286350	Nerflevermos	nld	NA	Catalogue of Life	294893826	NA	NA
5286350	Stribet dobbeltblad	dan	NA	Catalogue of Life	294893826	NA	NA
5286350	Stribet dobbeltblad	dan	DK	National Checklist of all species occurring in Denmark	307226155	NA	NA
5286350	White Earwort	eng	GB	TAXREF	221963388	eng	NA
5286350	White Earwort	eng	NA	Catalogue of Life	294893826	NA	NA
5286350	diplophylle blanchâtre	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043484	NA	NA
5286350	dubbelflikmossa	swe	NA	Catalogue of Life	294893826	NA	NA
5286350	jongermanne blanchâtre	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043484	NA	NA
5286350	jungermannie blanchâtre	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043484	NA	NA
5286350	nerflevermos	nld	BE	Belgian Species List	100541686	NA	NA
5286350	nervveckmossa	swe	NA	Catalogue of Life	294893826	NA	NA
5286350	stripefoldmose	nob	NA	Catalogue of Life	294893826	NA	NA
5286350	stripemose	nob	NA	Catalogue of Life	294893826	NA	NA
5286350	suonikielisammal	fin	NA	Catalogue of Life	294893826	NA	NA
5286350	suonikielisammal	fin	FI	The FinBIF checklist of Finnish species	258025002	NA	NA
5286350	Nerflevermos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	124591736	NA	TRUE
5286350	White Earwort	eng	NA	United Kingdom Species Inventory (UKSI)	180135910	NA	TRUE
5286350	fausse-scapanie blanchâtre	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043484	NA	TRUE
5286350	nervveckmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030686	NA	TRUE
5286350	stripefoldmose	nno	NO	NA	168103065	NA	TRUE
5286350	stripefoldmose	nob	NO	NA	168103065	NA	TRUE
5286350	white earwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043484	NA	TRUE
5286350	dubbelflikmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030686	NA	FALSE
5286350	stripemose	nob	NO	NA	168103065	NA	FALSE
2689152	Gewoon maanmos	nld	NA	Catalogue of Life	294901515	NA	NA
2689152	Tvespidset kantbæger	dan	NA	Catalogue of Life	294901515	NA	NA
2689152	Tvespidset kantbæger	dan	DK	National Checklist of all species occurring in Denmark	307226612	NA	NA
2689152	Two-horned Pincerwort	eng	GB	Checklist of Vermont Species	160778154	NA	NA
2689152	Two-horned Pincerwort	eng	NA	Catalogue of Life	294901515	NA	NA
2689152	Two-horned Pincerwort	eng	GB	TAXREF	221966643	eng	NA
2689152	Two-horned Pincerwort	eng	GB	Martha's Vineyard species checklist	244999466	NA	NA
2689152	Twotoothed Cephalozia	eng	US	Checklist of Vermont Species	160778154	NA	NA
2689152	Twotoothed Cephalozia	eng	US	Martha's Vineyard species checklist	244999466	NA	NA
2689152	Zweispitziges Kopfsprossmoos	deu	NA	Catalogue of Life	294901515	NA	NA
2689152	Zweispitziges Kopfsprossmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816427	NA	NA
2689152	broddglefsemose	nob	NA	Catalogue of Life	294901515	NA	NA
2689152	céphalozie bicuspide	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042590	NA	NA
2689152	gewoon maanmos	nld	BE	Belgian Species List	100541425	NA	NA
2689152	jongermanne à deux pointes	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042590	NA	NA
2689152	jord-trådmossa	swe	NA	Catalogue of Life	294901515	NA	NA
2689152	jordtrådmossa	swe	NA	Catalogue of Life	294901515	NA	NA
2689152	saksipihtisammal	fin	FI	The FinBIF checklist of Finnish species	258025379	NA	NA
2689152	saksipihtisammal	fin	NA	Catalogue of Life	294901515	NA	NA
2689152	twotoothed cephalozia	eng	NA	Catalogue of Life	294901515	NA	NA
2689152	twotoothed cephalozia	eng	NA	Integrated Taxonomic Information System (ITIS)	102314652	NA	NA
2689152	Gewoon maanmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466645	NA	TRUE
2689152	Two-horned Pincerwort	eng	NA	United Kingdom Species Inventory (UKSI)	180136963	NA	TRUE
2689152	broddglefsemose	nno	NO	NA	168106638	NA	TRUE
2689152	broddglefsemose	nob	NO	NA	168106638	NA	TRUE
2689152	célaphozie cornue	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042590	NA	TRUE
2689152	jordtrådmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030443	NA	TRUE
2689152	two-horned pincerwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042590	NA	TRUE
2689152	jord-trådmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030443	NA	FALSE
2689330	Langbladig buidelmos	nld	NA	Catalogue of Life	294937929	NA	NA
2689330	Meylan's Pouchwort	eng	GB	TAXREF	221966987	eng	NA
2689330	Meylan's Pouchwort	eng	GB	Checklist of Vermont Species	160778129	NA	NA
2689330	Meylan's Pouchwort	eng	NA	Catalogue of Life	294937929	NA	NA
2689330	Udelt sækmos	dan	DK	National Checklist of all species occurring in Denmark	307226247	NA	NA
2689330	Udelt sækmos	dan	NA	Catalogue of Life	294937929	NA	NA
2689330	Ungeteiltblättriges Bartkelchmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816435	NA	NA
2689330	Ungeteiltblättriges Bartkelchmoos	deu	NA	Catalogue of Life	294937929	NA	NA
2689330	calypogéie à stipules entières	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042558	NA	NA
2689330	korpipaanusammal	fin	NA	Catalogue of Life	294937929	NA	NA
2689330	korpipaanusammal	fin	FI	The FinBIF checklist of Finnish species	258025447	NA	NA
2689330	langbladig buidelmos	nld	BE	Belgian Species List	100541414	NA	NA
2689330	skogflak	nob	NA	Catalogue of Life	294937929	NA	NA
2689330	skogssäckmossa	swe	NA	Catalogue of Life	294937929	NA	NA
2689330	säckmossa	swe	NA	Catalogue of Life	294937929	NA	NA
2689330	Langbladig buidelmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466486	NA	TRUE
2689330	Meylan S Pouchwort	eng	US	Checklist of Vermont Species	160778129	NA	TRUE
2689330	Meylan s pouchwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042558	NA	TRUE
2689330	Meylan's Pouchwort	eng	NA	United Kingdom Species Inventory (UKSI)	180137062	NA	TRUE
2689330	calypogée variable	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042558	NA	TRUE
2689330	skogflak	nno	NO	NA	168106862	NA	TRUE
2689330	skogflak	nob	NO	NA	168106862	NA	TRUE
2689330	skogssäckmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030470	NA	TRUE
2689330	säckmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030470	NA	FALSE
12232458	Scheef buidelmos	nld	NA	Catalogue of Life	294936787	NA	NA
12232458	atlantsäckmossa	swe	NA	Catalogue of Life	294936787	NA	NA
12232458	Notched Pouchwort		US	Martha's Vineyard species checklist	244999461	NA	TRUE
12232458	atlantsäckmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030477	NA	TRUE
7603659	Narrow Mushroom-headed Liverwort	eng	GB	TAXREF	221962569	eng	NA
7603659	Vierkantsmos	nld	NA	Catalogue of Life	294857568	NA	NA
7603659	hiidenkeuhkosammal	fin	FI	The FinBIF checklist of Finnish species	258024555	NA	NA
7603659	hiidenkeuhkosammal	fin	NA	Catalogue of Life	294857568	NA	NA
7603659	kalk-lungmossa	swe	NA	Catalogue of Life	294857568	NA	NA
7603659	kalklungmossa	swe	NA	Catalogue of Life	294857568	NA	NA
7603659	skjøtmose	nob	NA	Catalogue of Life	294857568	NA	NA
7603659	skøytmose	nno	NA	Catalogue of Life	294857568	NA	NA
7603659	Narrow Mushroom-headed Liverwort	eng	US	Checklist of Vermont Species	160778396	NA	TRUE
7603659	kalklungmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030094	NA	TRUE
7603659	skjøtmose	nob	NO	NA	168099585	NA	TRUE
7603659	skøytmose	nno	NO	NA	168099585	NA	TRUE
7603659	kalk-lungmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030094	NA	FALSE
4276916	Bifid Crestwort	eng	GB	TAXREF	221964942	eng	NA
4276916	Bifid Crestwort	eng	GB	Martha's Vineyard species checklist	202600821	NA	NA
4276916	Bifid Crestwort	eng	NA	Catalogue of Life	294905112	NA	NA
4276916	Bifid Crestwort	eng	GB	Checklist of Vermont Species	197819181	NA	NA
4276916	Bred kamsvøb	dan	DK	National Checklist of all species occurring in Denmark	307226973	NA	NA
4276916	Bred kamsvøb	dan	NA	Catalogue of Life	294905112	NA	NA
4276916	Gewoon kantmos	nld	NA	Catalogue of Life	294905112	NA	NA
4276916	Sylspidset kamsvøb	dan	DK	National Checklist of all species occurring in Denmark	307226973	NA	NA
4276916	Sylspidset kamsvøb	dan	NA	Catalogue of Life	294905112	NA	NA
4276916	gewoon kantmos	nld	BE	Belgian Species List	100541482	NA	NA
4276916	lophocolée à deux dents	fra	BE	Belgian Species List	100541482	NA	NA
4276916	otalimisammal	fin	FI	The FinBIF checklist of Finnish species	258024694	NA	NA
4276916	otalimisammal	fin	NA	Catalogue of Life	294905112	NA	NA
4276916	spetsblekmossa	swe	NA	Catalogue of Life	294905112	NA	NA
4276916	totannblonde	nob	NA	Catalogue of Life	294905112	NA	NA
4276916	totannmose	nob	NA	Catalogue of Life	294905112	NA	NA
4276916	Bifid Crestwort	eng	NA	United Kingdom Species Inventory (UKSI)	180135588	NA	TRUE
4276916	Gewoon kantmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	152466545	NA	TRUE
4276916	spetsblekmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030569	NA	TRUE
4276916	totannblonde	nob	NO	NA	168105875	NA	TRUE
4276916	totannblonde	nno	NO	NA	168105875	NA	TRUE
4276916	totannmose	nob	NO	NA	168105875	NA	FALSE
2689102	Creeping Fingerwort	eng	NA	Catalogue of Life	294923683	NA	NA
2689102	Creeping Fingerwort	eng	GB	TAXREF	221965455	eng	NA
2689102	Creeping Fingerwort	eng	GB	Checklist of Vermont Species	160778218	NA	NA
2689102	Kleines Schuppenzweigmoos	deu	NA	Catalogue of Life	294923683	NA	NA
2689102	Kleines Schuppenzweigmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816327	NA	NA
2689102	Krybende fingermos	dan	DK	National Checklist of all species occurring in Denmark	307226706	NA	NA
2689102	Krybende fingermos	dan	NA	Catalogue of Life	294923683	NA	NA
2689102	Myrernes juletræ	dan	NA	Catalogue of Life	294923683	NA	NA
2689102	Myrernes juletræ	dan	DK	National Checklist of all species occurring in Denmark	307226706	NA	NA
2689102	Neptunusmos	nld	NA	Catalogue of Life	294923683	NA	NA
2689102	fingermossa	swe	NA	Catalogue of Life	294923683	NA	NA
2689102	haarusammal	fin	NA	Catalogue of Life	294923683	NA	NA
2689102	haarusammal	fin	FI	The FinBIF checklist of Finnish species	258025144	NA	NA
2689102	jongermanne rampante	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043072	NA	NA
2689102	lépidozie en tapis	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043072	NA	NA
2689102	neptunusmos	nld	BE	Belgian Species List	100541575	NA	NA
2689102	skogkrekmose	nob	NA	Catalogue of Life	294923683	NA	NA
2689102	tusenbeinmose	nob	NA	Catalogue of Life	294923683	NA	NA
2689102	Creeping Fingerwort	eng	NA	United Kingdom Species Inventory (UKSI)	180136295	NA	TRUE
2689102	Neptunusmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	124591082	NA	TRUE
2689102	creeping fingerwort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043072	NA	TRUE
2689102	fingermossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030483	NA	TRUE
2689102	lépidozie rampante	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100043072	NA	TRUE
2689102	skogkrekmose	nob	NO	NA	168104214	NA	TRUE
2689102	skogkrekmose	nno	NO	NA	168104214	NA	TRUE
2689102	tusenbeinmose	nob	NO	NA	168104214	NA	FALSE
5286381	Echt vetmos	nld	NA	Catalogue of Life	294861480	NA	NA
5286381	Fettglänzendes Ohnnervmoos	deu	DE	Taxon list of liverworts from Germany compiled in the context of the GBOL project	319816491	NA	NA
5286381	Fettglänzendes Ohnnervmoos	deu	NA	Catalogue of Life	294861480	NA	NA
5286381	Greasewort	eng	GB	Checklist of Vermont Species	160778260	NA	NA
5286381	Greasewort	eng	GB	TAXREF	221961960	eng	NA
5286381	Greasewort	eng	NA	Catalogue of Life	294861480	NA	NA
5286381	Tyk nerveløs	dan	NA	Catalogue of Life	294861480	NA	NA
5286381	Tyk nerveløs	dan	DK	National Checklist of all species occurring in Denmark	307226028	NA	NA
5286381	aneure grasse	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042481	NA	NA
5286381	aneure épais	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042481	NA	NA
5286381	echt vetmos	nld	BE	Belgian Species List	100541798	NA	NA
5286381	feittmose	nno	NA	Catalogue of Life	294861480	NA	NA
5286381	fet-bålmossa	swe	NA	Catalogue of Life	294861480	NA	NA
5286381	fetbålmossa	swe	NA	Catalogue of Life	294861480	NA	NA
5286381	fettmose	nob	NA	Catalogue of Life	294861480	NA	NA
5286381	jongermanne grasse	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042481	NA	NA
5286381	lettonauhasammal	fin	FI	The FinBIF checklist of Finnish species	258024649	NA	NA
5286381	lettonauhasammal	fin	NA	Catalogue of Life	294861480	NA	NA
5286381	stor fettmose	nob	NA	Catalogue of Life	294861480	NA	NA
5286381	Common Greasewort	eng	US	Checklist of Vermont Species	160778260	NA	TRUE
5286381	Echt vetmos	nld	NA	Checklist Dutch Species Register - Nederlands Soortenregister	124590351	NA	TRUE
5286381	Greasewort	eng	NA	United Kingdom Species Inventory (UKSI)	180135409	NA	TRUE
5286381	aneura gras	fra	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042481	NA	TRUE
5286381	common greasewort	eng	NA	Bryoquel : Liste des bryophytes présentes au Québec-Labrador	100042481	NA	TRUE
5286381	feittmose	nno	NO	NA	168101571	NA	TRUE
5286381	fetbålmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030230	NA	TRUE
5286381	fettmose	nob	NO	NA	168101571	NA	TRUE
5286381	fet-bålmossa	swe	SE	Dyntaxa. Svensk taxonomisk databas	160030230	NA	FALSE
5286381	stor fettmose	nob	NO	NA	168101571	NA	FALSE
