kingdom	kingdomkey	phylum	phylumkey	class	classkey	order	orderkey	family	familykey	genus	genuskey	species	specieskey	year	eeacellcode	phylumcount	classcount	ordercount	familycount	genuscount	kingdomcount	occurrences	mintemporaluncertainty	mincoordinateuncertaintyinmeters
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2017	1kmE3915N3115	3	1	1	1	1	10	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2017	1kmE3915N3115	3	2	1	1	1	10	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Cephalozia	8241632	Cephalozia bicuspidata	2689152	2017	1kmE3915N3115	3	2	1	1	1	10	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2015	1kmE3920N3128	5	5	1	1	1	28	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Apopellia	9596178	Apopellia endiviifolia	9557964	2015	1kmE3920N3128	5	5	2	2	2	28	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Aneuraceae	6125	Aneura	2689523	Aneura pinguis	5286381	2015	1kmE3920N3128	5	5	2	2	2	28	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2016	1kmE3928N3086	3	3	3	3	3	52	3	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2022	1kmE3931N3134	1	1	1	1	1	203	1	86400	999
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2017	1kmE3936N3149	3	3	2	1	1	23	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia muelleriana	2689329	2017	1kmE3936N3149	3	3	2	1	1	23	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Apopellia	9596178	Apopellia endiviifolia	9557964	2017	1kmE3936N3149	3	3	1	1	1	23	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2013	1kmE3941N3117	1	1	1	1	1	14	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2014	1kmE3943N3092	1	1	1	1	1	29	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2014	1kmE3943N3153	1	1	1	1	1	2	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Asperifolia	11976613	Asperifolia arguta	12232458	2013	1kmE3949N3135	2	2	1	1	1	13	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2013	1kmE3949N3135	2	2	1	1	1	13	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2025	1kmE3972N3115	3	3	3	3	3	17	3	86400	4
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2014	1kmE3975N3133	1	1	1	1	1	2	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2016	1kmE3976N3127	1	1	1	1	1	56	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2018	1kmE3982N3137	1	1	1	1	1	4	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2014	1kmE3994N3119	8	8	4	1	1	39	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Fossombroniales	916	Fossombroniaceae	6145	Fossombronia	2688722	Fossombronia foveolata	4277547	2014	1kmE3994N3119	8	8	1	1	1	39	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2014	1kmE3994N3119	8	8	1	1	1	39	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2014	1kmE3994N3119	8	8	4	2	2	39	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2014	1kmE3994N3119	8	8	4	2	2	39	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Fuscocephaloziopsis	2689160	Fuscocephaloziopsis macrostachya	9488733	2014	1kmE3994N3119	8	8	4	1	1	39	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2014	1kmE3994N3119	8	8	1	1	1	39	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2014	1kmE3994N3119	8	8	1	1	1	39	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2023	1kmE3845N3143	9	5	2	2	2	104	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2023	1kmE3845N3143	9	5	2	2	2	104	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2023	1kmE3845N3143	9	4	1	1	1	104	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2023	1kmE3845N3143	9	5	1	1	1	104	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2023	1kmE3845N3143	9	4	3	1	1	104	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2023	1kmE3845N3143	9	4	3	2	2	104	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2023	1kmE3845N3143	9	5	2	2	2	104	2	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2024	1kmE3847N3146	3	3	2	2	2	30	2	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2024	1kmE3847N3146	3	3	1	1	1	30	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2023	1kmE3871N3137	8	8	2	2	2	117	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2023	1kmE3871N3137	8	8	2	1	1	117	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2023	1kmE3871N3137	8	8	4	2	2	117	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2023	1kmE3871N3137	8	8	2	1	1	117	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Myriocoleopsis	2688924	Myriocoleopsis minutissima	9500140	2023	1kmE3871N3137	8	8	4	2	2	117	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2024	1kmE3875N3117	1	1	1	1	1	24	1	86400	999
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2022	1kmE3877N3137	1	1	1	1	1	7	1	86400	100
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Apopellia	9596178	Apopellia endiviifolia	9557964	2024	1kmE3900N3109	2	1	1	1	1	10	1	60	8
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2024	1kmE3900N3109	2	1	1	1	1	10	1	60	8
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2024	1kmE3903N3105	1	1	1	1	1	75	1	60	226
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Myriocoleopsis	2688924	Myriocoleopsis minutissima	9500140	2024	1kmE3903N3109	1	1	1	1	1	25	1	60	15
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2019	1kmE3911N3117	1	1	1	1	1	5	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2019	1kmE3932N3120	1	1	1	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2014	1kmE3937N3140	5	2	2	1	1	36	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2014	1kmE3937N3140	5	3	2	2	2	36	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2014	1kmE3937N3140	5	3	2	2	2	36	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2014	1kmE3937N3140	5	3	1	1	1	36	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2014	1kmE3937N3140	5	2	2	1	1	36	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2019	1kmE3953N3150	1	1	1	1	1	2	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Fuscocephaloziopsis	2689160	Fuscocephaloziopsis connivens	9443095	2023	1kmE3961N3135	1	1	1	1	1	6	1	86400	707
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2025	1kmE3970N3115	3	3	3	3	3	86	3	86400	60
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2018	1kmE3999N3113	4	4	1	1	1	152	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Nowellia	2689171	Nowellia curvifolia	5286346	2018	1kmE3999N3113	4	4	3	1	1	152	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2018	1kmE3999N3113	4	4	3	2	2	152	2	86400	25
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2025	1kmE3802N3133	1	1	1	1	1	93	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2023	1kmE3869N3144	1	1	1	1	1	4	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2022	1kmE3884N3124	3	3	3	1	1	129	1	86400	707
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2022	1kmE3884N3124	3	3	3	2	2	129	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2019	1kmE3891N3119	1	1	1	1	1	6	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2022	1kmE3912N3100	1	1	1	1	1	31	1	60	60
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Aneuraceae	6125	Riccardia	2689531	Riccardia incurvata	4277629	2019	1kmE3919N3118	7	6	2	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia subbifurca	6096600	2019	1kmE3919N3118	7	1	1	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2019	1kmE3919N3118	7	6	2	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Apopellia	9596178	Apopellia endiviifolia	9557964	2019	1kmE3919N3118	7	6	1	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Myriocoleopsis	2688924	Myriocoleopsis minutissima	9500140	2019	1kmE3919N3118	7	6	3	3	3	21	3	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2014	1kmE3921N3122	2	2	1	1	1	37	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2014	1kmE3921N3122	2	2	1	1	1	37	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Apopellia	9596178	Apopellia endiviifolia	9557964	2015	1kmE3922N3121	2	2	2	2	2	11	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2015	1kmE3923N3122	9	9	4	2	2	39	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria violacea	5286379	2015	1kmE3923N3122	9	9	4	4	4	39	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2015	1kmE3923N3122	9	9	4	4	4	39	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2015	1kmE3923N3122	9	9	4	2	2	39	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2015	1kmE3923N3122	9	9	1	1	1	39	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Aneuraceae	6125	Aneura	2689523	Aneura pinguis	5286381	2013	1kmE3937N3105	1	1	1	1	1	104	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2025	1kmE3944N3147	3	3	1	1	1	12	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2025	1kmE3944N3147	3	3	1	1	1	12	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Apopellia	9596178	Apopellia endiviifolia	9557964	2025	1kmE3944N3147	3	3	1	1	1	12	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia huebeneriana	5836563	2018	1kmE3960N3114	2	2	2	2	2	1485	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia fluitans	8244689	2018	1kmE3960N3114	2	2	2	2	2	1485	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Asperifolia	11976613	Asperifolia arguta	12232458	2018	1kmE3971N3115	4	4	2	1	1	65	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2018	1kmE3971N3115	4	4	1	1	1	65	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2018	1kmE3971N3115	4	4	1	1	1	65	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2018	1kmE3971N3115	4	4	2	1	1	65	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2011	1kmE3972N3121	2	2	1	1	1	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2011	1kmE3972N3121	2	2	1	1	1	17	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Cephalozia	8241632	Cephalozia bicuspidata	2689152	2022	1kmE3977N3153	1	1	1	1	1	18	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2025	1kmE3826N3138	1	1	1	1	1	5	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2025	1kmE3830N3118	1	1	1	1	1	3	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2025	1kmE3834N3109	1	1	1	1	1	20	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2025	1kmE3845N3157	2	2	1	1	1	139	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2025	1kmE3845N3157	2	2	1	1	1	139	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2023	1kmE3853N3145	1	1	1	1	1	16	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2019	1kmE3877N3126	7	7	1	1	1	70	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2019	1kmE3877N3126	7	7	1	1	1	70	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2019	1kmE3877N3126	7	7	5	1	1	70	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Porellaceae	2267	Porella	2688728	Porella platyphylla	5286317	2019	1kmE3877N3126	7	7	5	2	2	70	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Myriocoleopsis	2688924	Myriocoleopsis minutissima	9500140	2019	1kmE3877N3126	7	7	5	2	2	70	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2010	1kmE3908N3128	1	1	1	1	1	2	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2017	1kmE3915N3114	5	4	1	1	1	32	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Cephalozia	8241632	Cephalozia bicuspidata	2689152	2017	1kmE3915N3114	5	4	2	1	1	32	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2017	1kmE3915N3114	5	4	2	1	1	32	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2017	1kmE3915N3114	5	4	1	1	1	32	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2017	1kmE3915N3114	5	1	1	1	1	32	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2013	1kmE3915N3135	1	1	1	1	1	157	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Myriocoleopsis	2688924	Myriocoleopsis minutissima	9500140	2017	1kmE3920N3127	3	2	2	1	1	26	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2017	1kmE3920N3127	3	1	1	1	1	26	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2017	1kmE3920N3127	3	2	2	1	1	26	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2023	1kmE3922N3130	1	1	1	1	1	111	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2014	1kmE3928N3132	1	1	1	1	1	58	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2014	1kmE3931N3129	1	1	1	1	1	28	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2014	1kmE3944N3143	1	1	1	1	1	6	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Anastrophyllaceae	2292	Gymnocolea	2689444	Gymnocolea inflata	2689446	2023	1kmE3945N3144	9	9	5	1	1	51	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2023	1kmE3945N3144	9	9	5	2	2	51	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2023	1kmE3945N3144	9	9	5	2	2	51	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2023	1kmE3945N3144	9	9	1	1	1	51	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Nowellia	2689171	Nowellia curvifolia	5286346	2023	1kmE3945N3144	9	9	5	1	1	51	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2023	1kmE3945N3144	9	9	3	1	1	51	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Myriocoleopsis	2688924	Myriocoleopsis minutissima	9500140	2023	1kmE3945N3144	9	9	3	1	1	51	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2023	1kmE3945N3144	9	9	3	1	1	51	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziellaceae	2287	Cephaloziella	8348351	Cephaloziella divaricata	2688993	2023	1kmE3945N3144	9	9	5	1	1	51	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia fluitans	8244689	2022	1kmE3947N3110	2	2	2	2	2	280	2	86400	700
