id,date,species,n_fishes,n_traps,location_id,location_name,location_x,location_y,weight,weight_total,weight_unit,weight_calibration,length,length_unit,depth,depth_unit
12996,2012-09-28,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.8,,g,1.0418477072380483,4.9,cm,110,cm
12997,2012-09-28,zeebaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,1,,g,2.054073619656265,4.3,cm,63,cm
12998,2012-09-28,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.4,,g,3.0685485643334687,6.5,cm,117,cm
12999,2012-09-28,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,4.2,,g,1.5135156293399632,6.7,cm,121,cm
13000,2012-09-28,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,4.8,,g,4.02609009295702,8.6,cm,120,cm
13001,2012-09-28,blankvoorn,1,2,81500000,Grens Steendorp/Temse,141472,200583,5.4,,g,-0.838521437253803,7.5,cm,86,cm
13002,2012-09-28,grijze_garnaal,97,2,81500000,Grens Steendorp/Temse,141472,200583,,101,g,3.0457350937649608,,cm,120,cm
13003,2012-09-28,steurgarnaal,212,2,81500000,Grens Steendorp/Temse,141472,200583,,295,g,-0.8868356188759208,,cm,142,cm
13004,2012-09-28,blankvoorn,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.6,,g,0.36207486875355244,7.6,cm,114,cm
13005,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.5,,g,2.5123377656564116,6.2,cm,177,cm
13006,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.3,,g,3.347425749525428,4,cm,116,cm
13007,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.7,,g,-0.1313746953383088,5.2,cm,22,cm
13008,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,7.6,,g,-3.1318648904561996,8.4,cm,119,cm
13009,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.3,,g,2.17884021345526,5.1,cm,164,cm
13010,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.5,,g,-3.8133632321842015,5.6,cm,67,cm
13011,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.5,,g,-0.4548993892967701,6.5,cm,48,cm
13012,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.1,,g,0.520649142563343,5.7,cm,106,cm
13013,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,8.1,,g,4.962105653248727,9.6,cm,125,cm
13014,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.3,,g,4.351391056552529,5.7,cm,197,cm
13015,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.4,,g,-0.9376494772732258,5.7,cm,121,cm
13016,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.7,,g,-2.320398094598204,6.2,cm,125,cm
13017,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,60.8,,g,-2.5679457164369524,17.1,cm,170,cm
13018,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.6,,g,-0.8452082262374461,6,cm,79,cm
13019,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3,,g,-4.459643941372633,6.3,cm,73,cm
13020,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.2,,g,-4.039659206755459,7.2,cm,166,cm
13021,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.3,,g,-3.1338784750550985,6,cm,120,cm
13022,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,5.3,,g,4.023137781769037,7.3,cm,95,cm
13023,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.3,,g,-0.1595009700395167,5.2,cm,61,cm
13024,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,5.8,,g,-1.774589589331299,8.4,cm,99,cm
13025,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.9,,g,1.4917698269709945,6.3,cm,45,cm
13026,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,4.2,,g,4.666855537798256,6.4,cm,94,cm
13027,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.2,,g,-4.6571347513236105,6.1,cm,46,cm
13028,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.3,,g,0.3386358846910298,6.6,cm,40,cm
13029,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,10.2,,g,1.1174645530991256,9.6,cm,20,cm
13030,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.1,,g,4.252453888766468,5.5,cm,142,cm
13031,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-4.522193402517587,4.8,cm,155,cm
13032,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.7,,g,-2.8531618020497262,5.7,cm,67,cm
13033,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.6,,g,-3.4732088120654225,5.1,cm,81,cm
13034,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.6,,g,-2.4873239477165043,6.6,cm,180,cm
13035,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,4.4,,g,-0.5715383007191122,7.1,cm,63,cm
13036,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,8.5,,g,-2.2761316155083477,8.6,cm,52,cm
13037,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,4,,g,-3.3957264898344874,6.1,cm,21,cm
13038,2013-09-04,gevlekte_amerikaanse rivierkreeft,1,2,81500000,Grens Steendorp/Temse,141472,200583,,,g,3.6370615335181355,,cm,186,cm
13039,2013-09-04,spiering,188,2,81500000,Grens Steendorp/Temse,141472,200583,,253,g,0.6452305219136178,,cm,22,cm
13040,2013-09-04,chinese_wolhandkrab,35,2,81500000,Grens Steendorp/Temse,141472,200583,,1194,g,4.877790370956063,,cm,81,cm
13041,2013-09-04,bot,64,2,81500000,Grens Steendorp/Temse,141472,200583,,128,g,1.0861922311596572,,cm,132,cm
13042,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.3,,g,-1.879222912248224,6.3,cm,77,cm
13043,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2,,g,4.19206642312929,5.6,cm,98,cm
13044,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.8,,g,4.45811539888382,5.3,cm,101,cm
13045,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3,,g,2.1114480029791594,6.4,cm,172,cm
13046,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.6,,g,-3.773380124475807,5,cm,90,cm
13047,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.2,,g,1.363562170881778,4.4,cm,142,cm
13048,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.2,,g,2.6014469820074737,4.8,cm,104,cm
13049,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3,,g,3.2857976527884603,6.4,cm,163,cm
13050,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.9,,g,1.0129383252933621,5.3,cm,52,cm
13051,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2,,g,-4.4447329826653,5.6,cm,32,cm
13052,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.8,,g,-2.243286066222936,6.5,cm,74,cm
13053,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.5,,g,-1.5323529904708266,4.9,cm,103,cm
13054,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.6,,g,-4.640333284623921,5.8,cm,33,cm
13055,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,4.6,,g,3.401421089656651,6.8,cm,152,cm
13056,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,4.4,,g,0.7877746759913862,7.2,cm,187,cm
13057,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.2,,g,-1.8288497533649206,6.7,cm,112,cm
13058,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.2,,g,3.6520276102237403,6,cm,182,cm
13059,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2,,g,-3.5739327454939485,5.1,cm,47,cm
13060,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.3,,g,-1.3146357727237046,5,cm,187,cm
13061,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.3,,g,1.0954396892338991,6.3,cm,61,cm
13062,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.9,,g,-3.0668838834390044,5.6,cm,168,cm
13063,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,27.9,,g,-0.9701805142685771,15.2,cm,124,cm
13064,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,680.2,,g,-3.0196832958608866,66.9,cm,199,cm
13065,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,403.3,,g,-4.439087831415236,58.8,cm,191,cm
13066,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,41.7,,g,2.342436632607132,28.8,cm,98,cm
13067,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,180.4,,g,-2.4131651362404227,47.4,cm,62,cm
13068,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,34,,g,-3.093718697782606,27.9,cm,116,cm
13069,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,1503.8,,g,-2.141838539391756,59.6,cm,127,cm
13070,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,42.5,,g,-0.60613420791924,18.1,cm,41,cm
13071,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,19.5,,g,-4.0057404595427215,14.1,cm,162,cm
13072,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,17.8,,g,-1.9272603979334235,13.2,cm,151,cm
13073,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,27.9,,g,-1.4208263903856277,15.6,cm,153,cm
13074,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,15.7,,g,0.5804590531624854,12.1,cm,111,cm
13075,2013-09-04,kolblei,1,2,81500000,Grens Steendorp/Temse,141472,200583,77.3,,g,-1.359527085442096,18.1,cm,23,cm
13076,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,26.8,,g,-4.922420305665582,15.6,cm,162,cm
13077,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,337.3,,g,4.078655415214598,55.2,cm,91,cm
13078,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,12.1,,g,1.2075881427153945,11.8,cm,75,cm
13079,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,44.7,,g,4.0649052686057985,18.3,cm,63,cm
13080,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,10.1,,g,4.710351491812617,10.6,cm,160,cm
13081,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,4.406358140986413,6.3,cm,109,cm
13082,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,17.5,,g,-3.114337658043951,13.6,cm,161,cm
13083,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.3,,g,1.7069559381343424,6.3,cm,81,cm
13084,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,10.1,,g,4.0262526366859674,10.5,cm,139,cm
13085,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,5,,g,3.3008770644664764,8.5,cm,105,cm
13086,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,7.8,,g,-2.075709174387157,10.5,cm,168,cm
13087,2013-09-04,zeebaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.2,,g,1.0471394658088684,5.1,cm,58,cm
13088,2013-09-04,kolblei,1,2,81500000,Grens Steendorp/Temse,141472,200583,5,,g,-1.205499148927629,9.3,cm,121,cm
13089,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,11.8,,g,0.8411723026074469,11.7,cm,38,cm
13090,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,241.9,,g,1.3205104321241379,50,cm,89,cm
13091,2013-09-04,steurgarnaal,6784,2,81500000,Grens Steendorp/Temse,141472,200583,,10816,g,-4.452488303650171,,cm,105,cm
13092,2013-09-04,grijze_garnaal,320,2,81500000,Grens Steendorp/Temse,141472,200583,,186,g,0.32202337868511677,,cm,77,cm
13093,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,500.3,,g,2.371857613325119,60,cm,24,cm
13094,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,526.5,,g,-1.3780926750041544,63.3,cm,143,cm
13095,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,347,,g,-2.399533474817872,57.5,cm,81,cm
13096,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,625.5,,g,-2.919383617118001,61.1,cm,176,cm
13097,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,403.3,,g,-1.3281632796861231,57.3,cm,171,cm
13098,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,443.8,,g,1.4538069255650043,62.7,cm,63,cm
13099,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,399,,g,3.811718465294689,56.4,cm,150,cm
13100,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,295.8,,g,2.840637566987425,53,cm,99,cm
13101,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,481.3,,g,3.517767551820725,64,cm,142,cm
13102,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,257.6,,g,-4.697995858732611,52.5,cm,70,cm
13103,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,611.9,,g,-3.834756452124566,70.3,cm,142,cm
13104,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,180.5,,g,-2.2313469275832176,48,cm,66,cm
13105,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,329,,g,1.5480475034564734,59.2,cm,150,cm
13106,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,318.7,,g,3.1249312148429453,56.5,cm,76,cm
13107,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,724.5,,g,-4.680851688608527,69.2,cm,68,cm
13108,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,417.6,,g,0.4958734172396362,56.8,cm,97,cm
13109,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,160.1,,g,4.435335008893162,44.3,cm,116,cm
13110,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,159.6,,g,-3.394524627365172,45.1,cm,83,cm
13111,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,213.7,,g,-2.50326321227476,60,cm,159,cm
13112,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,117.3,,g,0.07898903917521238,40.7,cm,49,cm
13113,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,396,,g,-2.669429772067815,60,cm,118,cm
13114,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,398,,g,4.725747297052294,59.7,cm,22,cm
13115,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,135.5,,g,-1.4685130887664855,42.7,cm,40,cm
13116,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,23.3,,g,1.4098300994373858,11.2,cm,39,cm
13117,2013-09-04,paling,1,2,81500000,Grens Steendorp/Temse,141472,200583,325.8,,g,2.4281801912002265,54.3,cm,73,cm
13118,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.9,,g,-3.399644906166941,5.7,cm,82,cm
13119,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.2,,g,4.477031803689897,6.1,cm,198,cm
13120,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.3,,g,3.851841581054032,5.6,cm,82,cm
13121,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,3,,g,-1.6960234986618161,7.7,cm,172,cm
13122,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.2,,g,2.3825172893702984,6.8,cm,129,cm
13123,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.7,,g,2.850622411351651,7.3,cm,100,cm
13124,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.8,,g,-3.323163918685168,6.8,cm,110,cm
13125,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.1,,g,3.970331645105034,3.6,cm,126,cm
13126,2013-09-04,snoekbaars,1,2,81500000,Grens Steendorp/Temse,141472,200583,8.4,,g,-3.120274185203016,9.8,cm,39,cm
13127,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.3,,g,-2.734892147127539,6.5,cm,22,cm
13128,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.9,,g,1.4394464227370918,7,cm,173,cm
13129,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.9,,g,0.6719756638631225,6.7,cm,60,cm
13130,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.8,,g,3.366843902040273,6.8,cm,141,cm
13131,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.8,,g,2.382847312837839,8.1,cm,155,cm
13132,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.2,,g,-4.1468917788006365,3.4,cm,77,cm
13133,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,3,,g,-3.3215303742326796,8.5,cm,170,cm
13134,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.6,,g,2.7327599958516657,6.7,cm,31,cm
13135,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.3,,g,-1.1554310470819473,7.8,cm,198,cm
13136,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.5,,g,-1.7968956287950277,6.7,cm,68,cm
13137,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.8,,g,-1.456013573333621,5.6,cm,113,cm
13138,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.2,,g,1.6185569856315851,3.6,cm,51,cm
13139,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.3,,g,2.599434496369213,7.3,cm,172,cm
13140,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.7,,g,2.1433573169633746,6.2,cm,184,cm
13141,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,2,,g,2.5761709990911186,5.2,cm,159,cm
13142,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.7,,g,3.7298908084630966,4.8,cm,178,cm
13143,2013-09-04,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.1,,g,-0.1422019931487739,6.5,cm,58,cm
13144,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.5,,g,-2.4615240655839443,4.5,cm,64,cm
13145,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.3,,g,-4.9495176947675645,4,cm,84,cm
13146,2013-09-04,pos,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.8,,g,0.760185937397182,5.7,cm,22,cm
13147,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.5,,g,-0.8713757013902068,7,cm,166,cm
13148,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.1,,g,0.0016922317445278168,7.6,cm,194,cm
13149,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,2.3241862398572266,6,cm,131,cm
13150,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.1,,g,0.3281532716937363,7.8,cm,52,cm
13151,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,3,,g,-2.805514009669423,7.9,cm,124,cm
13152,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.6,,g,-9.897863492369652e-4,4.8,cm,189,cm
13153,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.5,,g,-0.49191677244380116,4.1,cm,129,cm
13154,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.8,,g,4.55630972282961,6.8,cm,137,cm
13155,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.4,,g,-4.002383956685662,3.8,cm,64,cm
13156,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,2,,g,4.184929672628641,7.1,cm,24,cm
13157,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,2,,g,0.688339383341372,7.3,cm,23,cm
13158,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.5,,g,1.5989449061453342,6.6,cm,166,cm
13159,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.6,,g,-0.7135427533648908,4.5,cm,78,cm
13160,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.6,,g,0.04242899361997843,6.2,cm,78,cm
13161,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1,,g,-0.06781317759305239,5.1,cm,161,cm
13162,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.5,,g,-0.8232342428527772,4.4,cm,141,cm
13163,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.2,,g,4.158369330689311,4.5,cm,193,cm
13164,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,0.9,,g,1.8463855097070336,4.4,cm,95,cm
13165,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,3.6,,g,-1.8315435061231256,8.2,cm,134,cm
13166,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.5,,g,-0.795514783822,6.1,cm,106,cm
13167,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.6,,g,-4.826105695683509,6.5,cm,92,cm
13168,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.4,,g,4.410311302635819,7.5,cm,157,cm
13169,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.1,,g,-2.213127869181335,5.8,cm,66,cm
13170,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,2.7,,g,-0.37917047506198287,7.3,cm,28,cm
13171,2013-09-04,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1,,g,4.906019282061607,5.6,cm,86,cm
13172,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-0.6825548480264843,6.3,cm,51,cm
13173,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,3.6426439392380416,6.5,cm,173,cm
13174,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,3.973680348135531,5.1,cm,199,cm
13175,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-2.3965395241975784,5.5,cm,95,cm
13176,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,0.7175246719270945,7.5,cm,126,cm
13177,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,3.543131216429174,5.2,cm,155,cm
13178,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,0.39053269661962986,6,cm,96,cm
13179,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-0.6988631887361407,6.1,cm,109,cm
13180,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,2.4768048664554954,4,cm,65,cm
13181,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-1.939478893764317,6.3,cm,42,cm
13182,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,4.545098769012839,6.8,cm,137,cm
13183,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,3.8343870756216347,7.4,cm,121,cm
13184,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,4.691797774285078,7.4,cm,146,cm
13185,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,4.726099940016866,6.1,cm,39,cm
13186,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-1.2158987438306212,7,cm,56,cm
13187,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-3.6610905127599835,7.2,cm,57,cm
13188,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-3.840627351310104,4.2,cm,165,cm
13189,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-2.355482743587345,4.3,cm,72,cm
13190,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,0.5077755101956427,5,cm,29,cm
13191,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,4.039866616949439,5.5,cm,54,cm
13192,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,4.37751900870353,7.4,cm,42,cm
13193,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-4.005907597020268,6.2,cm,31,cm
13194,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-2.7669899351894855,6.9,cm,83,cm
13195,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,4.97271419968456,6.9,cm,192,cm
13196,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-0.17471620813012123,8.6,cm,186,cm
13197,2013-09-05,spiering,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.4,,g,-2.930332913529128,6.2,cm,144,cm
13198,2013-09-05,bot,1,2,81500000,Grens Steendorp/Temse,141472,200583,1.7,,g,1.144192072097212,5.2,cm,194,cm
