datum,meetpuntnummer,meetpuntomschrijving,lambertx,lamberty,aantal_fuiken,soort,aantal,lengte,gewicht,totaal_gewicht
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,70.7,657.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,41.8,107.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,58.2,327.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,35.6,81.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,65.5,549.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,46.2,154.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,27.2,29.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,25.3,26.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,50.3,207.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,40,99,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,28.5,44.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,39.8,88.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,25.6,25.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,34.5,60.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,34.3,64.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,42.6,125.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,36.5,81.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,55.1,333.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,39.6,104.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,56.3,298.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.1,0.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,24.4,25.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,56.9,280.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,48.3,170.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,44,136.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,64.4,423.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,35,84.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,33.8,62.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,25,28.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,44.4,139,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,39.6,113.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,32.9,52.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,39.3,87.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,39.5,91.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,47,203.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,25,25.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,35.5,72.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,29.7,46.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,32.41,57.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,31.2,53.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,33.1,73.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,33,52.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,32.2,57.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.7,1.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.6,1.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.8,1.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.3,1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,3.3,0.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.8,1.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.8,1.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.5,1.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.6,0.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.4,1.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.2,1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.3,0.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.6,1.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.8,1.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.1,0.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,47.1,162.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.5,1.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,43.6,144.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.6,1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.2,1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.7,1.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,3.6,0.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,3.6,0.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,10,NA,NA,354
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.2,1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.2,0.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,30.8,56.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,40.7,100.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,36.6,66.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5.3,0.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.6,0.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.5,0.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.3,0.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.7,0.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.7,0.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.9,0.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,3.7,0.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.8,0.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.5,1.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.25,0.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.5,0.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5.1,0.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.2,0.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.8,0.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.3,0.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.5,0.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4,0.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,haring,1,5.6,1.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,bot,1,4.2,0.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,44.4,143.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.7,0.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,49.8,1546.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,47.5,1325.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,62.6,376.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,49,1338,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,51.8,1692.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,43,965.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,41,986.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,50.6,1620.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,46.5,1351.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,44.2,1636.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,46.4,1120.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,50.8,1687.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,52.2,1689.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,46.5,1298.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,42,1645,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,34.6,605.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,37.3,656.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,32.2,495,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,27.6,303.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,33.9,528.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,31.6,449.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,11.7,19.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,23.3,186.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,22.5,136.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,45,1247.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,27.6,304.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,44.2,1065.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,26.9,263.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,33.5,512.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,35.8,755.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,35.3,744.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,32.1,526.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,41.4,973.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,55.1,2011.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,27.4,288.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,45.6,1249.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,48.6,1301.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,48.8,1527.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,48.2,1559.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,43.3,1692.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,46.2,1281.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,37.7,701.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,50.7,1537.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,46.8,1425.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,43.1,1080.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,51.2,1662.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,53.1,1920.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,46.9,1341.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,chinese_wolhandkrab,196,NA,NA,2990
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,steurgarnaal,3978,NA,NA,2825
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,steurgarnaal,100,NA,NA,141
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,42,929.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,41.5,1048.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,46.4,1352.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,41,847.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,51.5,1594,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,48.2,1455.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,52.5,1903.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,53.8,2181.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,48.9,1664.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,44.5,1074.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,52.4,1591.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,42.2,1094.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,51.4,1691.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,44,1103.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,40.5,760.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,46.6,1291.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,49.4,1448.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,47.8,1317.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,44.7,1238.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,27.9,33.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,37.8,79.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,53.8,271.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,53.1,263.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,30,40.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,27.4,36.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,36.5,65.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,26.7,29.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,31.4,58.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,60.8,366.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,31.2,53.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,26.1,34.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,39.1,103.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,29.9,43.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,38.8,93.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,51.8,251.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,23.5,21.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,55.1,230,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,54.9,288.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,48.7,203.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,52.8,245.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,56.1,294.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,56.2,320.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,56.4,310.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,64.8,474.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,56.9,301.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,56.3,233.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,54.9,201.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,28.7,32.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,44.2,150.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,brasem,1,51.7,1803.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,50.5,276.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,33,508,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,46.4,137.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,67.8,602.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,34.1,587,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,5.6,1.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,5.3,1.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,5,1.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,6.2,1.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,4.6,0.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,47.2,948.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,5.1,1.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,17.4,63,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,14.2,35,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,30.3,398.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,27.7,250.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,42.4,1052.5,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,28,339.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,22.6,156,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,57.6,350.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,61.6,442.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,13.1,26.2,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,35,74.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,64.7,542.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,kolblei,1,34.1,598.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,snoekbaars,1,6.5,1.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,48.4,189.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,58.8,337.13,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,26,34.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,58,320.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,23.4,22.6,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5,0.7,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,10.4,7.3,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,55.4,246.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5.3,0.8,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.3,0.1,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4,0.4,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,24.9,36.9,NA
2014-06-11,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,28,34.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,56.1,298.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,33.2,57.8,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,38.4,81.9,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,49.9,177.9,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,29.4,38.4,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,56.5,28.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,33.7,64.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,34.4,59.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,29.6,35.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,49.1,187.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,46.6,168.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,48.3,190.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,58.8,359,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,46.2,175.9,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,43.3,142.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,54.4,243.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,31.4,51.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,27,30.4,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,30.4,46.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,68.1,564.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,50.9,400.4,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,26.2,28.4,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,70.3,571,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.5,0.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,26.2,30,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,26.2,31.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,42.6,128.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,53.1,269,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,48.3,203.8,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,28.5,35.1,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,54.1,315,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,28.4,35.9,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,34.1,60,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,23.3,23.1,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,60.7,357.8,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,47.5,182.1,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,41.6,127.4,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,27.4,37.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,44.7,151.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,37.5,103.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,53.3,246.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,69,511.8,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,paling,1,46.7,175.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.5,0.7,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.8,0.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4,0.5,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.5,0.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4,0.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,5,0.9,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.4,0.6,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,3.9,0.3,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4,0.2,NA
2014-06-12,81500000,Grens Steendorp/Temse,141472,200583,2,spiering,1,4.1,0.2,NA
