TAG,LU1,LU2,LU3,cbc_Onbeb,cbc_Groen,cbc_Natuur,Alle_gewgemSCORE,RL_gewgemSCORE,RL/ALL,Rlpercent
DS7763,3.299060751,3.307054357,3.307054357,1.452065945,1.226165295,0.263210803,22.98209378,186.4595073,8.113251522,41.58595874
DS7764,3.470025242,3.476756416,3.476756416,1.806585789,1.777010798,1.540853977,23.54538259,225.1552258,9.562606384,50.21624301
DS7765,2.412915851,2.414872798,2.414872798,,,,22.29928923,212.5661531,9.532418318,47.40850922
DS7829,3.988432341,3.989878299,4.215688637,,,,9.471564023,62.09425165,6.555860416,13.84884592
DS7830,4.004796642,4.036874188,4.171679824,9.047762871,0.001224303,9.99E-09,9.286685465,52.16346601,5.617016556,11.6339884
DS7831,3.982210674,3.985208875,4.068858685,6.896906376,0.000401309,0,9.716686124,50.32264288,5.178992327,11.22343066
DS7832,4.117341329,4.117541229,4.170414793,14.96687126,0.0000146,0,8.493368294,44.13215192,5.196071851,9.842768948
DS7833,4.025981813,4.04167083,4.2241431,15.06330299,0.000413201,0,8.10691133,34.46186118,4.25092366,7.686009461
DS7834,4.00019986,4.011891676,4.128310183,10.08659172,0.000270671,9.99E-09,9.642409814,46.55270922,4.827912329,10.38262448
DS7835,4.095233337,4.097831518,4.239932048,9.825271606,0.0000999,0,9.390571381,54.9980639,5.856732426,12.26618717
DS7836,3.69398361,3.69498301,3.751748951,9.151185989,0.351435184,0.204624087,13.01019023,64.35416353,4.946442933,14.35287279
DS7837,3.434695713,3.437593684,3.49005696,9.581879616,0.233686939,0.185300708,15.90475687,86.86328391,5.461465686,19.37306921
DS7838,3.561550759,3.564748201,3.664968026,8.646850586,0.070909277,0.038309891,15.07874889,82.38551727,5.463683881,18.37439544
DS7839,4.178692784,4.183290026,4.204377374,7.095710754,0.000577763,0,8.46337202,25.47464239,3.009987311,5.681595123
DS7840,4.033573141,4.037270184,4.114608313,7.851641655,0.000488799,0,10.43866589,62.49146513,5.986537533,13.93743622
DS7841,3.978217426,3.978317346,4.128397282,9.475580215,0.0000616,0,10.00038052,67.19999705,6.719744003,14.98757744
DS7842,4.160387729,4.160387729,4.34755671,9.455183983,0.00025784,9.99E-09,9.897744149,77.10998037,7.790662116,17.19779543
DS7843,3.959332534,3.960331735,4.10961231,9.561962128,0.004204396,0.004069164,9.824281633,55.02129646,5.600541446,12.27136871
DS7844,3.716027178,3.716726619,3.917565947,4.774821758,0.016132973,0.015980346,12.52737381,73.71532976,5.884340238,16.44068842
DS7845,3.984710703,3.984810633,4.100129909,5.499212742,0.00000788,0.00000051,9.526192531,66.64724208,6.996209857,14.86429681
DS7846,4.003796962,4.005495604,4.15667466,5.096526623,0.000622762,0.000011,8.670698489,43.36300565,5.001097168,9.67122669
DS7847,3.997901679,3.998101519,4.250799361,8.383226395,0.000316687,0.00000122,8.872261646,41.58040918,4.686562552,9.273655204
DS7848,4.078045368,4.079544319,4.139502348,10.71849155,0.0000261,0.00000002,8.820621639,45.87449405,5.200823245,10.23136253
DS7849,4.106725292,4.106725292,4.108923753,11.81815147,0.0000744,0.00000021,7.85791611,33.63877728,4.280877628,7.502437522
DS7850,4.08194264,4.08194264,4.124512841,9.20596981,0.000161467,0.00000728,8.78608374,43.57285351,4.959303235,9.718028941
DS7851,4.130695444,4.134592326,4.168764988,3.276349545,0.000108423,0,9.217782811,45.59609644,4.946536209,10.16927167
DS7852,3.545163869,3.545163869,3.545163869,3.132093191,0.0000121,0.00000625,13.07734488,94.1153978,7.196827696,20.99050408
DS7853,3.885291767,3.885691447,4.004296563,3.075452805,0.0000237,0.00000199,11.80085597,83.52012463,7.077463264,18.62744628
DS7854,3.977715599,3.977715599,3.98031378,3.628119469,0.000690487,0,15.45714728,132.4759024,8.570527279,29.54602579
DS7855,3.876898481,3.876998401,3.956634692,4.230549335,0.00000862,0.00000024,13.1971943,82.80722916,6.274608623,18.46844961
DS7856,3.823641087,3.82843725,3.82843725,1.395399332,0.000773331,0.000370004,13.8284363,78.91347302,5.706608565,17.60002737
DS7857,4.3127498,4.319744205,4.319744205,0.499746352,0.001282364,0.000145354,15.19582407,86.17034077,5.670659278,19.21852249
DS7858,3.70323741,3.703936851,3.703936851,3.06065774,0.000163689,0.0000013,15.69604476,97.90924574,6.237829161,21.83664385
DS7859,3.995203837,3.996103118,3.998800959,4.32023859,0.00045038,0.0000425,11.13604435,64.03928749,5.750631507,14.28264617
DS7860,4.183852918,4.185551559,4.237210232,4.395620346,0.000589398,0.000198661,11.64851332,77.51609511,6.654591276,17.28837097
DS7861,3.890176876,3.894274008,3.929249525,2.984519958,0.062375456,0,14.90863039,81.62940619,5.475312221,18.20576042
DS7862,3.702168049,3.706664002,3.706664002,4.114248753,0.282125264,0.00000233,14.23799667,72.29581454,5.077667611,16.12409474
DS7863,3.082425817,3.0991108,3.0991108,0.940134346,0.83267957,0.395621717,23.62240941,184.5493325,7.812468632,41.15993352
DS7864,2.18784972,2.194144684,2.194144684,1.917322636,1.891376138,1.396388769,24.23647184,205.1906468,8.466192942,45.76355422
DS7865,2.123235937,2.126018684,2.126018684,9.871461868,9.717032433,9.503059387,23.56418311,222.3817991,9.437280221,49.59768722
DS7929,3.980019375,3.980382659,4.031605716,,,,8.797678766,39.17187563,4.452523975,8.736481325
DS7930,3.972513743,3.988105947,4.044777611,11.55737591,0.000441909,0.00000001,10.63122325,74.48194105,7.005961526,16.6116653
DS7931,4.023381295,4.029776179,4.12529976,8.23571682,0.000707874,0,10.50764599,73.35651959,6.981251522,16.36066318
DS7932,3.8431255,3.896183054,4.013788969,10.69210529,0.00738831,0.0000222,10.73517401,40.40718156,3.76399875,9.01199091
DS7933,4.088729017,4.107114309,4.200639488,6.698293686,0.008287541,0.000000929,10.59554675,27.69683947,2.614007576,6.177210484
DS7934,3.906465474,3.909963026,4.069151594,10.20562935,0.000993894,0.0000022,10.35894453,64.56660306,6.232932599,14.40025306
DS7935,4.051658673,4.067945643,4.143385292,8.410574913,0.000451569,0.00000036,8.114540534,33.98986431,4.188760186,7.580740265
DS7936,4.11163302,4.115430742,4.184389366,6.124883652,0.01256711,0.008736789,7.954077132,39.99967636,5.028826814,8.921105255
DS7937,3.729316547,3.744404476,3.816946443,5.837440968,0.023182372,0.018966395,14.18919368,57.80012456,4.0735313,12.89112918
DS7938,3.792765787,3.792965627,3.956934452,7.001280308,0.008803478,0.006832465,13.89517909,62.64458058,4.508367986,13.97158547
DS7939,4.043065548,4.045663469,4.238009592,6.648219585,0.000864179,0.000684752,9.480647272,57.25144188,6.03876932,12.76875679
DS7940,4.097322142,4.105415667,4.198940847,7.159210205,0.000306285,0.0000116,8.868629505,43.41736366,4.895611395,9.683350126
DS7941,3.882382332,3.884480863,3.93954232,9.485549927,0.0000349,9.99E-09,9.166675504,63.34597979,6.910463861,14.12801814
DS7942,3.608374138,3.609073648,3.685919856,9.479576111,0.000309693,0.0000577,14.12633925,76.58384901,5.421351396,17.08045265
DS7943,3.721722622,3.724920064,3.724920064,9.66155529,0.052369233,0.048133276,15.42936882,60.54171192,3.923797054,13.50258386
DS7944,3.596722622,3.599120703,3.600719424,4.647334099,0.04352127,0.042942975,15.91237646,51.70067237,3.249085546,11.53077179
DS7945,4.049965024,4.052163486,4.091535925,4.203084469,0.000232847,9.99E-09,8.894415591,51.9307346,5.838577484,11.58208245
DS7946,4.224120703,4.224620304,4.379596323,3.88269186,0.000197232,0.0000153,10.87470857,83.44564796,7.67336866,18.61083579
DS7947,4.137190248,4.137689848,4.255295763,11.89671707,0.0000179,0.000000639,9.099467844,52.29873085,5.747449383,11.66415644
DS7948,4.347891265,4.347991205,4.38826704,12.09949303,0.00000394,0,8.358613525,56.47116116,6.756044049,12.59473122
DS7949,4.036270983,4.036270983,4.10921263,11.96224213,0.0000553,0,9.092813716,61.59724297,6.774277456,13.73799835
DS7950,4.23471223,4.237709832,4.24980016,11.0104084,0.001490657,0.00000122,8.653850364,32.67720312,3.776030523,7.287978178
DS7951,3.983413269,3.985811351,4.020083933,3.001870155,0.005670413,0,8.523618552,27.48132256,3.224138011,6.129143869
DS7952,4.032374101,4.032474021,4.032474021,2.381010532,0.000884622,0.000528677,9.889137625,64.34000052,6.506128538,14.34971402
DS7953,3.805055955,3.809252598,3.809252598,6.413133144,0.0000918,0.00000026,14.60376011,115.7476288,7.925878537,25.81512837
DS7954,4.145483613,4.145983213,4.145983213,4.620781422,0.0000319,0.00000174,13.1187817,105.5502237,8.045733675,23.54080685
DS7955,3.771959628,3.779254522,3.809733187,4.587584019,0.004927141,0.00467164,11.68831393,72.68960918,6.218998702,16.21192253
DS7956,3.888988809,3.889088729,3.950539568,2.360101938,0.001834542,0.001753417,12.29409166,83.16319684,6.764484852,18.54784088
DS7957,3.897581934,3.900279776,3.911670663,0.722916782,0.002870054,0.000461031,14.47483407,94.39533735,6.521341585,21.05293884
DS7958,3.924460432,3.926358913,3.979216627,2.21697998,0.000457684,0.000331765,14.90238472,99.06898099,6.647860917,22.09529895
DS7959,3.993205436,3.994004796,3.994004796,5.615400314,0.0000371,0.0000283,12.16141591,82.31326513,6.768394875,18.35828109
DS7960,3.920263789,3.923960831,3.956135092,6.28880024,0.000229746,0.00000014,14.47110923,104.8054452,7.242391967,23.37469933
DS7961,3.920955331,3.924852603,4.178475067,5.275118828,0.040937278,0.00000012,16.11889576,105.1652584,6.524346331,23.45494827
DS7962,3.938449241,3.939148681,3.939148681,5.157510757,0.023920992,0.00000016,14.3910508,126.881882,8.816721152,28.29839457
DS7963,3.271482814,3.298561151,3.298561151,2.46762681,0.343777955,0.201860771,22.19518356,176.9493762,7.972422294,39.46491956
DS7964,2.842725819,2.864608313,2.864608313,1.165407419,1.111328483,0.760716319,26.01253442,207.8133355,7.988969168,46.34849098
DS7965,2.89143395,2.900115051,2.900115051,1.554975629,1.465220213,1.233020663,23.07549823,181.0501779,7.845992147,40.37951904
DS7966,4.015861027,4.015861027,4.015861027,,,,21.96059533,172.8683943,7.871753552,38.55474047
DS8027,3.857142857,3.863554398,3.889801643,,,,10.98815105,58.06261584,5.284111549,12.94967246
DS8029,4.055395683,4.068139774,4.228365879,,,,9.458026218,62.6819866,6.627385582,13.97992811
DS8030,4.012491256,4.018187269,4.128510043,11.70588017,0.000311182,0,9.398423327,60.12416711,6.397261011,13.40945908
DS8031,4.013589129,4.014188649,4.170063949,11.54722214,0.0000969,0,10.98644345,86.99648489,7.91853026,19.40277695
DS8032,4.072856286,4.080251849,4.19528283,5.601883411,0.005372067,0,12.75836762,42.7052533,3.347234896,9.524528555
DS8033,4.260917358,4.275107425,4.275107425,0.628003061,0.008791756,0.00000867,13.57197298,22.54229355,1.660944476,5.027595014
DS8034,4.094633756,4.105925852,4.123813331,2.446445942,0.00311359,0,11.08067088,23.97263951,2.163464629,5.346604266
DS8035,4.226141701,4.227640652,4.280203857,5.770177841,0.000109773,0,8.104322101,39.74351924,4.90399058,8.863974678
DS8036,4.174677726,4.177275907,4.354451884,5.821939468,0.000016,0,7.485906434,42.70784063,5.705099443,9.525105605
DS8037,3.984111122,3.989607275,4.083441591,5.442510128,0.010445078,0.00841453,9.214506839,61.17524131,6.639014153,13.64387956
DS8038,3.746077746,3.751074248,3.780653543,5.165676117,0.038378663,0.024381386,15.3137392,69.87528948,4.562914946,15.5842464
DS8039,3.890176876,3.894074148,4.029579294,6.49677372,0.000126771,0,7.514603568,35.74998845,4.757401787,7.973299757
DS8040,4.044069152,4.044868592,4.197461777,6.722932816,0.000173029,0,8.034525213,54.35714567,6.765445902,12.12324354
DS8041,4.021584891,4.045368242,4.095932847,5.416420937,0.001294884,0.00000007,9.351646764,37.26614898,3.98498253,8.311448185
DS8042,3.540175894,3.540175894,3.55626624,3.5955832,0.000241965,0.00000068,15.08035162,109.7086397,7.274939105,24.46825602
DS8043,3.497751574,3.500249825,3.626161687,3.510272026,0.0008861,0.000630279,14.13606614,78.52500487,5.554940398,17.51338754
DS8044,3.540567546,3.545063949,3.595523581,3.959346294,0.00170005,0.001217456,15.23385731,98.40049888,6.45932917,21.94620776
DS8045,4.064354952,4.067352853,4.077545718,1.748778343,0.000253463,0.0000359,10.25540829,72.4591348,7.06545588,16.16051996
DS8046,4.202857999,4.20395723,4.363245728,2.315666676,0.000377826,0.000102358,9.687896288,74.23083891,7.66222477,16.55566213
DS8047,4.059152678,4.061650679,4.235311751,9.337780952,0.0000137,0.00000011,8.361456737,31.15529141,3.726060229,6.948547068
DS8048,4.094933547,4.095732987,4.129609274,11.91806889,0.000410842,0.0000135,8.073926555,49.55494203,6.13765083,11.05221077
DS8049,4.09382494,4.094624301,4.094624301,11.87277412,0.000155196,0,8.958550491,58.30397447,6.508192874,13.00350254
DS8050,4.192565204,4.193964225,4.247226941,11.89916611,0.000126841,0,9.84559393,76.15136072,7.73456241,16.98399502
DS8051,3.919564349,3.931254996,3.986510791,6.4457407,0.000890757,0,11.20376222,49.75844737,4.441226652,11.09759845
DS8052,3.582234213,3.584432454,3.584432454,11.96075249,0.001061901,0.0000125,15.17338803,93.43422295,6.157769296,20.83858204
DS8053,3.752198241,3.753996803,3.753996803,15.07259846,0.001036581,0.00000012,13.39632877,103.5734762,7.731482112,23.09993398
DS8054,4.03197442,4.032174261,4.067446043,9.711441994,0.000159303,0.0000107,10.85337761,84.46361937,7.782242764,18.83787338
DS8055,3.685919856,3.690116918,3.710802438,9.846689224,0.000876706,0.0006855,11.81731444,65.87229136,5.574218379,14.69145998
DS8056,4.021282974,4.023281375,4.057354117,10.72900009,0.000253717,0,10.833287,81.34778588,7.509058505,18.1429508
DS8057,4.050359712,4.053157474,4.112310152,0.936811805,0.000370414,0.000105416,12.84895048,100.5636781,7.826606405,22.4286604
DS8058,3.945643485,3.946842526,3.946842526,3.530510426,0.0000157,0.0000076,16.13720132,123.7482842,7.668509656,27.59951001
DS8059,3.910371703,3.910771383,3.961330935,4.443007946,0.00007,0.00000362,14.76153521,95.99432068,6.503003877,21.40955919
DS8060,3.995203358,3.995603078,4.120615569,6.524895191,0.0000161,7.99E-08,15.45391441,126.0091783,8.153868006,28.10375596
DS8061,4.016889866,4.016889866,4.069558265,6.565993309,0.0000023,0.00000023,13.20698902,95.01810415,7.194531923,21.19183417
DS8062,3.860097931,3.862796043,3.862796043,4.944078445,0.0000144,0.00000006,17.86663376,135.280387,7.571677398,30.17150841
DS8063,3.851618705,3.851818545,3.856914468,5.084038734,0.004696812,0.003659362,14.17911487,100.4272181,7.082756506,22.39822581
DS8064,3.674827621,3.676126711,3.688917758,1.267886043,0.004604257,0.000655381,14.06955513,86.28904341,6.13303282,19.24499668
DS8065,3.471469971,3.498151294,3.498151294,0.443736047,0.09244068,0.021465346,20.66326762,136.8649192,6.623585473,30.52490573
DS8066,3.900500132,3.914582785,3.914582785,3.242470503,3.168828726,3.123441458,23.18628264,149.2247587,6.435907,33.28151376
DS8126,3.705815515,3.707881417,3.712219812,,,,16.72144683,71.95515532,4.303165633,16.0481177
DS8127,3.916266986,3.919364508,4.068145484,11.09393215,0.0000632,0.00000002,9.719514087,57.82583786,5.949457693,12.896864
DS8128,3.941940642,3.942640152,4.069951034,10.6487112,0.000219706,0.00000331,8.915406068,56.30331013,6.315282747,12.5572955
DS8129,3.920347791,3.928842694,4.033779732,7.404228687,0.001773246,0.000981731,9.679391653,27.35190029,2.825787123,6.100278894
DS8130,4.116918157,4.117917458,4.168781853,4.931201935,0.0000969,0,10.14212991,67.64809492,6.670008719,15.08751645
DS8131,4.213650445,4.221045268,4.373438593,4.336907864,0.000125842,0,9.465800711,62.81922725,6.636440927,14.01053682
DS8132,4.101718625,4.112010392,4.196442846,2.734405756,0.003584123,0.00000576,10.71061018,17.25638862,1.611148975,3.848682619
DS8133,4.409972022,4.419364508,4.419364508,0.057202429,0.002941487,0,14.53500033,30.96288452,2.130229365,6.905634668
DS8134,4.019284572,4.026079137,4.119104716,1.601017594,0.00290016,0.0000108,11.4485625,30.3118039,2.647651519,6.760424526
DS8135,4.100819345,4.102018385,4.216426859,3.688291311,0.000277408,0.00000216,8.102224417,38.6653465,4.772189032,8.623510419
DS8136,4.014791125,4.015690586,4.121327204,5.318019867,0.000275575,0.000147861,8.528627284,43.23039732,5.06885761,9.641651128
DS8137,4.01628697,4.018485212,4.191746603,4.788415909,0.000327818,0.000107504,8.175442566,39.02195248,4.773069123,8.703044049
DS8138,4.073648446,4.079444389,4.227940442,2.568231106,0.000455771,0.0000291,9.123719473,52.3603088,5.738921385,11.67789014
DS8139,4.032274181,4.034872102,4.058453237,2.980618477,0.000290208,0,9.29034546,38.87800181,4.184774612,8.670938814
DS8140,3.910171863,3.912969624,3.966426859,5.598922253,0.002663299,0.00141247,10.77045124,44.13412071,4.097703961,9.843208046
DS8141,4.101518785,4.102517986,4.210731415,6.167900562,0.0000797,0.0000167,8.750333205,43.58245519,4.980662355,9.720170397
DS8142,4.084241031,4.092135505,4.120915359,4.576900482,0.002078025,0.0000386,10.37792439,25.59461884,2.466256052,5.708353402
DS8143,3.794164668,3.79666267,3.810351719,7.601742268,0.00051228,0.000141407,10.89491012,64.82251368,5.949797929,14.45732866
DS8144,3.502997602,3.504296563,3.506394884,7.917004585,0.004970414,0.004894594,13.57593542,91.01219924,6.703935782,20.29839946
DS8145,3.511941641,3.529429399,3.573398621,2.671207666,0.00098553,0.000567683,17.46188042,102.1712713,5.851103596,22.78720101
DS8146,3.977418066,3.987010392,3.987010392,2.3416574,0.000835652,0.0000184,15.09661164,87.00668539,5.763325403,19.40505196
DS8147,3.884692246,3.89138689,3.918265388,5.196922779,0.000121523,0.0000351,15.46624877,81.74381517,5.285303269,18.23127699
DS8148,3.824440448,3.834832134,3.868205436,9.108108521,0.000165917,0.0000159,15.43268819,93.38702884,6.051248343,20.82805636
DS8149,3.665833916,3.679724193,3.695413211,6.863823414,0.0000746,0.00000222,15.81953538,88.91037147,5.620289683,19.82963
DS8150,3.678257394,3.689348521,3.690747402,5.36424017,0.000235352,0.0000882,16.28974156,101.281838,6.217522708,22.5888312
DS8151,4.136204657,4.140001999,4.186669331,4.697788715,0.000170551,0.00000212,13.08271853,89.66754332,6.853892262,19.99850161
DS8152,4.049560352,4.049660272,4.113309353,14.84449196,0.000125859,0.000000909,11.83571569,94.68122767,7.999619976,21.1167008
DS8153,3.77515739,3.778555011,3.778555011,15.12678623,0.0000859,0.0000183,12.92735389,82.6153929,6.39074273,18.42566448
DS8154,3.892275407,3.896272609,3.896272609,14.72454643,0.0000857,9.99E-09,11.82592097,89.4756634,7.566063029,19.95570674
DS8155,3.979710145,3.980109945,4.012893553,14.84220886,0.000161009,0.000089,13.36804009,96.33920452,7.206681298,21.48647844
DS8156,4.011891676,4.012091536,4.018487059,14.65518379,0.000813321,9.99E-09,12.13806458,92.40058488,7.612464432,20.60805032
DS8157,3.927458034,3.932454037,4.028277378,2.388118267,0.000535881,0.00000489,14.14798298,111.1674366,7.857475989,24.79361068
DS8158,3.831517937,3.832617168,3.832617168,5.147562027,0.000117668,0.0000344,14.17619421,108.8700579,7.679780361,24.28122759
DS8159,4.077345858,4.078245228,4.119516339,4.321013927,0.0000889,0.00000289,14.87449177,101.4831012,6.822626465,22.63371881
DS8160,4.110911271,4.123601119,4.163768985,5.465444088,0.000328197,0.0000104,13.60879371,84.25287374,6.191061128,18.7908709
DS8161,3.985510143,3.986309583,3.986309583,6.108858585,0.0000119,0.00000059,17.26797163,135.2375468,7.831698458,30.16195378
