record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
15737,3,13,1989,1,RM,M,17,9
15739,3,13,1989,3,RM,F,17,13
15740,3,13,1989,2,RM,M,17,11
15741,3,13,1989,3,PE,F,21,24
15742,3,13,1989,1,RM,F,17,13
15743,3,13,1989,2,RM,M,17,11
15744,3,13,1989,2,OT,M,21,28
15745,3,13,1989,4,PM,M,20,13
15746,3,13,1989,2,RM,M,17,11
15747,3,13,1989,2,RM,M,17,9
15748,3,13,1989,4,SH,F,31,84
15749,3,13,1989,4,RM,M,17,10
15750,3,13,1989,3,PE,M,21,25
15751,3,13,1989,2,RM,M,17,10
15752,3,13,1989,4,OT,F,21,26
15753,3,13,1989,4,DM,M,37,48
15754,3,13,1989,4,OL,F,22,31
15755,3,13,1989,1,DO,M,36,58
15756,3,13,1989,3,RM,M,17,11
15757,3,13,1989,3,RM,F,17,11
15758,3,13,1989,3,RM,F,17,11
15759,3,13,1989,2,RM,M,17,12
15760,3,13,1989,2,SH,M,31,89
15761,3,13,1989,1,RM,F,17,14
15762,3,13,1989,1,NL,F,32,183
15763,3,13,1989,4,OL,M,22,30
15764,3,13,1989,3,DO,M,36,55
15765,3,13,1989,1,PP,M,24,24
15766,3,13,1989,1,PE,F,21,27
15768,3,13,1989,3,OT,F,21,25
15769,3,13,1989,2,RM,M,17,10
15770,3,13,1989,1,DO,M,36,60
15771,3,13,1989,3,DM,F,37,47
15772,3,13,1989,1,PE,F,21,25
15773,3,13,1989,2,SH,F,31,75
15774,3,13,1989,3,PE,M,20,21
15775,3,13,1989,4,RM,M,17,10
15776,3,13,1989,2,PE,M,21,22
15777,3,13,1989,2,RF,F,18,16
15778,3,13,1989,2,OL,M,22,42
15779,3,13,1989,4,PE,F,21,23
15780,3,13,1989,1,NL,M,33,242
15781,3,13,1989,1,PE,M,22,24
15782,3,13,1989,1,RM,F,17,12
15783,3,13,1989,3,RM,M,17,11
15785,3,13,1989,4,RM,F,17,12
15786,3,13,1989,4,DM,M,37,48
15787,3,14,1989,2,SH,F,31,105
15788,3,14,1989,1,DO,M,36,54
15789,3,14,1989,1,DM,M,37,49
15790,3,14,1989,2,SH,F,31,90
15791,3,14,1989,3,DM,F,37,46
15792,3,14,1989,2,DM,M,38,49
15793,3,14,1989,4,OL,F,21,34
15794,3,14,1989,4,RM,M,17,11
15795,3,14,1989,2,RF,F,17,14
15796,3,14,1989,4,DS,M,53,133
15797,3,14,1989,2,DM,F,36,45
15798,3,14,1989,4,RM,M,17,10
15799,3,14,1989,3,RM,F,17,13
15800,3,14,1989,3,RM,F,17,13
15801,3,14,1989,4,OT,M,21,28
15802,3,14,1989,3,NL,M,33,192
15804,3,14,1989,1,DM,M,37,49
15805,3,14,1989,2,RF,M,17,12
15806,3,14,1989,3,DM,F,37,45
15807,3,14,1989,1,RM,F,17,12
15809,3,14,1989,4,PE,F,21,28
15810,3,14,1989,2,RM,M,17,10
15811,3,14,1989,3,DM,M,36,55
15812,3,14,1989,4,DS,M,52,93
15813,3,14,1989,3,PE,M,21,24
15814,3,14,1989,2,PE,M,21,25
15815,3,14,1989,2,DM,M,37,45
15816,3,14,1989,4,RM,F,17,12
15818,3,14,1989,2,DM,M,37,39
15819,3,14,1989,2,DM,F,37,41
15820,3,14,1989,2,DM,F,37,47
15821,3,14,1989,1,RM,F,16,10
15823,3,14,1989,4,DM,M,36,47
15824,3,14,1989,3,RM,M,17,11
15825,3,14,1989,4,RM,M,17,11
15826,3,14,1989,2,RM,F,17,12
15827,3,14,1989,4,RM,M,17,11
15828,3,14,1989,3,DM,M,36,50
15829,3,14,1989,1,PM,F,21,19
15830,3,14,1989,2,DM,M,37,51
15831,3,14,1989,2,DM,M,37,50
15832,3,14,1989,3,RM,M,17,10
15833,3,14,1989,1,RM,M,17,11
15834,3,14,1989,3,SH,M,31,88
15835,3,14,1989,4,PM,M,21,22
15836,4,1,1989,4,RM,F,16,12
15837,4,1,1989,4,DM,M,37,55
15838,4,1,1989,1,DM,F,37,49
15839,4,1,1989,3,SH,F,31,101
15840,4,1,1989,1,OL,M,22,29
15841,4,1,1989,2,PP,M,22,18
15842,4,1,1989,1,PE,F,22,26
15843,4,1,1989,4,DO,F,37,56
15844,4,1,1989,1,PE,M,20,25
15845,4,1,1989,2,NL,M,33,196
15846,4,1,1989,4,NL,F,32,137
15847,4,1,1989,4,SH,M,29,82
15848,4,1,1989,2,DM,M,36,49
15849,4,1,1989,2,OL,F,21,35
15850,4,1,1989,2,RM,F,16,9
15851,4,1,1989,3,DS,M,52,107
15852,4,1,1989,1,RM,F,17,13
15853,4,1,1989,2,PE,M,21,21
15854,4,1,1989,4,PE,M,21,22
15855,4,1,1989,1,RF,M,18,12
15856,4,1,1989,1,SH,F,32,93
15857,4,1,1989,3,DM,F,36,43
15858,4,1,1989,4,DM,M,34,29
15859,4,1,1989,1,RM,F,18,13
15860,4,1,1989,2,DM,F,38,40
15861,4,1,1989,3,RM,M,17,11
15862,4,1,1989,3,PE,F,21,30
15863,4,1,1989,2,DO,F,37,53
15865,4,1,1989,1,RM,M,17,10
15866,4,1,1989,1,PP,M,23,22
15867,4,1,1989,2,DM,M,38,48
15868,4,1,1989,2,PP,M,25,24
15869,4,1,1989,1,DM,M,37,46
15870,4,1,1989,3,DS,M,53,146
15871,4,1,1989,3,RM,F,17,9
15872,4,1,1989,2,DM,M,36,46
15873,4,1,1989,3,DO,M,37,54
15874,4,1,1989,1,RM,M,17,10
15875,4,1,1989,3,RM,F,17,11
15876,4,1,1989,2,RM,M,16,10
15877,4,1,1989,2,DM,F,36,45
15879,4,1,1989,1,OT,F,20,27
15880,4,1,1989,1,DM,M,37,47
15882,4,1,1989,2,RM,M,17,9
15883,4,1,1989,3,OL,F,21,38
15884,4,1,1989,4,RM,F,16,10
15885,4,1,1989,1,DM,F,36,44
15886,4,1,1989,2,OL,M,22,31
15887,4,1,1989,2,DM,M,37,48
15888,4,1,1989,2,RM,M,17,13
15889,4,1,1989,3,RM,M,19,11
15890,4,1,1989,4,OL,F,23,33
15891,4,1,1989,4,DM,M,37,40
15892,4,1,1989,3,RM,F,17,14
15893,4,1,1989,2,RF,F,17,16
15894,4,1,1989,1,RM,M,17,10
15895,4,1,1989,1,DM,F,37,40
15896,4,1,1989,4,PP,M,23,25
15897,4,1,1989,3,OL,M,20,36
15898,4,1,1989,2,PP,M,21,22
15899,4,1,1989,1,RF,F,17,12
15900,4,1,1989,4,PP,M,21,15
15902,4,1,1989,2,DO,F,35,48
15903,4,1,1989,2,RM,F,17,12
15904,4,1,1989,2,OL,M,22,36
15905,4,1,1989,1,RM,M,17,11
15906,4,1,1989,4,PP,F,21,16
15907,4,1,1989,1,DO,M,35,54
15908,4,1,1989,2,RF,F,16,12
15909,4,1,1989,1,RM,M,18,10
15910,4,1,1989,4,RM,M,16,12
15911,4,1,1989,2,PE,M,20,21
15912,4,1,1989,3,SH,F,29,86
15913,4,1,1989,1,NL,M,33,180
15914,4,1,1989,1,DM,F,36,46
15915,4,1,1989,4,DM,M,37,49
15916,4,2,1989,3,PE,F,22,25
15917,4,2,1989,4,RM,M,16,10
15918,4,2,1989,1,RM,M,17,8
15919,4,2,1989,1,PE,M,20,23
15920,4,2,1989,4,RM,M,17,10
15921,4,2,1989,1,RF,F,17,13
15922,4,2,1989,3,NL,F,32,103
15923,4,2,1989,2,PE,F,20,15
15924,4,2,1989,2,SH,F,31,102
15926,4,2,1989,4,RM,F,15,9
15927,4,2,1989,1,RM,F,16,10
15928,4,2,1989,2,RM,M,16,10
15929,4,2,1989,3,RF,F,17,11
15930,4,2,1989,1,OT,F,21,33
15931,4,2,1989,1,RM,F,16,6
15932,4,2,1989,1,RM,M,17,12
15933,4,2,1989,4,PE,M,21,24
15934,4,2,1989,1,RM,F,16,13
15936,4,2,1989,1,RM,M,16,9
15937,4,2,1989,3,RM,M,16,8
15938,4,2,1989,3,NL,F,31,106
15939,4,2,1989,1,RM,M,16,9
15940,4,2,1989,3,RM,F,16,12
15941,4,2,1989,4,RM,M,17,11
15942,4,2,1989,2,RM,M,17,11
15943,4,2,1989,3,DS,M,53,137
15944,4,2,1989,1,DO,F,36,49
15945,4,2,1989,2,SH,F,27,98
15946,4,2,1989,4,RF,M,17,11
15947,4,2,1989,2,NL,F,37,190
15949,4,2,1989,4,DM,M,38,51
15951,4,2,1989,1,RM,F,16,13
15952,4,2,1989,4,PE,F,21,27
15953,4,2,1989,1,RM,F,17,12
15954,4,2,1989,1,RM,M,17,9
15955,4,2,1989,1,RM,M,16,9
15956,4,2,1989,3,OT,M,22,27
15957,4,2,1989,4,RM,M,17,10
15958,4,2,1989,4,RM,M,17,10
15959,4,2,1989,2,RM,F,17,13
15960,4,2,1989,1,RM,F,14,9
15961,4,2,1989,1,DM,M,37,48
15962,4,2,1989,2,PM,M,20,22
15963,4,2,1989,3,PE,F,21,20
15964,4,2,1989,3,RM,F,16,12
15965,4,2,1989,2,DM,M,38,48
15966,4,2,1989,1,PP,M,22,20
15967,4,2,1989,4,DS,F,50,115
15968,4,2,1989,2,PE,M,21,23
15969,4,2,1989,4,PE,M,22,21
15970,4,2,1989,4,DM,F,36,53
15971,5,9,1989,3,RM,M,17,10
15972,5,9,1989,4,RM,F,17,10
15973,5,9,1989,4,OT,M,21,13
15975,5,9,1989,4,DM,F,37,35
15976,5,9,1989,1,RM,F,16,7
15977,5,9,1989,3,NL,F,35,177
15978,5,9,1989,4,PE,F,22,17
15979,5,9,1989,3,RM,M,17,10
15980,5,9,1989,4,RM,F,17,12
15981,5,9,1989,3,NL,M,33,100
15982,5,9,1989,2,PE,F,22,25
15983,5,9,1989,4,DO,F,36,43
15984,5,9,1989,3,OT,F,21,31
15985,5,9,1989,3,NL,F,34,188
15986,5,9,1989,2,PE,M,20,22
15987,5,9,1989,4,SH,F,32,120
15988,5,9,1989,3,NL,F,32,138
15989,5,9,1989,3,PE,M,21,22
15990,5,9,1989,3,DM,F,37,42
15991,5,9,1989,1,RF,F,18,13
15992,5,9,1989,1,DO,F,37,48
15993,5,9,1989,4,DM,M,38,45
15994,5,9,1989,4,OT,M,22,30
15995,5,9,1989,1,DS,M,54,134
15996,5,9,1989,2,PE,M,20,15
15997,5,9,1989,1,RM,F,17,9
15998,5,9,1989,2,DM,F,37,47
15999,5,9,1989,2,OT,F,22,28
16000,5,9,1989,1,DS,F,50,108
16003,5,9,1989,2,PE,M,21,22
16004,5,9,1989,4,RM,M,17,9
16005,5,9,1989,1,DO,F,37,39
16006,5,9,1989,1,DM,M,36,48
16007,5,9,1989,2,SH,F,27,73
16008,5,9,1989,1,RM,M,19,12
16009,5,10,1989,4,RM,M,17,10
16010,5,10,1989,1,OL,M,22,38
16011,5,10,1989,3,RF,M,19,13
16012,5,10,1989,2,OL,M,22,30
16013,5,10,1989,3,PM,F,22,18
16015,5,10,1989,2,DO,F,37,42
16016,5,10,1989,1,DM,F,36,34
16017,5,10,1989,4,RM,F,17,8
16018,5,10,1989,2,PE,F,22,27
16019,5,10,1989,1,DM,M,37,48
16020,5,10,1989,1,NL,F,33,78
16021,5,10,1989,1,PM,M,21,20
16022,5,10,1989,1,PE,F,21,24
16023,5,10,1989,4,DO,M,37,56
16024,5,10,1989,1,DM,M,37,47
16025,5,10,1989,1,PE,M,22,21
16026,5,10,1989,3,RM,M,17,10
16027,5,10,1989,2,SH,M,30,89
16028,5,10,1989,3,RM,M,16,8
16029,5,10,1989,2,DO,M,37,56
16030,5,10,1989,2,PE,F,22,20
16031,5,10,1989,3,RM,M,17,10
16032,5,10,1989,4,RM,M,17,11
16033,5,10,1989,1,NL,F,33,88
16034,5,10,1989,2,OT,F,22,34
16035,5,10,1989,2,RM,M,17,10
16036,5,10,1989,1,SH,M,27,26
16037,5,10,1989,1,DO,F,37,47
16038,5,10,1989,1,DM,M,36,39
16039,5,10,1989,4,PM,F,21,22
16040,5,10,1989,4,DO,F,38,56
16041,5,10,1989,1,PM,F,21,20
16042,5,10,1989,4,NL,F,33,85
16043,5,11,1989,3,OL,M,22,39
16044,5,11,1989,3,PP,M,24,22
16045,5,11,1989,4,SH,F,29,43
16046,5,11,1989,4,PP,F,23,19
16047,5,11,1989,1,RM,F,17,8
16048,5,11,1989,2,PP,M,22,19
16049,5,11,1989,1,DM,F,36,41
16050,5,11,1989,3,SH,F,31,123
16051,5,11,1989,2,DM,M,36,50
16052,5,11,1989,4,PE,M,21,21
16053,5,11,1989,4,RM,M,18,10
16054,5,11,1989,2,DM,F,35,24
16055,5,11,1989,3,RM,F,17,10
16056,5,11,1989,2,DS,M,54,108
16057,5,11,1989,1,DM,F,37,43
16058,5,11,1989,2,DM,F,36,55
16059,5,11,1989,3,DM,F,37,39
16060,5,11,1989,3,NL,M,33,203
16062,5,11,1989,4,DM,M,36,26
16063,5,11,1989,2,PE,F,22,32
16064,5,11,1989,4,RM,F,17,10
16065,5,11,1989,3,RM,M,17,11
16066,5,11,1989,3,PE,M,21,15
16067,5,11,1989,4,RM,M,17,9
16068,5,11,1989,1,PE,F,21,25
16069,5,11,1989,2,OL,M,22,36
16070,5,11,1989,2,RM,F,16,6
16071,5,11,1989,1,DM,M,36,29
16072,5,11,1989,4,OT,F,22,29
16073,5,11,1989,4,RM,M,17,10
16074,5,11,1989,4,DM,M,37,45
16075,5,11,1989,3,DM,M,37,44
16076,5,11,1989,2,PE,F,21,26
16077,5,11,1989,2,DM,M,37,47
16078,5,11,1989,2,DM,F,37,43
16079,5,11,1989,1,RF,F,17,10
16080,5,11,1989,3,RM,F,17,11
16081,5,11,1989,1,RM,F,17,10
16082,5,11,1989,3,DM,F,37,35
16083,5,11,1989,2,PE,M,21,16
16084,5,11,1989,2,DM,M,37,34
16085,5,11,1989,4,DM,M,37,48
16086,5,11,1989,2,DM,F,39,40
16087,5,11,1989,3,DM,M,37,48
16088,5,11,1989,3,SH,F,30,42
16089,6,3,1989,2,RF,M,17,11
16090,6,3,1989,1,RM,F,17,13
16091,6,3,1989,2,DM,F,37,41
16092,6,3,1989,1,RM,F,17,8
16093,6,3,1989,4,DM,F,36,52
16094,6,3,1989,2,RM,F,15,8
16095,6,3,1989,3,OT,F,20,26
16096,6,3,1989,3,SH,M,29,45
16097,6,3,1989,3,RM,M,18,9
16099,6,3,1989,2,NL,F,33,148
16100,6,3,1989,4,PE,M,20,16
16102,6,3,1989,3,DO,F,36,49
16103,6,3,1989,1,PE,M,18,21
16104,6,3,1989,1,RM,F,17,9
16105,6,3,1989,4,PM,M,17,18
16106,6,3,1989,3,PE,M,20,21
16107,6,3,1989,1,PM,M,22,20
16108,6,3,1989,1,RM,M,16,10
16109,6,3,1989,4,NL,F,29,57
16111,6,3,1989,2,NL,F,33,126
16112,6,3,1989,1,RM,M,17,8
16113,6,3,1989,4,DM,M,38,54
16114,6,3,1989,3,RM,M,16,9
16115,6,3,1989,3,RM,M,15,8
16116,6,3,1989,4,SH,F,31,114
16117,6,3,1989,2,RM,F,17,11
16118,6,3,1989,2,DO,F,36,43
16119,6,3,1989,3,RM,F,17,19
16120,6,3,1989,4,NL,M,32,121
16122,6,3,1989,3,PE,F,20,18
16123,6,3,1989,4,DM,F,37,46
16124,6,3,1989,3,RF,F,17,12
16125,6,3,1989,1,NL,F,34,178
16126,6,3,1989,1,RM,F,16,10
16127,6,3,1989,4,PM,F,21,18
16129,6,3,1989,3,DS,M,54,130
16130,6,3,1989,4,RM,F,16,10
16131,6,3,1989,4,RF,F,17,10
16132,6,3,1989,2,DO,M,35,58
16133,6,3,1989,3,RM,M,16,7
16134,6,3,1989,4,DO,F,35,41
16135,6,3,1989,2,DM,M,36,26
16136,6,3,1989,3,RM,M,16,10
16137,6,3,1989,2,RM,M,15,10
16138,6,3,1989,3,PE,M,20,22
16139,6,3,1989,3,SH,F,27,32
16140,6,3,1989,3,PM,F,20,23
16141,6,3,1989,2,PE,M,22,23
16142,6,3,1989,1,RM,F,16,10
16143,6,3,1989,2,DM,M,37,47
16144,6,3,1989,1,RM,F,16,8
16145,6,3,1989,1,RM,M,17,10
16146,6,3,1989,4,OT,M,21,28
16147,6,3,1989,2,PE,M,20,18
16148,6,3,1989,3,PE,F,20,21
16149,6,3,1989,3,OT,F,20,24
16150,6,3,1989,1,PE,M,20,21
16151,6,3,1989,1,NL,F,34,141
16152,6,3,1989,4,SH,F,28,95
16153,6,3,1989,2,DS,F,47,113
16154,6,3,1989,1,RM,M,16,8
16155,6,3,1989,2,RM,M,16,10
16156,6,4,1989,1,DM,M,37,46
16157,6,4,1989,2,RM,F,17,9
16158,6,4,1989,3,SH,M,32,67
16159,6,4,1989,4,RM,F,16,8
16161,6,4,1989,2,DM,M,36,34
16162,6,4,1989,1,DM,M,37,51
16164,6,4,1989,4,SH,F,33,111
16165,6,4,1989,3,RF,F,15,11
16166,6,4,1989,2,PE,M,21,18
16167,6,4,1989,4,SH,F,29,60
16168,6,4,1989,1,DO,F,36,44
16169,6,4,1989,1,DM,F,31,25
16170,6,4,1989,3,DS,M,53,113
16171,6,4,1989,3,RM,F,17,11
16173,6,4,1989,4,DM,F,37,41
16174,6,4,1989,2,PE,M,21,20
16176,6,4,1989,3,OL,M,21,32
16177,6,4,1989,1,PE,F,20,14
16178,6,4,1989,3,RM,M,18,10
16179,6,4,1989,4,RM,M,17,10
16180,6,4,1989,1,RM,F,17,8
16181,6,4,1989,4,DM,F,36,37
16182,6,4,1989,2,DO,M,36,54
16183,6,4,1989,1,PE,F,22,18
16185,6,4,1989,4,RM,M,16,12
16186,6,4,1989,1,DM,F,37,49
16187,6,4,1989,3,RM,M,17,10
16189,6,4,1989,4,RM,F,17,12
16190,6,4,1989,2,DM,M,36,45
16191,6,4,1989,4,DM,M,36,44
16192,6,4,1989,3,NL,M,33,104
16193,6,4,1989,1,DM,M,37,46
16194,6,4,1989,3,DM,M,36,36
16195,6,4,1989,2,OL,F,19,19
16196,6,4,1989,4,DM,M,37,47
16197,6,4,1989,2,RM,M,17,12
16198,6,4,1989,4,PP,M,24,22
16199,6,4,1989,4,RM,M,17,9
16200,6,4,1989,2,PE,M,21,14
16201,6,4,1989,2,DM,F,50,38
16202,6,4,1989,4,PE,M,19,18
16203,6,4,1989,1,DM,F,39,42
16204,6,4,1989,3,DM,M,36,40
16205,6,4,1989,1,PE,M,20,23
16206,6,4,1989,4,DM,M,36,37
16207,6,4,1989,2,OL,M,22,31
16208,6,4,1989,2,DM,M,37,52
16209,6,4,1989,4,DM,M,36,44
16210,6,4,1989,3,RM,F,17,5
16211,6,4,1989,2,PE,F,21,21
16212,6,4,1989,3,PE,M,20,21
16213,6,4,1989,2,DM,M,36,45
16214,6,4,1989,2,RM,M,17,11
16219,7,3,1989,3,RF,M,19,15
16234,7,3,1989,2,DM,M,37,42
16235,7,3,1989,2,OX,M,21,20
16254,7,3,1989,3,DO,F,37,47
16264,7,3,1989,2,RF,F,18,14
16314,7,4,1989,2,RF,F,18,13
16325,7,29,1989,3,OT,M,21,22
16326,7,29,1989,2,OT,F,21,19
16327,7,29,1989,4,OT,F,21,18
16328,7,29,1989,4,PP,F,22,19
16329,7,29,1989,4,PE,M,20,22
16330,7,29,1989,1,DM,F,37,40
16332,7,29,1989,3,PP,M,19,10
16333,7,29,1989,3,SH,F,23,30
16335,7,29,1989,1,NL,M,32,88
16337,7,29,1989,2,DM,M,34,26
16338,7,29,1989,4,RM,F,16,16
16339,7,29,1989,2,DO,F,36,50
16340,7,29,1989,1,NL,M,33,132
16341,7,29,1989,1,DS,F,49,102
16342,7,29,1989,4,RM,F,17,11
16343,7,29,1989,4,DM,M,37,46
16344,7,29,1989,1,DM,F,35,45
16345,7,29,1989,3,RM,F,17,13
16347,7,29,1989,2,DM,M,36,49
16348,7,29,1989,1,DM,M,38,51
16349,7,29,1989,4,DO,F,39,47
16350,7,29,1989,1,NL,M,32,77
16351,7,29,1989,2,PE,M,21,21
16352,7,29,1989,3,DO,F,37,52
16353,7,29,1989,4,PP,M,23,18
16354,7,29,1989,2,PE,M,19,23
16355,7,29,1989,3,PE,M,21,14
16356,7,29,1989,4,PM,F,20,25
16358,7,30,1989,4,SH,M,25,31
16359,7,30,1989,4,PP,F,22,19
16360,7,30,1989,3,RM,M,16,11
16361,7,30,1989,1,OT,M,21,29
16362,7,30,1989,3,DO,F,34,38
16363,7,30,1989,2,PE,M,18,18
16364,7,30,1989,2,DO,F,35,42
16365,7,30,1989,2,DM,F,36,44
16366,7,30,1989,2,RM,M,16,11
16367,7,30,1989,1,PP,M,20,17
16368,7,30,1989,3,DM,F,36,51
16369,7,30,1989,1,DM,F,33,23
16370,7,30,1989,4,OT,F,20,27
16371,7,30,1989,3,RM,F,17,14
16372,7,30,1989,2,DO,F,37,42
16374,7,30,1989,1,DO,F,36,48
16375,7,30,1989,3,OL,F,21,31
16376,7,30,1989,2,DM,M,36,28
16377,7,30,1989,3,DM,F,37,51
16378,7,30,1989,2,DM,M,37,52
16379,7,30,1989,1,RM,M,16,11
16380,7,30,1989,2,DM,F,35,44
16381,7,30,1989,1,DM,F,37,41
16382,7,30,1989,3,RF,F,17,16
16383,7,30,1989,3,DM,M,37,46
16384,7,30,1989,4,DO,M,37,58
16385,7,30,1989,4,DM,F,36,40
16387,7,30,1989,1,RM,F,17,12
16388,7,30,1989,4,PP,F,23,18
16389,7,30,1989,4,DM,M,36,47
16390,7,30,1989,1,DM,M,37,43
16391,7,30,1989,2,PE,F,21,21
16392,7,30,1989,4,RM,M,17,11
16393,7,30,1989,3,PP,M,22,17
16394,7,30,1989,1,DM,M,38,47
16395,7,30,1989,4,DM,M,37,47
16396,7,30,1989,2,DM,F,37,47
16397,7,30,1989,1,PE,F,22,26
16398,7,30,1989,2,NL,M,34,151
16399,7,30,1989,3,DM,M,36,49
16400,7,30,1989,1,PP,M,24,17
16401,7,30,1989,3,DM,M,38,56
16402,7,30,1989,1,DM,M,36,48
16403,7,30,1989,4,OT,M,21,31
16405,7,30,1989,1,RM,F,11,8
16406,7,30,1989,4,DM,M,39,50
16407,7,30,1989,2,NL,F,33,97
16408,7,30,1989,1,DM,M,34,45
16409,7,30,1989,3,DM,M,36,52
16410,7,30,1989,1,RM,F,17,15
16411,7,30,1989,1,OT,M,18,22
16412,7,30,1989,3,DO,F,36,43
16413,7,30,1989,2,DM,F,37,44
16414,7,30,1989,1,DM,F,36,36
16415,7,30,1989,4,DM,F,34,42
16417,9,3,1989,2,PP,M,22,17
16418,9,3,1989,4,OL,M,22,29
16419,9,3,1989,2,OT,M,22,22
16420,9,3,1989,4,DO,F,36,66
16421,9,3,1989,2,PP,F,24,15
16422,9,3,1989,1,PF,M,16,7
16423,9,3,1989,3,DO,F,34,51
16424,9,3,1989,4,OT,M,21,24
16425,9,3,1989,1,PF,F,16,7
16426,9,3,1989,1,SH,F,31,127
16427,9,3,1989,4,PP,M,24,17
16428,9,3,1989,4,OT,M,22,27
16429,9,3,1989,3,DO,F,35,23
16430,9,3,1989,1,OT,F,21,22
16431,9,3,1989,4,DO,F,37,54
16432,9,3,1989,2,DM,F,40,58
16433,9,3,1989,1,OT,F,20,22
16434,9,3,1989,4,PE,M,21,23
16435,9,3,1989,1,DM,F,35,36
16436,9,3,1989,1,OT,F,22,30
16437,9,3,1989,3,OT,M,22,29
16439,9,3,1989,3,OT,M,21,28
16440,9,3,1989,2,DO,M,36,52
16441,9,3,1989,4,DS,F,52,121
16442,9,3,1989,1,DM,M,37,48
16443,9,3,1989,4,DM,M,37,49
16444,9,3,1989,3,OT,F,22,27
16445,9,3,1989,3,PE,F,19,28
16446,9,3,1989,4,NL,F,33,118
16447,9,3,1989,1,PP,F,22,18
16448,9,3,1989,4,DO,F,35,54
16449,9,3,1989,1,OT,F,20,25
16450,9,3,1989,3,PE,F,22,23
16451,9,3,1989,2,SH,F,29,100
16455,9,4,1989,1,DO,F,35,37
16456,9,4,1989,2,DO,F,36,49
16457,9,4,1989,2,PE,F,19,27
16458,9,4,1989,3,DM,F,37,40
16459,9,4,1989,1,DO,M,36,50
16460,9,4,1989,4,DM,M,37,46
16461,9,4,1989,1,OT,M,21,22
16462,9,4,1989,1,NL,M,34,208
16463,9,4,1989,4,DM,M,38,49
16464,9,4,1989,3,PP,F,21,16
16465,9,4,1989,3,DM,M,37,50
16466,9,4,1989,4,DM,F,37,55
16467,9,4,1989,1,PP,F,23,15
16468,9,4,1989,4,DO,F,36,45
16469,9,4,1989,3,DM,F,39,42
16470,9,4,1989,3,DM,M,38,53
16471,9,4,1989,2,SH,F,32,96
16472,9,4,1989,4,DO,M,38,56
16473,9,4,1989,2,SH,M,22,16
16474,9,4,1989,1,DM,M,33,46
16475,9,4,1989,1,OT,F,19,22
16476,9,4,1989,3,DM,F,36,42
16477,9,4,1989,2,DM,F,33,43
16478,9,4,1989,1,PP,M,21,13
16479,9,4,1989,1,DO,M,37,45
16480,9,4,1989,2,DM,M,36,47
16482,9,4,1989,4,PP,M,22,16
16483,9,4,1989,2,DM,F,37,42
16484,9,4,1989,4,OL,M,20,27
16485,9,4,1989,3,DM,M,37,44
16486,9,4,1989,4,DM,F,36,40
16487,9,4,1989,4,DM,M,37,48
16490,10,7,1989,4,NL,M,33,167
16491,10,7,1989,4,DM,M,37,50
16492,10,7,1989,2,DM,F,35,25
16493,10,7,1989,1,OT,F,21,23
16494,10,7,1989,4,DO,F,36,49
16495,10,7,1989,4,DO,F,36,46
16497,10,7,1989,1,DM,M,37,47
16498,10,7,1989,1,PE,M,21,21
16499,10,7,1989,1,OT,M,21,20
16500,10,7,1989,1,DM,M,37,47
16501,10,7,1989,4,OT,F,21,23
16502,10,7,1989,2,OT,M,20,21
16503,10,7,1989,4,OT,M,21,25
16504,10,7,1989,4,DM,M,37,55
16505,10,7,1989,3,DM,F,37,43
16506,10,7,1989,1,PE,M,20,15
16507,10,7,1989,2,DM,M,37,52
16508,10,7,1989,1,OL,F,21,36
16509,10,7,1989,1,PE,F,21,23
16510,10,7,1989,2,DO,M,37,58
16511,10,7,1989,2,DM,F,34,25
16512,10,7,1989,2,PP,F,22,15
16513,10,7,1989,4,SH,F,32,140
16514,10,7,1989,2,OT,M,21,28
16515,10,7,1989,4,DS,F,48,115
16516,10,7,1989,2,SH,M,26,38
16517,10,7,1989,2,DM,F,36,39
16518,10,7,1989,3,DM,F,37,47
16519,10,7,1989,4,RF,F,18,16
16520,10,7,1989,3,OT,M,21,22
16521,10,7,1989,4,DM,M,36,36
16522,10,7,1989,2,DO,F,36,43
16523,10,7,1989,3,RM,F,16,12
16524,10,7,1989,1,PP,M,22,18
16526,10,7,1989,2,NL,M,32,92
16527,10,7,1989,3,RM,F,16,11
16528,10,7,1989,2,RM,M,16,9
16529,10,7,1989,3,DM,M,37,42
16531,10,7,1989,2,DM,F,37,43
16532,10,7,1989,2,SH,F,29,47
16533,10,7,1989,2,DM,F,37,45
16534,10,7,1989,3,DM,M,37,48
16535,10,7,1989,4,RF,F,18,18
16536,10,7,1989,2,DM,M,37,50
16537,10,7,1989,2,OT,F,21,28
16538,10,7,1989,3,PE,M,21,20
16540,10,8,1989,4,DO,M,37,60
16541,10,8,1989,4,PP,F,23,18
16542,10,8,1989,1,DO,F,36,50
16543,10,8,1989,4,PE,F,21,27
16544,10,8,1989,4,RM,F,16,9
16545,10,8,1989,4,DM,M,36,40
16546,10,8,1989,1,NL,F,31,185
16547,10,8,1989,4,PP,M,22,15
16548,10,8,1989,4,PP,M,22,14
16549,10,8,1989,2,DM,M,37,53
16550,10,8,1989,3,OT,M,20,22
16551,10,8,1989,2,OT,M,21,22
16552,10,8,1989,3,RM,F,16,8
16553,10,8,1989,3,DO,M,36,48
16554,10,8,1989,2,PE,F,21,24
16555,10,8,1989,3,PP,M,21,14
16556,10,8,1989,1,DM,F,36,39
