gbifID	occurrenceID	species	scientificName	countryCode	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	day	month	year	speciesKey
3887267448	urn:lsid:artportalen.se:sighting:102740918	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.43629	15.12544	25	6	8	2022	3628745
3887194302	urn:lsid:artportalen.se:sighting:102297765	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	65.64268	21.9938	4	17	7	2022	3628745
3886581349	urn:uuid:3c13b014-02c1-4772-bf2a-685caad46039	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.68642	18.927395	100	25	7	2022	3628745
3886396521	urn:uuid:e21d7b31-002f-46e7-bffd-836b5a7a0ee4	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	67.290809	14.579765	5	28	7	2022	3628745
3886384384	urn:uuid:6abb03fb-250c-4b3f-9142-b9fe3c79434a	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.349932	10.318049	10	9	8	2022	3628745
3880574882	urn:lsid:artportalen.se:sighting:102352709	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	59.60967	17.63928	10	19	6	2022	3628745
3880543823	urn:lsid:artportalen.se:sighting:102475592	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	65.26191	19.63245	250	25	7	2022	3628745
3880399581	urn:lsid:artportalen.se:sighting:102488646	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.17562	14.6128	5	12	7	2022	3628745
3880315867	urn:lsid:artportalen.se:sighting:102599407	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.78649	15.97037	25	20	7	2022	3628745
3880290608	urn:lsid:artportalen.se:sighting:102671257	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.68389	17.82814	50	4	8	2022	3628745
3880250443	urn:lsid:artportalen.se:sighting:102318699	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.84048	20.30648	10	17	7	2022	3628745
3880232763	urn:lsid:artportalen.se:sighting:102308613	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	65.84794	14.70618	50	25	6	2022	3628745
3880212684	urn:lsid:artportalen.se:sighting:102599382	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.78785	15.96595	25	20	7	2022	3628745
3880113625	urn:lsid:artportalen.se:sighting:102671176	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.68295	17.82658	30	4	8	2022	3628745
3880005610	urn:lsid:artportalen.se:sighting:102234815	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.19571	14.4769	50	13	7	2022	3628745
3880000463	urn:lsid:artportalen.se:sighting:102190884	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.20498	19.71253	20	11	7	2022	3628745
3879888341	urn:lsid:artportalen.se:sighting:102671223	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	64.68293	17.82832	25	4	8	2022	3628745
3879781454	urn:lsid:artportalen.se:sighting:102378587	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.83892	20.309	50	21	7	2022	3628745
3879781348	urn:lsid:artportalen.se:sighting:101831128	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.80149	20.27977	25	23	6	2022	3628745
3879712531	urn:lsid:artportalen.se:sighting:102431203	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	SE	63.92874	19.22023	100	23	7	2022	3628745
3879306396	http://tun.fi/KE.176/62ebed08d5deb24e3def4318#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.153407	23.686233	1	30	7	2022	3628745
3879048506	urn:uuid:e4abf489-e6a4-433f-bcd1-23e488c4479f	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	60.726328	10.598773	25	27	7	2022	3628745
3879039470	urn:uuid:8dda29e6-8bbb-443d-896f-16493b93d5e2	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	70.043105	22.951857	500	29	7	2022	3628745
3879032499	urn:uuid:e1e99865-82a7-452e-82ae-62e68e448a94	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	60.730136	10.617188	75	20	7	2022	3628745
3878975434	urn:uuid:99ed3888-7bb9-4f45-863c-c27531ed38db	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	64.734816	11.211972	1	22	7	2022	3628745
3878939338	urn:uuid:3276bdb1-1ce5-4202-ae81-5e275e6c9597	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	68.7878	17.161298	10	23	7	2022	3628745
3878889490	urn:uuid:bd1791e1-c7e8-4ebe-86d0-39ad6e330108	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	60.730496	10.615913	50	27	7	2022	3628745
3878886310	urn:uuid:052f725d-bc48-4bc3-a255-565b41661f6b	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	68.698279	15.415683	100	16	7	2022	3628745
3878883359	urn:uuid:40edf4a8-66df-46c0-aa86-b3ad7df5e702	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	60.730075	10.617197	50	27	7	2022	3628745
3874894418	http://tun.fi/KE.176/62e17c7dd5de816d9a950fad#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	66.781944	23.98808	1	27	7	2022	3628745
3874894410	http://tun.fi/KE.176/62e97ffcd5de816d9a951191#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.667382	26.605327	1	2	8	2022	3628745
3874894408	http://tun.fi/KE.176/62e67a3fd5de816d9a9510b0#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.759521	22.654227	1	30	7	2022	3628745
3874894398	http://tun.fi/KE.176/62e8f584d5de816d9a95115e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.706752	28.89563	1	1	8	2022	3628745
3874894389	http://tun.fi/KE.176/62e9a4c9d5de816d9a95119b#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.409454	25.319003	1	2	8	2022	3628745
3874894385	http://tun.fi/KE.176/62e4c542d5de816d9a951051#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.400369	22.152024	1	29	7	2022	3628745
3874894378	http://tun.fi/KE.176/62e16e11d5de816d9a950fa9#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.604491	22.0304	100	27	7	2022	3628745
3874894376	http://tun.fi/KE.176/62e3b70ad5de816d9a95102c#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.768512	26.540939	1	29	7	2022	3628745
3874894357	http://tun.fi/KE.176/62e25e7fd5de816d9a950fd2#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.982401	25.856452	1	28	7	2022	3628745
3874894355	http://tun.fi/KE.176/62e16e0ed5de816d9a950fa8#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.604491	22.0304	100	27	7	2022	3628745
3874894352	http://tun.fi/KE.176/62e3954bd5de816d9a951022#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.891039	24.875317	1	29	7	2022	3628745
3874894348	http://tun.fi/KE.176/62e78fa6d5de816d9a9510f9#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.496828	27.2124	1	11	7	2022	3628745
3874894340	http://tun.fi/KE.176/62e8199ad5de816d9a951131#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.409306	25.318811	1	1	8	2022	3628745
3874894337	http://tun.fi/KE.176/62e4d4dad5de816d9a951053#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	64.823893	27.943249	1	29	7	2022	3628745
3874894335	http://tun.fi/KE.176/62e1ae9ad5de816d9a950fbb#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.625223	25.212852	1	27	7	2022	3628745
3874894317	http://tun.fi/KE.176/62e7b88bd5de816d9a951104#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.387708	23.755933	1	27	7	2022	3628745
3874894305	http://tun.fi/KE.176/62e67b1bd5de816d9a9510b1#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.626885	29.71275	1	31	7	2022	3628745
3874894304	http://tun.fi/KE.176/62e565e9d5de816d9a951084#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	64.932211	28.674366	100	30	7	2022	3628745
3874893304	http://tun.fi/JX.1427050#3	Heracleum persicum	Heracleum persicum Desf.	FI	65.242087	25.329215	100	31	7	2022	3628745
3874893303	http://tun.fi/JX.1427170#3	Heracleum persicum	Heracleum persicum Desf.	FI	60.249956	24.886818	100	25	7	2022	3628745
3874446431	http://tun.fi/KE.176/62dd79bfd5de816d9a950e5d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.245499	25.652191	1	24	7	2022	3628745
3874446430	http://tun.fi/KE.176/62d933cdd5de816d9a950d4d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.971954	24.518449	1	21	7	2022	3628745
3874446423	http://tun.fi/KE.176/62de6616d5de816d9a950ec3#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.304316	25.116892	1	25	7	2022	3628745
3874446422	http://tun.fi/KE.176/62d42720d5de816d9a950c01#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.545367	24.122222	1000	17	7	2022	3628745
3874446420	http://tun.fi/KE.176/62d5237cd5de816d9a950c2e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.74443	26.103077	1	18	7	2022	3628745
3874446419	http://tun.fi/KE.176/62dd44fdd5de816d9a950e47#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.266878	25.206721	1	24	7	2022	3628745
3874446417	http://tun.fi/KE.176/62d6ce12d5de816d9a950ca4#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	64.24596	27.763344	1	19	7	2022	3628745
3874446413	http://tun.fi/KE.176/62d7b6c0d5de816d9a950cd7#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.933028	27.668585	1	20	7	2022	3628745
3874446412	http://tun.fi/KE.176/62dd31a8d5de816d9a950e3d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.18546	25.147821	1	23	7	2022	3628745
3874446405	http://tun.fi/KE.176/62d68604d5de816d9a950c8a#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.579055	25.858587	1	19	7	2022	3628745
3874446404	http://tun.fi/KE.176/62d6c754d5de816d9a950ca2#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.608392	22.583963	1	19	7	2022	3628745
3874446401	http://tun.fi/KE.176/62d66d3bd5de816d9a950c7f#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.491463	23.792554	1	19	7	2022	3628745
3874446400	http://tun.fi/KE.176/62dd7b3dd5de816d9a950e5f#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.9691	24.729661	100	24	7	2022	3628745
3874446398	http://tun.fi/KE.176/62da8008d5de816d9a950dae#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.566541	21.799734	100000	21	7	2022	3628745
3874446396	http://tun.fi/KE.176/62de6140d5de816d9a950ebf#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.503219	23.62903	1	25	7	2022	3628745
3874446395	http://tun.fi/KE.176/62d55d9ad5de816d9a950c55#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.810909	25.742953	100	18	7	2022	3628745
3874446390	http://tun.fi/KE.176/62dd7f37d5de816d9a950e63#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.604238	22.03072	1	23	7	2022	3628745
3874446388	http://tun.fi/KE.176/62d7fcbbd5de816d9a950cf2#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.486764	23.833056	1	20	7	2022	3628745
3874446386	http://tun.fi/KE.176/62d72b6cd5de816d9a950cc6#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.30591	23.609934	1	19	7	2022	3628745
3874446384	http://tun.fi/KE.176/62de88ccd5de816d9a950ecd#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.439437	22.19442	1	22	7	2022	3628745
3874446382	http://tun.fi/KE.176/62d5b889d5de816d9a950c6e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.486579	23.520591	100	18	7	2022	3628745
3874446380	http://tun.fi/KE.176/62d672d9d5de816d9a950c83#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.982935	25.856143	1	19	7	2022	3628745
3874446379	http://tun.fi/KE.176/62d42288d5de816d9a950bff#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.316306	23.644594	1	17	7	2022	3628745
3874446376	http://tun.fi/KE.176/62d67686d5de816d9a950c85#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.972	25.756	1	19	7	2022	3628745
3874446374	http://tun.fi/KE.176/62dfc18dd5de816d9a950f24#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	63.070372	27.633096	1	26	7	2022	3628745
3874446370	http://tun.fi/KE.176/62dbda7dd5de816d9a950dfc#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.145352	28.816585	1	23	7	2022	3628745
3874446368	http://tun.fi/KE.176/62d4d72ad5de816d9a950c1f#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.503388	23.629644	1	18	7	2022	3628745
3874446367	http://tun.fi/KE.176/62e0035ed5de816d9a950f37#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.498538	26.866228	1	25	7	2022	3628745
3874446366	http://tun.fi/KE.176/62d47616d5de816d9a950c1c#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	64.249495	27.775137	1000	17	7	2022	3628745
3874446364	http://tun.fi/KE.176/62d6cbdfd5de816d9a950ca3#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.607366	22.585245	1	19	7	2022	3628745
3874446363	http://tun.fi/KE.176/62e00f12d5de816d9a950f39#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.621691	26.268248	1	26	7	2022	3628745
3874446360	http://tun.fi/KE.176/62d3adcdd5de816d9a950be5#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.43789	27.103684	50000	16	7	2022	3628745
3874446359	http://tun.fi/KE.176/62dd9740d5de816d9a950e85#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.04472	23.429339	1	24	7	2022	3628745
3874446357	http://tun.fi/KE.176/62d7e3cbd5de816d9a950cec#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.794498	27.563141	1	20	7	2022	3628745
3874446350	http://tun.fi/KE.176/62de9f6ad5de816d9a950edd#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.439917	23.465618	1	25	7	2022	3628745
3874446349	http://tun.fi/KE.176/62de469ed5de816d9a950eb5#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.946569	25.152432	10	25	7	2022	3628745
3874446348	http://tun.fi/KE.176/62d71eeed5de816d9a950cc5#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.494513	23.543364	1	19	7	2022	3628745
3874446346	http://tun.fi/KE.176/62d3f8a0d5de816d9a950bf7#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.45354	23.791023	100	17	7	2022	3628745
3874446343	http://tun.fi/KE.176/62d8edebd5de816d9a950d32#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.982156	27.688175	1	21	7	2022	3628745
3874446340	http://tun.fi/KE.176/62dfd874d5de816d9a950f2e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.556289	29.027446	1	26	7	2022	3628745
3874446339	http://tun.fi/KE.176/62d6f45bd5de816d9a950cad#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.336007	23.753254	1	19	7	2022	3628745
3874446337	http://tun.fi/KE.176/62da93d3d5de816d9a950db3#Unit1	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	FI	60.191547	24.927443	100	21	7	2022	3628745
3874446332	http://tun.fi/KE.176/62d92097d5de816d9a950d3d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	64.059056	26.923109	100	21	7	2022	3628745
3874446327	http://tun.fi/KE.176/62dd8470d5de816d9a950e6b#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.62583	25.216371	1	24	7	2022	3628745
3874446326	http://tun.fi/KE.176/62d71edbd5de816d9a950cc4#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.494513	23.543364	1	19	7	2022	3628745
3874446323	http://tun.fi/KE.176/62d45a42d5de816d9a950c10#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.214512	25.715865	1	17	7	2022	3628745
3874446319	http://tun.fi/KE.176/62d62d20d5de816d9a950c72#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	64.240936	27.752104	1	18	7	2022	3628745
3874446318	http://tun.fi/KE.176/62d54034d5de816d9a950c3e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.98303	25.438179	1	10	7	2022	3628745
3874446317	http://tun.fi/KE.176/62d46ee4d5de816d9a950c17#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.694196	23.305979	100	13	7	2022	3628745
3874446312	http://tun.fi/KE.176/62d52caad5de816d9a950c35#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.693236	26.855729	1	18	7	2022	3628745
3874446310	http://tun.fi/KE.176/62e01badd5de816d9a950f3f#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.234695	25.669714	1	26	7	2022	3628745
3874446307	http://tun.fi/KE.176/62da93b0d5de816d9a950db2#Unit1	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	FI	60.191547	24.927443	100	21	7	2022	3628745
3874446305	http://tun.fi/KE.176/62d8fde5d5de816d9a950d38#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.525905	23.718981	1	21	7	2022	3628745
3874446304	http://tun.fi/KE.176/62dd8254d5de816d9a950e68#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.667182	26.548246	1	24	7	2022	3628745
3874446302	http://tun.fi/KE.176/62d4040dd5de816d9a950bf9#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.261775	24.554735	1	17	7	2022	3628745
3874446301	http://tun.fi/KE.176/62db0956d5de816d9a950ddc#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.265731	22.424228	1	22	7	2022	3628745
3874296407	http://tun.fi/KE.176/62e25ab6d5de816d9a950fd0#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.638871	24.334722	1	27	7	2022	3628745
3874296400	http://tun.fi/KE.176/62e604edd5de816d9a95108f#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.50727	21.876097	1	20	7	2022	3628745
3867695321	http://tun.fi/JX.1425250#3	Heracleum persicum	Heracleum persicum Desf.	FI	62.014695	25.567837	100	26	7	2022	3628745
3867695320	http://tun.fi/JX.1423889#3	Heracleum persicum	Heracleum persicum Desf.	FI	60.250624	24.886834	1000	22	7	2022	3628745
3867695316	http://tun.fi/JX.1418644#3	Heracleum persicum	Heracleum persicum Desf.	FI	61.879831	25.190528	10000	10	7	2022	3628745
3867695314	http://tun.fi/JX.1418724#3	Heracleum persicum	Heracleum persicum Desf.	FI	64.220316	28.203451	100	11	7	2022	3628745
3867695312	http://tun.fi/JX.1423090#3	Heracleum persicum	Heracleum persicum Desf.	FI	60.184619	25.081537	100	21	7	2022	3628745
3867695311	http://tun.fi/JX.1426356#3	Heracleum persicum	Heracleum persicum Desf.	FI	60.251373	24.886384	100	27	7	2022	3628745
3867695310	http://tun.fi/JX.1418643#3	Heracleum persicum	Heracleum persicum Desf.	FI	61.879831	25.190528	10000	10	7	2022	3628745
3867695309	http://tun.fi/JX.1421565#3	Heracleum persicum	Heracleum persicum Desf.	FI	61.492211	22.243771	100	17	7	2022	3628745
3867695307	http://tun.fi/JX.1418645#3	Heracleum persicum	Heracleum persicum Desf.	FI	61.879831	25.190528	10000	10	7	2022	3628745
3867695305	http://tun.fi/JX.1418384#3	Heracleum persicum	Heracleum persicum Desf.	FI	62.834121	27.594041	100	7	7	2022	3628745
3867626553	http://tun.fi/JX.1424068#3	Heracleum persicum	Heracleum persicum Desf.	FI	61.429034	23.451068	1	16	7	2022	3628745
3866464528	urn:uuid:f59c3f06-a80e-489b-a32c-73c8c9f9c1e5	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	59.823213	10.434767	25	25	7	2022	3628745
3866062304	http://tun.fi/KE.176/62dfd754d5de816d9a950f2c#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.297	22.641	1	26	7	2022	3628745
3865868795	http://tun.fi/KE.176/62d689f2d5de816d9a950c8d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.406808	25.93705	1	17	7	2022	3628745
3864356311	urn:uuid:10aa16a2-d346-442c-bcea-c7bd05a69c2e	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	68.857945	18.353012	100	9	7	2022	3628745
3864248434	urn:uuid:a671db6e-00b9-41df-8c05-b72b9729abbe	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	67.260566	15.408506	100	9	7	2022	3628745
3864192425	urn:uuid:84a68d9c-fea5-41c7-9543-d79e84f19e65	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.711488	19.092362	150	13	7	2022	3628745
3864189438	urn:uuid:affac638-4e19-481d-92c9-cc8be1b33998	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.64892	18.98592	300	13	7	2022	3628745
3864169480	urn:uuid:c6895f0a-84c3-4834-baea-67b3a37ecdda	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	63.402459	10.359983	5	14	7	2022	3628745
3864159323	urn:uuid:17df1aa1-97a1-434b-90aa-5c17bf9344da	Heracleum persicum	Heracleum persicum Desf. ex Fisch., C.A.Mey. & Avé-Lall.	NO	69.658862	19.014613	200	13	7	2022	3628745
3863873329	http://tun.fi/KE.176/62d11b7dd5de816d9a950b2a#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	64.217567	27.775889	1	15	7	2022	3628745
3863873326	http://tun.fi/KE.176/62d2e886d5de816d9a950bca#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	66.666254	26.031709	100000	16	7	2022	3628745
3863873325	http://tun.fi/KE.176/62d1103fd5de816d9a950b25#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.795819	29.450631	1	15	7	2022	3628745
3863873324	http://tun.fi/KE.176/62d160e8d5de816d9a950b5b#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.886568	27.59834	1	15	7	2022	3628745
3863873323	http://tun.fi/KE.176/62d2e87ed5de816d9a950bc9#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	66.666254	26.031709	100000	16	7	2022	3628745
3863873320	http://tun.fi/KE.176/62d2693ed5de816d9a950b87#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.706762	24.005712	1	16	7	2022	3628745
3863873315	http://tun.fi/KE.176/62d3010cd5de816d9a950bd1#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.061402	26.638608	1	9	7	2022	3628745
3863873313	http://tun.fi/KE.176/62d17a89d5de816d9a950b62#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.404309	25.647503	1	9	7	2022	3628745
3863873312	http://tun.fi/KE.176/62d2d6ded5de816d9a950bc5#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.510147	23.624828	100	16	7	2022	3628745
3863873308	http://tun.fi/KE.176/62d25497d5de816d9a950b81#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.636546	27.127105	1	16	7	2022	3628745
3863873303	http://tun.fi/KE.176/62d300cdd5de816d9a950bd0#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.061402	26.638608	1	9	7	2022	3628745
3863873302	http://tun.fi/KE.176/62d2d243d5de816d9a950bc4#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.160966	25.68005	1	16	7	2022	3628745
3862725335	http://tun.fi/KE.176/62ceab7fd5de816d9a950a86#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.633763	24.486507	100	12	7	2022	3628745
3862725332	http://tun.fi/KE.176/62d00fe1d5de816d9a950aea#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.654688	30.943112	1	13	7	2022	3628745
3862725331	http://tun.fi/KE.176/62ce704ad5de816d9a950a6e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.386908	23.418158	1	12	7	2022	3628745
3862725329	http://tun.fi/KE.176/62cf3de2d5de816d9a950ab9#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.923235	23.103882	1	13	7	2022	3628745
3862725326	http://tun.fi/KE.176/62d0822fd5de816d9a950b0c#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.123665	24.673865	1	13	7	2022	3628745
3862725324	http://tun.fi/KE.176/62d08c92d5de816d9a950b0e#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.910216	24.87817	1	14	7	2022	3628745
3862725323	http://tun.fi/KE.176/62cfefaad5de816d9a950ad8#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.777922	26.097182	1	14	7	2022	3628745
3862725322	http://tun.fi/KE.176/62cea777d5de816d9a950a85#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.369878	25.273863	1	13	7	2022	3628745
3862725321	http://tun.fi/KE.176/62ce6f5bd5de816d9a950a6d#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	60.380845	23.437273	1	12	7	2022	3628745
3862725319	http://tun.fi/KE.176/62cedb7dd5de816d9a950a97#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.917214	26.72481	1	11	7	2022	3628745
3862725317	http://tun.fi/KE.176/62cfceddd5de816d9a950aca#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.664794	27.077063	100	14	7	2022	3628745
3862725311	http://tun.fi/KE.176/62ce7387d5de816d9a950a6f#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	61.625473	23.828745	1	12	7	2022	3628745
3862725304	http://tun.fi/KE.176/62cf3d50d5de816d9a950ab8#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.923261	23.102924	1	13	7	2022	3628745
3862725302	http://tun.fi/KE.176/62d09569d5de816d9a950b0f#Unit1	Heracleum persicum	Heracleum persicum Desf.	FI	62.574398	26.081122	1	14	7	2022	3628745
