species,day,month,year,decimal_longitude,decimal_latitude
Klein geaderd witje,1,8,2015,2.6112859463877975,51.163981458609925
Klein koolwitje,1,8,2015,2.5124795909598467,51.04478737508878
Kleine parelmoervlinder,1,8,2015,2.6788170330319554,51.09248699096031
Kleine vuurvlinder,1,8,2015,2.545562655907124,51.09611045608297
Koevinkje,1,8,2015,2.567265704004094,51.077921435534954
Oranje zandoogje,1,8,2015,2.5480679283943024,51.13787302274257
Bont zandoogje,5,8,2015,2.6814770108647643,51.062838014233854
Bruin blauwtje,5,8,2015,2.649088370297104,51.10948232288472
Bruin zandoogje,5,8,2015,2.6470680063217875,51.014006261173634
Groot koolwitje,5,8,2015,2.6019932809844613,51.08632185176946
Heivlinder,5,8,2015,2.540857248716056,50.989819569066164
Hooibeestje,5,8,2015,2.5710533669311553,50.98712312273681
Icarusblauwtje,5,8,2015,2.645434865877032,51.10632692470215
Klein geaderd witje,5,8,2015,2.59323171489872,51.04518509504385
Klein koolwitje,5,8,2015,2.5147745069209484,51.13355480466969
Kleine parelmoervlinder,5,8,2015,2.5642729486897586,51.114671689337115
Kleine vuurvlinder,5,8,2015,2.61425639629364,51.028358370922504
Oranje zandoogje,5,8,2015,2.60134905423969,50.98795225352049
Bont zandoogje,29,8,2015,2.611933086402714,51.066312663275745
Bruin blauwtje,29,8,2015,2.591376308966428,51.119283828809856
Bruin zandoogje,29,8,2015,2.629720211504027,51.00710305135697
Hooibeestje,29,8,2015,2.555701639978215,51.0087270870991
Icarusblauwtje,29,8,2015,2.6635881724394856,51.01227257914841
Klein geaderd witje,29,8,2015,2.6227494684141126,51.01859668327495
Klein koolwitje,29,8,2015,2.567182530984282,51.152458438714966
Kleine parelmoervlinder,29,8,2015,2.656140517313033,51.00291625542566
Kleine vuurvlinder,29,8,2015,2.6748008515313266,50.99375203193165
Atalanta,10,9,2015,2.6487648183573036,51.02146782243624
Bont zandoogje,10,9,2015,2.5412938938103613,51.12325285889208
Bruin blauwtje,10,9,2015,2.541063787797466,51.07837504574098
Bruin zandoogje,10,9,2015,2.6176828236877916,51.17449073928408
Hooibeestje,10,9,2015,2.5427466047555205,51.03697943726554
Icarusblauwtje,10,9,2015,2.6391759678814557,50.997858703201636
Klein geaderd witje,10,9,2015,2.6567500240728257,51.16663800042122
Klein koolwitje,10,9,2015,2.6765894258022307,51.148380658235396
Kleine parelmoervlinder,10,9,2015,2.625457284934819,50.99345708318986
Kleine vuurvlinder,10,9,2015,2.4992916034627704,51.11213815167546
Bruin blauwtje,7,7,2016,2.617083016000688,51.121598986415194
Bruin zandoogje,7,7,2016,2.5286977542657403,51.14560879577883
Heivlinder,7,7,2016,2.5748691054619846,51.041891413526606
Hooibeestje,7,7,2016,2.641772554544732,51.108882031934336
Klein geaderd witje,7,7,2016,2.637171676158905,51.019603792503474
Kleine parelmoervlinder,7,7,2016,2.6283531072176993,51.16195808017626
Oranje zandoogje,7,7,2016,2.653236913271248,51.01720131558366
Atalanta,15,7,2016,2.6625696542300283,51.13298194182105
Bont zandoogje,15,7,2016,2.565282660871744,51.14659594289958
Bruin blauwtje,15,7,2016,2.4908498647715893,51.100195831172165
Bruin zandoogje,15,7,2016,2.529313004957512,51.07739640681073
Dagpauwoog,15,7,2016,2.597708568032831,51.06384151980281
Gehakkelde aurelia,15,7,2016,2.5213563632778824,51.089670485090465
Groot dikkopje,15,7,2016,2.5546110537927595,51.10976446533576
Groot koolwitje,15,7,2016,2.643267336543649,51.04774990223348
Heivlinder,15,7,2016,2.5347934364899993,51.03266493712552
Klein geaderd witje,15,7,2016,2.6353216838650404,51.05339560254477
Klein koolwitje,15,7,2016,2.577167375627905,50.98970372324809
Kleine parelmoervlinder,15,7,2016,2.517865347499028,51.02982782201841
Koevinkje,15,7,2016,2.6637797493115065,51.146680116485804
Oranje zandoogje,15,7,2016,2.56783116819337,51.172242901260034
Zwartsprietdikkopje,15,7,2016,2.5320489869080482,51.1660145100858
Atalanta,19,7,2016,2.677445122655481,51.13998130678199
Bont zandoogje,19,7,2016,2.610323971379548,51.06025886365212
Bruin blauwtje,19,7,2016,2.688702398082241,51.04299365069717
Bruin zandoogje,19,7,2016,2.5156765170022846,51.093789154682305
Dagpauwoog,19,7,2016,2.6870490332227197,51.151221562474966
Gehakkelde aurelia,19,7,2016,2.5957806491851807,51.0300357166864
Groot koolwitje,19,7,2016,2.6184693778492507,51.142423348333686
Icarusblauwtje,19,7,2016,2.632443903768435,51.05509193401784
Klein geaderd witje,19,7,2016,2.6654846477881073,51.12813669850118
Klein koolwitje,19,7,2016,2.629154855813831,51.131374033745374
Oranje zandoogje,19,7,2016,2.5341354929003863,51.019739294163884
Bont zandoogje,25,7,2016,2.6364563659392295,51.15420574869029
Bruin blauwtje,25,7,2016,2.686863064356148,51.13179793946445
Bruin zandoogje,25,7,2016,2.5530280479323118,51.0534079986345
Groot koolwitje,25,7,2016,2.5673940257262435,51.04720697879791
Heivlinder,25,7,2016,2.5894926233775912,51.02720354154706
Hooibeestje,25,7,2016,2.686664585545659,51.00815740057267
Icarusblauwtje,25,7,2016,2.580384958311915,51.067251801555976
Klein geaderd witje,25,7,2016,2.6358270479459316,51.089858549572526
Klein koolwitje,25,7,2016,2.560163856446743,51.0490130520612
Oranje zandoogje,25,7,2016,2.4990521233621985,51.060864390591156
Atalanta,2,8,2016,2.56295053047128,51.05723461147397
Bont zandoogje,2,8,2016,2.5045193649921567,50.99684685908258
Bruin blauwtje,2,8,2016,2.6392459616623816,51.031649946114044
Bruin zandoogje,2,8,2016,2.6847783874347804,51.156062939642
Dagpauwoog,2,8,2016,2.6701011433824897,51.088771474240346
Gehakkelde aurelia,2,8,2016,2.5364594206307083,51.154699246091766
Heivlinder,2,8,2016,2.5828385998588055,51.167886417331175
Hooibeestje,2,8,2016,2.627746395356953,51.15883317880332
Icarusblauwtje,2,8,2016,2.652193518411368,51.17447245029732
Klein geaderd witje,2,8,2016,2.6180428017955273,51.069218895928934
Klein koolwitje,2,8,2016,2.493201439371332,51.0525875403732
Kleine parelmoervlinder,2,8,2016,2.610216604089364,51.12189074696042
Oranje zandoogje,2,8,2016,2.6682343022059647,51.109932582937176
Bont zandoogje,9,8,2016,2.545507407244295,50.999630208890885
Bruin blauwtje,9,8,2016,2.5541239514108747,51.15156268758699
Bruin zandoogje,9,8,2016,2.6776932040788233,51.139888900769876
Hooibeestje,9,8,2016,2.6706792576331644,51.138278372045605
Klein geaderd witje,9,8,2016,2.65302323853597,51.12793364726938
Landkaartje,9,8,2016,2.504897316507995,51.0581467043329
Oranje zandoogje,9,8,2016,2.641086865086108,50.99138011761941
Bont zandoogje,12,8,2016,2.6165332172159106,51.010507702520115
Boomblauwtje,12,8,2016,2.629370408467948,51.02155336278491
Bruin blauwtje,12,8,2016,2.528322330918163,51.07593466129154
Bruin zandoogje,12,8,2016,2.587224084706977,51.018568322593346
Groot koolwitje,12,8,2016,2.4971544819977134,51.14813223189674
Hooibeestje,12,8,2016,2.6653705071751026,51.09266121403314
Icarusblauwtje,12,8,2016,2.50794339036569,51.1750202150736
Klein geaderd witje,12,8,2016,2.534823886454105,51.13116049922071
Klein koolwitje,12,8,2016,2.6107674114964903,51.11543836371973
Kleine parelmoervlinder,12,8,2016,2.5074743849784134,51.02610711084679
Oranje zandoogje,12,8,2016,2.6637771784886715,51.10443500729278
Bont zandoogje,17,8,2016,2.5724137673247602,51.0468372424785
Bruin blauwtje,17,8,2016,2.497130421325564,51.14756146498956
Bruin zandoogje,17,8,2016,2.5728218701295553,51.12949876694009
Gehakkelde aurelia,17,8,2016,2.5487073414586483,51.127471039649095
Groot koolwitje,17,8,2016,2.6802984984219074,51.01383530424908
Hooibeestje,17,8,2016,2.6583448259253055,51.152339039715
Icarusblauwtje,17,8,2016,2.654760304335505,51.04712366393767
Klein geaderd witje,17,8,2016,2.607709802184254,51.06462930913083
Kleine parelmoervlinder,17,8,2016,2.493143791342154,50.98917061283253
Kleine vuurvlinder,17,8,2016,2.660557886501774,51.10184403855354
Oranje zandoogje,17,8,2016,2.6731612961366773,51.08861108670942
Bruin zandoogje,24,8,2016,2.5839214293379333,51.05325816163793
Grote vos,24,8,2016,2.5909227737784386,51.0636423553992
Hooibeestje,24,8,2016,2.4957074529584498,50.99096770884469
Klein geaderd witje,24,8,2016,2.627003974150866,51.07846375184133
Klein koolwitje,24,8,2016,2.592498487429693,51.008481366392225
Kleine parelmoervlinder,24,8,2016,2.5250134238600728,51.14711151064373
Bont zandoogje,26,8,2016,2.6506792107224464,51.02564950633794
Bruin blauwtje,26,8,2016,2.507068380769342,51.07400122878141
Bruin zandoogje,26,8,2016,2.5813478672970085,51.02955922435038
Groot koolwitje,26,8,2016,2.5234031652659175,50.98606789295562
Heivlinder,26,8,2016,2.6661407789308575,51.12921145853586
Hooibeestje,26,8,2016,2.6444060111977157,50.98301269218325
Icarusblauwtje,26,8,2016,2.593268260974437,51.052498326282944
Klein geaderd witje,26,8,2016,2.684940445385873,51.048546852655704
Klein koolwitje,26,8,2016,2.604831893192604,51.01465123246424
Kleine parelmoervlinder,26,8,2016,2.663852596618235,51.09836692802608
Kleine vuurvlinder,26,8,2016,2.533295140378177,51.12449988161214
Atalanta,9,9,2016,2.5420389246754347,51.168565114699305
Bont zandoogje,9,9,2016,2.5554552651569247,51.01684532279148
Bruin blauwtje,9,9,2016,2.680242156200111,50.9851983489655
Bruin zandoogje,9,9,2016,2.521608492741361,51.08920074502937
Hooibeestje,9,9,2016,2.5837278776429593,51.120490637067704
Klein geaderd witje,9,9,2016,2.5218052500486374,51.120566464187576
Klein koolwitje,9,9,2016,2.5304610072728244,51.12388616317883
Kleine parelmoervlinder,9,9,2016,2.686153630269691,51.03135549157858
Kleine vuurvlinder,9,9,2016,2.6559202715381978,51.14870133364573
Bont zandoogje,14,9,2016,2.5560762024577706,51.167294434942306
Bruin blauwtje,14,9,2016,2.5046672869101165,51.08918043493293
Hooibeestje,14,9,2016,2.647686935085803,51.151100989216935
Klein geaderd witje,14,9,2016,2.491688041165471,50.986535048317165
Klein koolwitje,14,9,2016,2.517247646357864,50.98456178644672
Kleine parelmoervlinder,14,9,2016,2.6726170381158587,51.134160617059095
Kleine vuurvlinder,14,9,2016,2.5411680115945634,51.06221237505786
Kleine vos,9,3,2017,2.6140795706398783,50.980388348847626
Dagpauwoog,16,3,2017,2.5242977531719952,51.12871815019287
Kleine vos,16,3,2017,2.6876282624993473,51.03042762761004
Dagpauwoog,27,3,2017,2.66325343247503,51.12374663927592
Gehakkelde aurelia,27,3,2017,2.500476969135925,51.14644554310478
Dagpauwoog,5,4,2017,2.525900513315573,51.07137773811817
Gehakkelde aurelia,5,4,2017,2.588262772941962,51.083377663390706
Groot koolwitje,5,4,2017,2.645276491958648,51.0419366963394
Klein geaderd witje,5,4,2017,2.628620660966262,50.98943313133903
Kleine vos,5,4,2017,2.5969409247953443,51.06440660643391
Oranjetipje,5,4,2017,2.5704033199325202,50.99194077986292
Atalanta,22,5,2017,2.5987937971111386,51.039290537796916
Bont zandoogje,22,5,2017,2.6094868467748165,51.01680306756869
Bruin blauwtje,22,5,2017,2.516142089581117,51.0651422382053
Dagpauwoog,22,5,2017,2.6098468014597893,50.9947485315334
Distelvlinder,22,5,2017,2.658383558373898,50.99584630561992
Groot koolwitje,22,5,2017,2.4998544902168214,51.125395569503304
Hooibeestje,22,5,2017,2.535371460728347,51.04439193543047
Icarusblauwtje,22,5,2017,2.593023540601134,51.08395989352837
Klein geaderd witje,22,5,2017,2.566326512964442,51.16918626490049
Kleine parelmoervlinder,22,5,2017,2.548395780296996,51.142781355157496
Atalanta,31,5,2017,2.664839793331921,51.032024542447175
Bont zandoogje,31,5,2017,2.65826923051849,51.037073039375244
Distelvlinder,31,5,2017,2.59345561071299,51.11698282716796
Gehakkelde aurelia,31,5,2017,2.5079355783388015,51.13674299546517
Hooibeestje,31,5,2017,2.50804692549631,51.019352735504505
Icarusblauwtje,31,5,2017,2.506393825924024,51.11742316281423
Klein geaderd witje,31,5,2017,2.552573605543002,51.0044231574703
Klein koolwitje,31,5,2017,2.578640099018812,51.06681960850954
Atalanta,11,6,2017,2.514118161620572,51.02185146144591
Groot dikkopje,11,6,2017,2.6744162495806814,51.105378183647986
Hooibeestje,11,6,2017,2.626402287194505,51.102752840537576
Klein geaderd witje,11,6,2017,2.6054289613012225,51.16695382736623
Koevinkje,11,6,2017,2.491351012988016,51.06141513275914
Atalanta,13,6,2017,2.6646596646960825,51.133123523062096
Bont zandoogje,13,6,2017,2.5172413578350095,50.98865538297221
Bruin blauwtje,13,6,2017,2.6533776509203015,51.060895105656236
Distelvlinder,13,6,2017,2.5157411046884954,51.1475166615285
Groot dikkopje,13,6,2017,2.5540701613388954,51.08592141365632
Hooibeestje,13,6,2017,2.68427680647932,51.14294709891081
Klein geaderd witje,13,6,2017,2.5512711708061397,51.124622228993104
Kleine parelmoervlinder,13,6,2017,2.5899599906615913,51.016464801291
Koevinkje,13,6,2017,2.5255750932823866,51.11266615853645
Atalanta,26,6,2017,2.6673812622297555,51.0833696453087
Bont zandoogje,26,6,2017,2.6693660368770358,51.052667741868646
Bruin zandoogje,26,6,2017,2.605487192105502,51.03465793055482
Citroenvlinder,26,6,2017,2.494538986319676,51.01938457672484
Dagpauwoog,26,6,2017,2.625004429426044,51.05944530108943
Gehakkelde aurelia,26,6,2017,2.5840808232873678,51.05995160315186
Groot dikkopje,26,6,2017,2.5234528485778718,51.00562167220749
Hooibeestje,26,6,2017,2.5212306808773426,51.004685422936454
Klein geaderd witje,26,6,2017,2.6754143606498837,51.08443299366161
Klein koolwitje,26,6,2017,2.6621274220384654,51.07275156366639
Kleine parelmoervlinder,26,6,2017,2.5273259117361158,51.121283378517255
Koevinkje,26,6,2017,2.6574085124395785,51.132270780876276
Oranje zandoogje,26,6,2017,2.682824430251494,51.142951850146055
Atalanta,5,7,2017,2.5025437844544647,51.130383875193075
Bont zandoogje,5,7,2017,2.501444652313366,51.00019441914745
Bruin blauwtje,5,7,2017,2.5424946593679487,51.13125494762323
Bruin zandoogje,5,7,2017,2.6305480375979093,51.07343728814274
Citroenvlinder,5,7,2017,2.6056301454640924,51.15714068600908
Gehakkelde aurelia,5,7,2017,2.5371971612423656,51.159403962986545
Groot koolwitje,5,7,2017,2.59282367314212,50.99898783794604
Heivlinder,5,7,2017,2.534326901435852,51.14010097968392
Hooibeestje,5,7,2017,2.5644604665320365,51.05853739820421
Klein geaderd witje,5,7,2017,2.6728482192009686,51.17747123145498
Klein koolwitje,5,7,2017,2.631490862332284,51.10343034497462
Kleine parelmoervlinder,5,7,2017,2.5191099082212896,51.12730204916559
Oranje luzernevlinder,5,7,2017,2.6105099533777683,51.10586678536609
Oranje zandoogje,5,7,2017,2.5249049377720802,51.164797849413006
Atalanta,31,7,2017,2.608949188617989,51.02291774812154
Bont zandoogje,31,7,2017,2.5837217326369135,51.01341319486499
Bruin blauwtje,31,7,2017,2.660801783259958,50.99605122382752
Bruin zandoogje,31,7,2017,2.619054654249921,51.17528348520398
Gehakkelde aurelia,31,7,2017,2.541217393344268,51.144539230428634
Groot koolwitje,31,7,2017,2.617466556522995,51.08329669215716
Hooibeestje,31,7,2017,2.5603307370655237,50.996059498209505
Icarusblauwtje,31,7,2017,2.6799544239044186,51.01061481248587
Klein geaderd witje,31,7,2017,2.567663283003494,51.17920753468759
Klein koolwitje,31,7,2017,2.5504961136821658,51.17452884406782
Kleine parelmoervlinder,31,7,2017,2.640029858527705,51.12345536120236
Kleine vuurvlinder,31,7,2017,2.6585315323527903,51.136393021857366
Oranje luzernevlinder,31,7,2017,2.6152779389265923,51.020080708358435
Oranje zandoogje,31,7,2017,2.551852188548073,51.09350058494135
Bont zandoogje,5,8,2017,2.5280245965439825,51.152390769142656
Bruin blauwtje,5,8,2017,2.5553596294578163,51.04418525050394
Bruin zandoogje,5,8,2017,2.683637152016163,51.11355019073933
Citroenvlinder,5,8,2017,2.6765990279708056,51.0681164973136
Gehakkelde aurelia,5,8,2017,2.5302414169628173,51.10624169648625
Hooibeestje,5,8,2017,2.617992669586092,51.03643183863721
Icarusblauwtje,5,8,2017,2.524148073289543,51.051443265024574
Klein geaderd witje,5,8,2017,2.5814909890387208,51.0837232467439
Klein koolwitje,5,8,2017,2.6630810741428284,51.156135320728644
Kleine parelmoervlinder,5,8,2017,2.644382683103904,51.015765016730874
Oranje zandoogje,5,8,2017,2.5186721270531414,51.06755760663189
Bont zandoogje,14,8,2017,2.6507015734538433,51.05802568813786
Bruin zandoogje,14,8,2017,2.678896040432155,50.98346556054428
Distelvlinder,14,8,2017,2.658486624350771,51.10729201191105
Groot koolwitje,14,8,2017,2.519601609474048,51.02251549723558
Hooibeestje,14,8,2017,2.6121890266519037,51.03451995120383
Klein geaderd witje,14,8,2017,2.5689812909904868,51.05942751161754
Klein koolwitje,14,8,2017,2.6657884454913434,50.999037321116774
Kleine parelmoervlinder,14,8,2017,2.6365162492822853,50.98805733334273
Oranje zandoogje,14,8,2017,2.5193213579803704,51.07803099520504
Bont zandoogje,25,8,2017,2.6612575919926167,51.05176337488927
Bruin blauwtje,25,8,2017,2.5663553663156926,51.06454101104289
Bruin zandoogje,25,8,2017,2.541966260327026,51.0434977039881
Hooibeestje,25,8,2017,2.5214400759059936,51.135099711148065
Klein geaderd witje,25,8,2017,2.6803841350227593,51.03117527181283
Kleine parelmoervlinder,25,8,2017,2.5523764880001543,51.11622962660156
Atalanta,15,9,2017,2.5108871240727604,51.014775937534864
Bont zandoogje,15,9,2017,2.649081918699667,51.02243968916125
Bruin blauwtje,15,9,2017,2.6224878079816696,51.135422637984156
Groot koolwitje,15,9,2017,2.606216421779245,51.11401169604622
Hooibeestje,15,9,2017,2.6458285063598304,50.995155554004015
Icarusblauwtje,15,9,2017,2.6068859388213603,51.12527999735437
Klein geaderd witje,15,9,2017,2.5664661774504927,51.063000819571315
Klein koolwitje,15,9,2017,2.6598733929079024,51.15149438238703
Kleine parelmoervlinder,15,9,2017,2.5554673051089045,51.10414675336331
Kleine vuurvlinder,15,9,2017,2.6356479407846924,51.06653242709115
Citroenvlinder,21,4,2018,2.5522091471683233,51.15057795235887
Dagpauwoog,21,4,2018,2.6215409198869017,51.07898707345128
Groot dikkopje,21,4,2018,2.547537300651893,51.005130437687036
Groot koolwitje,21,4,2018,2.5486421529762446,51.17376908778213
Klein geaderd witje,21,4,2018,2.6630179394595324,50.99346141342073
Klein koolwitje,21,4,2018,2.5782181721739468,50.99202160497196
Kleine parelmoervlinder,21,4,2018,2.6620076934900134,50.98702817090787
Kleine vos,21,4,2018,2.4912652225792407,51.02137905491516
Bont zandoogje,3,5,2018,2.5066162647306918,51.14601545764133
Bruin blauwtje,3,5,2018,2.5310059535875915,51.05602005731314
Groot koolwitje,3,5,2018,2.6569589816126973,50.98451198252849
Grote vos,3,5,2018,2.642328321430832,51.07204360600561
Klein geaderd witje,3,5,2018,2.4980498109571636,50.98898362076841
Klein koolwitje,3,5,2018,2.6887846218049525,51.11767076190561
Kleine parelmoervlinder,3,5,2018,2.637431736672297,51.080339076435195
Kleine vuurvlinder,3,5,2018,2.6591785962786525,51.07105325806886
Oranjetipje,3,5,2018,2.5090573255531488,51.107858609799294
Bont zandoogje,5,5,2018,2.5000557356141506,51.17448412624188
Bruin blauwtje,5,5,2018,2.499173338860273,51.06929308191873
Dagpauwoog,5,5,2018,2.671676124641672,51.044644704898815
Gehakkelde aurelia,5,5,2018,2.5524080171342938,51.101288643823935
Groot koolwitje,5,5,2018,2.56614506483078,51.06721731523983
Klein geaderd witje,5,5,2018,2.6724919085483996,51.0095039688237
Klein koolwitje,5,5,2018,2.6073975240904836,51.061444628024475
Kleine parelmoervlinder,5,5,2018,2.639874884681776,51.02856406142935
Kleine vuurvlinder,5,5,2018,2.6398309766873718,51.15286656750366
Boomblauwtje,28,5,2018,2.622133920351043,51.0310882679373
Distelvlinder,28,5,2018,2.507406596848741,51.000189826702695
Groot koolwitje,28,5,2018,2.5704324531927703,51.02188867635093
Hooibeestje,28,5,2018,2.532590731102973,51.041869820905845
Icarusblauwtje,28,5,2018,2.6101617832295596,51.02281623614952
Klein geaderd witje,28,5,2018,2.628256058329716,51.07648159346543
Kleine parelmoervlinder,28,5,2018,2.628973757717758,50.99487984545529
Bont zandoogje,2,6,2018,2.6754909374844282,51.01626781310886
Bruin blauwtje,2,6,2018,2.562796493023634,51.124403745047744
Groot koolwitje,2,6,2018,2.6185154820419845,51.098750901054586
Hooibeestje,2,6,2018,2.5700693152006715,51.00263522916473
Icarusblauwtje,2,6,2018,2.6669678784999995,51.0846867470257
Klein geaderd witje,2,6,2018,2.5266928390227257,51.15546450369991
Bont zandoogje,13,6,2018,2.6678599322307854,51.13309727317653
Bruin blauwtje,13,6,2018,2.577138549564406,51.10515463749878
Bruin zandoogje,13,6,2018,2.663831278877333,50.99619078698568
Distelvlinder,13,6,2018,2.6241606085654348,51.085983708472924
Groot dikkopje,13,6,2018,2.6143490759748964,51.13428352197632
Hooibeestje,13,6,2018,2.555917990962043,51.06710054852999
Icarusblauwtje,13,6,2018,2.56022166387178,51.05578710056841
Klein geaderd witje,13,6,2018,2.6435517044831065,51.03015701255761
Kleine parelmoervlinder,13,6,2018,2.4931809530686584,51.03149887837469
Koevinkje,13,6,2018,2.647375878887251,51.05682203673757
Atalanta,20,6,2018,2.499616802539676,50.980492346985265
Bruin zandoogje,20,6,2018,2.6216437928937375,50.99986035448499
Groot dikkopje,20,6,2018,2.5492567444313314,51.03412651100196
Groot koolwitje,20,6,2018,2.5176408269070087,51.03720050181262
Hooibeestje,20,6,2018,2.549613813413307,51.15657217029482
Klein geaderd witje,20,6,2018,2.5392902412079272,51.08073757623322
Klein koolwitje,20,6,2018,2.613135753488168,51.134008233221245
Kleine parelmoervlinder,20,6,2018,2.544668608587235,51.16688888312317
Koevinkje,20,6,2018,2.67699860968627,51.066880821594964
Bruin blauwtje,25,6,2018,2.60274326601997,51.03020481492393
Bruin zandoogje,25,6,2018,2.631081151878461,51.08276541686617
Gele luzernevlinder,25,6,2018,2.5211982621904463,50.99231158757582
Groot dikkopje,25,6,2018,2.5879255229234692,51.12734902293421
Groot koolwitje,25,6,2018,2.6727098372392355,51.17777139816433
Hooibeestje,25,6,2018,2.6683508537802845,51.11588903457857
Icarusblauwtje,25,6,2018,2.544299949528649,51.17647875339724
Klein geaderd witje,25,6,2018,2.517892346167937,51.13735335410573
Kleine parelmoervlinder,25,6,2018,2.545939652537927,51.039093946404755
Kleine vuurvlinder,25,6,2018,2.6508399604447184,51.134449753742665
Koevinkje,25,6,2018,2.5407897491101172,51.174561481429265
Atalanta,5,7,2018,2.5594489508867264,51.131473579881714
Bont zandoogje,5,7,2018,2.5529000792745498,51.15525453572161
Bruin blauwtje,5,7,2018,2.5075410009454933,51.016167097790166
Bruin zandoogje,5,7,2018,2.568380645625293,51.077351873433216
Dagpauwoog,5,7,2018,2.532485249554738,51.09301144869067
Gehakkelde aurelia,5,7,2018,2.6308233047462997,51.10790467864834
Groot koolwitje,5,7,2018,2.6440346818976104,50.99789300669916
Hooibeestje,5,7,2018,2.522578994659707,51.152952843736855
Klein geaderd witje,5,7,2018,2.5706434186175464,51.164127525892106
Klein koolwitje,5,7,2018,2.577450923351571,51.178150137253105
Kleine parelmoervlinder,5,7,2018,2.655978599525988,51.17800930223427
Koevinkje,5,7,2018,2.530684333303943,51.12177006543614
Oranje zandoogje,5,7,2018,2.5291971255652603,51.03174090913497
Atalanta,21,7,2018,2.672766333222389,51.01586852569133
Bont zandoogje,21,7,2018,2.5045989245735107,51.13704151964746
Bruin blauwtje,21,7,2018,2.5858643616642802,51.137822049921375
Bruin zandoogje,21,7,2018,2.643908286942169,51.01461054251529
Groot koolwitje,21,7,2018,2.6510495522152633,51.04037587448954
Heivlinder,21,7,2018,2.5196765893232076,51.0934179783985
Icarusblauwtje,21,7,2018,2.6402079126890747,51.06656840240583
Klein geaderd witje,21,7,2018,2.527792946025729,51.048788975104685
Klein koolwitje,21,7,2018,2.501655377736315,51.071440481040625
Kleine parelmoervlinder,21,7,2018,2.5979314339440314,51.05181531693786
Oranje zandoogje,21,7,2018,2.5744388831872493,51.097027942836284
Bont zandoogje,3,8,2018,2.5876313014514745,51.15565757040866
Bruin blauwtje,3,8,2018,2.5932224639784542,51.08455605057068
Bruin zandoogje,3,8,2018,2.518082689922303,51.080561314076185
Gehakkelde aurelia,3,8,2018,2.629300531800836,51.04312522422522
Groot koolwitje,3,8,2018,2.5888352155778556,51.006163632841776
Heivlinder,3,8,2018,2.588868822818622,51.08973664964549
Hooibeestje,3,8,2018,2.5509342547599223,51.17023876949213
Klein geaderd witje,3,8,2018,2.5123386170808226,51.092353032827376
Kleine vuurvlinder,3,8,2018,2.5603838581219316,51.01329573301598
Oranje zandoogje,3,8,2018,2.6345415489841253,51.065549757583064
Bont zandoogje,11,8,2018,2.602388652889058,51.08906032528728
Bruin zandoogje,11,8,2018,2.5343211663048715,51.0567758866772
Groot koolwitje,11,8,2018,2.6179757767450065,51.02359411415644
Hooibeestje,11,8,2018,2.501279547354206,51.15642420898192
Klein geaderd witje,11,8,2018,2.577175207491964,51.14165344510227
Bruin blauwtje,22,8,2018,2.5775166715122757,51.083276573633775
Bruin zandoogje,22,8,2018,2.5547264493163673,51.076510526118795
Groot koolwitje,22,8,2018,2.5727747690025717,51.074754426926376
Hooibeestje,22,8,2018,2.5483492790348827,51.061974255200475
Klein geaderd witje,22,8,2018,2.6354129215795545,51.06877280517481
Kleine parelmoervlinder,22,8,2018,2.677284046690911,51.0637202958297
Bont zandoogje,31,8,2018,2.6467383897490797,51.1535674825497
Boomblauwtje,31,8,2018,2.5351483746059236,51.14512527838349
Bruin blauwtje,31,8,2018,2.5539728420414027,51.02068875359371
Groot koolwitje,31,8,2018,2.629904948603362,51.05594239921309
Hooibeestje,31,8,2018,2.616565737836063,51.074934246968475
Klein geaderd witje,31,8,2018,2.680184869989753,51.159811211535704
Klein koolwitje,31,8,2018,2.617753374306485,50.99863047536462
Kleine parelmoervlinder,31,8,2018,2.6137344230525192,51.06195968214422
Bruin blauwtje,1,6,2011,2.6808235843665895,51.071869808370245
Hooibeestje,1,6,2011,2.6565231320448217,51.14056709150783
Icarusblauwtje,1,6,2011,2.708816722081974,51.079334346977994
Klein geaderd witje,1,6,2011,2.71620094939135,51.12656578587368
Klein koolwitje,1,6,2011,2.7029867716599254,51.12706825782545
Kleine parelmoervlinder,1,6,2011,2.653451532451436,51.185097858943045
Kleine vos,1,6,2011,2.730857850983739,51.059089206233615
Zwartsprietdikkopje,1,6,2011,2.7020050742663444,51.14123609012924
Atalanta,10,8,2011,2.617491848906502,51.205362272150815
Bont zandoogje,10,8,2011,2.724424053588882,51.11898992748931
Bruin zandoogje,10,8,2011,2.6922541929408905,51.17772320162505
Dagpauwoog,10,8,2011,2.6287525890860706,51.039894599309186
Groot koolwitje,10,8,2011,2.640311122033745,51.115480633527035
Hooibeestje,10,8,2011,2.696950263110921,51.165143485534934
Icarusblauwtje,10,8,2011,2.656993214227259,51.045883116200564
Klein geaderd witje,10,8,2011,2.614630615292117,51.17642766924575
Klein koolwitje,10,8,2011,2.602563248760998,51.2176363951806
Bruin blauwtje,24,7,2012,2.7096568069420752,51.11453345732763
Bruin zandoogje,24,7,2012,2.6427901146002113,51.02546225970611
Dagpauwoog,24,7,2012,2.5682183519005775,51.125072438949715
Groot dikkopje,24,7,2012,2.587602780526504,51.07429793726653
Groot koolwitje,24,7,2012,2.711962796933949,51.09429876825772
Hooibeestje,24,7,2012,2.6758126168977467,51.0418521695584
Klein koolwitje,24,7,2012,2.5905699736904353,51.21142354130745
