observation_id	animal_scientific_name	animal_vernacular_name	animal_count	age	sex	sequence_id	lat	lng	image_sequence_datetime	camera_deployment_start	camera_deployment_end	deployment_tag_name	project_name	organisation_name
50068245-6ca5-4d97-a4cc-d3b9c688cfd0	Vulpes vulpes	Red Fox	3	infant	unknown	ea0ee07c-23e4-451e-8220-4a3b2ba38baf	50.791636	4.698303	2018-05-29T13:46:04Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
08e08029-0668-4385-b373-a2c62373fbd9	Vulpes vulpes	Red Fox	1	adult	unknown	833fcc5d-4e24-466e-b980-30d07902b94e	50.791636	4.698303	2018-05-29T13:51:42Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
77544a42-ac55-4d1d-8e77-81e7a3fb961f	Vulpes vulpes	Red Fox	2	infant	unknown	833fcc5d-4e24-466e-b980-30d07902b94e	50.791636	4.698303	2018-05-29T13:51:42Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
1fe2caa8-c38f-48d9-b021-1c6cbb74ad57	Vulpes vulpes	Red Fox	1	adult	unknown	4919f041-aab1-42d9-868a-f645b2997077	50.791636	4.698303	2018-05-29T23:20:02Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
4e1605d7-2368-4713-b417-385a07134ffd	Vulpes vulpes	Red Fox	1	infant	unknown	4919f041-aab1-42d9-868a-f645b2997077	50.791636	4.698303	2018-05-29T23:20:02Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
45ad9c72-155c-4a36-9f7c-0755611e33a1	Vulpes vulpes	Red Fox	1	adult	unknown	cc935c8e-03f8-4fe7-885d-511f28cb3c55	50.791636	4.698303	2018-05-30T00:32:22Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
ea8a7146-0eda-4719-8b38-d1c68b60c6c3	Vulpes vulpes	Red Fox	2	infant	unknown	b13673f1-bf01-4769-841e-373cabcd7a4a	50.791636	4.698303	2018-05-30T19:31:02Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
a546a05f-3ff7-4026-90e4-b8eea405aa4b	Vulpes vulpes	Red Fox	1	infant	unknown	59929132-6c54-4dde-9a13-dc381f01a2d3	50.791636	4.698303	2018-05-30T20:04:10Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
07720ece-0947-45c2-a369-1bc992daff9c	Vulpes vulpes	Red Fox	1	infant	unknown	21828e93-a44b-4c83-9205-b24c07df2473	50.791636	4.698303	2018-06-02T00:25:02Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
6878e079-0880-4b08-ac10-d2b6a97ac604	Vulpes vulpes	Red Fox	1	infant	unknown	60b407be-21da-4146-bc1b-10762405ea2e	50.791636	4.698303	2018-05-31T18:39:09Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
ee7ac400-a92d-429f-8467-eb4bade0ba23	Capreolus capreolus	western roe deer	1	adult	female	0024bffb-81de-430c-b695-b616a80f5bbb	50.791636	4.698303	2018-05-04T00:59:28Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
83ad98ce-3f33-4bae-8077-c16a3c1e9168	Capreolus capreolus	western roe deer	1	unknown	female	5a4d86a9-5270-440f-a076-c929769c68d3	50.791636	4.698303	2018-05-06T12:10:11Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
8e3129c2-35f9-4d56-b46c-6e1a4bd9b3b5	Capreolus capreolus	western roe deer	1	adult	male	8003dd34-877c-4f76-9ce9-219f785e9c2d	50.791636	4.698303	2018-05-06T13:53:07Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
e84339a8-73ff-46ae-b26a-f553b91c1c6a	Vulpes vulpes	Red Fox	1	adult	unknown	15bba470-1ada-46f2-8dfb-8817bca868c2	50.791636	4.698303	2018-05-08T22:43:44Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
12717316-cf65-46ec-ac82-659dff69624c	Vulpes vulpes	Red Fox	2	infant	unknown	15bba470-1ada-46f2-8dfb-8817bca868c2	50.791636	4.698303	2018-05-08T22:43:44Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
7b646589-5a81-4551-a9a4-437071a4f03b	Capreolus capreolus	western roe deer	1	adult	female	5bd8e515-e423-4a3d-b237-21a4480ae136	50.791636	4.698303	2018-05-17T15:16:42Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
faaa64e9-11cf-4137-8faa-e68df6ea4235	Capreolus capreolus	western roe deer	1	adult	female	9b139f7f-b949-41e2-8717-7a524059cead	50.791636	4.698303	2018-05-17T15:11:01Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
db42f57a-df13-40be-b581-71dcb3a1f144	Vulpes vulpes	Red Fox	1	adult	unknown	39af53fb-3ad1-41d3-89fa-d2f539f0e100	50.791636	4.698303	2018-05-18T23:32:44Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
d9ac9bc6-4449-4d77-9140-884803b29f9f	Vulpes vulpes	Red Fox	1	adult	unknown	a30f3a4f-ec12-4329-b7f0-6b878ee7a403	50.791636	4.698303	2018-05-19T08:41:21Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
16b18a00-7df2-4b42-b800-098e62be1518	Vulpes vulpes	Red Fox	1	adult	unknown	e1822264-4696-49b2-8311-f8de20edf7be	50.791636	4.698303	2018-05-20T02:13:33Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
7492d594-e84f-4ace-83eb-4ee4b47d0494	Vulpes vulpes	Red Fox	1	adult	unknown	b967550e-f72c-491e-a91c-996f8d2fb4df	50.791636	4.698303	2018-05-23T19:43:30Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
4277c5d5-c1ff-45bb-9140-653ab751f6be	Capreolus capreolus	western roe deer	1	unknown	male	179498f9-4c40-489c-8aad-744842f91b8d	50.791636	4.698303	2018-05-24T11:54:13Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
3f758a58-2dd6-485c-9b60-b9d455b9d5f8	Vulpes vulpes	Red Fox	1	adult	unknown	baf80b04-79ca-4325-96e7-b33ea135e9b5	50.791636	4.698303	2018-05-25T18:59:55Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
17c47eb3-9d11-4182-80cd-f5d6d6030196	Vulpes vulpes	Red Fox	1	adult	female	eb4b1675-9f6c-4627-a642-0176e8e964e4	50.791636	4.698303	2018-05-25T19:58:09Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
3ea49889-41ae-482b-b2de-f2457dae5d5f	Vulpes vulpes	Red Fox	3	infant	unknown	eb4b1675-9f6c-4627-a642-0176e8e964e4	50.791636	4.698303	2018-05-25T19:58:09Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
59fa0ed7-50b9-4b55-8ce2-c05d9cfeb03d	Vulpes vulpes	Red Fox	1	infant	unknown	1c32707b-471d-4e2c-9ccc-ac917c9ef562	50.791636	4.698303	2018-05-25T20:32:08Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
2bbe96e9-dc8e-4deb-b903-f6ef8baa3d07	Vulpes vulpes	Red Fox	1	infant	unknown	69c18496-6b19-46ec-9c15-eaff00bcb7ab	50.791636	4.698303	2018-05-25T22:02:14Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
72d3936d-a608-43df-af06-eec5f8d04396	Vulpes vulpes	Red Fox	5	infant	unknown	b4438c5e-c47e-42a3-a53f-1c23c604ae02	50.791636	4.698303	2018-05-25T22:57:03Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
aafa92b3-d6e0-4452-b03d-b6efb1153069	Vulpes vulpes	Red Fox	6	infant	unknown	8f13919a-57df-4548-b0e9-1cb712fb7a07	50.791636	4.698303	2018-05-26T17:39:59Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
e19e6a73-6bca-4683-a59d-033479a43495	Vulpes vulpes	Red Fox	1	infant	unknown	85a274c9-2e81-4fe5-84c5-60a3052373b7	50.791636	4.698303	2018-05-18T16:38:16Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
7433404b-0a29-4b66-bd9f-884bb705b41d	Vulpes vulpes	Red Fox	1	infant	unknown	e91f5577-4d21-4401-8394-569b5ea71170	50.791636	4.698303	2018-05-18T16:24:40Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
c3db25e5-48ce-4067-9fc7-71e65faa6843	Vulpes vulpes	Red Fox	1	infant	unknown	8d37622d-d5e7-492d-a587-bb29820be314	50.791636	4.698303	2018-05-07T22:49:49Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
6daf5bc7-7827-4553-9ae3-f6c0a8080249	Vulpes vulpes	Red Fox	1	adult	unknown	3b1535e5-ae02-41f4-ae50-51b1771d6553	50.791636	4.698303	2018-05-26T23:57:45Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
ac14dbf2-972e-4a06-98a3-ddbc06a5d873	Vulpes vulpes	Red Fox	2	infant	unknown	3b1535e5-ae02-41f4-ae50-51b1771d6553	50.791636	4.698303	2018-05-26T23:57:45Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
74922b46-ad01-45bd-8eb4-384314d244e4	Vulpes vulpes	Red Fox	1	adult	unknown	ae0a0506-3e6e-4f4a-9570-7e4d5e316e19	50.791636	4.698303	2018-05-27T00:04:45Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
8d5bffd9-e48e-483c-bdee-ad252392cdbf	Vulpes vulpes	Red Fox	2	infant	unknown	bca16349-c42d-434a-b98a-0dbf1f504264	50.791636	4.698303	2018-05-27T20:07:49Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
b384917a-2bf0-4ade-a046-4b1ddd877454	Vulpes vulpes	Red Fox	3	infant	unknown	9341a2b3-d4f7-41c1-bbc6-b34625909ca8	50.791636	4.698303	2018-05-28T16:58:47Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
5015e36f-b20c-4a09-ae15-7a1b1a424471	Vulpes vulpes	Red Fox	2	infant	unknown	1c6d8069-f23d-4bf9-b13e-9ba3c8755687	50.791636	4.698303	2018-05-28T17:03:38Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
997e8d4d-d8f8-4029-98b5-95ae08e22c9a	Vulpes vulpes	Red Fox	1	infant	unknown	4af0da76-3972-43fb-a494-7e0bbb2a5495	50.791636	4.698303	2018-05-28T18:58:52Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
236a3a24-57c0-4a39-a5ce-05712931cdb0	Vulpes vulpes	Red Fox	2	infant	unknown	ba292df9-6a9f-4b25-981b-f8c29cc4ed54	50.791636	4.698303	2018-05-28T19:03:37Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
b11a3a3e-6a61-4091-8963-80a5cfbeee00	Vulpes vulpes	Red Fox	3	infant	unknown	133f987a-f6ce-4039-a9c8-b5857a331b86	50.791636	4.698303	2018-05-28T19:13:34Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
db6fc47b-a245-4739-9c14-02f10f8cc075	Sus scrofa	wild boar	1	unknown	unknown	4644eec7-b73d-4afa-8957-65907c1bbbbe	50.791636	4.698303	2018-05-29T02:06:52Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
f5b7df29-c8cd-42f7-b765-18609972bd1d	Vulpes vulpes	Red Fox	2	infant	unknown	3455b4ff-b932-4af1-84b1-07ef68a3c70a	50.791636	4.698303	2018-05-29T13:35:15Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
8db98de1-598a-4671-987b-3cfa6f6dd69b	Sus scrofa	wild boar	1	adult	unknown	3c1e1752-ee83-4eae-9db7-c6a5a7c6afe6	50.791636	4.698303	2018-05-29T14:15:16Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
c59d80fa-4cd0-48cc-b905-f04882a13e95	Sus scrofa	wild boar	1	infant	unknown	b7f88990-b35a-4f3f-ad5f-517b61d02e4c	50.791636	4.698303	2018-05-29T15:22:15Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
cfb1a6aa-cb96-4576-845d-d2b486ec4c1c	Sus scrofa	wild boar	1	adult	female	b7f88990-b35a-4f3f-ad5f-517b61d02e4c	50.791636	4.698303	2018-05-29T15:22:15Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
3e2750aa-8e57-459f-859f-5a1e1a23dfce	Vulpes vulpes	Red Fox	1	adult	unknown	f1a6f594-8cfb-4b5f-b2e2-bfe0ecd7bdc8	50.791636	4.698303	2018-05-29T22:20:18Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
ae0eca8b-a516-488b-9b88-e7276292abe6	Vulpes vulpes	Red Fox	1	infant	unknown	f1a6f594-8cfb-4b5f-b2e2-bfe0ecd7bdc8	50.791636	4.698303	2018-05-29T22:20:18Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
ede1a62e-0956-496f-93c1-ea5a531ca20e	Vulpes vulpes	Red Fox	1	adult	male	765d6e5d-0af0-4c8b-a74c-ec634f85cc70	50.791636	4.698303	2018-05-30T00:37:31Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
dd89d94d-3df1-414e-ae52-d9f470b4b89f	Vulpes vulpes	Red Fox	2	infant	unknown	7ef7eb9e-7ead-4d65-ba7f-0ef15121c858	50.791636	4.698303	2018-05-30T16:42:01Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
01431f0b-ed02-4626-98ef-15b9232bcbe1	Vulpes vulpes	Red Fox	2	infant	unknown	d6e1d481-3a52-4595-8799-952c56c80d1e	50.791636	4.698303	2018-05-30T16:47:33Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
c962b80b-6146-4ca6-8f5f-457c7117f102	Vulpes vulpes	Red Fox	4	infant	unknown	12f5bf12-edc1-4e05-a642-de8f59a3fb37	50.791636	4.698303	2018-05-30T17:05:28Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
02940d05-2ec5-4efc-832e-ae21878f20f6	Vulpes vulpes	Red Fox	1	adult	unknown	12f5bf12-edc1-4e05-a642-de8f59a3fb37	50.791636	4.698303	2018-05-30T17:05:28Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
56775b6d-217a-4c6f-ac9c-97d7b2d7de51	Vulpes vulpes	Red Fox	1	unknown	unknown	12f5bf12-edc1-4e05-a642-de8f59a3fb37	50.791636	4.698303	2018-05-30T17:05:28Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
4351acee-4637-48ad-8f88-ace4ea92eb47	Vulpes vulpes	Red Fox	1	infant	unknown	5dacd00d-6062-4591-93b7-2f6b2adff7ac	50.791636	4.698303	2018-05-31T00:19:00Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
0680e770-111a-43a1-b330-759479a85813	Vulpes vulpes	Red Fox	3	infant	unknown	a1fed0f5-ce7b-438c-b170-61d57919d7c6	50.791636	4.698303	2018-05-31T22:40:40Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
fb92f354-1032-442e-b3ed-5f1f2134cf63	Vulpes vulpes	Red Fox	1	adult	unknown	bbf2de82-16db-48f7-a6c7-eeb9434dbe21	50.791636	4.698303	2018-06-01T02:11:52Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
877de7f1-624c-45fe-9447-57783d1e4fe0	Vulpes vulpes	Red Fox	1	adult	unknown	3c6bb78f-8409-489e-af60-30658c309746	50.791636	4.698303	2018-06-01T11:00:45Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
0a1e7769-666b-47a2-90b0-b2e7b9a16a97	Vulpes vulpes	Red Fox	1	adult	unknown	7f8b43b0-ded6-4123-9b88-53ba6ae974e6	50.791636	4.698303	2018-06-01T16:25:24Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
6a43cbd0-20ea-424d-9198-d3a2babb39ad	Vulpes vulpes	Red Fox	5	infant	unknown	7f8b43b0-ded6-4123-9b88-53ba6ae974e6	50.791636	4.698303	2018-06-01T16:25:24Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
c0f456a0-9b6b-49bd-a583-e395b6793e60	Sus scrofa	wild boar	2	adult	unknown	82e5d47b-7e10-46be-b476-7c6916efa212	50.791636	4.698303	2018-05-27T23:51:05Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
6bec3d01-ffd8-4d9f-8cd1-d1cc622135f2	Vulpes vulpes	Red Fox	1	adult	unknown	81dbecb0-99bd-4794-9962-55f2aa8217c3	50.791636	4.698303	2018-04-30T22:36:37Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
53ad48e6-e5eb-4f97-b089-ef011ed55f6c	Vulpes vulpes	Red Fox	1	adult	unknown	7202939a-273b-407e-821a-b7cc7ee2223e	50.791636	4.698303	2018-05-01T03:33:06Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
6dd486da-eabb-4f72-a5e0-de123aa201b8	Vulpes vulpes	Red Fox	1	adult	unknown	3d32c663-a68e-452b-8574-a316a6289b4d	50.791636	4.698303	2018-05-02T06:33:23Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
f2bb72aa-bfb8-41fe-961a-1dbb1f2436d9	Vulpes vulpes	Red Fox	1	adult	unknown	f4b14c95-e606-4474-84af-149fbbcdb7fc	50.791636	4.698303	2018-05-04T06:38:13Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
980fdfa0-138f-4e87-854d-409ab93f96fd	Vulpes vulpes	Red Fox	1	adult	unknown	6561aef4-1e0d-4944-ab18-bf3151d6c057	50.791636	4.698303	2018-05-05T17:29:01Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
1b54a964-8fe5-48f4-80d0-1e451b933dec	Capreolus capreolus	western roe deer	1	unknown	female	fbd83c93-73fc-461c-97f4-603e31effe21	50.791636	4.698303	2018-05-06T11:19:01Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
3724bc0c-d18b-4359-8f12-8d5cd679cc74	Capreolus capreolus	western roe deer	1	unknown	female	e193bc6d-b400-4a87-9448-0df2aa8eccb7	50.791636	4.698303	2018-05-04T03:58:09Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
8f27d750-5c8b-4909-a420-43eef5555c44	Capreolus capreolus	western roe deer	1	unknown	unknown	de3038e8-9169-45b5-9fd2-66b57913db9b	50.791636	4.698303	2018-05-08T23:51:17Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
819205e4-9689-472c-a33b-7e068cb77dd5	Capreolus capreolus	western roe deer	1	adult	female	071539eb-5e9f-448f-96de-8c012c21c4d6	50.791636	4.698303	2018-05-11T05:41:29Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
b8a0a199-601b-421c-bb20-abf752b21e85	Vulpes vulpes	Red Fox	1	adult	unknown	c5b0e473-9a66-4dad-bbef-a973d79b59c8	50.791636	4.698303	2018-05-15T05:40:30Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
b562d6e5-79b7-48e4-9a8a-2b77d9cbb09b	Vulpes vulpes	Red Fox	1	adult	unknown	55a0576a-96a8-432f-bf9c-b91913756f78	50.791636	4.698303	2018-05-15T23:55:04Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
44d59bad-985f-45a3-a090-94abbcfaef14	Capreolus capreolus	western roe deer	1	unknown	unknown	6621b48c-8b5e-4164-b5a0-76d1babdff7a	50.791636	4.698303	2018-05-18T06:29:43Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
3469150b-a2e9-45ed-91b5-15a204cdcf3f	Vulpes vulpes	Red Fox	2	infant	unknown	de65d4b8-3ecc-4601-8318-f17ef3a29a2f	50.791636	4.698303	2018-05-18T15:39:50Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
e41a4869-42eb-487c-aa3f-44480ee776be	Vulpes vulpes	Red Fox	1	adult	unknown	bb8eb6c4-ff2b-4f0d-9a15-f73afb82eb82	50.791636	4.698303	2018-05-25T15:47:30Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
86637c4c-d661-4148-ab1e-a877ff4074ec	Vulpes vulpes	Red Fox	1	infant	unknown	bb8eb6c4-ff2b-4f0d-9a15-f73afb82eb82	50.791636	4.698303	2018-05-25T15:47:30Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
f8f1d6bf-0fc1-4856-895a-18dec1a9123c	Vulpes vulpes	Red Fox	1	infant	unknown	5a6ad70d-283b-42d5-b236-331f72ab1e76	50.791636	4.698303	2018-05-25T19:39:51Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
d8b341c3-6580-4c05-99d4-13927a0c2924	Vulpes vulpes	Red Fox	1	infant	unknown	a7f6224d-b402-448f-8786-4675f64d80a8	50.791636	4.698303	2018-05-25T22:08:48Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
fb295cdb-e762-4cec-b64c-d634f49cbff8	Vulpes vulpes	Red Fox	4	infant	unknown	16ef5422-0258-414a-94b8-1195706ba941	50.791636	4.698303	2018-05-25T23:07:36Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
e5d90388-9670-465d-a1ac-cfb9714c8196	Vulpes vulpes	Red Fox	1	infant	female	16ef5422-0258-414a-94b8-1195706ba941	50.791636	4.698303	2018-05-25T23:07:36Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
8ee78688-72bf-4fb5-9457-f5c42402a3b2	Vulpes vulpes	Red Fox	4	infant	unknown	0612a9b0-6563-4237-8a5c-a9ce94c92e38	50.791636	4.698303	2018-05-25T23:33:01Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
caa645d6-1075-407c-906b-d44c7ada06ff	Vulpes vulpes	Red Fox	1	adult	female	0612a9b0-6563-4237-8a5c-a9ce94c92e38	50.791636	4.698303	2018-05-25T23:33:01Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
6207ff1e-0cf9-4a42-b459-6fee6f35af3e	Vulpes vulpes	Red Fox	1	adult	female	49f667e8-2e2f-4e54-b157-9dd92364dfd1	50.791636	4.698303	2018-05-25T23:50:46Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
d30b3b5c-852e-4d41-a3c5-e2987d759b08	Vulpes vulpes	Red Fox	1	infant	unknown	49f667e8-2e2f-4e54-b157-9dd92364dfd1	50.791636	4.698303	2018-05-25T23:50:46Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
ad1edc82-9a06-46a7-b602-5e43f082bbb5	Vulpes vulpes	Red Fox	1	adult	unknown	13e854e7-0307-4471-b60c-5427e4ce43df	50.791636	4.698303	2018-05-26T19:11:52Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
f79aa049-2311-4028-ab55-bc342294f4de	Vulpes vulpes	Red Fox	1	infant	male	55a0576a-96a8-432f-bf9c-b91913756f78	50.791636	4.698303	2018-05-15T23:55:04Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
6a7fceb1-ca77-4ca1-9bcc-32d4a2d03ace	Vulpes vulpes	Red Fox	1	adult	unknown	35849bcb-90d7-4355-ba74-bc15c6dedfd2	50.791636	4.698303	2018-05-28T13:45:02Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
b3d6c459-97af-4ebd-a8a9-befd526bfbce	Vulpes vulpes	Red Fox	1	adult	unknown	7f94e06c-489b-4db1-bb89-9d7eed4cea83	50.791636	4.698303	2018-05-26T23:52:16Z	2018-04-28T14:01:50Z	2018-06-02T15:28:12Z	Red Forest East	Monitoring for Coding	INBO abroad
