gbifID	occurrenceID	species	speciesKey	eventDate	decimalLatitude	decimalLongitude	locality	municipality	coordinateUncertaintyInMeters
5102634191	Natuurpunt:Waarnemingen:342703888	Heracleum mantegazzianum	3034825	2025-03-30	51.31194	4.26441		Beveren	999
5102634083	Natuurpunt:Waarnemingen:342638232	Heracleum mantegazzianum	3034825	2025-03-24	51.17944	4.41694		Antwerpen	999
5102634082	Natuurpunt:Waarnemingen:342638228	Heracleum mantegazzianum	3034825	2025-03-24	51.17917	4.41722		Antwerpen	999
5102634081	Natuurpunt:Waarnemingen:342638223	Heracleum mantegazzianum	3034825	2025-03-24	51.17917	4.41722		Antwerpen	999
5102634080	Natuurpunt:Waarnemingen:342638197	Heracleum mantegazzianum	3034825	2025-03-24	51.17889	4.41722		Antwerpen	999
5102633953	Natuurpunt:Waarnemingen:342526781	Heracleum mantegazzianum	3034825	2025-03-07	51.17239	3.45902		Maldegem	3
5102633693	Natuurpunt:Waarnemingen:342268085	Heracleum mantegazzianum	3034825	2025-03-26	50.9062	4.06725		Aalst	5
5102633657	Natuurpunt:Waarnemingen:342243000	Heracleum mantegazzianum	3034825	2025-03-26	51.31411	4.96234		Turnhout	3
5102633656	Natuurpunt:Waarnemingen:342242119	Heracleum mantegazzianum	3034825	2025-03-26	51.31409	4.9623		Turnhout	3
5102633621	Natuurpunt:Waarnemingen:342201907	Heracleum mantegazzianum	3034825	2025-03-25	50.9308	4.22188		Asse	3
5102633074	Natuurpunt:Waarnemingen:342682933	Heracleum mantegazzianum	3034825	2025-03-30	50.88053	4.38824		Schaarbeek / Schaerbeek	4
5102632642	Natuurpunt:Waarnemingen:342241789	Heracleum mantegazzianum	3034825	2025-03-26	51.31418	4.96229		Turnhout	4
5102632500	Natuurpunt:Waarnemingen:342148882	Heracleum mantegazzianum	3034825	2025-03-25	50.92286	4.09852		Affligem	8
5102632495	Natuurpunt:Waarnemingen:342146483	Heracleum mantegazzianum	3034825	2025-03-25	50.92834	4.09123		Aalst	5
5102632491	Natuurpunt:Waarnemingen:342140871	Heracleum mantegazzianum	3034825	2025-03-25	50.93002	4.08724		Aalst	10
5102632151	Natuurpunt:Waarnemingen:342752329	Heracleum mantegazzianum	3034825	2025-03-30	50.93016	4.34666		Grimbergen	7
5102631979	Natuurpunt:Waarnemingen:342650138	Heracleum mantegazzianum	3034825	2025-03-30	51.30219	4.50411		Brasschaat	8
5102631973	Natuurpunt:Waarnemingen:342638254	Heracleum mantegazzianum	3034825	2025-03-24	51.17944	4.41694		Antwerpen	999
5102631972	Natuurpunt:Waarnemingen:342638245	Heracleum mantegazzianum	3034825	2025-03-24	51.17917	4.41694		Antwerpen	999
5102631971	Natuurpunt:Waarnemingen:342638191	Heracleum mantegazzianum	3034825	2025-03-24	51.17889	4.41722		Antwerpen	999
5102631970	Natuurpunt:Waarnemingen:342638182	Heracleum mantegazzianum	3034825	2025-03-24	51.17917	4.41694		Antwerpen	999
5102631866	Natuurpunt:Waarnemingen:342523355	Heracleum mantegazzianum	3034825	2025-03-28	51.31381	4.51502		Brasschaat	999
5102631031	Natuurpunt:Waarnemingen:342638238	Heracleum mantegazzianum	3034825	2025-03-24	51.17917	4.41667		Antwerpen	999
5102631015	Natuurpunt:Waarnemingen:342618217	Heracleum mantegazzianum	3034825	2025-03-29	50.96265	4.17771		Opwijk	3
5102630823	Natuurpunt:Waarnemingen:342387539	Heracleum mantegazzianum	3034825	2025-03-27	50.86831	4.41061		Evere / Evere	4
5102630627	Natuurpunt:Waarnemingen:342241869	Heracleum mantegazzianum	3034825	2025-03-26	51.31407	4.96225		Turnhout	3
5102630586	Natuurpunt:Waarnemingen:342202501	Heracleum mantegazzianum	3034825	2025-03-24	50.91993	4.25378		Merchtem	3
5102630585	Natuurpunt:Waarnemingen:342202498	Heracleum mantegazzianum	3034825	2025-03-24	50.92002	4.25346		Merchtem	3
5102630507	Natuurpunt:Waarnemingen:342149196	Heracleum mantegazzianum	3034825	2025-03-25	50.92445	4.10077		Affligem	10
5102630030	Natuurpunt:Waarnemingen:342638217	Heracleum mantegazzianum	3034825	2025-03-24	51.17944	4.41694		Antwerpen	999
5102629812	Natuurpunt:Waarnemingen:342422702	Heracleum mantegazzianum	3034825	2025-03-28	50.80068	3.18555		Wevelgem	3
5102629769	Natuurpunt:Waarnemingen:342360503	Heracleum mantegazzianum	3034825	2025-03-27	51.03046	3.67305		Gent	3
5102629759	Natuurpunt:Waarnemingen:342355621	Heracleum mantegazzianum	3034825	2025-03-27	51.20339	4.3739		Antwerpen	4
5102629680	Natuurpunt:Waarnemingen:342280615	Heracleum mantegazzianum	3034825	2025-03-26	50.81892	4.07397		Ninove	16
5102629497	Natuurpunt:Waarnemingen:342144247	Heracleum mantegazzianum	3034825	2025-03-25	50.9287	4.0929		Affligem	5
5101590445	16-7361	Heracleum mantegazzianum	3034825	2024-05-02	50.212239	5.519557	1923 Rue du Moulin Rendeux Luxembourg Région Wallonne 6987 Belgique	Rendeux	100
5101590444	16-7360	Heracleum mantegazzianum	3034825	2024-06-18	50.125064	5.837926	Houffalize	Houffalize	100
5101590442	16-7355	Heracleum mantegazzianum	3034825	2024-06-19	50.15253	5.878758	Gouvy	Gouvy	100
5101590439	16-7357	Heracleum mantegazzianum	3034825	2024-06-19	50.14968	5.869137	Gouvy	Gouvy	100
5101590438	16-7352	Heracleum mantegazzianum	3034825	2024-05-27	50.157848	5.906198	Gouvy	Gouvy	100
5101590436	16-7354	Heracleum mantegazzianum	3034825	2024-07-02	49.773539	5.484569	81 N801 Léglise Luxembourg Région Wallonne 6860 Belgique	Léglise	100
5101590435	16-7353	Heracleum mantegazzianum	3034825	2024-06-18	50.124295	5.836659	Houffalize	Houffalize	100
5101590434	16-7359	Heracleum mantegazzianum	3034825	2024-06-18	50.129936	5.824963	Houffalize	Houffalize	100
5101590433	16-7350	Heracleum mantegazzianum	3034825	2024-06-11	50.132704	5.738216	Rue de la Roche Houffalize Luxembourg Région Wallonne 6661 Belgique	Houffalize	100
5101590432	16-7345	Heracleum mantegazzianum	3034825	2024-04-08	50.561418	3.93033	Lens	Lens	100
5101590431	16-7344	Heracleum mantegazzianum	3034825	2024-06-11	50.125822	5.754193	Houffalize	Houffalize	100
5101590430	16-7347	Heracleum mantegazzianum	3034825	2024-10-02	50.293027	4.790746	Onhaye Namur Région Wallonne 5522 Belgique	Onhaye	100
5101590429	16-7346	Heracleum mantegazzianum	3034825	2024	50.561171	3.92715	Lens	Lens	100
5101590428	16-7341	Heracleum mantegazzianum	3034825	2024-05-23	50.647111	4.375123	18 Rue Comte J. de Meeüs Braine-l'Alleud Brabant Wallon Région Wallonne 1428 Belgique	Braine-l'Alleud	100
5101590427	16-7340	Heracleum mantegazzianum	3034825	2024-06-18	50.124473	5.8347	Houffalize	Houffalize	100
5101590425	16-7342	Heracleum mantegazzianum	3034825	2024-07-12	50.266521	6.049503	Sankt Vith	Sankt Vith	100
5101590424	16-7349	Heracleum mantegazzianum	3034825	2024-06-18	50.126474	5.841012	35 Cetturu Houffalize Luxembourg Région Wallonne 6662 Belgique	Houffalize	100
5101590423	16-7348	Heracleum mantegazzianum	3034825	2024-06-18	50.129676	5.826248	Houffalize	Houffalize	100
5101590421	16-7381	Heracleum mantegazzianum	3034825	2024-06-11	50.107564000000004	5.729748	Houffalize	Houffalize	100
5101590419	16-7383	Heracleum mantegazzianum	3034825	2024-06-11	50.11186	5.734057	Houffalize	Houffalize	100
5101590418	16-7382	Heracleum mantegazzianum	3034825	2024-04-29	50.089979	5.761566	Houffalize	Houffalize	100
5101590416	16-7378	Heracleum mantegazzianum	3034825	2024-04-16	50.571107	5.831368	37 La Raye Verviers Liège Région Wallonne 4800 Belgique	Verviers	100
5101590415	16-7411	Heracleum mantegazzianum	3034825	2024-06-10	50.095187	5.730494	Houffalize	Houffalize	100
5101590414	16-7377	Heracleum mantegazzianum	3034825	2024-06-19	50.553988	4.288867	14 Avenue François Deladrière Seneffe Hainaut Région Wallonne 7180 Belgique	Seneffe	100
5101590413	16-7410	Heracleum mantegazzianum	3034825	2024-04-25	50.131098	5.552212	Tenneville	Tenneville	100
5101590411	16-7379	Heracleum mantegazzianum	3034825	2024-05-23	50.647778	4.374048	14 Rue Comte J. de Meeüs Braine-l'Alleud Brabant Wallon Région Wallonne 1428 Belgique	Braine-l'Alleud	100
5101590410	16-7412	Heracleum mantegazzianum	3034825	2024-06-10	50.202935	5.419461	Marche-en-Famenne	Marche-en-Famenne	100
5101590409	16-7374	Heracleum mantegazzianum	3034825	2024-05-03	50.150054	5.847572	Gouvy	Gouvy	100
5101590408	16-7373	Heracleum mantegazzianum	3034825	2024-04-26	50.699553	5.802697	298 Val Dieu Aubel Liège Région Wallonne 4880 Belgique	Aubel	100
5101590406	16-7375	Heracleum mantegazzianum	3034825	2024-05-23	50.647162	4.375354	18 Rue Comte J. de Meeüs Braine-l'Alleud Brabant Wallon Région Wallonne 1428 Belgique	Braine-l'Alleud	100
5101590405	16-7419	Heracleum mantegazzianum	3034825	2024-06-19	50.55245	4.296651	Rue de Froidmont Seneffe Hainaut Région Wallonne 7181 Belgique	Seneffe	100
5101590404	16-7418	Heracleum mantegazzianum	3034825	2024-05-02	50.654948	5.671425	Rue Cahorday Blégny Liège Région Wallonne 4671 Belgique	Blégny	100
5101590403	16-7415	Heracleum mantegazzianum	3034825	2024-05-15	50.546773	5.653849	Sprimont	Sprimont	100
5101590402	16-7414	Heracleum mantegazzianum	3034825	2024-05-29	50.552047	4.29736	Rue de Froidmont Seneffe Hainaut Région Wallonne 7181 Belgique	Seneffe	100
5101590401	16-7417	Heracleum mantegazzianum	3034825	2024-07-10	50.712997	2.896641	2 Drève des Rabecques Comines-Warneton Hainaut Région Wallonne 7783 Belgique	Comines-Warneton	100
5101590399	16-7370	Heracleum mantegazzianum	3034825	2024-05-29	50.171887	5.660626	85j Bérismenil La Roche-en-Ardenne Luxembourg Région Wallonne 6982 Belgique	La Roche-en-Ardenne	100
5101590398	16-7372	Heracleum mantegazzianum	3034825	2024-05-22	50.222432	5.741847	Houffalize	Houffalize	100
5101590397	16-7371	Heracleum mantegazzianum	3034825	2024-04-25	49.930632	5.038223	Bièvre	Bièvre	100
5101590396	16-7367	Heracleum mantegazzianum	3034825	2024-06-10	50.094299	5.733427	Houffalize	Houffalize	100
5101590395	16-7400	Heracleum mantegazzianum	3034825	2024-06-10	50.094294	5.731282	Houffalize	Houffalize	100
5101590394	16-7366	Heracleum mantegazzianum	3034825	2024-10-25	50.470136	5.266928	Marchin	Marchin	100
5101590393	16-7369	Heracleum mantegazzianum	3034825	2024-04-08	50.609695	5.623938	49 Quai Henri Borguet Liège Liège Région Wallonne 4032 Belgique	Liège	100
5101590392	16-7402	Heracleum mantegazzianum	3034825	2024-06-13	50.159024	5.900301	Gouvy	Gouvy	100
5101590391	16-7368	Heracleum mantegazzianum	3034825	2024-04-16	50.568703	5.720024	599 Rue Vallée Trooz Liège Région Wallonne 4870 Belgique	Trooz	100
5101590390	16-7401	Heracleum mantegazzianum	3034825	2024-06-18	50.130496	5.824726	Houffalize	Houffalize	100
5101590389	16-7363	Heracleum mantegazzianum	3034825	2024-06-12	50.591497	5.748555	Olne	Olne	100
5101590388	16-7362	Heracleum mantegazzianum	3034825	2024-04-08	50.561102	3.930066	Lens	Lens	100
5101590385	16-7364	Heracleum mantegazzianum	3034825	2024-05-29	50.172117	5.660835	85j Bérismenil La Roche-en-Ardenne Luxembourg Région Wallonne 6982 Belgique	La Roche-en-Ardenne	100
5101590384	16-7408	Heracleum mantegazzianum	3034825	2024-06-13	50.70476	6.029998	28 Asteneter Strasse Kelmis Liège Région Wallonne 4728 Belgique	Kelmis	100
5101590382	16-7409	Heracleum mantegazzianum	3034825	2024-06-11	50.110273	5.731575	Houffalize	Houffalize	100
5101590381	16-7404	Heracleum mantegazzianum	3034825	2024-04-22	50.343153	5.457737	Durbuy	Durbuy	100
5101590379	16-7406	Heracleum mantegazzianum	3034825	2024-07-05	50.241479	5.536613	Fondra	Rendeux	100
5101590378	16-7405	Heracleum mantegazzianum	3034825	2024-06-18	50.127717	5.830388	Houffalize	Houffalize	100
5101590377	16-7312	Heracleum mantegazzianum	3034825	2024-06-18	50.136258	5.824171	Houffalize	Houffalize	100
5101590376	16-7399	Heracleum mantegazzianum	3034825	2024-07-16	49.789	5.226985	25 Rue de la Garenne Herbeumont Luxembourg Région Wallonne 6887 Belgique	Herbeumont	100
5101590375	16-7311	Heracleum mantegazzianum	3034825	2024-06-17	49.806579	5.363734	Herbeumont	Herbeumont	100
5101590374	16-7314	Heracleum mantegazzianum	3034825	2024-05-29	50.173523	5.662634	La Roche-en-Ardenne	La Roche-en-Ardenne	100
5101590373	16-7313	Heracleum mantegazzianum	3034825	2024-06-06	50.352796	4.418244	30 Rue Vandamme Ham-sur-Heure-Nalinnes Hainaut Région Wallonne 6120 Belgique	Ham-sur-Heure-Nalinnes	100
5101590372	16-7396	Heracleum mantegazzianum	3034825	2024-08-12	50.520364	5.639846	Sprimont	Sprimont	100
5101590371	16-7395	Heracleum mantegazzianum	3034825	2024-04-24	50.198176	5.944072	Gouvy	Gouvy	100
5101590370	16-7398	Heracleum mantegazzianum	3034825	2024-04-30	50.054001	4.509706	Couvin Namur Région Wallonne 5660 Belgique	Couvin	100
5101590368	16-7397	Heracleum mantegazzianum	3034825	2024-05-03	50.178768	5.58771	La Roche-en-Ardenne	La Roche-en-Ardenne	100
5101590366	16-7316	Heracleum mantegazzianum	3034825	2024-07-09	50.45231	4.908121	11 Rue de Régnié-Durette Namur Namur Région Wallonne 5101 Belgique	Namur	100
5101590365	16-7315	Heracleum mantegazzianum	3034825	2024-06-13	50.154537	5.887281	Gouvy	Gouvy	100
5101590364	16-7318	Heracleum mantegazzianum	3034825	2024-05-06	50.615364	5.930092	101 Avenue Reine Astrid Limbourg Liège Région Wallonne 4831 Belgique	Limbourg	100
5101590363	16-7317	Heracleum mantegazzianum	3034825	2025-01-13	49.853009	4.951197	Vresse-sur-Semois	Vresse-sur-Semois	100
5101590362	16-7392	Heracleum mantegazzianum	3034825	2024-06-13	50.154946	5.886661	Gouvy	Gouvy	100
5101590361	16-7391	Heracleum mantegazzianum	3034825	2024-06-04	50.737583	3.294299	5 Rue du Moulin Rouge Mouscron Tournai et Mouscron Hainaut 7711 BE	Mouscron	100
5101590360	16-7394	Heracleum mantegazzianum	3034825	2024-06-18	50.132193	5.823842	Houffalize	Houffalize	100
5101590359	16-7393	Heracleum mantegazzianum	3034825	2024-06-11	50.117393	5.741031	Houffalize	Houffalize	100
5101590358	16-7390	Heracleum mantegazzianum	3034825	2024-06-19	50.15128	5.873858	Gouvy	Gouvy	100
5101590357	16-7389	Heracleum mantegazzianum	3034825	2024-05-29	50.170989	5.660077	Houffalize	Houffalize	100
5101590355	16-7422	Heracleum mantegazzianum	3034825	2024-08-21	50.452374	4.908316	2 Clos de la Cense Namur Namur Région Wallonne 5101 Belgique	Namur	100
5101590354	16-7388	Heracleum mantegazzianum	3034825	2024-06-18	50.131078	5.824945	Houffalize Luxembourg Région Wallonne 6662 Belgique	Houffalize	100
5101590352	16-7421	Heracleum mantegazzianum	3034825	2024-05-28	50.568994000000004	5.810857	175 Rue Hodister Pepinster Liège Région Wallonne 4860 Belgique	Pepinster	100
5101590350	16-7424	Heracleum mantegazzianum	3034825	2024-08-22	50.133603	5.905492	Gouvy	Gouvy	100
5101590347	16-7423	Heracleum mantegazzianum	3034825	2024-10-17	49.959235	5.229363	Libin	Libin	100
5101590346	16-7385	Heracleum mantegazzianum	3034825	2024-06-18	50.131227	5.823905	25 Alhoumont Houffalize Luxembourg Région Wallonne 6662 Belgique	Houffalize	100
5101590345	16-7384	Heracleum mantegazzianum	3034825	2024-05-15	50.620671	6.033767	82 Theodor Pohl Siedlung Eupen Liège Région Wallonne 4700 Belgique	Eupen	100
5101590344	16-7387	Heracleum mantegazzianum	3034825	2024-04-03	50.110947	5.733029	Houffalize	Houffalize	100
5101590342	16-7386	Heracleum mantegazzianum	3034825	2024-05-28	50.384869	5.922052	19 Route de Trois-Ponts Stavelot Liège Région Wallonne 4970 Belgique	Stavelot	100
5101590339	16-7429	Heracleum mantegazzianum	3034825	2024-06-26	50.724202	4.401565	10B Avenue des Petits Champs Waterloo Nivelles Brabant wallon 1410 BE	Waterloo	100
5101590335	16-7425	Heracleum mantegazzianum	3034825	2024-06-18	50.132654	5.823779	Houffalize	Houffalize	100
5101590333	16-7428	Heracleum mantegazzianum	3034825	2024-05-27	50.566415	5.287955	Villers-le-Bouillet	Villers-le-Bouillet	100
5101590331	16-7427	Heracleum mantegazzianum	3034825	2024-06-11	50.108003	5.730287	Houffalize	Houffalize	100
5101590328	16-7334	Heracleum mantegazzianum	3034825	2024-06-11	50.117022	5.740266	Houffalize	Houffalize	100
5101590327	16-7333	Heracleum mantegazzianum	3034825	2024-06-19	50.151727	5.877743	Gouvy	Gouvy	100
5101590326	16-7336	Heracleum mantegazzianum	3034825	2024-05-28	50.624969	5.43765	304 Rue Jean-Louis Adam Flémalle Liège Région Wallonne 4400 Belgique	Flémalle	100
5101590323	16-7330	Heracleum mantegazzianum	3034825	2024-06-03	50.529831	5.004667	4-8 Rue Delbrouck Fernelmont Namur Région Wallonne 5380 Belgique	Fernelmont	100
5101590320	16-7332	Heracleum mantegazzianum	3034825	2024-06-18	50.127373	5.843838	Houffalize	Houffalize	100
5101590318	16-7331	Heracleum mantegazzianum	3034825	2024-05-22	50.473447	4.967544	114 Rue de Mosanville Namur Namur Région Wallonne 5101 Belgique	Namur	100
5101590317	16-7338	Heracleum mantegazzianum	3034825	2024-05-23	50.463575	5.842541	Spa	Spa	100
5101590316	16-7337	Heracleum mantegazzianum	3034825	2024-06-18	50.124234	5.835318	Houffalize	Houffalize	100
5101590315	16-7339	Heracleum mantegazzianum	3034825	2024-06-19	50.170486	4.611545	Philippeville	Philippeville	100
5101590310	16-7323	Heracleum mantegazzianum	3034825	2024-06-19	50.552536	4.297337	Rue de Froidmont Seneffe Hainaut Région Wallonne 7181 Belgique	Seneffe	100
5101590308	16-7325	Heracleum mantegazzianum	3034825	2024-05-27	50.159888	5.905436	Gouvy	Gouvy	100
5101590307	16-7324	Heracleum mantegazzianum	3034825	2024-06-06	50.714202	5.75465	1 Rue Davipont Dalhem Liège Région Wallonne 4607 Belgique	Dalhem	100
5101590306	16-7321	Heracleum mantegazzianum	3034825	2024-06-11	50.115836	5.737164	Houffalize	Houffalize	100
5101590304	16-7327	Heracleum mantegazzianum	3034825	2024-04-23	49.808605	5.006765	Bouillon Luxembourg Région Wallonne 6830 Belgique|Fondation Roi Baudouin	Bouillon	100
5101590303	16-7326	Heracleum mantegazzianum	3034825	2024-04-23	50.571024	5.831862	37 La Raye Verviers Liège Région Wallonne 4800 Belgique	Verviers	100
5101590302	16-7329	Heracleum mantegazzianum	3034825	2024-06-18	50.124862	5.833824	Houffalize	Houffalize	100
5100706368	e34303d2-d7f7-41c3-b12d-ed4c5092dcd4-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-26	50.424391	6.017735		Malmedy	100
5100706360	13e1571e-7fc2-4feb-b6d6-b0c8eb622426-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-06	50.714202	5.75465			100
5100706338	0bd565df-c35c-4f54-9079-615f886855d2-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-06	50.615364	5.930092			100
5100706249	8ee41382-ed7d-4aca-9b12-3e03f4980134-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-27	50.584286	5.837472			100
5100706245	3b5589c9-a310-4b25-8aed-2014fa2826dc-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-04-08	50.561171	3.92715			100
5100706241	9ef4d9d5-6f4b-41c8-948c-67efd6dd03aa-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-04-29	50.089979	5.761566			100
5100706232	359b640a-9044-4347-bb1a-7373c16be9d0-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-11	50.125822	5.754193			100
5100706172	0843fcd6-37a8-4b08-8cd3-80de0062b209-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-27	50.15133	5.875404		Gouvy	100
5100706147	53d91191-3c24-45ce-a1d2-6e5615dddf6b-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-27	50.153427	5.884232		Gouvy	100
5100706107	9f51ddd6-5770-4d9e-8e0d-b41845b60327-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-07-03	50.388559	6.005067			100
5100706098	54f33350-895f-419e-a399-7d78b38a9b83-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-09-30	50.137637	5.754625			100
5100706074	b9d5f460-7132-4206-8495-d2b492c3b017-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-04-05	50.575669	3.676497			100
5100706060	e8bc3e84-9d92-41f9-8ed7-d54e95643ed4-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-13	50.154359	5.884458		Gouvy	100
5100706054	fb230dbd-b99b-440e-861b-3e0c8f4c49af-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-18	50.132654	5.823779			100
5100706046	6786afa8-16fd-4b01-9e06-fa48dbd1e9e1-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-07-09	50.64576	4.526901			100
5100706001	f9618b74-6c2e-4642-959a-42c299cdfb3c-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-30	50.093284	5.733793		Houffalize	100
5100705983	f901299a-cedd-4d51-a869-36ea01bec9d5-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-27	50.152916	5.879975		Gouvy	100
5100705937	492bee6e-373d-4ca6-a372-225431864934-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-27	50.157848	5.906198			100
5100705933	8694378d-d581-4d07-a1f7-c82bbee5c398-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-14	50.030133	5.763258			100
5100705922	c09d758b-7f04-455a-b2dc-fb811c69bec4-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-11	50.132535	5.736077		Houffalize	100
5100705913	f47a1dcb-470d-418a-a1f9-d2d8ee2384d4-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-10-20	49.626105	5.799793			100
5100705785	f654a012-7fa9-461b-b899-339a34897a8a-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-08-21	50.452374	4.908316			100
5100705777	b4dd20c6-76db-4335-8a12-04034f34d6c7-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-04	50.737583	3.294299			100
5100705762	a28ab3fc-ee13-404f-a675-1d93eb3b0c18-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-11	50.11186	5.734057			100
5100705717	cefa145d-41cd-4a82-b359-d2b660cced03-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-11	50.110273	5.731575			100
5100705712	49f8bf1e-8532-495c-ac31-e47bc96b594d-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-17	50.561315	3.928543			100
5100705700	90994736-9cae-4ea5-b929-0e4379827c04-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-19	50.553988	4.288867			100
5100705695	2139b869-0af9-4247-9d6d-0354e7b9ee54-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-18	50.127373	5.843838			100
5100705687	d1e680d8-e8e6-4b17-ae41-f36510c012e8-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-14	50.529707	3.573296		Peruwelz	100
5100705684	8aafce63-3c90-4be2-8e27-1bf67229848d-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-20	50.437191	6.033274		Malmedy	100
5100705679	d3c28cdd-1728-4270-b104-93e0f6375cd1-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-29	50.708489	4.442228		Lasne	100
5100705662	04b6eb24-ccd1-4712-8981-629f2d1f4f4b-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-14	50.043172	5.781724			100
5100705642	d85be3d9-21fb-49e0-b7f1-a6237a92496d-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-09-02	50.324577	5.906311			100
5100705641	f4a95f3d-ec67-44a7-ada2-39d7e7fbd8c0-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-28	50.759493	2.961212		Comines-Warneton	100
5100705634	14ab225e-7b9a-44ac-9884-089461c8da93-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-10	50.097751	5.72801		Houffalize	100
5100705623	fd4da827-8261-4b1c-aa99-84e125487f53-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-27	50.566415	5.287955			100
5100705603	49b20ff0-497d-48ed-a6e9-1b448958d6b7-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-18	50.124295	5.836659			100
5100705529	30e1539d-c34c-4b88-9531-4568a1b966c5-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-23	50.647111	4.375123			100
5100705520	6517d2da-2693-402d-8c83-6620d6ddeb06-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-09-30	50.137894	5.810011			100
5100705515	d29ad5ec-9826-4bd9-8af0-bdaef6a97d90-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-26	50.42548	6.014535		Malmedy	100
5100705495	ae3ef00c-3a97-4a06-95d8-6c0c045aeab9-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-11	50.110947	5.733029			100
5100705447	b19b1db1-9a80-440d-862b-ebc78a27b840-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-07-19	50.131078	5.824945			100
5100705444	21dbd66c-01ea-49dc-97f1-a7134192c886-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-11	50.110876	5.732758		Houffalize	100
5100705431	1fe482f3-4348-4829-a1c0-5c3566ba39b2-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-22	50.473447	4.967544			100
5100705408	01225e91-ea72-42f2-90cf-49ad81970da1-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-24	50.646215	3.663277			100
5100705389	9ca54fe7-44f6-45c7-9201-d0fa60cde6df-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-13	50.157858	5.898062		Gouvy	100
5100705351	571e4e1e-5360-45e1-8668-ebc8e4ac5d85-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-20	50.545584	5.674675			100
5100705343	4fd24688-36b2-4b60-8406-2167ab2cc73d-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-30	50.486537	6.144247		Waimes	100
5100705301	2eadf701-49f3-448b-af16-50bbe41ecfce-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-09-30	50.144453	5.844206			100
5100705291	0c2e278c-c547-402a-9b9a-cadc90fca2f3-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-11	50.112432	5.734492			100
5100705216	d1862d71-2580-4327-9c6e-58bf9d55fb4d-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-06-10	50.095187	5.730494			100
5100705092	2ad0a6bc-181e-46da-b0ca-e9ee04e0e0a3-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-05-23	50.463575	5.842541			100
5100705082	bf632c84-75d5-40e5-a021-bf3af48c4735-Heracleum mantegazzianum	Heracleum mantegazzianum	3034825	2024-08-28	50.670918	4.571978			100
