gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	taxonRank	scientificName	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	mediaType	issue
4130205194	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165456325	Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Laothoe	Laothoe populi	SPECIES	Laothoe populi Linnaeus, 1758	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.789465	3.506027	100	NA	2023-06-03T15:33:08Z	3	6	2023	5124007	5124007	HUMAN_OBSERVATION	iNaturalist	guy-g	2023-06-04T06:52:21Z	CC_BY_NC_4_0	guy-g	guy-g	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4130187531	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165168683	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria	SPECIES	Pararge aegeria (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.776688	4.857244	15	NA	2023-05-28T18:24:00Z	28	5	2023	8049830	8049830	HUMAN_OBSERVATION	iNaturalist	Justine	2023-06-02T17:35:15Z	CC_BY_NC_4_0	Justine	Justine	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4130166836	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165690013	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Ochlodes	Ochlodes venata	SPECIES	Ochlodes sylvanus (Esper, 1777)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.844626	4.490109	60	NA	2023-06-05T12:25:08Z	5	6	2023	1946844	7389824	HUMAN_OBSERVATION	iNaturalist	Thomas Hirsch	2023-06-05T10:04:30Z	CC0_1_0	Thomas Hirsch	Thomas Hirsch	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4130144891	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165575504	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Lacanobia	Lacanobia thalassina	SPECIES	Lacanobia thalassina Hufnagel, 1766	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.254299	5.323035	100	NA	2023-06-02T18:26:23Z	2	6	2023	1759069	1759069	HUMAN_OBSERVATION	iNaturalist	Friedrich	2023-06-04T20:21:58Z	CC_BY_NC_4_0	lolo_kiwi	lolo_kiwi	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4130120327	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165285774	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Tyria	Tyria jacobaeae	SPECIES	Tyria jacobaeae Linnaeus, 1758	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.206162	5.317266	8	NA	2023-06-03T12:53:18Z	3	6	2023	5115777	5115777	HUMAN_OBSERVATION	iNaturalist	Quirijn V	2023-06-03T11:17:34Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4130090066	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165885890	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Pararge	Pararge aegeria	SPECIES	Pararge aegeria (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.298905	4.46105	122	NA	2023-06-06T11:22:00Z	6	6	2023	8049830	8049830	HUMAN_OBSERVATION	iNaturalist	Bob	2023-06-06T12:23:19Z	CC_BY_NC_4_0	Bob	Bob	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4130064668	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165275391	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Noctua	Noctua pronuba	SPECIES	Noctua pronuba Linnaeus, 1758	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.376	4.986171	8	NA	2023-06-03T11:23:02Z	3	6	2023	1789695	1789695	HUMAN_OBSERVATION	iNaturalist	Andreas Manz	2023-06-05T07:52:24Z	CC_BY_4_0	nick smaers	nick smaers	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4130053104	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165575076	Animalia	Arthropoda	Insecta	Lepidoptera	Erebidae	Euclidia	Euclidia glyphica	SPECIES	Euclidia glyphica Linnaeus, 1758	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.76681	4.437578	31	NA	2023-06-04T00:00:00Z	4	6	2023	1798408	1798408	HUMAN_OBSERVATION	iNaturalist	Axel Gosseries	2023-06-04T19:30:15Z	CC_BY_NC_4_0	Axel Gosseries	Axel Gosseries	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4130022038	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165779013	Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Coenonympha	Coenonympha pamphilus	SPECIES	Coenonympha pamphilus (Linnaeus, 1758)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.19525	5.334442	6	NA	2023-06-05T19:08:08Z	5	6	2023	1911461	1911461	HUMAN_OBSERVATION	iNaturalist	sylvester_k	2023-06-05T20:35:34Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4130018519	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165869563	Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Carcharodus	Carcharodus alceae	SPECIES	Carcharodus alceae (Esper, 1780)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.844597	4.490119	56	NA	2023-06-05T00:00:00Z	5	6	2023	8277078	8277078	HUMAN_OBSERVATION	iNaturalist	Thomas Hirsch	2023-06-06T09:22:12Z	CC0_1_0	Thomas Hirsch	Thomas Hirsch	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4130008116	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165778586	Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatus	NA	GENUS	Polyommatus Latreille, 1804	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	51.194784	5.333826	6	NA	2023-06-05T19:06:12Z	5	6	2023	1933268	NA	HUMAN_OBSERVATION	iNaturalist	Chris van Swaay	2023-06-07T06:13:26Z	CC_BY_4_0	Quirijn V	Quirijn V	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK
4129982701	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/165198926	Animalia	Arthropoda	Insecta	Lepidoptera	Tortricidae	Hedya	Hedya pruniana	SPECIES	Hedya pruniana (Hübner)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.77865	4.461789	8	NA	2023-06-02T00:00:00Z	2	6	2023	1737524	1737524	HUMAN_OBSERVATION	iNaturalist	Axel Gosseries	2023-06-02T20:55:49Z	CC_BY_NC_4_0	Axel Gosseries	Axel Gosseries	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
4129978747	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/164299463	Animalia	Arthropoda	Insecta	Lepidoptera	Noctuidae	Oligia	Oligia fasciuncula	SPECIES	Oligia fasciuncula (Haworth, 1809)	BE	NA	Vlaanderen	PRESENT	NA	28eb1a3f-1c15-4a95-931a-4af90ecb574d	50.926854	5.384152	100	NA	2023-05-28T23:36:13Z	28	5	2023	1766510	1766510	HUMAN_OBSERVATION	iNaturalist	Pieter Verbrugghe	2023-06-02T13:24:39Z	CC_BY_NC_4_0	jodba	jodba	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
