key	scientificName	locationId	kingdom	first_observed
152544272	Fulvius anthocoroides (Reuter, 1875)	ISO_3166:BE-VLG	Animalia	2008
152544277	Tropidosteptes pacificus (Van Duzee, 1921)	ISO_3166:BE-VLG	Animalia	2009
152544278	Sonchus tenerrimus L.	ISO_3166:BE-VLG	Plantae	2004
152544283	Nysius huttoni F.B.White, 1878	ISO_3166:BE-VLG	Animalia	2004
152544283	Nysius huttoni F.B.White, 1878	ISO_3166:BE-WAL	Animalia	2004
152544288	Thaumatotibia leucotreta (Meyrick, 1913)	ISO_3166:BE-VLG	Animalia	2016
152544292	Amphiachyris dracunculoides (DC.) Nutt.	ISO_3166:BE-VLG	Plantae	1991
152544293	Cydalima perspectalis (Walker, 1859)	ISO_3166:BE-VLG	Animalia	2018
152544293	Cydalima perspectalis (Walker, 1859)	ISO_3166:BE-WAL	Animalia	2018
152544299	Callopistria floridensis Guenée, 1852	ISO_3166:BE-VLG	Animalia	2016
152544304	Cacyreus marshalli Butler, 1898	ISO_3166:BE-BRU	Animalia	1991
152544304	Cacyreus marshalli Butler, 1898	ISO_3166:BE-VLG	Animalia	2018
152544309	Paysandisia archon (Burmeister, 1880)	ISO_3166:BE-VLG	Animalia	2011
152544312	Heteranthemis viscidehirta Schott	ISO_3166:BE-VLG	Plantae	1954
152544314	Cameraria gaultheriella (Walsingham, 1889)	ISO_3166:BE-VLG	Animalia	2018
152544315	Cameraria ohridella Deschka & Dimic, 1986	ISO_3166:BE-VLG	Animalia	1999
152544320	Tripleurospermum decipiens (Fisch. & C.A.Mey.) Bornm.	ISO_3166:BE-VLG	Plantae	2011
152544321	Aedes albopictus Skuse, 1894	ISO_3166:BE-VLG	Animalia	2000
152544324	Aedes japonicus (Theobald, 1901)	ISO_3166:BE-WAL	Animalia	2002
152544327	Aedes koreicus (Edwards, 1917)	ISO_3166:BE-VLG	Animalia	2008
152544328	Cosmos sulphureus Cav.	ISO_3166:BE-VLG	Plantae	2015
152544332	Anopheles pharoensis Theobald, 1901	ISO_3166:BE-WAL	Animalia	2017
152544342	Acheta domesticus (Linnaeus, 1758)	ISO_3166:BE-VLG	Animalia	2018
152544342	Acheta domesticus (Linnaeus, 1758)	ISO_3166:BE-WAL	Animalia	2018
152544350	Gryllomorpha dalmatina (Ocskay, 1832)	ISO_3166:BE-BRU	Animalia	2018
152544350	Gryllomorpha dalmatina (Ocskay, 1832)	ISO_3166:BE-WAL	Animalia	2018
152544353	Acanthospermum hispidum DC.	ISO_3166:BE-VLG	Plantae	1997
152544356	Gryllus bimaculatus De Geer, 1773	ISO_3166:BE-VLG	Animalia	2018
152544359	Eumodicogryllus bordigalensis (Latreille, 1804)	ISO_3166:BE-VLG	Animalia	2018
152544364	Gryllodes sigillatus (F.Walker, 1869)	ISO_3166:BE-VLG	Animalia	2018
152544369	Anacridium aegyptium (Linnaeus, 1764)	ISO_3166:BE-VLG	Animalia	2010
152544369	Anacridium aegyptium (Linnaeus, 1764)	ISO_3166:BE-WAL	Animalia	2018
152544374	Yersinella raymondii (Yersin, 1860)	ISO_3166:BE-VLG	Animalia	2012
152544377	Meconema meridionale A.Costa, 1860	ISO_3166:BE-VLG	Animalia	2018
152544377	Meconema meridionale A.Costa, 1860	ISO_3166:BE-WAL	Animalia	1995
152544379	Onopordum tauricum Willd.	ISO_3166:BE-VLG	Plantae	2014
152544381	Onopordum macracanthum Schousb.	ISO_3166:BE-VLG	Plantae	1973
152544386	Nicoletia phytophila Gervais, 1844	ISO_3166:BE-VLG	Animalia	2016
152544387	Symphyotrichum lateriflorum (L.) Á.Löve & D.Löve	ISO_3166:BE-WAL	Plantae	2008
152544404	Guizotia schimperi Sch.Bip.	ISO_3166:BE-VLG	Plantae	2015
152544407	Ischnura senegalensis Rambur, 1842	ISO_3166:BE-VLG	Animalia	2013
152544408	Tagetes tenuifolia Cav.	ISO_3166:BE-WAL	Plantae	1992
152544412	Pseudagrion microcephalum Rambur, 1842	ISO_3166:BE-VLG	Animalia	2011
152544419	Acmella Rich., 1807	ISO_3166:BE-WAL	Plantae	1955
152544421	Acmella oleracea (L.) R.K.Jansen	ISO_3166:BE-VLG	Plantae	2008
152544459	Euborellia annulipes (H.F.Lucas, 1847)	ISO_3166:BE-VLG	Animalia	2016
152544465	Aproceros leucopoda Takeuchi, 1939	ISO_3166:BE-VLG	Animalia	2013
152544468	Fatsia japonica (Thunb.) Decne. & Planch.	ISO_3166:BE-VLG	Plantae	2005
152544474	Sceliphron caementarium (Drury, 1773)	ISO_3166:BE-VLG	Animalia	2015
152544475	Hedera maroccana McAll.	ISO_3166:BE-VLG	Plantae	2010
152544480	Aralia racemosa L.	ISO_3166:BE-VLG	Plantae	1972
152544481	Vespa velutina Lepeletier, 1836	ISO_3166:BE-VLG	Animalia	2016
152544481	Vespa velutina Lepeletier, 1836	ISO_3166:BE-WAL	Animalia	2011
152544487	Technomyrmex vitiensis Mann, 1921	ISO_3166:BE-VLG	Animalia	1980
152544490	Lasius neglectus Van Loon, Boomsma & Andrasfalvy, 1990	ISO_3166:BE-VLG	Animalia	1978
152544495	Torilis africana Spreng.	ISO_3166:BE-VLG	Plantae	1999
152544506	Pastinaca sativa subsp. sativa	ISO_3166:BE-VLG	Plantae	2015
152544512	Tetramorium bicarinatum (Nylander, 1846)	ISO_3166:BE-WAL	Animalia	1980
152544514	Tapinoma melanocephalum (Fabricius, 1793)	ISO_3166:BE-WAL	Animalia	2005
152544515	Pimpinella peregrina L.	ISO_3166:BE-VLG	Plantae	2000
152544520	Tetraponera allaborans (Walker, 1859)	ISO_3166:BE-WAL	Animalia	1980
152544523	Linepithema humile (Mayr, 1868)	ISO_3166:BE-VLG	Animalia	2003
152544526	Camponotus vagus (Scopoli, 1763)	ISO_3166:BE-VLG	Animalia	1998
152544533	Anoplophora glabripennis (Motschulsky, 1854)	ISO_3166:BE-VLG	Animalia	2008
152544536	Anoplophora chinensis (Forster, 1771)	ISO_3166:BE-VLG	Animalia	2005
152544551	Coccinella miranda Wollaston, 1864	ISO_3166:BE-BRU	Animalia	2013
152544558	Harmonia axyridis (Pallas, 1773)	ISO_3166:BE-BRU	Animalia	2001
152544558	Harmonia axyridis (Pallas, 1773)	ISO_3166:BE-VLG	Animalia	2001
152544558	Harmonia axyridis (Pallas, 1773)	ISO_3166:BE-WAL	Animalia	2002
152544562	Scandix stellata Banks & Sol.	ISO_3166:BE-BRU	Plantae	2013
152544563	Rhyzobius forestieri (Mulsant, 1853)	ISO_3166:BE-BRU	Animalia	2006
152544563	Rhyzobius forestieri (Mulsant, 1853)	ISO_3166:BE-VLG	Animalia	2018
152544567	Scandix balansae Reut. ex Boiss.	ISO_3166:BE-VLG	Plantae	1997
152544571	Tordylium maximum L.	ISO_3166:BE-VLG	Plantae	2004
152544576	Heracleum sphondylium subsp. sibiricum (L.) Simonk.	ISO_3166:BE-VLG	Plantae	2017
152544587	Hoplopleura erismata Ferris, 1921	ISO_3166:BE-VLG	Animalia	2004
152544591	Enderleinellus kumadai Kaneko, 1954	ISO_3166:BE-VLG	Animalia	2004
152544601	Eryngium bourgatii Gouan	ISO_3166:BE-VLG	Plantae	2013
152544622	Bupleurum fruticosum L.	ISO_3166:BE-WAL	Plantae	1975
152544645	Cylindroiulus britannicus (Verhoeff, 1891)	ISO_3166:BE-VLG	Animalia	2015
152544652	Hydrocotyle verticillata Thunb.	ISO_3166:BE-VLG	Plantae	2009
152544657	Laurus nobilis L.	ISO_3166:BE-VLG	Plantae	2009
152544659	Persea americana Mill.	ISO_3166:BE-VLG	Plantae	2017
152544663	Cercidiphyllum japonicum Siebold & Zucc.	ISO_3166:BE-VLG	Plantae	2014
152544670	Liquidambar styraciflua L.	ISO_3166:BE-VLG	Plantae	2007
152544673	Paeonia lactiflora Pall.	ISO_3166:BE-VLG	Plantae	2014
152544674	Paeonia officinalis L.	ISO_3166:BE-BRU	Plantae	1968
152544677	Bergenia schmidtii (Regel) Silva Tar.	ISO_3166:BE-VLG	Plantae	2007
152544679	Bergenia crassifolia (L.) Fritsch	ISO_3166:BE-VLG	Plantae	2011
152544681	Tiarella cordifolia L.	ISO_3166:BE-VLG	Plantae	2012
152544683	Tolmiea menziesii (Pursh) Torr. & A.Gray	ISO_3166:BE-VLG	Plantae	2015
152544685	Rodgersia aesculifolia Batalin	ISO_3166:BE-VLG	Plantae	2011
152544686	Rodgersia podophylla A.Gray	ISO_3166:BE-VLG	Plantae	2016
152544692	Saxifraga cymbalaria L.	ISO_3166:BE-WAL	Plantae	1977
152544694	Darmera peltata (Torr. ex Benth.) Voss	ISO_3166:BE-VLG	Plantae	2011
152544705	Umbilicus rupestris (Salisb.) Dandy	ISO_3166:BE-VLG	Plantae	2000
152544712	Petrosedum sediforme (Jacq.) Grulich	ISO_3166:BE-WAL	Plantae	2013
152544720	Kalanchoe blossfeldiana Poelln.	ISO_3166:BE-VLG	Plantae	2012
152544723	Sempervivum ×barbulatum Schott	ISO_3166:BE-VLG	Plantae	2009
152544734	Pachysandra terminalis Siebold & Zucc.	ISO_3166:BE-VLG	Plantae	1994
152544741	Morus nigra L.	ISO_3166:BE-VLG	Plantae	2014
152544746	Broussonetia papyrifera (L.) Vent.	ISO_3166:BE-VLG	Plantae	2011
152544749	Hippophae rhamnoides subsp. caucasica Rousi	ISO_3166:BE-VLG	Plantae	2010
152544751	Elaeagnus macrophylla Thunb.	ISO_3166:BE-VLG	Plantae	2013
152544752	Elaeagnus ×submacrophylla Serv.	ISO_3166:BE-VLG	Plantae	2005
152544753	Elaeagnus multiflora Thunb.	ISO_3166:BE-VLG	Plantae	2005
152544759	Ceanothus ×delilianus Spach	ISO_3166:BE-VLG	Plantae	1992
152544761	Ziziphus lotus (L.) Lam.	ISO_3166:BE-VLG	Plantae	2006
152544764	Zelkova serrata (Thunb.) Makino	ISO_3166:BE-VLG	Plantae	2015
152544771	Pilea hyalina Fenzl	ISO_3166:BE-VLG	Plantae	1980
152544772	Pilea peperomioides Diels	ISO_3166:BE-VLG	Plantae	1985
152544773	Pilea microphylla (L.) Liebm.	ISO_3166:BE-VLG	Plantae	1995
152544792	Aronia melanocarpa (Michx.) Elliott	ISO_3166:BE-VLG	Plantae	1956
152544796	Geum ternatum (Stephan) Smedmark	ISO_3166:BE-VLG	Plantae	2008
152544797	Geum quellyon Sweet	ISO_3166:BE-VLG	Plantae	2004
152544798	Geum macrophyllum Willd.	ISO_3166:BE-VLG	Plantae	1994
152544800	Potentilla supina subsp. costata Soják	ISO_3166:BE-VLG	Plantae	2017
152544802	Potentilla recta subsp. obscura (Willd.) Arcang.	ISO_3166:BE-VLG	Plantae	2011
152544804	Potentilla rivalis Nutt. ex Torr. & A.Gray	ISO_3166:BE-VLG	Plantae	2001
152544805	Potentilla nepalensis Hook.	ISO_3166:BE-VLG	Plantae	2010
152544807	Potentilla montana Brot.	ISO_3166:BE-VLG	Plantae	1955
152544820	Cotoneaster lucidus Schltdl.	ISO_3166:BE-VLG	Plantae	2011
152544821	Cotoneaster ambiguus Rehder & E.H.Wilson	ISO_3166:BE-VLG	Plantae	2010
152544822	Cotoneaster moupinensis Franch.	ISO_3166:BE-VLG	Plantae	2010
152544823	Cotoneaster hylmoei Flinck & J.Fryer	ISO_3166:BE-VLG	Plantae	2011
152544824	Cotoneaster qungbixiensis J.Fryer & B.Hylmö	ISO_3166:BE-VLG	Plantae	2011
152544825	Cotoneaster fangianus T.T.Yu	ISO_3166:BE-VLG	Plantae	2001
152544826	Cotoneaster conspicuus Comber ex Marquand	ISO_3166:BE-VLG	Plantae	2010
152544828	Cotoneaster ganghobaensis J.Fryer & B.Hylmö	ISO_3166:BE-VLG	Plantae	2011
152544830	Cotoneaster nanshan Vilm. ex Mottet	ISO_3166:BE-VLG	Plantae	2010
152544831	Cotoneaster mairei H.Lév.	ISO_3166:BE-VLG	Plantae	2010
152544832	Cotoneaster dammeri C.K.Schneid.	ISO_3166:BE-VLG	Plantae	2007
152544838	Cotoneaster villosulus (Rehder & E.H.Wilson) Flinck & B.Hylmö	ISO_3166:BE-VLG	Plantae	1997
152544839	Cotoneaster integrifolius (Roxb.) Klotz	ISO_3166:BE-VLG	Plantae	2001
152544845	Cotoneaster laetevirens (Rehder & E.H.Wilson) G.Klotz	ISO_3166:BE-VLG	Plantae	2017
152544846	Cotoneaster boisianus G.Klotz	ISO_3166:BE-VLG	Plantae	2011
152544853	Alchemilla tytthantha Juz.	ISO_3166:BE-BRU	Plantae	1960
152544864	Spiraea nipponica Maxim.	ISO_3166:BE-VLG	Plantae	2010
152544870	Spiraea canescens D.Don	ISO_3166:BE-VLG	Plantae	2001
152544878	Rosa nitida Willd.	ISO_3166:BE-VLG	Plantae	2015
152544883	Stranvaesia davidiana Decne.	ISO_3166:BE-VLG	Plantae	2007
152544886	Malus ×purpurea (E.Barbier) Rehder	ISO_3166:BE-VLG	Plantae	2010
152544900	Prunus virginiana L.	ISO_3166:BE-VLG	Plantae	2001
152544904	Prunus ×fruticans Weihe	ISO_3166:BE-VLG	Plantae	2019
152544906	Crataegus pedicellata Sarg.	ISO_3166:BE-VLG	Plantae	2010
152544909	Sorbaria tomentosa (Lindl.) Rehder	ISO_3166:BE-VLG	Plantae	2000
152544910	Sorbaria kirilowii (Regel) Maxim.	ISO_3166:BE-VLG	Plantae	2013
152544918	Rubus tricolor Focke	ISO_3166:BE-VLG	Plantae	2002
152544921	Rubus cockburnianus Hemsl.	ISO_3166:BE-VLG	Plantae	2011
152544924	Neillia incisa (Thunb.) S.H.Oh	ISO_3166:BE-VLG	Plantae	2004
152544925	Neillia tanakae Franch. & Sav.	ISO_3166:BE-VLG	Plantae	2012
152544931	Blumenbachia hieronymi Urb.	ISO_3166:BE-VLG	Plantae	1974
152544934	Cornus sanguinea subsp. hungarica (Kárpáti) Soó	ISO_3166:BE-VLG	Plantae	2010
152544940	Hydrangea paniculata Siebold	ISO_3166:BE-VLG	Plantae	2006
152544942	Philadelphus ×virginalis Rehder	ISO_3166:BE-WAL	Plantae	2008
152544943	Philadelphus pubescens Loisel.	ISO_3166:BE-VLG	Plantae	2003
152544953	Physalis philadelphica Lam.	ISO_3166:BE-VLG	Plantae	1976
152544962	Nicotiana glauca Graham	ISO_3166:BE-VLG	Plantae	2011
152544986	Solanum elaeagnifolium Cav.	ISO_3166:BE-VLG	Plantae	1997
152544992	Solanum viarum Dunal	ISO_3166:BE-VLG	Plantae	2000
152544997	Salpiglossis sinuata Ruiz & Pav.	ISO_3166:BE-VLG	Plantae	1978
152545010	Ipomoea tricolor Cav.	ISO_3166:BE-WAL	Plantae	2005
152545011	Ipomoea ×leucantha Jacq.	ISO_3166:BE-VLG	Plantae	1997
152545013	Ipomoea hederacea (L.) Jacq.	ISO_3166:BE-VLG	Plantae	1952
152545016	Dichondra micrantha Urb.	ISO_3166:BE-VLG	Plantae	2017
152545019	Cuscuta lupuliformis Krock.	ISO_3166:BE-VLG	Plantae	2013
152545020	Cuscuta suaveolens Ser.	ISO_3166:BE-VLG	Plantae	1976
152545022	Cuscuta epilinum Weihe	ISO_3166:BE-VLG	Plantae	2011
152545038	Lathyrus heterophyllus L.	ISO_3166:BE-VLG	Plantae	2011
152545051	Trifolium sylvaticum Gérard ex Loisel.	ISO_3166:BE-VLG	Plantae	2016
152545054	Trifolium nigrescens Viv.	ISO_3166:BE-VLG	Plantae	2016
152545055	Trifolium constantinopolitanum Ser.	ISO_3166:BE-VLG	Plantae	1995
152545056	Trifolium stellatum L.	ISO_3166:BE-WAL	Plantae	1977
152545062	Trifolium suffocatum L.	ISO_3166:BE-VLG	Plantae	2015
152545063	Trifolium pannonicum Jacq.	ISO_3166:BE-BRU	Plantae	2006
152545067	Trifolium michelianum Savi	ISO_3166:BE-VLG	Plantae	1994
152545070	Trifolium spumosum L.	ISO_3166:BE-WAL	Plantae	1954
152545073	Trifolium pallidum Waldst. & Kit.	ISO_3166:BE-VLG	Plantae	1995
152545076	Trifolium strictum L.	ISO_3166:BE-VLG	Plantae	1995
152545083	Scorpiurus vermiculatus L.	ISO_3166:BE-BRU	Plantae	1957
152545103	Cercis siliquastrum L.	ISO_3166:BE-VLG	Plantae	2005
152545115	Arachis hypogaea L.	ISO_3166:BE-VLG	Plantae	1950
152545117	Glycine max (L.) Merr.	ISO_3166:BE-VLG	Plantae	1980
152545120	Trigonella esculenta Willd.	ISO_3166:BE-VLG	Plantae	2003
152545123	Trigonella arabica Delile	ISO_3166:BE-VLG	Plantae	1955
152545124	Trigonella maritima Delile ex Poir.	ISO_3166:BE-VLG	Plantae	1977
152545131	Astragalus oxyglottis Steven ex M.Bieb.	ISO_3166:BE-WAL	Plantae	1955
152545137	Astragalus hamosus L.	ISO_3166:BE-VLG	Plantae	2001
152545142	Vigna radiata (L.) R.Wilczek	ISO_3166:BE-VLG	Plantae	1995
152545158	Melilotus infestus Guss.	ISO_3166:BE-VLG	Plantae	2012
152545160	Melilotus wolgicus Poir.	ISO_3166:BE-VLG	Plantae	1958
152545171	Vicia cuspidata Boiss.	ISO_3166:BE-VLG	Plantae	2016
152545176	Vicia noeana Boiss. & Reut.	ISO_3166:BE-VLG	Plantae	2000
152545178	Vicia assyriaca Boiss.	ISO_3166:BE-VLG	Plantae	1960
152545184	Vicia hyrcanica Fisch. & C.A.Mey.	ISO_3166:BE-VLG	Plantae	2000
152545188	Colutea ×media Willd.	ISO_3166:BE-VLG	Plantae	1974
152545193	Senna occidentalis (L.) Link	ISO_3166:BE-VLG	Plantae	1998
152545194	Senna obtusifolia (L.) H.S.Irwin & Barneby	ISO_3166:BE-VLG	Plantae	1992
152545203	Lupinus albus L.	ISO_3166:BE-WAL	Plantae	1983
152545222	Medicago monspeliaca (L.) Trautv.	ISO_3166:BE-VLG	Plantae	2015
152545230	Aeschynomene americana L.	ISO_3166:BE-VLG	Plantae	2003
152545231	Aeschynomene indica L.	ISO_3166:BE-VLG	Plantae	1999
152545236	Gentiana asclepiadea L.	ISO_3166:BE-WAL	Plantae	1961
152545237	Gentiana lutea L.	ISO_3166:BE-WAL	Plantae	2008
152545240	Gomphocarpus fruticosus (L.) W.T.Aiton	ISO_3166:BE-VLG	Plantae	2017
152545244	Vincetoxicum rossicum (Kleopow) Barbar.	ISO_3166:BE-VLG	Plantae	1965
152545248	Asclepias incarnata L.	ISO_3166:BE-VLG	Plantae	2009
152545264	Galium verum subsp. wirtgenii (F.W.Schultz) Oborny	ISO_3166:BE-VLG	Plantae	2007
152545276	Oxalis articulata Savigny	ISO_3166:BE-VLG	Plantae	2005
152545286	Pelargonium candicans Spreng.	ISO_3166:BE-VLG	Plantae	2017
152545291	Erodium trifolium (Cav.) Cav.	ISO_3166:BE-VLG	Plantae	2017
152545293	Erodium manescavii Coss.	ISO_3166:BE-VLG	Plantae	2009
152545294	Erodium stephanianum Willd.	ISO_3166:BE-VLG	Plantae	1997
152545302	Geranium psilostemon Ledeb.	ISO_3166:BE-VLG	Plantae	2013
152545303	Geranium carolinianum L.	ISO_3166:BE-VLG	Plantae	1998
152545313	Limnanthes douglasii R.Br.	ISO_3166:BE-VLG	Plantae	1994
152545319	Matthiola incana (L.) R.Br.	ISO_3166:BE-VLG	Plantae	2012
152545321	Crambe hispanica subsp. abyssinica (Hochst ex R.E.Fr.) A.Prina	ISO_3166:BE-VLG	Plantae	1994
152545335	Arabis procurrens Waldst. & Kit.	ISO_3166:BE-VLG	Plantae	2011
152545349	Diplotaxis virgata (Cav.) DC.	ISO_3166:BE-VLG	Plantae	1997
152545351	Hornungia alpina (L.) O.Appel	ISO_3166:BE-VLG	Plantae	2013
152545374	Moricandia arvensis (L.) DC.	ISO_3166:BE-WAL	Plantae	2017
152545381	Iberis odorata L.	ISO_3166:BE-WAL	Plantae	1954
152545391	Brassica carinata A.Braun	ISO_3166:BE-VLG	Plantae	2017
152545395	Brassica barrelieri (L.) Janka	ISO_3166:BE-VLG	Plantae	2013
152545400	Raphanus raphanistrum subsp. landra (Moretti ex DC.) Bonnier & Layens	ISO_3166:BE-VLG	Plantae	2015
152545404	Cordylocarpus muricatus Desf.	ISO_3166:BE-WAL	Plantae	1950
152545408	Conringia planisiliqua Fisch. & C.A.Mey.	ISO_3166:BE-VLG	Plantae	2013
152545415	Sisymbrium runcinatum Lag. ex DC.	ISO_3166:BE-VLG	Plantae	2004
152545417	Sisymbrium septulatum DC.	ISO_3166:BE-WAL	Plantae	1954
152545425	Cardamine corymbosa Hook.f.	ISO_3166:BE-VLG	Plantae	2005
152545441	Aubrieta deltoidea (L.) DC.	ISO_3166:BE-VLG	Plantae	1966
152545462	Erysimum marshallii Bois	ISO_3166:BE-VLG	Plantae	2000
152545469	Caylusea abyssinica (Fresen.) Fisch. & C.A.Mey.	ISO_3166:BE-VLG	Plantae	1981
152545487	Nemophila maculata Benth. ex Lindl.	ISO_3166:BE-VLG	Plantae	2016
152545490	Arnebia decumbens (Vent.) Coss. & Kralik	ISO_3166:BE-WAL	Plantae	1955
152545498	Pulmonaria longifolia (Bastard) Boreau	ISO_3166:BE-WAL	Plantae	1955
152545499	Pulmonaria rubra Schott	ISO_3166:BE-VLG	Plantae	2015
152545503	Myosotis alpestris F.W.Schmidt	ISO_3166:BE-VLG	Plantae	2007
152545511	Symphytum caucasicum M.Bieb.	ISO_3166:BE-VLG	Plantae	2009
152545512	Symphytum grandiflorum DC.	ISO_3166:BE-VLG	Plantae	1999
152545523	Nonea lutea (Desr.) DC.	ISO_3166:BE-VLG	Plantae	2004
152545542	Heliotropium suaveolens M.Bieb.	ISO_3166:BE-VLG	Plantae	2005
152545552	Acanthus spinosus L.	ISO_3166:BE-VLG	Plantae	2016
152545555	Odontites jaubertianus (Boreau) D.Dietr. ex Walp.	ISO_3166:BE-VLG	Plantae	2003
152545556	Odontites luteus (L.) Clairv.	ISO_3166:BE-VLG	Plantae	1977
152545558	Parentucellia latifolia (L.) Caruel	ISO_3166:BE-VLG	Plantae	2016
152545563	Melampyrum nemorosum L.	ISO_3166:BE-VLG	Plantae	2015
152545571	Syringa josikaea J.Jacq. ex Rchb.	ISO_3166:BE-VLG	Plantae	2008
152545575	Forsythia viridissima Lindl.	ISO_3166:BE-VLG	Plantae	2001
152545578	Jasminum nudiflorum Lindl.	ISO_3166:BE-VLG	Plantae	2005
152545581	Fraxinus pennsylvanica Marshall	ISO_3166:BE-VLG	Plantae	2008
152545583	Fraxinus latifolia Benth.	ISO_3166:BE-WAL	Plantae	2008
152545585	Ligustrum vicaryi Rehder	ISO_3166:BE-VLG	Plantae	2011
152545586	Ligustrum sinense Lour.	ISO_3166:BE-VLG	Plantae	2005
152545590	Catalpa ×erubescens Carrière	ISO_3166:BE-VLG	Plantae	2007
152545595	Sesamum indicum L.	ISO_3166:BE-VLG	Plantae	2004
152545606	Mazus pumilus (Burm.fil.) Steenis	ISO_3166:BE-VLG	Plantae	2014
152545616	Scrophularia scopolii Hoppe ex Pers.	ISO_3166:BE-WAL	Plantae	1976
152545620	Verbascum ×divaricatum Kitt.	ISO_3166:BE-VLG	Plantae	1954
152545621	Verbascum ×brockmuelleri Ruhmer	ISO_3166:BE-WAL	Plantae	2010
152545630	Lindernia dubia (L.) Pennell	ISO_3166:BE-VLG	Plantae	1993
152545637	Ellisiophyllum pinnatum (Wall. ex Benth.) Makino	ISO_3166:BE-WAL	Plantae	2016
152545643	Cymbalaria pallida (Ten.) Wettst.	ISO_3166:BE-WAL	Plantae	1995
152545645	Collinsia heterophylla Buist ex Graham	ISO_3166:BE-VLG	Plantae	2000
152545647	Linaria hirta (L.) Moench	ISO_3166:BE-VLG	Plantae	1999
152545648	Linaria triornithophora (L.) Willd.	ISO_3166:BE-VLG	Plantae	1972
152545652	Linaria incarnata (Vent.) Spreng.	ISO_3166:BE-VLG	Plantae	1952
152545658	Chelone obliqua L.	ISO_3166:BE-VLG	Plantae	2011
152545664	Asarina procumbens Mill.	ISO_3166:BE-VLG	Plantae	2008
152545667	Plantago lagopus L.	ISO_3166:BE-VLG	Plantae	1978
152545670	Plantago sempervirens Crantz	ISO_3166:BE-VLG	Plantae	2016
152545675	Veronicastrum virginicum (L.) Farw.	ISO_3166:BE-VLG	Plantae	2013
152545677	Veronica glauca Sibth. & Sm.	ISO_3166:BE-WAL	Plantae	1954
152545683	Veronica spicata L.	ISO_3166:BE-VLG	Plantae	2007
152545684	Veronica cymbalaria Bodard	ISO_3166:BE-VLG	Plantae	2015
152545685	Veronica campylopoda Boiss.	ISO_3166:BE-WAL	Plantae	1955
152545687	Antirrhinum graniticum Rothm.	ISO_3166:BE-WAL	Plantae	1975
152545691	Origanum vulgare subsp. hirtum (Link) A.Terracc.	ISO_3166:BE-VLG	Plantae	1998
152545700	Callicarpa bodinieri H.Lév.	ISO_3166:BE-VLG	Plantae	2014
152545702	Caryopteris incana (Thunb. ex Houtt.) Miq.	ISO_3166:BE-BRU	Plantae	2017
152545706	Lallemantia iberica (M.Bieb.) Fisch. & C.A.Mey.	ISO_3166:BE-WAL	Plantae	1954
152545723	Perilla frutescens (L.) Britton	ISO_3166:BE-VLG	Plantae	1994
152545725	Amethystea caerulea L.	ISO_3166:BE-BRU	Plantae	1959
152545731	Perovskia abrotanoides Kar.	ISO_3166:BE-VLG	Plantae	2010
152545733	Phlomis russeliana (Sims) Lag. ex Benth.	ISO_3166:BE-VLG	Plantae	2008
152545735	Teucrium resupinatum Desf.	ISO_3166:BE-WAL	Plantae	1998
152545736	Teucrium ×lucidrys Boom	ISO_3166:BE-VLG	Plantae	2011
152545737	Teucrium hircanicum L.	ISO_3166:BE-VLG	Plantae	2012
152545741	Lamium orvala L.	ISO_3166:BE-VLG	Plantae	2011
152545747	Mentha cervina L.	ISO_3166:BE-VLG	Plantae	2012
152545748	Mentha requienii Benth.	ISO_3166:BE-VLG	Plantae	2013
152545760	Lavandula dentata L.	ISO_3166:BE-WAL	Plantae	2006
152545761	Lavandula stoechas L.	ISO_3166:BE-VLG	Plantae	2009
152545783	Clerodendrum trichotomum Thunb.	ISO_3166:BE-VLG	Plantae	2005
152545784	Clerodendrum bungei Steud.	ISO_3166:BE-VLG	Plantae	2016
152545787	Phyla nodiflora var. minor (Gillies & Hook.) N.O'Leary & Múlgura	ISO_3166:BE-VLG	Plantae	2010
152545789	Glandularia aristigera (S.Moore) Tronc.	ISO_3166:BE-VLG	Plantae	1950
152545792	Verbena bracteata Cav. ex Lag. & Rodr.	ISO_3166:BE-VLG	Plantae	2016
152545797	Verbena urticifolia L.	ISO_3166:BE-VLG	Plantae	1996
152545799	Verbena brasiliensis Vell.	ISO_3166:BE-VLG	Plantae	1993
152545806	Sarracenia rubra Walter	ISO_3166:BE-VLG	Plantae	2009
152545807	Sarracenia purpurea L.	ISO_3166:BE-WAL	Plantae	2009
152545816	Primula florindae Kingdon-Ward	ISO_3166:BE-VLG	Plantae	2010
152545817	Primula denticulata Sm.	ISO_3166:BE-WAL	Plantae	2016
152545819	Lysimachia monellii (L.) U.Manns & Anderb.	ISO_3166:BE-VLG	Plantae	2004
152545820	Lysimachia fortunei Maxim.	ISO_3166:BE-VLG	Plantae	2016
152545825	Androsace maxima L.	ISO_3166:BE-WAL	Plantae	1954
152545836	Phlox paniculata L.	ISO_3166:BE-VLG	Plantae	2009
152545843	Impatiens capensis Meerb.	ISO_3166:BE-VLG	Plantae	2002
152545860	Vaccinium macrocarpum Aiton	ISO_3166:BE-VLG	Plantae	1957
152545861	Vaccinium corymbosum L.	ISO_3166:BE-VLG	Plantae	1996
152545872	Clethra alnifolia L.	ISO_3166:BE-VLG	Plantae	1984
152545876	Nymphaea ×marliacea hort. ex Lat.-Marl.	ISO_3166:BE-VLG	Plantae	2020
152545879	Cabomba caroliniana A.Gray	ISO_3166:BE-VLG	Plantae	1998
