taxonKey,vernacularName,language,country,source,sourceTaxonKey,area,preferred
7445680,Groot tragantblauwtje,nld,NA,EUNIS Biodiversity Database,101200369,NA,NA
7634721,Esparcetteblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148709942,NA,NA
7634721,Esparcetteblauwtje,nld,NA,EUNIS Biodiversity Database,101200393,NA,NA
5772730,Frans vachtblauwtje,nld,NA,EUNIS Biodiversity Database,101200364,NA,NA
5140244,Vlaggewikkeblauwtje,nld,NA,EUNIS Biodiversity Database,101200367,NA,NA
5140311,Turkooisblauwtje,nld,NA,EUNIS Biodiversity Database,101200365,NA,NA
5140311,Turkooisblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148709945,NA,NA
9148357,Turks witstreepblauwtje,nld,NA,EUNIS Biodiversity Database,101200379,NA,NA
5772726,Macedonisch esparcetteblauwtje,nld,NA,EUNIS Biodiversity Database,101200384,NA,NA
7597891,Wikkeblauwtje,nld,NA,EUNIS Biodiversity Database,101200350,NA,NA
5772749,Kastiliaans esparcetteblauwtj,nld,NA,EUNIS Biodiversity Database,101200370,NA,NA
5772700,Nevadaturkooisblauwtje,nld,NA,EUNIS Biodiversity Database,101200374,NA,NA
5140436,Getand blauwtje,nld,NA,EUNIS Biodiversity Database,101200363,NA,NA
5772746,Grieks esparcetteblauwtje,nld,NA,EUNIS Biodiversity Database,101200352,NA,NA
5772736,Catalaans vachtblauwtje,nld,NA,EUNIS Biodiversity Database,101200371,NA,NA
5772702,Parelmoerblauwtje,nld,NA,EUNIS Biodiversity Database,101200385,NA,NA
7542963,Oostelijk esparcetteblauwtje,nld,NA,EUNIS Biodiversity Database,101200347,NA,NA
5140214,Icarusblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148709943,NA,NA
5140214,Icarusblauwtje,nld,NA,EUNIS Biodiversity Database,101200378,NA,NA
5140214,icarusblauwtje,nld,BE,Belgian Species List,100458928,NA,NA
5140214,Icarusblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457417,NA,TRUE
1929443,Rode vuurvlinder,nld,NA,EUNIS Biodiversity Database,101149474,NA,NA
1929443,Rode vuurvlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148711081,NA,NA
1929443,rode vuurvlinder,nld,BE,Belgian Species List,100458721,NA,NA
1929443,Rode vuurvlinder,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457492,NA,TRUE
5882898,Bruine vuurvlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148711087,NA,NA
5882898,Bruine vuurvlinder,nld,NA,EUNIS Biodiversity Database,101149492,NA,NA
5882898,bruine vuurvlinder,nld,BE,Belgian Species List,100458744,NA,NA
5882898,Bruine vuurvlinder,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124580154,NA,TRUE
1929659,Morgenrood,nld,NA,Catalogue of the Lepidoptera of Belgium,148711090,NA,NA
1929659,Morgenrood,nld,NA,EUNIS Biodiversity Database,101149493,NA,NA
1929659,morgenrood,nld,BE,Belgian Species List,100458758,NA,NA
1929659,Morgenrood,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457487,NA,TRUE
5792091,Griekse vuurvlinder,nld,NA,EUNIS Biodiversity Database,101149486,NA,NA
7865881,Balkanvuurvlinder,nld,NA,EUNIS Biodiversity Database,101149466,NA,NA
1929697,Kleine vuurvlinder,nld,NA,EUNIS Biodiversity Database,101149487,NA,NA
1929697,Kleine vuurvlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148711083,NA,NA
1929697,kleine vuurvlinder,nld,BE,Belgian Species List,100458735,NA,NA
1929697,Kleine vuurvlinder,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124580163,NA,TRUE
9036079,Oostelijke vuurvlinder,nld,NA,EUNIS Biodiversity Database,101149490,NA,NA
1929270,Grote vuurvlinder,nld,NA,EUNIS Biodiversity Database,101149467,NA,NA
1929270,Grote vuurvlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148711084,NA,NA
1929270,grote vuurvlinder,nld,BE,Belgian Species List,100458706,NA,NA
1929270,Grote vuurvlinder,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457484,NA,TRUE
8356768,Violette vuurvlinder,nld,NA,EUNIS Biodiversity Database,101149461,NA,NA
7417698,Blauwe vuurvlinder,nld,NA,EUNIS Biodiversity Database,101149472,NA,NA
7417698,Blauwe vuurvlinder,nld,NA,Catalogue of the Lepidoptera of Belgium,148711085,NA,NA
1929402,Felle vuurvlinder,nld,NA,EUNIS Biodiversity Database,101149491,NA,NA
1933649,Amethistblauwtje,nld,NA,EUNIS Biodiversity Database,101253806,NA,NA
4535168,Tijmblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148710212,NA,NA
4535168,Tijmblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124580077,NA,TRUE
7459402,Gentiaanblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148710210,NA,NA
7459402,Gentiaanblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457454,NA,TRUE
4535172,Pimpernelblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148710208,NA,NA
4535172,Pimpernelblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124580075,NA,TRUE
4535165,Donker pimpernelblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457450,NA,TRUE
1925221,Bleek blauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148709948,NA,NA
1925221,Bleek blauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457409,NA,TRUE
1925233,Adonisblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148709949,NA,NA
1932752,Geraniumblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148707774,NA,NA
1932752,Geraniumblauwtje,nld,NA,EUNIS Biodiversity Database,100971707,NA,NA
1932752,Geraniumblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457482,NA,TRUE
7977706,Zilverbruin blauwtje,nld,NA,EUNIS Biodiversity Database,100927705,NA,NA
1933138,Vals bruin blauwtje,nld,NA,EUNIS Biodiversity Database,100927648,NA,NA
1933204,Moors bruin blauwtje,nld,NA,EUNIS Biodiversity Database,100927660,NA,NA
9195563,Balkan bruin blauwtje,nld,NA,EUNIS Biodiversity Database,100927643,NA,NA
1933163,Spaans bruin blauwtje,nld,NA,EUNIS Biodiversity Database,100927701,NA,NA
1933095,Bruin blauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148708262,NA,NA
1933095,Bruin blauwtje,nld,NA,EUNIS Biodiversity Database,100927638,NA,NA
1933095,bruin blauwtje,nld,BE,Belgian Species List,100458557,NA,NA
1933095,Bruin blauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,152457475,NA,TRUE
8020665,Veenbesblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124579738,NA,TRUE
1922581,Oostelijk tijmblauwtje,nld,NA,EUNIS Biodiversity Database,101206425,NA,NA
1922584,Klein tijmblauwtje,nld,NA,EUNIS Biodiversity Database,101206422,NA,NA
1922584,Klein tijmblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148709882,NA,NA
1922572,Moors tijmblauwtje,nld,NA,EUNIS Biodiversity Database,101206420,NA,NA
4535101,Sardijns tijmblauwtje,nld,NA,EUNIS Biodiversity Database,101206421,NA,NA
4535092,Salieblauwtje,nld,NA,EUNIS Biodiversity Database,101206423,NA,NA
1926260,Dwergblauwtje,nld,NA,EUNIS Biodiversity Database,101037000,NA,NA
1926260,Dwergblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148708827,NA,NA
1926260,dwergblauwtje,nld,BE,Belgian Species List,100458628,NA,NA
1926260,Dwergblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124579899,NA,TRUE
8030835,Zuidelijk dwergblauwtje,nld,NA,EUNIS Biodiversity Database,101037003,NA,NA
8068808,Oostelijk staartblauwtje,nld,NA,EUNIS Biodiversity Database,101036994,NA,NA
4535140,Staartblauwtje,nld,NA,EUNIS Biodiversity Database,101036989,NA,NA
4535140,Staartblauwtje,nld,NA,Catalogue of the Lepidoptera of Belgium,148708824,NA,NA
4535140,staartblauwtje,nld,BE,Belgian Species List,100458612,NA,NA
4535140,Staartblauwtje,nld,NA,Checklist Dutch Species Register - Nederlands Soortenregister,124579872,NA,TRUE
1926166,Moors dwergblauwtje,nld,NA,EUNIS Biodiversity Database,101036998,NA,NA
7985111,Zuidelijk staartblauwtje,nld,NA,EUNIS Biodiversity Database,101036987,NA,NA
