key,nubKey,nameKey,taxonID,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,datasetKey,parentKey,parent,scientificName,canonicalName,vernacularName,authorship,nameType,rank,origin,taxonomicStatus,nomenclaturalStatus,numDescendants,lastCrawled,lastInterpreted,issues,class
164615179,8001799,6325935,eurobutt-checklist:taxon:6b319cc150fbafa559bfd9482c444db0,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Limenitis,Limenitis reducta,196469383,196469384,196469385,196469386,196469407,196469427,164615179,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469427,Limenitis,"Limenitis reducta Staudinger, 1901",Limenitis reducta,Southern White Admiral,"Staudinger, 1901",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.039+00:00,"disinv,scina",Insecta
164615180,8429428,6324970,eurobutt-checklist:taxon:1e719fb81465d13618872fcaa083ad2a,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Limenitis,Limenitis camilla,196469383,196469384,196469385,196469386,196469407,196469427,164615180,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469427,Limenitis,"Limenitis camilla (Linnaeus, 1764)",Limenitis camilla,White Admiral,"(Linnaeus, 1764) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.037+00:00,"disinv,scina",Insecta
164615182,4535529,1655068,eurobutt-checklist:taxon:1ff7bd3fb0b7c7d8a301cd4382ab46b3,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Brintesia,Brintesia circe,196469383,196469384,196469385,196469386,196469407,196469434,164615182,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469434,Brintesia,"Brintesia circe (Fabricius, 1775)",Brintesia circe,Great Banded Grayling,"(Fabricius, 1775) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.297+00:00,"disinv,scina",Insecta
164615184,1916352,19950270,eurobutt-checklist:taxon:d8ab3cbe3ca68b25e96fe57c00bdc09f,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melanargia,Melanargia ines,196469383,196469384,196469385,196469386,196469407,196469443,164615184,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469443,Melanargia,"Melanargia ines (Hoffmansegg, 1804)",Melanargia ines,Spanish Marbled White,"(Hoffmansegg, 1804) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.379+00:00,scina,Insecta
164615185,1916554,6805170,eurobutt-checklist:taxon:cc2e54713aed38c99d71298c4803105e,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melanargia,Melanargia occitanica,196469383,196469384,196469385,196469386,196469407,196469443,164615185,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469443,Melanargia,"Melanargia occitanica (Esper, 1793)",Melanargia occitanica,Western Marbled White,"(Esper, 1793) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.385+00:00,scina,Insecta
164615186,1916448,6804927,eurobutt-checklist:taxon:d09155735c4c12d12461e6c4e7c66aa3,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melanargia,Melanargia galathea,196469383,196469384,196469385,196469386,196469407,196469443,164615186,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469443,Melanargia,"Melanargia galathea (Linnaeus, 1758)",Melanargia galathea,Marbled White,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.387+00:00,"disinv,scina",Insecta
164615187,7893052,6805225,eurobutt-checklist:taxon:972d048d599ef500830186a3e5621d3a,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melanargia,Melanargia russiae,196469383,196469384,196469385,196469386,196469407,196469443,164615187,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469443,Melanargia,"Melanargia russiae (Esper, 1783)",Melanargia russiae,Esper's Marbled White,"(Esper, 1783) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.381+00:00,scina,Insecta
164615188,1916347,6804804,eurobutt-checklist:taxon:3bb5daea04c658cb5bf1361692388c51,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melanargia,Melanargia arge,196469383,196469384,196469385,196469386,196469407,196469443,164615188,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469443,Melanargia,"Melanargia arge (Sulzer, 1776)",Melanargia arge,Italian Marbled White,"(Sulzer, 1776) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.391+00:00,scina,Insecta
164615189,1916530,6805196,eurobutt-checklist:taxon:3991d3cf0441379b28463e9046933bad,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melanargia,Melanargia pherusa,196469383,196469384,196469385,196469386,196469407,196469443,164615189,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469443,Melanargia,"Melanargia pherusa (Boisduval, 1833)",Melanargia pherusa,Sicilian Marbled White,"(Boisduval, 1833) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.383+00:00,scina,Insecta
164615190,1916412,6805072,eurobutt-checklist:taxon:367fbafbb7af132a72ed1851cb300d6b,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melanargia,Melanargia larissa,196469383,196469384,196469385,196469386,196469407,196469443,164615190,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469443,Melanargia,"Melanargia larissa (Geyer, 1828)",Melanargia larissa,Balkan Marbled White,"(Geyer, 1828) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.389+00:00,"disinv,scina",Insecta
164615191,1916458,6805058,eurobutt-checklist:taxon:1be7f0f8773a7f86832f8b8c7e8a0dda,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melanargia,Melanargia lachesis,196469383,196469384,196469385,196469386,196469407,196469443,164615191,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469443,Melanargia,"Melanargia lachesis (Hübner, 1790)",Melanargia lachesis,Iberian Marbled White,"(Hübner, 1790) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.393+00:00,scina,Insecta
164615193,5714374,32844335,eurobutt-checklist:taxon:925451d4abd480d44bab83a62de7b0e9,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis vaualbum,196469383,196469384,196469385,196469386,196469407,196469419,164615193,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469419,Nymphalis,"Nymphalis vaualbum (Denis & Schiffermüller), 1775",Nymphalis vaualbum,False Comma,"(Denis & Schiffermüller) , 1775",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.949+00:00,"disinv,scina",Insecta
164615194,5130682,7648336,eurobutt-checklist:taxon:7a4ba52084fdeba5e21a31f5308c8cd7,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,196469383,196469384,196469385,196469386,196469407,196469419,164615194,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469419,Nymphalis,"Nymphalis antiopa (Linnaeus, 1758)",Nymphalis antiopa,Camberwell Beauty,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.952+00:00,"disinv,scina",Insecta
164615195,7762841,7648829,eurobutt-checklist:taxon:61e0a923f3cd3dc51245f861e58c8274,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis polychloros,196469383,196469384,196469385,196469386,196469407,196469419,164615195,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469419,Nymphalis,"Nymphalis polychloros (Linnaeus, 1758)",Nymphalis polychloros,Large Tortoiseshell,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.944+00:00,"disinv,scina",Insecta
164615196,9782968,7648977,eurobutt-checklist:taxon:18ad7ddd0d297dbe969cbda5b0e526a2,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis xanthomelas,196469383,196469384,196469385,196469386,196469407,196469419,164615196,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469419,Nymphalis,"Nymphalis xanthomelas (Esper, 1781)",Nymphalis xanthomelas,Yellow-legged Tortoiseshell,"(Esper, 1781) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.947+00:00,"disinv,scina",Insecta
164615198,4299368,11693808,eurobutt-checklist:taxon:f5f5f8695854ea72afb3fb0527da57a8,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,196469383,196469384,196469385,196469386,196469407,196469416,164615198,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469416,Vanessa,"Vanessa cardui (Linnaeus, 1758)",Vanessa cardui,Painted Lady,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.914+00:00,"disinv,scina",Insecta
164615199,1898290,11694516,eurobutt-checklist:taxon:4fae99015858d7d87bab0456cb357a13,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Vanessa,Vanessa vulcania,196469383,196469384,196469385,196469386,196469407,196469416,164615199,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469416,Vanessa,"Vanessa vulcania Godart, 1819",Vanessa vulcania,Canary Red Admiral,"Godart, 1819",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.918+00:00,scina,Insecta
164615200,1898286,11698009,eurobutt-checklist:taxon:28d1dd087442aa7dbc71a19023cf98ed,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta,196469383,196469384,196469385,196469386,196469407,196469416,164615200,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469416,Vanessa,"Vanessa atalanta (Linnaeus, 1758)",Vanessa atalanta,Red Admiral,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.920+00:00,"disinv,scina",Insecta
164615201,4299370,11694496,eurobutt-checklist:taxon:177ee2600cf35af8b6f6919ce13cdbc9,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Vanessa,Vanessa virginiensis,196469383,196469384,196469385,196469386,196469407,196469416,164615201,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469416,Vanessa,"Vanessa virginiensis (Drury, 1773)",Vanessa virginiensis,American Painted Lady,"(Drury, 1773) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.916+00:00,"disinv,scina",Insecta
164615203,7867379,32844336,eurobutt-checklist:taxon:f275802b9ee90c8c7c0fe0d93d1039dd,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea varia,196469383,196469384,196469385,196469386,196469407,196469430,164615203,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea varia Herrich-Schäffer, 1851",Melitaea varia,Grisons Fritillary,"Herrich-Schäffer, 1851",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.064+00:00,scina,Insecta
164615204,7855265,6847710,eurobutt-checklist:taxon:d821cfdd3f8bb3cfbe6e3003b325bc9e,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea ornata,196469383,196469384,196469385,196469386,196469407,196469430,164615204,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea ornata Christoph, 1893",Melitaea ornata,Eastern Knapweed Fritillary,"Christoph, 1893",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.094+00:00,"disinv,scina",Insecta
164615205,7514750,6846921,eurobutt-checklist:taxon:d48c9a283fffa658739cef3a3fe1057a,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea celadussa,196469383,196469384,196469385,196469386,196469407,196469430,164615205,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea celadussa Fruhstorfer, 1910",Melitaea celadussa,Oberthür's Fritillary,"Fruhstorfer, 1910",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.088+00:00,"disinv,scina",Insecta
164615206,1899433,6846523,eurobutt-checklist:taxon:e4156e6037cd2300c6dacbe668050859,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea athalia,196469383,196469384,196469385,196469386,196469407,196469430,164615206,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea athalia (Rottemburg, 1775)",Melitaea athalia,Heath Fritillary,"(Rottemburg, 1775) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.084+00:00,"disinv,scina",Insecta
164615207,6229058,6847304,eurobutt-checklist:taxon:c9792b41ea1293569e51c26f4a601bec,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea deione,196469383,196469384,196469385,196469386,196469407,196469430,164615207,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea deione (Geyer, 1832)",Melitaea deione,Provençal Fritillary,"(Geyer, 1832) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.096+00:00,scina,Insecta
164615208,5881471,6846590,eurobutt-checklist:taxon:b93e9f72db5b599fc581c1df195ca02e,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea aurelia,196469383,196469384,196469385,196469386,196469407,196469430,164615208,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea aurelia Nickerl, 1850",Melitaea aurelia,Nickerl's Fritillary,"Nickerl, 1850",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.092+00:00,"disinv,scina",Insecta
164615209,5792088,6846508,eurobutt-checklist:taxon:a57e953867337150ac3be12a6ecbed50,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea asteria,196469383,196469384,196469385,196469386,196469407,196469430,164615209,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea asteria Freyer, 1828",Melitaea asteria,Little Fritillary,"Freyer, 1828",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.069+00:00,scina,Insecta
164615210,1899818,6846459,eurobutt-checklist:taxon:9f4621659fdd31add62a1e82016ad068,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea arduinna,196469383,196469384,196469385,196469386,196469407,196469430,164615210,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea arduinna (Esper, 1783)",Melitaea arduinna,Freyer's Fritillary,"(Esper, 1783) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.071+00:00,scina,Insecta
164615211,8393082,6845874,eurobutt-checklist:taxon:96a4c0b14324e7e03f85aed830efc661,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea didyma,196469383,196469384,196469385,196469386,196469407,196469430,164615211,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea didyma (Esper, 1778)",Melitaea didyma,Spotted Fritillary,"(Esper, 1778) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.086+00:00,"disinv,scina",Insecta
164615212,1899349,32844337,eurobutt-checklist:taxon:94977b826875dde2898d8e7f89ca4e75,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea trivia,196469383,196469384,196469385,196469386,196469407,196469430,164615212,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea trivia (Denis & Schiffermüller), 1775",Melitaea trivia,Lesser Spotted Fritillary,"(Denis & Schiffermüller) , 1775",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.099+00:00,"disinv,scina",Insecta
164615213,5792087,6847747,eurobutt-checklist:taxon:7ff3ce5bdb6de1a0f6055ba679d5190e,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea parthenoides,196469383,196469384,196469385,196469386,196469407,196469430,164615213,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea parthenoides Keferstein, 1851",Melitaea parthenoides,Meadow Fritillary,"Keferstein, 1851",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.082+00:00,scina,Insecta
164615214,1899737,6846036,eurobutt-checklist:taxon:57f57fe36eb78671be6002125757f7f5,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea aetherie,196469383,196469384,196469385,196469386,196469407,196469430,164615214,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea aetherie (Hübner, 1826)",Melitaea aetherie,Aetherie Fritillary,"(Hübner, 1826) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.076+00:00,scina,Insecta
164615215,7598816,6846783,eurobutt-checklist:taxon:5344f716c7d2de2e029ce26bb423a09e,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea britomartis,196469383,196469384,196469385,196469386,196469407,196469430,164615215,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea britomartis Assmann, 1847",Melitaea britomartis,Assmann's Fritillary,"Assmann, 1847",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.101+00:00,scina,Insecta
164615216,7934873,32844338,eurobutt-checklist:taxon:2de22f70878fd27446ae29d8720b1218,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea phoebe,196469383,196469384,196469385,196469386,196469407,196469430,164615216,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea phoebe (Denis & Schiffermüller), 1775",Melitaea phoebe,Knapweed Fritillary,"(Denis & Schiffermüller) , 1775",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.074+00:00,"disinv,scina",Insecta
164615217,7768674,6847385,eurobutt-checklist:taxon:27c4617cb4725d4d50d4543b7dc26004,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea diamina,196469383,196469384,196469385,196469386,196469407,196469430,164615217,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea diamina (Lang, 1789)",Melitaea diamina,False Heath Fritillary,"(Lang, 1789) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.067+00:00,"disinv,scina",Insecta
164615218,8168644,6847016,eurobutt-checklist:taxon:17e58c5f0e9ebb5edf58dad0fcedd67d,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Melitaea,Melitaea cinxia,196469383,196469384,196469385,196469386,196469407,196469430,164615218,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469430,Melitaea,"Melitaea cinxia (Linnaeus, 1758)",Melitaea cinxia,Glanville Fritillary,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.090+00:00,"disinv,scina",Insecta
164615220,4535630,6022924,eurobutt-checklist:taxon:d3e95b3991c8c426319469fc98162718,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata deidamia,196469383,196469384,196469385,196469386,196469407,196469418,164615220,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469418,Lasiommata,"Lasiommata deidamia (Eversmann, 1851)",Lasiommata deidamia,,"(Eversmann, 1851) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.935+00:00,scina,Insecta
164615221,4535634,6023069,eurobutt-checklist:taxon:8f72b0bbedc0555cd896df948dfe33b6,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata petropolitana,196469383,196469384,196469385,196469386,196469407,196469418,164615221,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469418,Lasiommata,"Lasiommata petropolitana (Fabricius, 1787)",Lasiommata petropolitana,Northern Wall Brown,"(Fabricius, 1787) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.931+00:00,"disinv,scina",Insecta
164615222,4535636,6022983,eurobutt-checklist:taxon:39f8791f82b9b2dc84df15f5938d7b0f,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata maera,196469383,196469384,196469385,196469386,196469407,196469418,164615222,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469418,Lasiommata,"Lasiommata maera (Linnaeus, 1758)",Lasiommata maera,Large Wall Brown,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.933+00:00,"disinv,scina",Insecta
164615223,4535632,6023003,eurobutt-checklist:taxon:311e1ddc9b794fe5ad02be8931c7e877,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata megera,196469383,196469384,196469385,196469386,196469407,196469418,164615223,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469418,Lasiommata,"Lasiommata megera (Linnaeus, 1767)",Lasiommata megera,Wall Brown,"(Linnaeus, 1767) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.939+00:00,"disinv,scina",Insecta
164615224,4535627,6023052,eurobutt-checklist:taxon:16b373ec68abf40b384888c0b347b242,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Lasiommata,Lasiommata paramegaera,196469383,196469384,196469385,196469386,196469407,196469418,164615224,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469418,Lasiommata,"Lasiommata paramegaera (Hübner, 1824)",Lasiommata paramegaera,Corsican Wall Brown,"(Hübner, 1824) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.937+00:00,scina,Insecta
164615226,1911812,19868787,eurobutt-checklist:taxon:f738efdd63baf5a7abdfb42336025f74,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Fabriciana,Fabriciana elisa,196469383,196469384,196469385,196469386,196469407,196469424,164615226,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469424,Fabriciana,"Fabriciana elisa (Godart, 1823)",Fabriciana elisa,Corsican Fritillary,"(Godart, 1823) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.987+00:00,scina,Insecta
164615227,7809779,32844339,eurobutt-checklist:taxon:b8d207486e9fea45f89c55c00ff30af4,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Fabriciana,Fabriciana adippe,196469383,196469384,196469385,196469386,196469407,196469424,164615227,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469424,Fabriciana,"Fabriciana adippe (Denis & Schiffermüller), 1775",Fabriciana adippe,High Brown Fritillary,"(Denis & Schiffermüller) , 1775",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.985+00:00,"disinv,scina",Insecta
164615228,8078362,4393801,eurobutt-checklist:taxon:175bb679d6b894655042c50f43ff95bc,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Fabriciana,Fabriciana niobe,196469383,196469384,196469385,196469386,196469407,196469424,164615228,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469424,Fabriciana,"Fabriciana niobe (Linnaeus, 1758)",Fabriciana niobe,Niobe Fritillary,"(Linnaeus, 1758) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.983+00:00,"disinv,scina",Insecta
164615230,5131096,7499033,eurobutt-checklist:taxon:bcad902f49a1529129f6385220c42ecb,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Neptis,Neptis rivularis,196469383,196469384,196469385,196469386,196469407,196469409,164615230,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469409,Neptis,"Neptis rivularis (Scopoli, 1763)",Neptis rivularis,Hungarian Glider,"(Scopoli, 1763) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.869+00:00,"disinv,scina",Insecta
164615231,5131142,7499277,eurobutt-checklist:taxon:1107489eb1df57c6150ddcb8fce1161c,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Neptis,Neptis sappho,196469383,196469384,196469385,196469386,196469407,196469409,164615231,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469409,Neptis,"Neptis sappho (Pallas, 1771)",Neptis sappho,Common Glider,"(Pallas, 1771) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:30.866+00:00,scina,Insecta
164615233,4535754,11946239,eurobutt-checklist:taxon:093cd5b02b8ca9bb210727b5ea973c75,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Ypthima,Ypthima asterope,196469383,196469384,196469385,196469386,196469407,196469445,164615233,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469445,Ypthima,"Ypthima asterope (Klug, 1832)",Ypthima asterope,African Ringlet,"(Klug, 1832) ",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.402+00:00,scina,Insecta
164615235,5134583,4068618,eurobutt-checklist:taxon:f8e720736db033f92d67da98a8530d72,Animalia,Arthropoda,Lepidoptera,Nymphalidae,Erebia,Erebia palarica,196469383,196469384,196469385,196469386,196469407,196469432,164615235,f9af6ffd-febc-4626-b2e8-809b1c60fa01,196469432,Erebia,"Erebia palarica Chapman, 1905",Erebia palarica,Chapman's Ringlet,"Chapman, 1905",SCIENTIFIC,SPECIES,SOURCE,ACCEPTED,,0,2023-08-24T10:32:37.154+00:00,2022-07-08T16:47:31.158+00:00,scina,Insecta
