gbifID	occurrenceID	species	speciesKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	eventDate	year	month	countryCode	stateProvince	county	locality	basisOfRecord	individualCount	datasetName
4978696352	30935e9e-76d0-41fc-a998-1e42c00f3e27	Faxonius limosus	8909595	51.07806	4.97982	30	2024-07-24T00:00:00Z	2024	7	BE	NA	NA	laakdal 29a	HUMAN_OBSERVATION	NA	Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)
4978696326	07d06bb0-0733-439e-9546-fc10ccef756e	Faxonius limosus	8909595	51.18456	5.15462	30	2024-07-23T00:00:00Z	2024	7	BE	NA	NA	molse nete 25	HUMAN_OBSERVATION	NA	Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)
4978696305	324f584d-fac8-4ad3-87a5-3c65baeb5c1a	Faxonius limosus	8909595	51.18456	5.15462	30	2024-07-25T00:00:00Z	2024	7	BE	NA	NA	molse nete 25	HUMAN_OBSERVATION	NA	Invasive species - American bullfrog (Lithobates catesbeianus) in Flanders, Belgium (post 2018)
4977290970	Natuurpunt:Waarnemingen:332721454	Faxonius limosus	8909595	51.24604	4.18799	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290968	Natuurpunt:Waarnemingen:332718223	Faxonius limosus	8909595	51.24559	4.18598	4	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290885	Natuurpunt:Waarnemingen:332619809	Procambarus clarkii	2227300	51.26409	3.6833	15	2024-10-26T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	8	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290830	Natuurpunt:Waarnemingen:332543191	Procambarus acutus	2227289	51.24612	4.1882	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290829	Natuurpunt:Waarnemingen:332542552	Procambarus acutus	2227289	51.24592	4.18761	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290826	Natuurpunt:Waarnemingen:332539844	Faxonius limosus	8909595	51.24557	4.18619	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290681	Natuurpunt:Waarnemingen:332375648	Procambarus clarkii	2227300	51.26824	3.68552	3	2024-10-28T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290441	Natuurpunt:Waarnemingen:332721831	Procambarus acutus	2227289	51.24625	4.18846	4	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290439	Natuurpunt:Waarnemingen:332719159	Faxonius limosus	8909595	51.24559	4.18597	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290434	Natuurpunt:Waarnemingen:332714163	Faxonius limosus	8909595	51.21223	4.47048	15	2024-10-25T00:00:00Z	2024	10	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290318	Natuurpunt:Waarnemingen:332546070	Procambarus acutus	2227289	51.2473	4.18961	4	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290317	Natuurpunt:Waarnemingen:332545404	Faxonius limosus	8909595	51.24684	4.18937	4	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290310	Natuurpunt:Waarnemingen:332538510	Procambarus acutus	2227289	51.24554	4.18594	15	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977290295	Natuurpunt:Waarnemingen:332519890	Procambarus clarkii	2227300	51.20321	3.09406	7	2024-09-30T00:00:00Z	2024	9	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977289946	Natuurpunt:Waarnemingen:332722712	Faxonius limosus	8909595	51.24643	4.18881	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977289941	Natuurpunt:Waarnemingen:332719978	Faxonius limosus	8909595	51.24569	4.18689	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977289804	Natuurpunt:Waarnemingen:332544369	Procambarus acutus	2227289	51.24655	4.189	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977289803	Natuurpunt:Waarnemingen:332543586	Procambarus acutus	2227289	51.24633	4.18864	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977289801	Natuurpunt:Waarnemingen:332539284	Faxonius limosus	8909595	51.2456	4.18616	4	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977289692	Natuurpunt:Waarnemingen:332375619	Procambarus clarkii	2227300	51.26823	3.68549	3	2024-10-28T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977289465	Natuurpunt:Waarnemingen:332720326	Procambarus acutus	2227289	51.24583	4.18737	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977289464	Natuurpunt:Waarnemingen:332720119	Procambarus acutus	2227289	51.24577	4.18711	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977289462	Natuurpunt:Waarnemingen:332719021	Faxonius limosus	8909595	51.24558	4.18598	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977289341	Natuurpunt:Waarnemingen:332540416	Procambarus acutus	2227289	51.24575	4.18692	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288985	Natuurpunt:Waarnemingen:332724097	Procambarus acutus	2227289	51.2473	4.1896	4	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288983	Natuurpunt:Waarnemingen:332722206	Procambarus acutus	2227289	51.24636	4.18867	4	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288909	Natuurpunt:Waarnemingen:332619832	Procambarus clarkii	2227300	51.26468	3.68336	30	2024-10-27T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	3	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288848	Natuurpunt:Waarnemingen:332544024	Faxonius limosus	8909595	51.24633	4.18859	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288847	Natuurpunt:Waarnemingen:332542233	Procambarus acutus	2227289	51.24574	4.18692	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288761	Natuurpunt:Waarnemingen:332423686	Procambarus clarkii	2227300	51.23459	3.24684	35	2024-10-28T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288478	Natuurpunt:Waarnemingen:332723600	Procambarus acutus	2227289	51.24651	4.18894	4	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288477	Natuurpunt:Waarnemingen:332722827	Faxonius limosus	8909595	51.24643	4.18881	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288476	Natuurpunt:Waarnemingen:332721648	Faxonius limosus	8909595	51.24604	4.18804	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288475	Natuurpunt:Waarnemingen:332719443	Faxonius limosus	8909595	51.24559	4.18619	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288467	Natuurpunt:Waarnemingen:332712819	Procambarus clarkii	2227300	50.98715	4.50297	999	2024-09-01T00:00:00Z	2024	9	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288347	Natuurpunt:Waarnemingen:332538741	Procambarus acutus	2227289	51.2456	4.18598	4	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977288022	Natuurpunt:Waarnemingen:332723050	Faxonius limosus	8909595	51.24655	4.18896	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977287887	Natuurpunt:Waarnemingen:332543898	Procambarus acutus	2227289	51.24631	4.1886	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977287677	Natuurpunt:Waarnemingen:332945314	Faxonius limosus	8909595	51.07797	4.82076	2	2024-11-03T00:00:00Z	2024	11	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977287537	Natuurpunt:Waarnemingen:332720854	Procambarus acutus	2227289	51.24587	4.1874	7	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977287535	Natuurpunt:Waarnemingen:332720610	Procambarus acutus	2227289	51.24585	4.18737	7	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977287422	Natuurpunt:Waarnemingen:332542834	Faxonius limosus	8909595	51.24596	4.18781	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977287421	Natuurpunt:Waarnemingen:332540692	Procambarus acutus	2227289	51.24574	4.18692	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977287075	Natuurpunt:Waarnemingen:332723896	Faxonius limosus	8909595	51.2471	4.18954	4	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977287074	Natuurpunt:Waarnemingen:332723733	Procambarus acutus	2227289	51.24683	4.18934	4	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286938	Natuurpunt:Waarnemingen:332544633	Procambarus acutus	2227289	51.24667	4.18918	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286933	Natuurpunt:Waarnemingen:332538973	Faxonius limosus	8909595	51.24561	4.18599	4	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286617	Natuurpunt:Waarnemingen:332723363	Faxonius limosus	8909595	51.24653	4.18896	4	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286616	Natuurpunt:Waarnemingen:332722940	Faxonius limosus	8909595	51.24643	4.18881	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286615	Natuurpunt:Waarnemingen:332721301	Faxonius limosus	8909595	51.24598	4.18779	4	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286614	Natuurpunt:Waarnemingen:332721112	Procambarus acutus	2227289	51.24588	4.18741	7	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286613	Natuurpunt:Waarnemingen:332719809	Procambarus acutus	2227289	51.2457	4.18669	7	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286612	Natuurpunt:Waarnemingen:332719601	Procambarus acutus	2227289	51.24562	4.1865	999	2024-10-31T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286540	Natuurpunt:Waarnemingen:332619846	Procambarus clarkii	2227300	51.26439	3.68372	30	2024-10-28T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286476	Natuurpunt:Waarnemingen:332546289	Faxonius limosus	8909595	51.2473	4.18961	4	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286474	Natuurpunt:Waarnemingen:332545875	Procambarus acutus	2227289	51.24709	4.18955	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286472	Natuurpunt:Waarnemingen:332545596	Procambarus acutus	2227289	51.24697	4.18945	4	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286469	Natuurpunt:Waarnemingen:332544876	Faxonius limosus	8909595	51.24667	4.18918	999	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4977286465	Natuurpunt:Waarnemingen:332540078	Procambarus acutus	2227289	51.24569	4.18656	7	2024-10-24T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974652804	Natuurpunt:Waarnemingen:331800970	Faxonius limosus	8909595	51.04436	3.68127	999	2024-10-23T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974652183	Natuurpunt:Waarnemingen:331716306	Procambarus clarkii	2227300	51.23342	3.19189	6	2024-10-22T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974652085	Natuurpunt:Waarnemingen:331582206	Procambarus virginalis	9442269	51.36864	4.49213	7	2024-10-20T00:00:00Z	2024	10	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	8	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974652023	Natuurpunt:Waarnemingen:332356449	Procambarus clarkii	2227300	51.14579	4.45803	6	2024-10-27T00:00:00Z	2024	10	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974651763	Natuurpunt:Waarnemingen:331996468	Faxonius limosus	8909595	51.21198	4.47033	7	2024-10-25T00:00:00Z	2024	10	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974651688	Natuurpunt:Waarnemingen:331870692	Procambarus clarkii	2227300	51.2727	3.30471	60	2024-10-23T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974651625	Natuurpunt:Waarnemingen:331794831	Procambarus clarkii	2227300	51.15299	3.00179	60	2024-10-18T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974651621	Natuurpunt:Waarnemingen:331791717	Procambarus acutus	2227289	51.19231	3.08982	30	2024-10-18T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	6	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974651360	Natuurpunt:Waarnemingen:332223625	Procambarus clarkii	2227300	51.26825	3.68563	3	2024-10-27T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974650639	Natuurpunt:Waarnemingen:332092800	Procambarus clarkii	2227300	51.26834	3.68576	3	2024-10-26T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974650444	Natuurpunt:Waarnemingen:331819859	Procambarus clarkii	2227300	51.26695	3.29779	999	2024-10-20T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974650320	Natuurpunt:Waarnemingen:331657408	Procambarus clarkii	2227300	51.34726	3.32656	15	2024-10-20T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974650243	Natuurpunt:Waarnemingen:332356446	Procambarus clarkii	2227300	51.14579	4.45803	6	2024-10-27T00:00:00Z	2024	10	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974650075	Natuurpunt:Waarnemingen:332092872	Procambarus clarkii	2227300	51.26834	3.68576	3	2024-10-26T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974650034	Natuurpunt:Waarnemingen:332031932	Procambarus virginalis	9442269	50.89267	4.72312	5	2024-10-25T00:00:00Z	2024	10	BE	Flemish Brabant	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974649997	Natuurpunt:Waarnemingen:331991226	Pontastacus leptodactylus	8946295	51.2081	3.93096	30	2024-10-25T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974649986	Natuurpunt:Waarnemingen:331978807	Procambarus clarkii	2227300	51.2682	3.68549	3	2024-10-25T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974649922	Natuurpunt:Waarnemingen:331871661	Procambarus clarkii	2227300	51.27271	3.30418	30	2024-10-23T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	11	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974649796	Natuurpunt:Waarnemingen:331718328	Procambarus clarkii	2227300	51.23345	3.19196	1	2024-10-22T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974648922	Natuurpunt:Waarnemingen:332105929	Faxonius limosus	8909595	51.28369	4.39182	5	2024-10-26T00:00:00Z	2024	10	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974648815	Natuurpunt:Waarnemingen:331935820	Procambarus clarkii	2227300	51.30251	3.2565	60	2024-10-24T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	6	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974648328	Natuurpunt:Waarnemingen:332091555	Procambarus clarkii	2227300	51.24497	3.20557	999	2024-10-26T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974648245	Natuurpunt:Waarnemingen:331978831	Procambarus clarkii	2227300	51.2682	3.68549	3	2024-10-25T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974648212	Natuurpunt:Waarnemingen:331936404	Procambarus clarkii	2227300	51.30256	3.25633	60	2024-10-24T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974648095	Natuurpunt:Waarnemingen:331795203	Faxonius limosus	8909595	51.15159	3.00093	60	2024-10-18T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	3	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974648047	Natuurpunt:Waarnemingen:331709703	Faxonius limosus	8909595	51.21187	4.47024	999	2024-10-22T00:00:00Z	2024	10	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4974647636	Natuurpunt:Waarnemingen:331978786	Procambarus clarkii	2227300	51.2682	3.68548	3	2024-10-25T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4958207186	Natuurpunt:Waarnemingen:331106511	Procambarus clarkii	2227300	51.32818	3.34193	7	2024-10-17T00:00:00Z	2024	10	BE	West Flanders	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4958206774	Natuurpunt:Waarnemingen:331287853	Faxonius limosus	8909595	51.21448	4.47465	2	2024-10-18T00:00:00Z	2024	10	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4958206772	Natuurpunt:Waarnemingen:331283398	Procambarus acutus	2227289	51.24548	4.1857	250	2024-10-17T00:00:00Z	2024	10	BE	East Flanders	NA	NA	HUMAN_OBSERVATION	3	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4958206728	Natuurpunt:Waarnemingen:331202685	Faxonius limosus	8909595	51.13651	5.08383	11	2024-10-18T00:00:00Z	2024	10	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4958206533	Natuurpunt:Waarnemingen:330990989	Faxonius limosus	8909595	51.35956	4.96142	7	2024-08-24T00:00:00Z	2024	8	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	2	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4958206532	Natuurpunt:Waarnemingen:330990907	Faxonius limosus	8909595	51.35964	4.96144	15	2024-08-23T00:00:00Z	2024	8	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	1	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
4958206531	Natuurpunt:Waarnemingen:330990547	Faxonius limosus	8909595	51.30935	4.94616	7	2024-09-23T00:00:00Z	2024	9	BE	Antwerp	NA	NA	HUMAN_OBSERVATION	3	Waarnemingen.be - Non-native animal occurrences in Flanders and the Brussels Capital Region, Belgium
