gbifID	speciesKey	species	scientificName	issue	occurrenceStatus	individualCount	day	month	year	locality	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	eventDate	license
1570643394	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	6	4	2011		51.17375	4.4323	100	2011-04-06T00:00:00Z	CC_BY_NC_4_0
1570643333	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	21	4	2011		51.17379	4.43263	100	2011-04-21T00:00:00Z	CC_BY_NC_4_0
1570643311	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	6	5	2011		51.1076	4.36877	100	2011-05-06T00:00:00Z	CC_BY_NC_4_0
1570643262	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	6	4	2011		51.17375	4.4323	100	2011-04-06T00:00:00Z	CC_BY_NC_4_0
1570643259	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	23	4	2011		51.17516	4.43669	100	2011-04-23T00:00:00Z	CC_BY_NC_4_0
1570643229	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	20	5	2011		51.1148	4.55206	10	2011-05-20T00:00:00Z	CC_BY_NC_4_0
1570643219	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	5	9	2011		51.14452	4.56437	1000	2011-09-05T00:00:00Z	CC_BY_NC_4_0
1570643213	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	8	6	2011		51.31707	4.43645	10	2011-06-08T00:00:00Z	CC_BY_NC_4_0
1570643194	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	6	4	2011		51.17375	4.4323	100	2011-04-06T00:00:00Z	CC_BY_NC_4_0
1570643188	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	24	9	2011		51.17374	4.43203	100	2011-09-24T00:00:00Z	CC_BY_NC_4_0
1570643172	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	20	5	2011		51.10642	4.36851	100	2011-05-20T00:00:00Z	CC_BY_NC_4_0
1570643106	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	8	6	2011		51.10535	4.34592	999	2011-06-08T00:00:00Z	CC_BY_NC_4_0
1570643100	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	8	6	2011		51.10535	4.34592	999	2011-06-08T00:00:00Z	CC_BY_NC_4_0
1570643089	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	8	6	2011		51.10535	4.34592	999	2011-06-08T00:00:00Z	CC_BY_NC_4_0
1570643061	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	11	5	2011		51.10535	4.34592	999	2011-05-11T00:00:00Z	CC_BY_NC_4_0
1570643056	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	24	9	2011		51.17374	4.43203	100	2011-09-24T00:00:00Z	CC_BY_NC_4_0
1570643020	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	10	11	2011		51.17288	4.4465	100	2011-11-10T00:00:00Z	CC_BY_NC_4_0
1570642976	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	22	9	2011		51.18873	4.35555	10	2011-09-22T00:00:00Z	CC_BY_NC_4_0
1570642956	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	10	2	7	2011		51.11275	4.31467	100	2011-07-02T00:00:00Z	CC_BY_NC_4_0
1570642955	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	12	7	2011		51.26255	4.49333	893	2011-07-12T00:00:00Z	CC_BY_NC_4_0
1570642912	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	29	7	2011		51.17522	4.43669	100	2011-07-29T00:00:00Z	CC_BY_NC_4_0
1570642765	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	5	5	2011		51.17331	4.4298	100	2011-05-05T00:00:00Z	CC_BY_NC_4_0
1570642604	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	15	8	2011		51.23387	4.48389	100	2011-08-15T00:00:00Z	CC_BY_NC_4_0
1570642541	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	5	9	2011		51.18241	4.35344	10	2011-09-05T00:00:00Z	CC_BY_NC_4_0
1570642515	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	9	11	2011		51.12964	4.57416	10	2011-11-09T00:00:00Z	CC_BY_NC_4_0
1570642512	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	13	6	2011		51.18162	4.4609	448	2011-06-13T00:00:00Z	CC_BY_NC_4_0
1570642443	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	1	9	2011		51.25776	4.48997	100	2011-09-01T00:00:00Z	CC_BY_NC_4_0
1570642390	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	8	5	2011		51.24386	4.29305	100	2011-05-08T00:00:00Z	CC_BY_NC_4_0
1570642382	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	9	5	2011		51.22285	4.57642	10	2011-05-09T00:00:00Z	CC_BY_NC_4_0
1570642282	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	20	5	2011		51.10535	4.34592	999	2011-05-20T00:00:00Z	CC_BY_NC_4_0
1570642206	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	16	7	2011		51.12714	4.32384	10	2011-07-16T00:00:00Z	CC_BY_NC_4_0
1570642205	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	30	5	2011		51.10535	4.34592	999	2011-05-30T00:00:00Z	CC_BY_NC_4_0
1570642102	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	30	5	2011		51.10535	4.34592	999	2011-05-30T00:00:00Z	CC_BY_NC_4_0
1570642067	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	15	3	2011		51.17288	4.4389	100	2011-03-15T00:00:00Z	CC_BY_NC_4_0
1570642007	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	29	4	2011		51.10535	4.34592	999	2011-04-29T00:00:00Z	CC_BY_NC_4_0
1570641698	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	27	6	2011		51.10535	4.34592	999	2011-06-27T00:00:00Z	CC_BY_NC_4_0
1570641675	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	27	6	2011		51.10535	4.34592	999	2011-06-27T00:00:00Z	CC_BY_NC_4_0
1570641673	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	24	4	2011		51.24572	4.44118	10	2011-04-24T00:00:00Z	CC_BY_NC_4_0
1570641625	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	26	6	2011		51.25808	4.48997	100	2011-06-26T00:00:00Z	CC_BY_NC_4_0
1570641559	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	18	5	2011		51.18985	4.34671	999	2011-05-18T00:00:00Z	CC_BY_NC_4_0
1570641526	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	17	6	2011		51.18985	4.34671	999	2011-06-17T00:00:00Z	CC_BY_NC_4_0
1570641365	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	7	6	2011		51.18985	4.34671	999	2011-06-07T00:00:00Z	CC_BY_NC_4_0
1570641343	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	27	5	2011		51.19655	4.55505	10	2011-05-27T00:00:00Z	CC_BY_NC_4_0
1570641304	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	21	6	2011		51.18985	4.34671	999	2011-06-21T00:00:00Z	CC_BY_NC_4_0
1570641274	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	21	4	2011		51.18985	4.34671	999	2011-04-21T00:00:00Z	CC_BY_NC_4_0
1570641228	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	17	6	2011		51.18077	4.65293	10	2011-06-17T00:00:00Z	CC_BY_NC_4_0
1570641097	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	25	8	2011		51.33356	4.25148	100	2011-08-25T00:00:00Z	CC_BY_NC_4_0
1570641081	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	17	6	2011		51.18985	4.34671	999	2011-06-17T00:00:00Z	CC_BY_NC_4_0
1570641056	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	9	6	2011		51.18796	4.3378	100	2011-06-09T00:00:00Z	CC_BY_NC_4_0
1570641044	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	3	5	2011		51.10535	4.34592	999	2011-05-03T00:00:00Z	CC_BY_NC_4_0
1570640836	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	2	8	2011		51.24603	4.59524	10	2011-08-02T00:00:00Z	CC_BY_NC_4_0
1570640731	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	14	5	2011		51.23442	4.61087	100	2011-05-14T00:00:00Z	CC_BY_NC_4_0
1570640668	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	19	7	2011		51.25792	4.49091	100	2011-07-19T00:00:00Z	CC_BY_NC_4_0
1570640370	4989904	Harmonia axyridis	Harmonia axyridis f. conspicua	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	15	3	2011		51.17288	4.4389	100	2011-03-15T00:00:00Z	CC_BY_NC_4_0
1570640327	4989904	Harmonia axyridis	Harmonia axyridis f. conspicua	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	19	5	2011		51.13173	4.13529	100	2011-05-19T00:00:00Z	CC_BY_NC_4_0
1570640308	4989904	Harmonia axyridis	Harmonia axyridis f. conspicua	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	26	6	2011		51.18333	4.64986	10	2011-06-26T00:00:00Z	CC_BY_NC_4_0
1570640205	4989904	Harmonia axyridis	Harmonia axyridis f. conspicua	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	16	7	2011		51.12884	4.32386	10	2011-07-16T00:00:00Z	CC_BY_NC_4_0
1570640167	4989904	Harmonia axyridis	Harmonia axyridis f. conspicua	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	11	8	2011		51.25001	4.58275	10	2011-08-11T00:00:00Z	CC_BY_NC_4_0
1570640125	4989904	Harmonia axyridis	Harmonia axyridis f. conspicua	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	5	5	2011		51.12846	4.32359	10	2011-05-05T00:00:00Z	CC_BY_NC_4_0
1570640032	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	8	5	2011		51.12876	4.55326	10	2011-05-08T00:00:00Z	CC_BY_NC_4_0
1570639955	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	3	7	2011		51.14541	4.42468	10	2011-07-03T00:00:00Z	CC_BY_NC_4_0
1570639877	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	11	8	2011		51.25001	4.58275	10	2011-08-11T00:00:00Z	CC_BY_NC_4_0
1570639765	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	3	11	2011		51.18448	4.4562	10	2011-11-03T00:00:00Z	CC_BY_NC_4_0
1570639417	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	14	8	2011		51.17744	4.63963	10	2011-08-14T00:00:00Z	CC_BY_NC_4_0
1570639404	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	22	5	2011		51.18104	4.64242	10	2011-05-22T00:00:00Z	CC_BY_NC_4_0
1570639373	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	4	5	2011		51.10821	4.25416	10	2011-05-04T00:00:00Z	CC_BY_NC_4_0
1570639372	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	4	6	2011		51.2316	4.6851	10	2011-06-04T00:00:00Z	CC_BY_NC_4_0
1570639347	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	2	10	2011		51.16062	4.63421	999	2011-10-02T00:00:00Z	CC_BY_NC_4_0
1570639325	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	16	7	2011		51.12714	4.32384	10	2011-07-16T00:00:00Z	CC_BY_NC_4_0
1570639229	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	2	7	2011		51.11275	4.31467	100	2011-07-02T00:00:00Z	CC_BY_NC_4_0
1570639188	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	26	5	2011		51.14919	4.14888	10	2011-05-26T00:00:00Z	CC_BY_NC_4_0
1570639121	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	21	5	2011		51.16177	4.14644	100	2011-05-21T00:00:00Z	CC_BY_NC_4_0
1570639097	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	27	5	2011		51.19655	4.55505	10	2011-05-27T00:00:00Z	CC_BY_NC_4_0
1570639087	4989904	Harmonia axyridis	Harmonia axyridis f. spectabilis	OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	22	4	2011		51.14047	4.13004	100	2011-04-22T00:00:00Z	CC_BY_NC_4_0
1570638882	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	4	25	5	2011		51.24457	4.29716	100	2011-05-25T00:00:00Z	CC_BY_NC_4_0
1570638734	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	18	6	2011		51.17746	4.63978	10	2011-06-18T00:00:00Z	CC_BY_NC_4_0
1570638722	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	18	6	2011		51.17746	4.63978	10	2011-06-18T00:00:00Z	CC_BY_NC_4_0
1570638689	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	4	9	2011		51.13102	4.47958	10	2011-09-04T00:00:00Z	CC_BY_NC_4_0
1570638670	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	18	6	2011		51.17837	4.64383	10	2011-06-18T00:00:00Z	CC_BY_NC_4_0
1570638661	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	22	6	2011		51.22184	4.58926	1000	2011-06-22T00:00:00Z	CC_BY_NC_4_0
1570638608	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	2	7	2011		51.11573	4.55249	449	2011-07-02T00:00:00Z	CC_BY_NC_4_0
1570638606	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	3	5	2011		51.14907	4.14841	10	2011-05-03T00:00:00Z	CC_BY_NC_4_0
1570638574	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	2	6	2011		51.17731	4.63992	10	2011-06-02T00:00:00Z	CC_BY_NC_4_0
1570638134	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	3	7	2011		51.14537	4.42192	10	2011-07-03T00:00:00Z	CC_BY_NC_4_0
1570638040	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	11	8	2011		51.25001	4.58275	10	2011-08-11T00:00:00Z	CC_BY_NC_4_0
1570637990	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	2	10	2011		51.18266	4.72717	1000	2011-10-02T00:00:00Z	CC_BY_NC_4_0
1570637905	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	14	8	2011		51.17744	4.63963	10	2011-08-14T00:00:00Z	CC_BY_NC_4_0
1570637872	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	2	23	10	2011		51.17989	4.65217	10	2011-10-23T00:00:00Z	CC_BY_NC_4_0
1570637870	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	26	6	2011		51.17995	4.6381	10	2011-06-26T00:00:00Z	CC_BY_NC_4_0
1570637801	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	7	6	2011		51.23164	4.68504	10	2011-06-07T00:00:00Z	CC_BY_NC_4_0
1570637677	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	4	6	2011		51.18378	4.45777	10	2011-06-04T00:00:00Z	CC_BY_NC_4_0
1570637552	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	8	6	2011		51.14047	4.1312	100	2011-06-08T00:00:00Z	CC_BY_NC_4_0
1570637304	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	1	7	2011		51.28871	4.2371	999	2011-07-01T00:00:00Z	CC_BY_NC_4_0
1570637299	4989904	Harmonia axyridis	Harmonia axyridis (Pallas, 1773)	TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT	PRESENT	1	13	4	2011		51.17374	4.43109	100	2011-04-13T00:00:00Z	CC_BY_NC_4_0
