gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1570647412	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69309557	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.24424	4.49705	10.0						2012-06-14T00:00:00	14	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:10:57.097Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570647396	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:71787733	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		East Flanders	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.10781	4.13478	100.0						2012-08-17T00:00:00	17	8	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.594Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570647358	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69182918	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.2739	4.48614	999.0						2012-06-14T00:00:00	14	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:12:21.850Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570647304	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69057453	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	5	4d3ceea8-5699-439d-a899-decac9cbbdac	51.17528	4.4368	100.0						2012-06-08T00:00:00	8	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:11:00.460Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570647238	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:70320580	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		East Flanders	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.11687	4.14154	1000.0						2012-06-22T00:00:00	22	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.617Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570647232	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69081762	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	4	4d3ceea8-5699-439d-a899-decac9cbbdac	51.17509	4.43674	100.0						2012-06-09T00:00:00	9	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.621Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570647166	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69507686	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.18985	4.34671	999.0						2012-06-17T00:00:00	17	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.515Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570647160	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69397193	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.21272	4.42348	10.0						2012-06-25T00:00:00	25	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:10:55.574Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570647091	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69327252	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.10535	4.34592	999.0						2012-06-21T00:00:00	21	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.335Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570647065	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:64201858	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.1862	4.4805	412.0						2012-04-01T00:00:00	1	4	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:36.971Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570646640	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69604563	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	10	4d3ceea8-5699-439d-a899-decac9cbbdac	51.26928	4.75675	100.0						2012-07-04T00:00:00	4	7	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:11:00.502Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570646545	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:70002105	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		East Flanders	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.14494	4.14868	10.0						2012-07-25T00:00:00	25	7	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.593Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570646438	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:72419936	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.25783	4.49066	100.0						2012-07-13T00:00:00	13	7	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:10:53.428Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570646432	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:71121026	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.18985	4.34671	999.0						2012-08-11T00:00:00	11	8	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.463Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570646380	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69162092	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	3	4d3ceea8-5699-439d-a899-decac9cbbdac	51.17528	4.4368	100.0						2012-06-14T00:00:00	14	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:10:57.291Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570646254	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69297135	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		East Flanders	PRESENT	3	4d3ceea8-5699-439d-a899-decac9cbbdac	51.13191	4.14006	10.0						2012-06-20T00:00:00	20	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:12:14.289Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570646111	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:71660099	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		East Flanders	PRESENT	3	4d3ceea8-5699-439d-a899-decac9cbbdac	51.14492	4.14869	10.0						2012-10-14T00:00:00	14	10	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:10:58.734Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570646101	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:70306324	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		East Flanders	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.22398	4.07749	1000.0						2012-08-07T00:00:00	7	8	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.616Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570645886	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69263011	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		East Flanders	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.14609	4.15456	10.0						2012-06-18T00:00:00	18	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.393Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570645872	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69721271	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.18985	4.34671	999.0						2012-07-11T00:00:00	11	7	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.426Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570645829	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69262994	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		East Flanders	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.14609	4.15456	10.0						2012-06-18T00:00:00	18	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:10:55.567Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570645806	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69371040	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		East Flanders	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.1727	4.22954	100.0						2012-06-23T00:00:00	23	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.325Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570645647	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:69569923	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		East Flanders	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.14627	4.15469	10.0						2012-07-03T00:00:00	3	7	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.656Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570645636	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:63818203	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.17754	4.415	10.0						2012-03-20T00:00:00	20	3	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.248Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570645633	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:72531711	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.1862	4.4805	412.0						2012-06-20T00:00:00	20	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.728Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570645630	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:63205121	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.1776	4.41475	10.0						2012-02-14T00:00:00	14	2	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:36.849Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570645618	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:72518753	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.19854	4.55781	683.0						2012-06-26T00:00:00	26	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.673Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1570645587	9a0b66df-7535-4f28-9f4e-5bc11b8b096c	Natuurpunt:Waarnemingen:72518752	Animalia	Arthropoda	Insecta	Coleoptera	Coccinellidae	Harmonia	Harmonia axyridis		SPECIES	Harmonia axyridis (Pallas, 1773)	Harmonia axyridis	(Pallas, 1773)	BE		Antwerp	PRESENT	1	4d3ceea8-5699-439d-a899-decac9cbbdac	51.19854	4.55781	683.0						2012-06-26T00:00:00	26	6	2012	4989904	4989904	HUMAN_OBSERVATION	Natuurpunt	waarnemingen.be					CC_BY_NC_4_0	Natuurpunt Studie				2021-06-09T11:09:37.727Z		OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
